time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,time/time_elapsed,train/n_updates,time/total_timesteps,time/episodes,rollout/success_rate,rollout/exploration_rate,phase,phase_learning_rate,phase_buffer_size
298,-201.75,256.0,0.0667967200279235,0.0001,3,230,1024,4,0.0,0.980544,1,0.0001,200000
391,-200.375,256.0,0.0476694777607917,0.0001,5,486,2048,8,0.0,0.9610880000000002,1,0.0001,200000
429,-198.75,256.0,0.0480781272053718,0.0001,7,742,3072,12,0.0,0.941632,1,0.0001,200000
461,-197.5625,256.0,0.0377516858279705,0.0001,8,998,4096,16,0.0,0.9221760000000002,1,0.0001,200000
482,-196.65,256.0,0.0541155599057674,0.0001,10,1254,5120,20,0.0,0.9027199999999996,1,0.0001,200000
496,-195.33333333333337,256.0,0.0609154999256134,0.0001,12,1510,6144,24,0.0,0.8832639999999998,1,0.0001,200000
504,-194.53571428571428,256.0,0.057749681174755,0.0001,14,1766,7168,28,0.0,0.8638079999999999,1,0.0001,200000
511,-193.65625,256.0,0.059451937675476,0.0001,16,2022,8192,32,0.0,0.8443519999999999,1,0.0001,200000
513,-191.97222222222223,256.0,0.035263180732727,0.0001,17,2278,9216,36,0.0,0.824896,1,0.0001,200000
518,-191.575,256.0,0.05555921792984,0.0001,19,2534,10240,40,0.0,0.80544,1,0.0001,200000
520,-189.88636363636363,256.0,0.0540536195039749,0.0001,21,2790,11264,44,0.0,0.785984,1,0.0001,200000
522,-188.79166666666663,256.0,0.0564843714237213,0.0001,23,3046,12288,48,0.0,0.7665280000000001,1,0.0001,200000
524,-187.6153846153846,256.0,0.0421035960316658,0.0001,25,3302,13312,52,0.0,0.7470720000000002,1,0.0001,200000
522,-185.1071428571429,256.0,0.0413578748703002,0.0001,27,3558,14336,56,0.0,0.7276160000000003,1,0.0001,200000
521,-183.33333333333337,256.0,0.0675860717892646,0.0001,29,3814,15360,60,0.0,0.7081599999999998,1,0.0001,200000
522,-181.859375,256.0,0.0679709240794181,0.0001,31,4070,16384,64,0.0,0.6887039999999998,1,0.0001,200000
523,-179.75,256.0,0.0568193756043911,0.0001,33,4326,17408,68,0.0,0.6692479999999998,1,0.0001,200000
524,-178.08333333333334,256.0,0.0860838145017623,0.0001,35,4582,18432,72,0.0,0.6497919999999999,1,0.0001,200000
524,-176.0,256.0,0.0687238425016403,0.0001,37,4838,19456,76,0.0,0.630336,1,0.0001,200000
520,-174.125,256.0,0.0892022550106048,0.0001,39,5094,20480,80,0.0,0.6108800000000001,1,0.0001,200000
521,-172.38095238095238,256.0,0.0885419696569442,0.0001,41,5350,21504,84,0.0,0.5914240000000002,1,0.0001,200000
517,-170.13636363636363,256.0,0.0949866101145744,0.0001,43,5606,22528,88,0.0,0.5719680000000001,1,0.0001,200000
517,-168.41304347826087,256.0,0.0952259972691536,0.0001,45,5862,23552,92,0.0,0.5525120000000002,1,0.0001,200000
514,-166.55208333333334,256.0,0.0999089032411575,0.0001,47,6118,24576,96,0.0,0.5330560000000003,1,0.0001,200000
509,-164.59,256.0,0.0924458503723144,0.0001,50,6374,25600,100,0.0,0.5135999999999998,1,0.0001,200000
509,-161.48,256.0,0.0806516259908676,0.0001,52,6630,26624,104,0.0,0.4941439999999999,1,0.0001,200000
507,-158.24,256.0,0.0818312466144561,0.0001,54,6886,27648,108,0.0,0.474688,1,0.0001,200000
503,-155.23,256.0,0.0642354562878608,0.0001,56,7142,28672,112,0.0,0.4552319999999999,1,0.0001,200000
501,-151.45,256.0,0.0877727419137954,0.0001,59,7398,29696,116,0.0,0.435776,1,0.0001,200000
499,-147.62,256.0,0.0636450424790382,0.0001,61,7654,30720,120,0.0,0.4163200000000001,1,0.0001,200000
498,-144.18,256.0,0.0649236291646957,0.0001,63,7910,31744,124,0.0,0.3968640000000001,1,0.0001,200000
496,-140.57,256.0,0.074202224612236,0.0001,65,8166,32768,128,0.0,0.3774080000000002,1,0.0001,200000
494,-136.28,256.0,0.0500846579670906,0.0001,68,8422,33792,132,0.0,0.3579520000000002,1,0.0001,200000
493,-132.97,256.0,0.0752147659659385,0.0001,70,8678,34816,136,0.0,0.3384959999999998,1,0.0001,200000
493,-128.34,256.0,0.0591001585125923,0.0001,72,8934,35840,140,0.0,0.3190400000000004,1,0.0001,200000
490,-124.14,256.0,0.061964675784111,0.0001,75,9190,36864,144,0.0,0.2995839999999999,1,0.0001,200000
489,-119.78,256.0,0.0480732843279838,0.0001,77,9446,37888,148,0.0,0.280128,1,0.0001,200000
487,-115.14,256.0,0.0552329160273075,0.0001,79,9702,38912,152,0.0,0.260672,1,0.0001,200000
485,-111.4,256.0,0.0574061684310436,0.0001,82,9958,39936,156,0.0,0.2412160000000001,1,0.0001,200000
483,-107.16,256.0,0.0446137338876724,0.0001,84,10214,40960,160,0.0,0.2217600000000001,1,0.0001,200000
482,-102.89,256.0,0.0431481190025806,0.0001,86,10470,41984,164,0.0,0.2023040000000002,1,0.0001,200000
478,-98.93,256.0,0.0540808252990245,0.0001,89,10726,43008,168,0.0,0.1828480000000003,1,0.0001,200000
474,-94.74,256.0,0.0474035404622554,0.0001,92,10982,44032,172,0.0,0.1633919999999998,1,0.0001,200000
471,-90.42,256.0,0.0358033999800682,0.0001,95,11238,45056,176,0.0,0.1439360000000002,1,0.0001,200000
470,-86.11,256.0,0.0317514538764953,0.0001,98,11494,46080,180,0.0,0.1244799999999998,1,0.0001,200000
466,-81.97,256.0,0.0357712432742118,0.0001,100,11750,47104,184,0.0,0.1050239999999999,1,0.0001,200000
464,-77.95,256.0,0.044788546860218,0.0001,103,12006,48128,188,0.0,0.0855679999999999,1,0.0001,200000
464,-73.33,256.0,0.0421386025846004,0.0001,105,12262,49152,192,0.0,0.066112,1,0.0001,200000
459,-68.92,256.0,0.0457560494542121,0.0001,109,12518,50176,196,0.0,0.05,1,0.0001,200000
457,-64.81,256.0,0.0597784370183944,0.0001,111,12774,51200,200,0.0,0.05,1,0.0001,200000
457,-60.3,256.0,0.0461063683032989,0.0001,114,13030,52224,204,0.0,0.05,1,0.0001,200000
456,-55.9,256.0,0.0626376494765281,0.0001,116,13286,53248,208,0.0,0.05,1,0.0001,200000
453,-51.5,256.0,0.0427855253219604,0.0001,119,13542,54272,212,0.0,0.05,1,0.0001,200000
452,-48.1,256.0,0.0418738648295402,0.0001,122,13798,55296,216,0.0,0.05,1,0.0001,200000
452,-44.7,256.0,0.048520628362894,0.0001,124,14054,56320,220,0.0,0.05,1,0.0001,200000
451,-41.04,256.0,0.0382073521614074,0.0001,127,14310,57344,224,0.0,0.05,1,0.0001,200000
450,-37.5,256.0,0.038797989487648,0.0001,129,14566,58368,228,0.0,0.05,1,0.0001,200000
450,-34.84,256.0,0.0448069162666797,0.0001,131,14822,59392,232,0.0,0.05,1,0.0001,200000
450,-31.68,256.0,0.0273521058261394,0.0001,134,15078,60416,236,0.0,0.05,1,0.0001,200000
450,-29.29,256.0,0.0276352521032094,0.0001,136,15334,61440,240,0.0,0.05,1,0.0001,200000
449,-27.18,256.0,0.0293096993118524,0.0001,138,15590,62464,244,0.0,0.05,1,0.0001,200000
449,-25.0,256.0,0.0318695865571498,0.0001,141,15846,63488,248,0.0,0.05,1,0.0001,200000
448,-23.2,256.0,0.0300682820379734,0.0001,143,16102,64512,252,0.0,0.05,1,0.0001,200000
447,-21.33,256.0,0.036266304552555,0.0001,146,16358,65536,256,0.0,0.05,1,0.0001,200000
447,-19.92,256.0,0.0315794125199317,0.0001,148,16614,66560,260,0.0,0.05,1,0.0001,200000
444,-18.2,256.0,0.0390002205967903,0.0001,152,16870,67584,264,0.0,0.05,1,0.0001,200000
443,-16.8,256.0,0.038319319486618,0.0001,154,17126,68608,268,0.0,0.05,1,0.0001,200000
443,-15.42,256.0,0.0284283459186553,0.0001,157,17382,69632,272,0.0,0.05,1,0.0001,200000
442,-14.7,256.0,0.0249276608228683,0.0001,159,17638,70656,276,0.0,0.05,1,0.0001,200000
442,-14.01,256.0,0.0203727297484874,0.0001,161,17894,71680,280,0.0,0.05,1,0.0001,200000
442,-13.16,256.0,0.0447728410363197,0.0001,164,18150,72704,284,0.0,0.05,1,0.0001,200000
442,-12.89,256.0,0.0268845129758119,0.0001,166,18406,73728,288,0.0,0.05,1,0.0001,200000
442,-12.81,256.0,0.0281658321619033,0.0001,168,18662,74752,292,0.0,0.05,1,0.0001,200000
442,-12.69,256.0,0.0338064618408679,0.0001,171,18918,75776,296,0.0,0.05,1,0.0001,200000
442,-12.69,256.0,0.0272990223020315,0.0001,173,19174,76800,300,0.0,0.05,1,0.0001,200000
442,-12.66,256.0,0.0184370744973421,0.0001,175,19430,77824,304,0.0,0.05,1,0.0001,200000
442,-12.79,256.0,0.0220376774668693,0.0001,178,19686,78848,308,0.0,0.05,1,0.0001,200000
441,-12.75,256.0,0.0360585004091262,0.0001,180,19942,79872,312,0.0,0.05,1,0.0001,200000
441,-12.61,256.0,0.0206824224442243,0.0001,183,20198,80896,316,0.0,0.05,1,0.0001,200000
441,-12.67,256.0,0.0268292091786861,0.0001,185,20454,81920,320,0.0,0.05,1,0.0001,200000
441,-12.65,256.0,0.0297759398818016,0.0001,188,20710,82944,324,0.0,0.05,1,0.0001,200000
441,-12.78,256.0,0.0329928249120712,0.0001,190,20966,83968,328,0.0,0.05,1,0.0001,200000
441,-12.9,256.0,0.0261236280202865,0.0001,192,21222,84992,332,0.0,0.05,1,0.0001,200000
440,-12.66,256.0,0.0292744673788547,0.0001,195,21478,86016,336,0.0,0.05,1,0.0001,200000
440,-12.55,256.0,0.0242947712540626,0.0001,197,21734,87040,340,0.0,0.05,1,0.0001,200000
440,-12.38,256.0,0.0272293910384178,0.0001,199,21990,88064,344,0.0,0.05,1,0.0001,200000
440,-12.38,256.0,0.0214418768882751,0.0001,202,22246,89088,348,0.0,0.05,1,0.0001,200000
440,-12.41,256.0,0.0239713154733181,0.0001,204,22502,90112,352,0.0,0.05,1,0.0001,200000
440,-12.37,256.0,0.0348382331430912,0.0001,206,22758,91136,356,0.0,0.05,1,0.0001,200000
440,-12.23,256.0,0.0391701832413673,0.0001,209,23014,92160,360,0.0,0.05,1,0.0001,200000
440,-12.35,256.0,0.028647219762206,0.0001,211,23270,93184,364,0.0,0.05,1,0.0001,200000
440,-12.39,256.0,0.0303224623203277,0.0001,213,23526,94208,368,0.0,0.05,1,0.0001,200000
440,-12.64,256.0,0.0201543793082237,0.0001,216,23782,95232,372,0.0,0.05,1,0.0001,200000
440,-12.65,256.0,0.0291164219379425,0.0001,218,24038,96256,376,0.0,0.05,1,0.0001,200000
440,-12.6,256.0,0.02567083761096,0.0001,220,24294,97280,380,0.0,0.05,1,0.0001,200000
440,-12.68,256.0,0.0240087267011404,0.0001,223,24550,98304,384,0.0,0.05,1,0.0001,200000
439,-12.62,256.0,0.0311406701803207,0.0001,225,24806,99328,388,0.0,0.05,1,0.0001,200000
439,-12.56,256.0,0.0242773480713367,0.0001,228,25062,100352,392,0.0,0.05,1,0.0001,200000
438,-12.67,256.0,0.0244959369301795,0.0001,231,25318,101376,396,0.0,0.05,1,0.0001,200000
438,-12.66,256.0,0.0253645181655883,0.0001,233,25574,102400,400,0.0,0.05,1,0.0001,200000
438,-12.76,256.0,0.0213229749351739,0.0001,236,25830,103424,404,0.0,0.05,1,0.0001,200000
438,-12.71,256.0,0.0225701443850994,0.0001,238,26086,104448,408,0.0,0.05,1,0.0001,200000
437,-12.81,256.0,0.0210773218423128,0.0001,240,26342,105472,412,0.0,0.05,1,0.0001,200000
437,-12.99,256.0,0.0190977100282907,0.0001,243,26598,106496,416,0.0,0.05,1,0.0001,200000
437,-12.95,256.0,0.0256519336253404,0.0001,245,26854,107520,420,0.0,0.05,1,0.0001,200000
437,-13.17,256.0,0.0325646176934242,0.0001,247,27110,108544,424,0.0,0.05,1,0.0001,200000
437,-13.07,256.0,0.0250354148447513,0.0001,250,27366,109568,428,0.0,0.05,1,0.0001,200000
437,-12.93,256.0,0.0228914134204387,0.0001,252,27622,110592,432,0.0,0.05,1,0.0001,200000
437,-13.02,256.0,0.0200040470808744,0.0001,254,27878,111616,436,0.0,0.05,1,0.0001,200000
437,-13.01,256.0,0.0199233014136552,0.0001,257,28134,112640,440,0.0,0.05,1,0.0001,200000
437,-13.11,256.0,0.0179522223770618,0.0001,259,28390,113664,444,0.0,0.05,1,0.0001,200000
437,-13.0,256.0,0.0245927907526493,0.0001,262,28646,114688,448,0.0,0.05,1,0.0001,200000
437,-12.85,256.0,0.0205215141177177,0.0001,264,28902,115712,452,0.0,0.05,1,0.0001,200000
437,-13.01,256.0,0.0146692153066396,0.0001,266,29158,116736,456,0.0,0.05,1,0.0001,200000
437,-13.02,256.0,0.0201645903289318,0.0001,269,29414,117760,460,0.0,0.05,1,0.0001,200000
437,-12.95,256.0,0.0180205944925546,0.0001,271,29670,118784,464,0.0,0.05,1,0.0001,200000
437,-13.08,256.0,0.0153765492141246,0.0001,273,29926,119808,468,0.0,0.05,1,0.0001,200000
437,-12.84,256.0,0.018619317561388,0.0001,276,30182,120832,472,0.0,0.05,1,0.0001,200000
437,-12.84,256.0,0.0191306546330451,0.0001,278,30438,121856,476,0.0,0.05,1,0.0001,200000
436,-12.85,256.0,0.0182685330510139,0.0001,281,30694,122880,480,0.0,0.05,1,0.0001,200000
436,-12.82,256.0,0.017786843702197,0.0001,284,30950,123904,484,0.0,0.05,1,0.0001,200000
435,-12.67,256.0,0.014110448770225,0.0001,286,31206,124928,488,0.0,0.05,1,0.0001,200000
435,-12.72,256.0,0.0136847775429487,0.0001,289,31462,125952,492,0.0,0.05,1,0.0001,200000
433,-12.64,256.0,0.0150923449546098,0.0001,292,31718,126976,496,0.0,0.05,1,0.0001,200000
433,-12.56,256.0,0.0176239218562841,0.0001,295,31974,128000,500,0.0,0.05,1,0.0001,200000
433,-12.7,256.0,0.0159877054393291,0.0001,297,32230,129024,504,0.0,0.05,1,0.0001,200000
433,-12.93,256.0,0.0218662694096565,0.0001,300,32486,130048,508,0.0,0.05,1,0.0001,200000
433,-13.03,256.0,0.014485478401184,0.0001,302,32742,131072,512,0.0,0.05,1,0.0001,200000
432,-13.0,256.0,0.0210225153714418,0.0001,305,32998,132096,516,0.0,0.05,1,0.0001,200000
432,-12.79,256.0,0.0217066928744316,0.0001,307,33254,133120,520,0.0,0.05,1,0.0001,200000
431,-12.67,256.0,0.0085983462631702,0.0001,311,33510,134144,524,0.0,0.05,1,0.0001,200000
430,-12.62,256.0,0.0091802068054676,0.0001,313,33766,135168,528,0.0,0.05,1,0.0001,200000
429,-12.64,256.0,0.0091323629021644,0.0001,316,34022,136192,532,0.0,0.05,1,0.0001,200000
429,-12.63,256.0,0.0177343562245368,0.0001,319,34278,137216,536,0.0,0.05,1,0.0001,200000
428,-12.67,256.0,0.0187931135296821,0.0001,322,34534,138240,540,0.0,0.05,1,0.0001,200000
428,-12.67,256.0,0.0112316915765404,0.0001,324,34790,139264,544,0.0,0.05,1,0.0001,200000
429,-12.72,256.0,0.0171777512878179,0.0001,327,35046,140288,548,0.0,0.05,1,0.0001,200000
429,-12.82,256.0,0.0117953326553106,0.0001,329,35302,141312,552,0.0,0.05,1,0.0001,200000
429,-12.63,256.0,0.0114132314920425,0.0001,331,35558,142336,556,0.0,0.05,1,0.0001,200000
429,-12.48,256.0,0.018162302672863,0.0001,334,35814,143360,560,0.0,0.05,1,0.0001,200000
428,-12.41,256.0,0.0111170234158635,0.0001,336,36070,144384,564,0.0,0.05,1,0.0001,200000
428,-12.37,256.0,0.0158287156373262,0.0001,339,36326,145408,568,0.0,0.05,1,0.0001,200000
428,-12.43,256.0,0.0192105453461408,0.0001,341,36582,146432,572,0.0,0.05,1,0.0001,200000
428,-12.34,256.0,0.0154083333909511,0.0001,343,36838,147456,576,0.0,0.05,1,0.0001,200000
429,-12.25,256.0,0.0165073499083518,0.0001,346,37094,148480,580,0.0,0.05,1,0.0001,200000
429,-12.33,256.0,0.0139012932777404,0.0001,348,37350,149504,584,0.0,0.05,1,0.0001,200000
429,-12.31,256.0,0.0228467732667922,0.0001,350,37606,150528,588,0.0,0.05,1,0.0001,200000
429,-12.32,256.0,0.0218779761344194,0.0001,353,37862,151552,592,0.0,0.05,1,0.0001,200000
429,-12.35,256.0,0.0148768490180373,0.0001,355,38118,152576,596,0.0,0.05,1,0.0001,200000
429,-12.32,256.0,0.0172033160924911,0.0001,357,38374,153600,600,0.0,0.05,1,0.0001,200000
429,-12.2,256.0,0.0162440296262502,0.0001,360,38630,154624,604,0.0,0.05,1,0.0001,200000
429,-11.93,256.0,0.0163028128445148,0.0001,362,38886,155648,608,0.0,0.05,1,0.0001,200000
429,-11.71,256.0,0.0197605267167091,0.0001,364,39142,156672,612,0.0,0.05,1,0.0001,200000
429,-11.7,256.0,0.0149137312546372,0.0001,367,39398,157696,616,0.0,0.05,1,0.0001,200000
429,-11.93,256.0,0.0113023929297924,0.0001,369,39654,158720,620,0.0,0.05,1,0.0001,200000
429,-11.9,256.0,0.0107134152203798,0.0001,371,39910,159744,624,0.0,0.05,1,0.0001,200000
428,-11.96,256.0,0.0132411969825625,0.0001,375,40166,160768,628,0.0,0.05,1,0.0001,200000
428,-11.84,256.0,0.0188264288008213,0.0001,377,40422,161792,632,0.0,0.05,1,0.0001,200000
428,-11.85,256.0,0.0122944451868534,0.0001,379,40678,162816,636,0.0,0.05,1,0.0001,200000
428,-11.97,256.0,0.014652507379651,0.0001,382,40934,163840,640,0.0,0.05,1,0.0001,200000
428,-11.78,256.0,0.0133733134716749,0.0001,385,41190,164864,644,0.0,0.05,1,0.0001,200000
427,-11.9,256.0,0.0138595197349786,0.0001,388,41446,165888,648,0.0,0.05,1,0.0001,200000
427,-11.85,256.0,0.0091277929022908,0.0001,390,41702,166912,652,0.0,0.05,1,0.0001,200000
427,-11.98,256.0,0.0274037159979343,0.0001,392,41958,167936,656,0.0,0.05,1,0.0001,200000
427,-11.9,256.0,0.0139333000406622,0.0001,395,42214,168960,660,0.0,0.05,1,0.0001,200000
426,-12.01,256.0,0.0161693468689918,0.0001,398,42470,169984,664,0.0,0.05,1,0.0001,200000
426,-12.01,256.0,0.0081174336373806,0.0001,400,42726,171008,668,0.0,0.05,1,0.0001,200000
426,-12.04,256.0,0.0134727079421281,0.0001,403,42982,172032,672,0.0,0.05,1,0.0001,200000
426,-12.05,256.0,0.0108457524329423,0.0001,405,43238,173056,676,0.0,0.05,1,0.0001,200000
426,-12.04,256.0,0.0169928334653377,0.0001,408,43494,174080,680,0.0,0.05,1,0.0001,200000
426,-11.85,256.0,0.0096030104905366,0.0001,410,43750,175104,684,0.0,0.05,1,0.0001,200000
426,-11.98,256.0,0.0141488295048475,0.0001,413,44006,176128,688,0.0,0.05,1,0.0001,200000
426,-11.98,256.0,0.0131225157529115,0.0001,415,44262,177152,692,0.0,0.05,1,0.0001,200000
426,-11.92,256.0,0.0133605189621448,0.0001,417,44518,178176,696,0.0,0.05,1,0.0001,200000
426,-12.03,256.0,0.0108202826231718,0.0001,420,44774,179200,700,0.0,0.05,1,0.0001,200000
426,-11.97,256.0,0.0182471945881843,0.0001,422,45030,180224,704,0.0,0.05,1,0.0001,200000
426,-12.12,256.0,0.0156565830111503,0.0001,425,45286,181248,708,0.0,0.05,1,0.0001,200000
426,-12.31,256.0,0.015261361375451,0.0001,427,45542,182272,712,0.0,0.05,1,0.0001,200000
426,-12.21,256.0,0.0076170554384589,0.0001,430,45798,183296,716,0.0,0.05,1,0.0001,200000
425,-12.16,256.0,0.0076023512519896,0.0001,432,46054,184320,720,0.0,0.05,1,0.0001,200000
425,-12.18,256.0,0.0159370601177215,0.0001,435,46310,185344,724,0.0,0.05,1,0.0001,200000
425,-12.11,256.0,0.0205160435289144,0.0001,437,46566,186368,728,0.0,0.05,1,0.0001,200000
425,-12.18,256.0,0.0192169472575187,0.0001,440,46822,187392,732,0.0,0.05,1,0.0001,200000
425,-12.24,256.0,0.0141611946746706,0.0001,442,47078,188416,736,0.0,0.05,1,0.0001,200000
425,-12.22,256.0,0.0186241529881954,0.0001,445,47334,189440,740,0.0,0.05,1,0.0001,200000
425,-12.28,256.0,0.0166889391839504,0.0001,447,47590,190464,744,0.0,0.05,1,0.0001,200000
425,-12.14,256.0,0.0175768174231052,0.0001,449,47846,191488,748,0.0,0.05,1,0.0001,200000
425,-12.18,256.0,0.0093406103551387,0.0001,452,48102,192512,752,0.0,0.05,1,0.0001,200000
425,-12.1,256.0,0.0104287341237068,0.0001,454,48358,193536,756,0.0,0.05,1,0.0001,200000
426,-12.18,256.0,0.0115807224065065,0.0001,456,48614,194560,760,0.0,0.05,1,0.0001,200000
426,-12.15,256.0,0.0087328618392348,0.0001,458,48870,195584,764,0.0,0.05,1,0.0001,200000
426,-12.1,256.0,0.009177871979773,0.0001,461,49126,196608,768,0.0,0.05,1,0.0001,200000
426,-12.08,256.0,0.0097147244960069,0.0001,463,49382,197632,772,0.0,0.05,1,0.0001,200000
426,-12.19,256.0,0.0076257586479187,0.0001,465,49638,198656,776,0.0,0.05,1,0.0001,200000
426,-12.24,256.0,0.0093761552125215,0.0001,468,49894,199680,780,0.0,0.05,1,0.0001,200000
426,-12.21,256.0,0.0146570038050413,0.0001,470,50150,200704,784,0.0,0.05,1,0.0001,200000
426,-12.1,256.0,0.0057125072926282,0.0001,472,50406,201728,788,0.0,0.05,1,0.0001,200000
426,-12.05,256.0,0.0145646538585424,0.0001,475,50662,202752,792,0.0,0.05,1,0.0001,200000
426,-12.09,256.0,0.0170568749308586,0.0001,477,50918,203776,796,0.0,0.05,1,0.0001,200000
426,-11.87,256.0,0.0058068186044692,0.0001,479,51174,204800,800,0.0,0.05,1,0.0001,200000
426,-11.93,256.0,0.0103932134807109,0.0001,482,51430,205824,804,0.0,0.05,1,0.0001,200000
426,-11.93,256.0,0.0286753121763467,0.0001,484,51686,206848,808,0.0,0.05,1,0.0001,200000
426,-11.9,256.0,0.0102071342989802,0.0001,487,51942,207872,812,0.0,0.05,1,0.0001,200000
426,-11.99,256.0,0.0102071845903992,0.0001,489,52198,208896,816,0.0,0.05,1,0.0001,200000
426,-12.01,256.0,0.0100507223978638,0.0001,491,52454,209920,820,0.0,0.05,1,0.0001,200000
426,-11.98,256.0,0.0060211103409528,0.0001,494,52710,210944,824,0.0,0.05,1,0.0001,200000
426,-11.94,256.0,0.0040665450505912,0.0001,496,52966,211968,828,0.0,0.05,1,0.0001,200000
426,-11.91,256.0,0.0062282001599669,0.0001,499,53222,212992,832,0.0,0.05,1,0.0001,200000
426,-11.79,256.0,0.0078630335628986,0.0001,501,53478,214016,836,0.0,0.05,1,0.0001,200000
426,-11.8,256.0,0.0039225053042173,0.0001,504,53734,215040,840,0.0,0.05,1,0.0001,200000
426,-11.91,256.0,0.0045995325781404,0.0001,506,53990,216064,844,0.0,0.05,1,0.0001,200000
426,-11.9,256.0,0.0035009759012609,0.0001,509,54246,217088,848,0.0,0.05,1,0.0001,200000
426,-11.93,256.0,0.0019456803565844,0.0001,511,54502,218112,852,0.0,0.05,1,0.0001,200000
426,-12.01,256.0,0.0037563277874141,0.0001,513,54758,219136,856,0.0,0.05,1,0.0001,200000
426,-12.06,256.0,0.0041372152045369,0.0001,516,55014,220160,860,0.0,0.05,1,0.0001,200000
426,-12.04,256.0,0.0037886928766965,0.0001,518,55270,221184,864,0.0,0.05,1,0.0001,200000
426,-11.87,256.0,0.0061366725713014,0.0001,520,55526,222208,868,0.0,0.05,1,0.0001,200000
426,-11.83,256.0,0.0010910772252827,0.0001,523,55782,223232,872,0.0,0.05,1,0.0001,200000
426,-11.74,256.0,0.0018521682359278,0.0001,525,56038,224256,876,0.0,0.05,1,0.0001,200000
426,-11.78,256.0,0.0048651043325662,0.0001,528,56294,225280,880,0.0,0.05,1,0.0001,200000
426,-11.86,256.0,0.0024821644183248,0.0001,530,56550,226304,884,0.0,0.05,1,0.0001,200000
426,-12.09,256.0,0.0024721482768654,0.0001,532,56806,227328,888,0.0,0.05,1,0.0001,200000
426,-12.18,256.0,0.0009833524236455,0.0001,535,57062,228352,892,0.0,0.05,1,0.0001,200000
426,-12.24,256.0,0.00461913831532,0.0001,537,57318,229376,896,0.0,0.05,1,0.0001,200000
426,-12.31,256.0,0.0007620846154168,0.0001,540,57574,230400,900,0.0,0.05,1,0.0001,200000
426,-12.19,256.0,0.004045661073178,0.0001,542,57830,231424,904,0.0,0.05,1,0.0001,200000
426,-12.18,256.0,0.0023401291109621,0.0001,544,58086,232448,908,0.0,0.05,1,0.0001,200000
426,-12.18,256.0,0.0009298918303102,0.0001,547,58342,233472,912,0.0,0.05,1,0.0001,200000
426,-12.1,256.0,0.001261540222913,0.0001,550,58598,234496,916,0.0,0.05,1,0.0001,200000
425,-12.09,256.0,0.0010369111550971,0.0001,553,58854,235520,920,0.0,0.05,1,0.0001,200000
425,-12.16,256.0,0.002726090606302,0.0001,555,59110,236544,924,0.0,0.05,1,0.0001,200000
425,-12.32,256.0,0.0025132200680673,0.0001,557,59366,237568,928,0.0,0.05,1,0.0001,200000
425,-12.39,256.0,0.0014081435510888,0.0001,560,59622,238592,932,0.0,0.05,1,0.0001,200000
425,-12.48,256.0,0.0014285985380411,0.0001,562,59878,239616,936,0.0,0.05,1,0.0001,200000
425,-12.52,256.0,0.0004366187786217,0.0001,565,60134,240640,940,0.0,0.05,1,0.0001,200000
425,-12.47,256.0,0.0002372946619288,0.0001,567,60390,241664,944,0.0,0.05,1,0.0001,200000
425,-12.61,256.0,0.0014348500408232,0.0001,570,60646,242688,948,0.0,0.05,1,0.0001,200000
425,-12.56,256.0,0.0007067166734486,0.0001,572,60902,243712,952,0.0,0.05,1,0.0001,200000
425,-12.59,256.0,0.0003115777217317,0.0001,574,61158,244736,956,0.0,0.05,1,0.0001,200000
425,-12.55,256.0,0.0022386657074093,0.0001,577,61414,245760,960,0.0,0.05,1,0.0001,200000
425,-12.66,256.0,0.0004577375948429,0.0001,579,61670,246784,964,0.0,0.05,1,0.0001,200000
425,-12.89,256.0,0.0002249252574983,0.0001,582,61926,247808,968,0.0,0.05,1,0.0001,200000
425,-13.0,256.0,0.0003024899051524,0.0001,584,62182,248832,972,0.0,0.05,1,0.0001,200000
425,-13.17,256.0,0.0002314332377864,0.0001,587,62438,249856,976,0.0,0.05,1,0.0001,200000
400,-200.0,256.0,0.104028396308422,7.333333333333334e-05,2,230,1024,4,0.0,0.980544,2,7.333333333333334e-05,150000
379,-201.5,256.0,0.0936222523450851,7.333333333333334e-05,5,486,2048,8,0.0,0.9610880000000002,2,7.333333333333334e-05,150000
406,-200.25,256.0,0.0881304144859314,7.333333333333334e-05,7,742,3072,12,0.0,0.941632,2,7.333333333333334e-05,150000
425,-198.625,256.0,0.0719972401857376,7.333333333333334e-05,9,998,4096,16,0.0,0.9221760000000002,2,7.333333333333334e-05,150000
434,-196.8,256.0,0.0761026293039321,7.333333333333334e-05,11,1254,5120,20,0.0,0.9027199999999996,2,7.333333333333334e-05,150000
427,-195.16666666666663,256.0,0.0744586288928985,7.333333333333334e-05,14,1510,6144,24,0.0,0.8832639999999998,2,7.333333333333334e-05,150000
429,-193.3928571428571,256.0,0.0635888278484344,7.333333333333334e-05,16,1766,7168,28,0.0,0.8638079999999999,2,7.333333333333334e-05,150000
428,-191.5625,256.0,0.0767517536878585,7.333333333333334e-05,19,2022,8192,32,0.0,0.8443519999999999,2,7.333333333333334e-05,150000
430,-189.22222222222223,256.0,0.0600982308387756,7.333333333333334e-05,21,2278,9216,36,0.0,0.824896,2,7.333333333333334e-05,150000
437,-189.05,256.0,0.0732865780591964,7.333333333333334e-05,23,2534,10240,40,0.0,0.80544,2,7.333333333333334e-05,150000
