r,l,t,is_success,dead_loop_events,wall_collision_count
-0.2,256,173.433813,0.0,234.0,253.0
4.2,256,174.380813,0.0,229.0,247.0
0.6,256,175.845218,0.0,231.0,249.0
-0.8,256,176.777306,0.0,234.0,254.0
-0.8,256,177.685256,0.0,234.0,254.0
0.6,256,178.596625,0.0,234.0,253.0
-9.4,256,179.507643,0.0,234.0,251.0
-0.8,256,180.417508,0.0,234.0,254.0
0.2,256,181.359425,0.0,234.0,255.0
-0.4,256,182.304237,0.0,234.0,252.0
-0.4,256,183.740346,0.0,234.0,252.0
-7.4,256,184.648996,0.0,234.0,253.0
-7.2,256,185.570476,0.0,231.0,249.0
0.2,256,186.480482,0.0,234.0,255.0
-8.0,256,187.382573,0.0,234.0,248.0
-1.0,256,188.288582,0.0,229.0,247.0
-0.4,256,189.198406,0.0,234.0,255.0
-7.0,256,190.107861,0.0,233.0,251.0
0.6,256,191.560654,0.0,234.0,253.0
0.2,256,192.507518,0.0,234.0,255.0
-16.8,256,193.452516,0.0,233.0,250.0
0.2,256,194.396097,0.0,234.0,255.0
0.6,256,195.321869,0.0,234.0,253.0
0.2,256,196.231568,0.0,234.0,255.0
0.2,256,197.155197,0.0,234.0,255.0
1.0,256,198.100915,0.0,233.0,251.0
0.0,256,199.549921,0.0,233.0,251.0
0.2,256,200.492767,0.0,234.0,255.0
-8.2,256,201.433513,0.0,234.0,253.0
0.6,256,202.375575,0.0,234.0,253.0
0.2,256,203.318587,0.0,234.0,255.0
0.2,256,204.242621,0.0,234.0,255.0
-7.0,256,205.14639,0.0,233.0,251.0
0.2,256,206.05731,0.0,234.0,255.0
-8.6,256,207.487597,0.0,210.0,244.0
0.2,256,208.393742,0.0,234.0,255.0
0.0,256,209.334165,0.0,233.0,248.0
-7.4,256,210.275,0.0,234.0,253.0
0.2,256,211.215299,0.0,234.0,255.0
0.2,256,212.154297,0.0,234.0,255.0
0.2,256,213.09983,0.0,234.0,255.0
-0.8,256,214.042565,0.0,234.0,254.0
-4.6,256,215.48861,0.0,229.0,247.0
-6.4,256,216.43522,0.0,229.0,247.0
0.2,256,217.381587,0.0,234.0,255.0
0.2,256,218.325092,0.0,234.0,255.0
0.2,256,219.271476,0.0,234.0,255.0
0.2,256,220.227257,0.0,234.0,255.0
-7.0,256,221.168643,0.0,233.0,251.0
0.2,256,222.10702,0.0,234.0,255.0
0.2,256,223.55586,0.0,234.0,255.0
-0.8,256,224.478609,0.0,234.0,254.0
0.2,256,225.388072,0.0,234.0,255.0
0.2,256,226.328361,0.0,234.0,255.0
-0.4,256,227.271158,0.0,234.0,250.0
0.6,256,228.209733,0.0,234.0,253.0
0.2,256,229.132182,0.0,234.0,255.0
-5.8,256,230.043453,0.0,233.0,251.0
0.2,256,231.493427,0.0,234.0,255.0
0.6,256,232.440037,0.0,234.0,253.0
-6.8,256,233.385663,0.0,229.0,246.0
0.2,256,234.320101,0.0,234.0,255.0
0.2,256,235.225945,0.0,234.0,255.0
-0.2,256,236.13905,0.0,229.0,247.0
-1.4,256,237.048211,0.0,234.0,251.0
-7.4,256,237.98746,0.0,234.0,253.0
0.2,256,239.435805,0.0,234.0,255.0
0.2,256,240.38316,0.0,234.0,255.0
0.2,256,241.329713,0.0,234.0,255.0
0.6,256,242.29275,0.0,234.0,253.0
0.2,256,243.20272,0.0,234.0,255.0
0.6,256,244.111709,0.0,233.0,251.0
