r,l,t,is_success,dead_loop_events,wall_collision_count
-11.0,256,108.527711,0.0,234.0,245.0
-10.0,256,109.226359,0.0,234.0,246.0
-10.0,256,109.955745,0.0,234.0,246.0
-16.0,256,110.712842,0.0,234.0,240.0
-11.0,256,111.321462,0.0,234.0,245.0
-11.0,256,111.944917,0.0,234.0,245.0
-15.0,256,112.540013,0.0,234.0,241.0
-9.0,256,113.131346,0.0,234.0,247.0
-7.0,256,113.72061,0.0,234.0,249.0
-9.0,256,114.296887,0.0,234.0,247.0
-15.0,256,114.880376,0.0,234.0,241.0
-6.0,256,115.464745,0.0,234.0,250.0
-11.0,256,116.044717,0.0,234.0,245.0
-13.0,256,116.654072,0.0,234.0,243.0
-20.0,256,117.262447,0.0,234.0,236.0
-7.0,256,117.857251,0.0,234.0,249.0
-16.0,256,119.054613,0.0,234.0,240.0
-10.0,256,119.68057,0.0,234.0,246.0
-15.0,256,120.260962,0.0,234.0,241.0
-5.0,256,120.847884,0.0,234.0,251.0
-21.0,256,121.441214,0.0,234.0,235.0
-9.0,256,122.211573,0.0,234.0,247.0
-5.0,256,122.815877,0.0,234.0,251.0
-7.0,256,123.425765,0.0,234.0,249.0
-18.0,256,124.002596,0.0,234.0,238.0
-11.0,256,124.595689,0.0,234.0,245.0
-10.0,256,125.218332,0.0,234.0,246.0
-7.0,256,125.801989,0.0,234.0,249.0
-9.0,256,126.381442,0.0,234.0,247.0
-7.0,256,127.02811,0.0,234.0,249.0
-16.0,256,127.727922,0.0,234.0,240.0
-11.0,256,128.338519,0.0,234.0,245.0
-11.0,256,128.923852,0.0,234.0,245.0
-15.0,256,129.519208,0.0,234.0,241.0
-7.0,256,130.120101,0.0,234.0,249.0
-9.0,256,130.707369,0.0,234.0,247.0
-9.0,256,131.28572,0.0,234.0,247.0
-17.0,256,131.861379,0.0,234.0,239.0
-9.0,256,132.452437,0.0,234.0,247.0
-13.0,256,133.035473,0.0,234.0,243.0
-17.0,256,133.616476,0.0,234.0,239.0
-16.0,256,134.195106,0.0,234.0,240.0
-7.0,256,134.777012,0.0,234.0,249.0
-12.0,256,135.361631,0.0,234.0,244.0
-9.0,256,135.942913,0.0,234.0,247.0
-11.0,256,136.523746,0.0,234.0,245.0
-11.0,256,137.106274,0.0,234.0,245.0
-13.0,256,137.771054,0.0,234.0,243.0
-12.0,256,138.36716,0.0,234.0,244.0
-11.0,256,138.971675,0.0,234.0,245.0
-8.0,256,139.618011,0.0,234.0,248.0
-14.0,256,140.253608,0.0,234.0,242.0
-7.0,256,140.834844,0.0,234.0,249.0
-13.0,256,141.416306,0.0,234.0,243.0
-9.0,256,142.001268,0.0,234.0,247.0
-14.0,256,142.593449,0.0,234.0,242.0
-12.0,256,143.291322,0.0,234.0,244.0
-13.0,256,143.920754,0.0,234.0,243.0
-19.0,256,144.52727,0.0,234.0,237.0
-11.0,256,145.186355,0.0,234.0,245.0
-18.0,256,145.813557,0.0,234.0,238.0
-21.0,256,146.418182,0.0,234.0,235.0
-14.0,256,147.011268,0.0,234.0,242.0
-11.0,256,147.600301,0.0,234.0,245.0
-19.0,256,148.184634,0.0,234.0,237.0
-12.0,256,148.849006,0.0,234.0,244.0
-13.0,256,149.460938,0.0,234.0,243.0
-25.0,256,150.077823,0.0,234.0,231.0
-10.0,256,150.704686,0.0,234.0,246.0
-17.0,256,151.912342,0.0,234.0,239.0
-14.0,256,152.668328,0.0,234.0,242.0
-22.0,256,153.366315,0.0,234.0,234.0
-18.0,256,153.953597,0.0,234.0,238.0
-15.0,256,154.614307,0.0,234.0,241.0
-21.0,256,155.228173,0.0,234.0,235.0
-9.0,256,155.82822,0.0,234.0,247.0
-9.0,256,156.478569,0.0,234.0,247.0
-11.0,256,157.11772,0.0,234.0,245.0
-5.0,256,157.701368,0.0,234.0,251.0
-7.0,256,158.372854,0.0,234.0,249.0
-32.0,256,158.992465,0.0,234.0,224.0
-7.0,256,159.585186,0.0,234.0,249.0
-11.0,256,160.196319,0.0,234.0,245.0
-15.0,256,160.782209,0.0,234.0,241.0
-9.0,256,161.369809,0.0,234.0,247.0
-14.0,256,161.962621,0.0,234.0,242.0
-15.0,256,162.540825,0.0,234.0,241.0
-19.0,256,163.125717,0.0,234.0,237.0
-9.0,256,163.708406,0.0,234.0,247.0
-18.0,256,164.303443,0.0,234.0,238.0
-11.0,256,164.890122,0.0,234.0,245.0
-21.0,256,165.472181,0.0,234.0,235.0
-10.0,256,166.056968,0.0,234.0,246.0
-13.0,256,166.641848,0.0,234.0,243.0
-13.0,256,167.222763,0.0,234.0,243.0
-12.0,256,167.802294,0.0,234.0,244.0
-15.0,256,168.375342,0.0,234.0,241.0
-21.0,256,168.954935,0.0,234.0,235.0
-11.0,256,169.544727,0.0,234.0,245.0
-9.0,256,170.137692,0.0,234.0,247.0
-12.0,256,170.7225,0.0,234.0,244.0
-11.0,256,171.299705,0.0,234.0,245.0
-7.0,256,171.891345,0.0,234.0,249.0
-7.0,256,172.483795,0.0,234.0,249.0
-8.0,256,173.072818,0.0,234.0,248.0
-5.0,256,173.668467,0.0,234.0,251.0
-18.0,256,174.248577,0.0,234.0,238.0
-12.0,256,174.828194,0.0,234.0,244.0
-17.0,256,175.419578,0.0,234.0,239.0
-18.0,256,175.99823,0.0,234.0,238.0
-15.0,256,176.573883,0.0,234.0,241.0
-9.0,256,177.144079,0.0,234.0,247.0
-11.0,256,177.736274,0.0,234.0,245.0
-3.0,256,178.372199,0.0,234.0,253.0
-7.0,256,178.972771,0.0,234.0,249.0
-7.0,256,179.561263,0.0,234.0,249.0
-11.0,256,180.146426,0.0,234.0,245.0
-17.0,256,180.727343,0.0,234.0,239.0
-12.0,256,181.344191,0.0,234.0,244.0
-11.0,256,181.945721,0.0,234.0,245.0
-8.0,256,182.541888,0.0,234.0,248.0
-14.0,256,183.126244,0.0,234.0,242.0
-9.0,256,183.707313,0.0,234.0,247.0
-7.0,256,184.291837,0.0,234.0,249.0
-11.0,256,184.869833,0.0,234.0,245.0
-9.0,256,185.544573,0.0,234.0,247.0
-13.0,256,186.192963,0.0,234.0,243.0
-12.0,256,186.865305,0.0,234.0,244.0
-6.0,256,187.499984,0.0,234.0,250.0
-6.0,256,188.078506,0.0,234.0,250.0
-10.0,256,188.663092,0.0,234.0,246.0
-19.0,256,189.245844,0.0,234.0,237.0
-7.0,256,189.828796,0.0,234.0,249.0
-8.0,256,190.417601,0.0,234.0,248.0
-4.0,256,191.005571,0.0,234.0,252.0
-23.0,256,191.585076,0.0,234.0,233.0
-15.0,256,192.161544,0.0,234.0,241.0
-13.0,256,192.744318,0.0,234.0,243.0
-17.0,256,193.323885,0.0,234.0,239.0
-14.0,256,193.907887,0.0,234.0,242.0
-25.0,256,194.582356,0.0,234.0,231.0
-9.0,256,195.163014,0.0,234.0,247.0
-14.0,256,195.743254,0.0,234.0,242.0
-15.0,256,196.329722,0.0,234.0,241.0
-18.0,256,196.909701,0.0,234.0,238.0
-24.0,256,197.49205,0.0,234.0,232.0
-13.0,256,198.070093,0.0,234.0,243.0
-7.0,256,198.653354,0.0,234.0,249.0
-21.0,256,199.238313,0.0,234.0,235.0
-10.0,256,199.821683,0.0,234.0,246.0
-11.0,256,200.406983,0.0,234.0,245.0
-16.0,256,200.97831,0.0,234.0,240.0
-11.0,256,201.571135,0.0,234.0,245.0
-20.0,256,202.160018,0.0,234.0,236.0
-15.0,256,202.741788,0.0,234.0,241.0
-18.0,256,203.323097,0.0,234.0,238.0
-10.0,256,203.91606,0.0,234.0,246.0
-7.0,256,204.510312,0.0,234.0,249.0
-18.0,256,205.093716,0.0,234.0,238.0
-10.0,256,205.678636,0.0,234.0,246.0
-18.0,256,206.260908,0.0,234.0,238.0
-16.0,256,206.842692,0.0,234.0,240.0
-12.0,256,207.422468,0.0,234.0,244.0
-15.0,256,208.00026,0.0,234.0,241.0
-7.0,256,208.584206,0.0,234.0,249.0
-9.0,256,209.170929,0.0,234.0,247.0
-20.0,256,209.754756,0.0,234.0,236.0
-15.0,256,210.335952,0.0,234.0,241.0
-17.0,256,210.916017,0.0,234.0,239.0
-15.0,256,211.502147,0.0,234.0,241.0
-11.0,256,212.094144,0.0,234.0,245.0
-17.0,256,212.678995,0.0,234.0,239.0
-15.0,256,213.263291,0.0,234.0,241.0
-18.0,256,213.848762,0.0,234.0,238.0
-8.0,256,214.440944,0.0,234.0,248.0
-10.0,256,215.023094,0.0,234.0,246.0
-17.0,256,215.611509,0.0,234.0,239.0
-13.0,256,216.187733,0.0,234.0,243.0
