rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_len_mean,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/entropy_loss,train/clip_range,phase,phase_learning_rate_start,phase_learning_rate_end
-2.72,0.0,430080,1802,210,238,256.0,0.0313054839753021,2090.0,0.0,0.0,0.0001929919999999,0.6143892407417297,-1.362059265375137e-09,0.0258127842098474,-0.0002917621728556,0.2,1,0.0003,5e-05
-2.7,0.0,432128,1811,211,238,256.0,0.1421271799830719,2100.0,-9.604264e-10,0.0,0.0001924799999999,0.4459380507469177,-2.9800867196172477e-08,0.1160353124141693,-0.0003316721358714,0.2,1,0.0003,5e-05
-2.64,0.0,434176,1820,212,238,256.0,0.0739980931364698,2110.0,0.0,0.0,0.0001919679999999,0.6689431667327881,-2.0867446437478062e-09,0.0275010764598846,-0.0002957521905045,0.2,1,0.0003,5e-05
-2.64,0.0,436224,1829,213,238,256.0,0.0277801599389931,2120.0,0.0,0.0,0.0001914559999999,0.7937203645706177,-6.527989171445371e-09,0.001871385378763,-0.0003034737863345,0.2,1,0.0003,5e-05
-2.68,0.0,438272,1838,214,238,256.0,0.035477610687667,2130.0,-2.6484486e-09,0.0,0.000190944,0.7720679044723511,-3.780587576329708e-09,0.0105294929817318,-0.0003281716944911,0.2,1,0.0003,5e-05
-2.8,0.0,440320,1846,215,238,256.0,0.065617393242428,2140.0,0.0,0.0,0.0001904319999999,0.6626452207565308,-1.8335413187742231e-09,0.0190871357917785,-0.0003191065992723,0.2,1,0.0003,5e-05
-2.8,0.0,442368,1855,216,238,256.0,0.1569670087192207,2150.0,0.0,0.0,0.0001899199999999,0.6318366527557373,2.426677383482456e-08,0.1722352206707,-0.00034101141282,0.2,1,0.0003,5e-05
-2.76,0.0,444416,1864,217,238,256.0,0.0542041339169372,2160.0,0.0,0.0,0.0001894079999999,0.6174396276473999,4.473258741199971e-09,0.007063262630254,-0.0003376320564711,0.2,1,0.0003,5e-05
-2.86,0.0,446464,1873,218,238,256.0,0.0262947846771567,2170.0,0.0,0.0,0.0001888959999999,0.5997157096862793,1.8044374883174894e-10,0.0147296311333775,-0.0003372474333446,0.2,1,0.0003,5e-05
-2.82,0.0,448512,1882,219,238,256.0,0.1088771035916579,2180.0,0.0,0.0,0.0001883839999999,0.5415202379226685,6.868503987789154e-09,0.0308100525289773,-0.0003482961212284,0.2,1,0.0003,5e-05
-2.8,0.0,450560,1891,220,238,256.0,0.0182408271750318,2190.0,-5.957554e-08,0.0,0.0001878719999999,0.5707927346229553,-6.330083124339581e-10,0.0150861041620373,-0.0003694992832606,0.2,1,0.0003,5e-05
-2.9,0.0,452608,1900,221,238,256.0,0.0681434332538628,2200.0,-5.9604645e-08,0.0,0.0001873599999999,0.322293221950531,-1.4668330550193784e-09,0.0710907950997352,-0.0003792302755755,0.2,1,0.0003,5e-05
-2.8,0.0,454656,1909,222,238,256.0,0.0383398786587349,2210.0,0.0,0.0,0.0001868479999999,0.760071337223053,-1.3300450518727303e-09,0.0708012804389,-0.0003906142010237,0.2,1,0.0003,5e-05
-2.78,0.0,456704,1917,223,238,256.0,0.0093941441318747,2220.0,-2.6309863e-08,0.0,0.0001863359999999,0.747371256351471,-5.426642019301653e-07,0.0033059027045965,-0.0004171881362708,0.2,1,0.0003,5e-05
-2.8,0.0,458752,1926,224,238,256.0,0.1483752821222879,2230.0,0.0,0.0,0.0001858239999999,0.554358720779419,-6.5483618527650835e-12,0.0524790845811367,-0.0004416530016897,0.2,1,0.0003,5e-05
-2.84,0.0,460800,1935,225,238,256.0,0.0277343271198333,2240.0,-5.9604645e-08,0.0,0.0001853119999999,0.8101853132247925,-5.587935447692871e-10,0.011535171419382,-0.0004579645890771,0.2,1,0.0003,5e-05
-2.73,0.0,462848,1944,226,237,256.0,0.0868896212421532,2250.0,-5.9604645e-08,0.0,0.0001847999999999,0.6433454751968384,4.656612873077393e-11,0.0275742020457983,-0.0004775857982167,0.2,1,0.0003,5e-05
-2.69,0.0,464896,1953,227,237,256.0,0.0278428188845282,2260.0,6.0381484e-05,0.000439453125,0.0001842879999999,0.490846574306488,-0.0007164898939663,0.004836359526962,-0.0003369278372701,0.2,1,0.0003,5e-05
-2.69,0.0,466944,1962,228,237,256.0,0.0386237776911002,2270.0,0.0,0.0,0.0001837759999999,0.733593225479126,-9.167706593871116e-10,0.008204037323594,-0.0003186748795997,0.2,1,0.0003,5e-05
-3.15,0.0,468992,1971,229,237,256.0,0.066000951535716,2280.0,0.0,0.0,0.0001832639999999,0.7332477569580078,2.613523975014686e-09,0.0010091928998008,-0.0003214348271285,0.2,1,0.0003,5e-05
-3.21,0.0,471040,1979,230,237,256.0,0.2984574474394321,2290.0,0.0,0.0,0.0001827519999999,0.6090346574783325,-3.5506673157215116e-10,0.2223047912120819,-0.000332983757471,0.2,1,0.0003,5e-05
-3.19,0.0,473088,1988,231,237,256.0,0.0559888953444897,2300.0,0.0,0.0,0.0001822399999999,0.8464757204055786,-2.0058359950780873e-08,0.0004568184376694,-0.0003285249982582,0.2,1,0.0003,5e-05
-3.09,0.0,475136,1997,232,237,256.0,0.0391567045444389,2310.0,0.0,0.0,0.0001817279999999,0.8605353236198425,-4.773028194904327e-09,0.0153331849724054,-0.0003322857133753,0.2,1,0.0003,5e-05
-3.19,0.0,477184,2006,233,237,256.0,0.0156266001155017,2320.0,0.0,0.0,0.0001812159999999,0.8145409822463989,6.00994098931551e-08,0.0035309558734297,-0.0003382240920473,0.2,1,0.0003,5e-05
-3.17,0.0,479232,2015,234,237,256.0,0.1294748240849003,2330.0,0.0,0.0,0.0001807039999999,0.4685578346252441,3.0384398996829992e-09,0.050373375415802,-0.0003417843159695,0.2,1,0.0003,5e-05
-3.19,0.0,481280,2024,235,237,256.0,0.0698296944712637,2340.0,0.0,0.0,0.0001801919999999,0.6292181611061096,2.4447217583656307e-10,0.0698128193616867,-0.0003442540240939,0.2,1,0.0003,5e-05
-3.07,0.0,483328,2033,236,237,256.0,0.0380954465916147,2350.0,0.0,0.0,0.00017968,0.7978464365005493,-2.637389115989208e-07,0.0275994651019573,-0.0003675066800497,0.2,1,0.0003,5e-05
-3.05,0.0,485376,2042,237,237,256.0,0.0192834279354428,2360.0,0.0,0.0,0.0001791679999999,0.7796279191970825,1.3809767551720143e-09,0.0311321429908275,-0.000354038948717,0.2,1,0.0003,5e-05
-3.07,0.0,487424,2051,238,237,256.0,0.0702388282319589,2370.0,0.0,0.0,0.0001786559999999,0.4992318749427795,-5.523907020688057e-09,0.01283994410187,-0.0003746091297216,0.2,1,0.0003,5e-05
-3.2,0.0,489472,2059,239,237,256.0,0.0254060073239088,2380.0,-5.820766e-11,0.0,0.0001781439999999,0.6270877122879028,3.805325832217932e-09,0.0126251662150025,-0.0003687774384161,0.2,1,0.0003,5e-05
-3.2,0.0,491520,2068,240,237,256.0,0.08691587804351,2390.0,0.0,0.0,0.0001776319999999,0.6637991666793823,-6.350455805659294e-09,0.0453865677118301,-0.0003775824534386,0.2,1,0.0003,5e-05
-2.96,0.0,493568,2076,241,237,256.0,0.0987547693499436,2400.0,0.0,0.0,0.0001771199999999,0.5121527314186096,3.917375579476356e-09,0.087085336446762,-0.000378665698372,0.2,1,0.0003,5e-05
-2.64,0.0,495616,2085,242,237,256.0,0.0193967515180702,2410.0,-7.450581e-09,0.0,0.0001766079999999,0.5149701833724976,-1.4161923900246621e-08,0.012244064360857,-0.0003871684551995,0.2,1,0.0003,5e-05
-2.6,0.0,497664,2094,243,237,256.0,0.012852453150117,2420.0,-5.9604645e-08,0.0,0.0001760959999999,-0.1016860008239746,1.1583324521780011e-09,0.0074221831746399,-0.0003994585360487,0.2,1,0.0003,5e-05
-2.58,0.0,499712,2103,244,237,256.0,0.0165108221415721,2430.0,-5.9604645e-08,0.0,0.0001755839999999,0.6697260141372681,-3.201421350240707e-10,0.0052536111325025,-0.0004172755292529,0.2,1,0.0003,5e-05
-2.56,0.0,501760,2111,245,237,256.0,0.0121724929695119,2440.0,-5.9604645e-08,0.0,0.000175072,0.7524067759513855,1.353328116238117e-10,0.0211694799363613,-0.0004338919177826,0.2,1,0.0003,5e-05
-2.66,0.0,503808,2120,246,237,256.0,0.0558008366064314,2450.0,-2.910383e-11,0.0,0.0001745599999999,0.6109752058982849,-1.3475073501467702e-09,0.0851191729307174,-0.0004488870366913,0.2,1,0.0003,5e-05
-2.62,0.0,505856,2129,247,237,256.0,0.037228716930258,2460.0,0.0,0.0,0.0001740479999999,0.7320712804794312,8.440110832452774e-11,0.016274120658636,-0.000460537895924,0.2,1,0.0003,5e-05
-2.56,0.0,507904,2138,248,237,256.0,0.0142638053359405,2470.0,-5.9604645e-08,0.0,0.000173536,0.6860838532447815,-1.3096723705530167e-09,0.0077445530332624,-0.0004762491858855,0.2,1,0.0003,5e-05
-2.58,0.0,509952,2146,249,237,256.0,0.0141552123383007,2480.0,-2.910383e-11,0.0,0.0001730239999999,0.6528904438018799,-3.5826815292239196e-08,0.0075207236222922,-0.0005121636524563,0.2,1,0.0003,5e-05
-2.48,0.0,512000,2155,250,237,256.0,0.0382053757639369,2490.0,-5.9604645e-08,0.0,0.000172512,0.5622763633728027,1.7462298274040218e-11,0.0035516272764652,-0.0005273009963275,0.2,1,0.0003,5e-05
-2.36,0.0,514048,2163,251,237,256.0,0.041394008770294,2500.0,-5.9604645e-08,0.0,0.0001719999999999,0.676339328289032,-4.435059963725507e-09,0.0484983660280704,-0.0005466646631248,0.2,1,0.0003,5e-05
-2.37,0.0,516096,2171,252,237,256.0,0.00790117759243,2510.0,-4.4703484e-08,0.0,0.000171488,0.6308647394180298,1.0360963642597199e-09,0.0032696111593395,-0.0005758469407737,0.2,1,0.0003,5e-05
-2.39,0.0,518144,2180,253,237,256.0,0.027941945681232,2520.0,9.236767e-05,0.000439453125,0.0001709759999999,0.7188882827758789,-0.0007145080016925,0.0125387199223041,-0.0003884645739162,0.2,1,0.0003,5e-05
-2.44,0.0,520192,2188,254,237,256.0,0.033913156230119,2530.0,0.0,0.0,0.0001704639999999,0.7421582341194153,-1.2805685400962831e-08,0.0044055460020899,-0.0003546402076608,0.2,1,0.0003,5e-05
-2.44,0.0,522240,2197,255,237,256.0,0.0341555525257717,2540.0,1.9208674e-05,0.000390625,0.000169952,0.6462100744247437,-0.0004910857474897,0.016967674717307,-0.0002975530838739,0.2,1,0.0003,5e-05
-2.48,0.0,524288,2205,256,237,256.0,0.0294465123189183,2550.0,0.0,0.0,0.0001694399999999,0.6376526951789856,2.3137545213103295e-10,0.0465536043047905,-0.0002868536339519,0.2,1,0.0003,5e-05
-2.56,0.0,526336,2214,257,237,256.0,0.0320063047638541,2560.0,0.0,0.0,0.000168928,0.769170880317688,-1.7025740817189215e-09,0.0003426583134569,-0.0002955864354589,0.2,1,0.0003,5e-05
-2.68,0.0,528384,2222,258,237,256.0,0.1202979773283004,2570.0,-5.2677933e-09,0.0,0.0001684159999999,0.6783571243286133,-7.105991244316101e-07,0.07947888225317,-0.0003616528843849,0.2,1,0.0003,5e-05
-2.68,0.0,530432,2231,259,237,256.0,0.1833055148599669,2580.0,0.0,0.0,0.000167904,0.5595917701721191,1.3154931366443635e-09,0.0987875759601593,-0.000290618953295,0.2,1,0.0003,5e-05
-2.62,0.0,532480,2239,260,237,256.0,0.0373087129606574,2590.0,0.0,0.0,0.0001673919999999,0.4721898436546325,-5.295732989907264e-08,0.0065787588246166,-0.0002958169341582,0.2,1,0.0003,5e-05
-2.64,0.0,534528,2247,261,237,256.0,0.0063133666992143,2600.0,0.0,0.0,0.00016688,0.4881748557090759,2.801243681460619e-09,0.006216527428478,-0.0002934966389148,0.2,1,0.0003,5e-05
-2.66,0.0,536576,2256,262,237,256.0,0.0439881036290898,2610.0,0.0,0.0,0.000166368,0.5594657063484192,2.523302100598812e-09,0.0057843970134854,-0.0002970841247588,0.2,1,0.0003,5e-05
-2.64,0.0,538624,2264,263,237,256.0,0.0138735106633248,2620.0,0.0,0.0,0.0001658559999999,0.6902284622192383,9.14878910407424e-09,0.0010640788823366,-0.0002991353409015,0.2,1,0.0003,5e-05
-2.73,0.0,540672,2273,264,237,256.0,0.0109698810436384,2630.0,0.0,0.0,0.000165344,0.8240312933921814,6.557093001902104e-09,0.0082428529858589,-0.0003021503129275,0.2,1,0.0003,5e-05
-2.77,0.0,542720,2281,265,237,256.0,0.0527774224770837,2640.0,0.0,0.0,0.0001648319999999,0.6501063704490662,-1.184933353215456e-07,0.0208861418068408,-0.0003101222107943,0.2,1,0.0003,5e-05
-2.68,0.0,544768,2289,266,237,256.0,0.0525988338515162,2650.0,0.0,0.0,0.0001643199999999,0.6096314191818237,2.846354618668556e-09,0.0801976770162582,-0.0003058990969293,0.2,1,0.0003,5e-05
-2.68,0.0,546816,2298,267,237,256.0,0.0263252450271465,2660.0,0.0,0.0,0.0001638079999999,0.7106391191482544,-1.868465915322304e-09,0.0212359596043825,-0.000307200500174,0.2,1,0.0003,5e-05
-2.66,0.0,548864,2306,268,237,256.0,0.0206352609242458,2670.0,0.0,0.0,0.0001632959999999,0.4573893547058105,-3.527384251356125e-09,0.0152602596208453,-0.0003092138871579,0.2,1,0.0003,5e-05
-2.56,0.0,550912,2314,269,237,256.0,0.031648340909669,2680.0,0.0,0.0,0.0001627839999999,0.5850435495376587,-2.482556737959385e-09,0.01887041144073,-0.0003117042055237,0.2,1,0.0003,5e-05
-2.4,0.0,552960,2323,270,237,256.0,0.0132770215282107,2690.0,0.0,0.0,0.0001622719999999,0.6883440017700195,-1.0884832590818403e-09,0.0001666735915932,-0.0003146521790768,0.2,1,0.0003,5e-05
-2.44,0.0,555008,2331,271,238,256.0,0.0163527331773366,2700.0,0.0,0.0,0.0001617599999999,0.726426362991333,3.931927494704723e-09,0.0038393524009734,-0.0003181346550263,0.2,1,0.0003,5e-05
-2.44,0.0,557056,2340,272,238,256.0,0.0822766883997246,2710.0,0.0,0.0,0.0001612479999999,0.5819364190101624,-2.130400389432907e-09,0.0158514510840177,-0.0003221830640541,0.2,1,0.0003,5e-05
-2.44,0.0,559104,2348,273,238,256.0,0.0251278546646062,2720.0,0.0,0.0,0.0001607359999999,0.607605516910553,-3.9028236642479895e-09,0.0070212050341069,-0.000322737951501,0.2,1,0.0003,5e-05
-2.52,0.0,561152,2357,274,238,256.0,0.0475769885597401,2730.0,0.0,0.0,0.0001602239999999,0.6262032985687256,3.4342519938945767e-10,0.0331330522894859,-0.0003272259244113,0.2,1,0.0003,5e-05
-2.48,0.0,563200,2365,275,238,256.0,0.046728268796869,2740.0,0.0,0.0,0.0001597119999999,0.5732982754707336,-1.7833372112363574e-09,0.0375971570611,-0.0003271996301918,0.2,1,0.0003,5e-05
-2.5,0.0,565248,2373,276,238,256.0,0.0245747201508493,2750.0,0.0,0.0,0.0001591999999999,0.8870256543159485,7.328344509005547e-09,0.0154716474935412,-0.0003318816921819,0.2,1,0.0003,5e-05
-2.56,0.0,567296,2382,277,238,256.0,0.0312375315304961,2760.0,0.0,0.0,0.0001586879999999,0.7400487065315247,-1.5451223589479926e-08,0.0121775511652231,-0.0003508257010253,0.2,1,0.0003,5e-05
-2.54,0.0,569344,2390,278,238,256.0,0.0915007045958191,2770.0,0.0,0.0,0.0001581759999999,0.4756641983985901,1.0710209608078e-09,0.0565655305981636,-0.0003347361231135,0.2,1,0.0003,5e-05
-2.5,0.0,571392,2398,279,238,256.0,0.0343646800007263,2780.0,0.0,0.0,0.000157664,0.6277099251747131,-5.349284037947655e-09,0.0102241365239024,-0.0003372355262399,0.2,1,0.0003,5e-05
-2.52,0.0,573440,2407,280,238,256.0,0.0092459047942611,2790.0,-7.4214768e-09,0.0,0.0001571519999999,0.6850653290748596,7.159542292356492e-10,0.0002236618893221,-0.0003433606645558,0.2,1,0.0003,5e-05
-2.58,0.0,575488,2415,281,238,256.0,0.0272741104348824,2800.0,0.0,0.0,0.00015664,0.6187708973884583,1.234002411365509e-09,0.0038035635370761,-0.0003484860779281,0.2,1,0.0003,5e-05
-2.7,0.0,577536,2423,282,238,256.0,0.0890961090772179,2810.0,0.0,0.0,0.0001561279999999,0.6159317493438721,-4.831235855817794e-10,0.052497025579214,-0.0003527490534906,0.2,1,0.0003,5e-05
-2.68,0.0,579584,2431,283,238,256.0,0.0475823799257341,2820.0,0.0,0.0,0.0001556159999999,0.765731930732727,-1.4901161193847655e-09,0.0219242200255393,-0.0003569171298295,0.2,1,0.0003,5e-05
-2.72,0.0,581632,2440,284,238,256.0,0.0804379271925427,2830.0,0.0,0.0,0.0001551039999999,0.6133643984794617,-5.5297277867794034e-11,0.0298143047839403,-0.0003567690957424,0.2,1,0.0003,5e-05
-2.74,0.0,583680,2448,285,238,256.0,0.0539016974085825,2840.0,0.0,0.0,0.0001545919999999,0.6595308780670166,-1.1292286217212674e-09,0.0358396060764789,-0.0003589950491004,0.2,1,0.0003,5e-05
-2.78,0.0,585728,2457,286,238,256.0,0.0133564356314309,2850.0,0.0,0.0,0.00015408,0.7250207662582397,7.178459782153368e-09,0.0022165623959153,-0.0003632730626122,0.2,1,0.0003,5e-05
-2.76,0.0,587776,2465,287,238,256.0,0.0194745648022944,2860.0,0.0,0.0,0.0001535679999999,0.7624392509460449,-1.525040715932846e-09,0.0008361908840015,-0.00036869604628,0.2,1,0.0003,5e-05
-2.72,0.0,589824,2473,288,238,256.0,0.0114634806460117,2870.0,0.0,0.0,0.000153056,0.7863495349884033,-9.255018085241317e-10,0.0051586735062301,-0.0003744903118786,0.2,1,0.0003,5e-05
-2.76,0.0,591872,2481,289,238,256.0,0.0250609791291935,2880.0,0.0,0.0,0.0001525439999999,0.7482464909553528,-1.682201400399208e-09,0.0019939325284212,-0.0003804096562816,0.2,1,0.0003,5e-05
-2.73,0.0,593920,2490,290,238,256.0,0.0475883871228688,2890.0,0.0,0.0,0.000152032,0.609953761100769,-5.296897143125534e-09,0.0180289708077907,-0.0003871750188409,0.2,1,0.0003,5e-05
-2.79,0.0,595968,2498,291,238,256.0,0.2380896080983802,2900.0,9.0440735e-05,0.000390625,0.0001515199999999,0.2879059314727783,-0.0008679084246978,0.0476668179035186,-0.0002801017297315,0.2,1,0.0003,5e-05
-2.93,0.0,598016,2506,292,238,256.0,0.0816657236369792,2910.0,0.0,0.0,0.0001510079999999,0.5983033180236816,6.170012056827544e-10,0.057732805609703,-0.0002525848623918,0.2,1,0.0003,5e-05
-2.83,0.0,600064,2514,293,238,256.0,0.047868314437801,2920.0,0.0,0.0,0.000150496,0.649321973323822,-7.34871719032526e-10,0.0047210929915308,-0.000253239538506,0.2,1,0.0003,5e-05
-2.77,0.0,602112,2523,294,238,256.0,0.0090179391783749,2930.0,0.0,0.0,0.0001499839999999,0.3313049077987671,1.4493707567453384e-09,0.0029294637497514,-0.0002542808790167,0.2,1,0.0003,5e-05
-2.69,0.0,604160,2531,295,238,256.0,0.0158483842134955,2940.0,0.0,0.0,0.000149472,0.7293061017990112,5.931360647082329e-09,0.0138323251157999,-0.000255705562813,0.2,1,0.0003,5e-05
-2.61,0.0,606208,2539,296,238,256.0,0.0100724889084176,2950.0,0.0,0.0,0.0001489599999999,0.8195090889930725,2.962769940495491e-09,0.0012285057455301,-0.0002570270138676,0.2,1,0.0003,5e-05
-2.51,0.0,608256,2547,297,238,256.0,0.0375316529368319,2960.0,0.0,0.0,0.000148448,0.5426549911499023,-1.0099029168486596e-09,0.0231587067246437,-0.0002583319805125,0.2,1,0.0003,5e-05
-2.41,0.0,610304,2556,298,238,256.0,0.0176002290700239,2970.0,0.0,0.0,0.000147936,0.6016791462898254,1.1466909199953079e-09,0.0051982128061354,-0.0002600933930807,0.2,1,0.0003,5e-05
-2.49,0.0,612352,2564,299,238,256.0,0.0083091284370311,2980.0,0.0,0.0,0.000147424,0.2395465970039367,3.247987478971481e-09,0.0195128172636032,-0.0002619876933749,0.2,1,0.0003,5e-05
-2.43,0.0,614400,2572,300,238,256.0,0.0598881643178174,2990.0,0.0,0.0,0.000146912,0.384451687335968,1.57160684466362e-10,0.0168894175440073,-0.0002638767789903,0.2,1,0.0003,5e-05
-2.59,0.0,616448,2581,301,238,256.0,0.0134226602043781,3000.0,0.0,0.0,0.0001464,0.6593570709228516,-1.0870862752199172e-07,0.0083300443366169,-0.0002652151102665,0.2,1,0.0003,5e-05
-2.48,0.0,618496,2589,302,238,256.0,0.2011498655425384,3010.0,0.0,0.0,0.000145888,0.2653554677963257,5.762558430433274e-10,0.0343631133437156,-0.0002659049368958,0.2,1,0.0003,5e-05
-2.34,0.0,620544,2597,303,238,256.0,0.0172107331542065,3020.0,0.0,0.0,0.0001453759999999,0.1052664518356323,1.6938429325819014e-09,0.0147349592298269,-0.0002666491880518,0.2,1,0.0003,5e-05
-2.44,0.0,622592,2606,304,238,256.0,0.008822393297305,3030.0,0.0,0.0,0.000144864,0.674868106842041,-9.202631190419197e-09,0.0014427122659981,-0.0002691007357498,0.2,1,0.0003,5e-05
-2.44,0.0,624640,2614,305,238,256.0,0.102874821590376,3040.0,0.0,0.0,0.0001443519999999,0.409512460231781,1.6807462088763712e-09,0.0164036117494106,-0.0002713761976337,0.2,1,0.0003,5e-05
-2.52,0.0,626688,2622,306,238,256.0,0.0307585973390814,3050.0,0.0,0.0,0.0001438399999999,0.7150214910507202,-2.1667801775038243e-09,0.0055074384436011,-0.0002720303313253,0.2,1,0.0003,5e-05
-2.58,0.0,628736,2631,307,238,256.0,0.0817208591266535,3060.0,0.0,0.0,0.0001433279999999,0.6547020673751831,-1.0477378964424134e-10,0.0412724204361438,-0.0002731939279328,0.2,1,0.0003,5e-05
-2.64,0.0,630784,2639,308,238,256.0,0.0676098216601531,3070.0,0.0,0.0,0.0001428159999999,0.6832998394966125,-1.5133991837501526e-10,0.0322850793600082,-0.0002772032155917,0.2,1,0.0003,5e-05
-2.54,0.0,632832,2647,309,238,256.0,0.0130595358932623,3080.0,0.0,0.0,0.0001423039999999,0.743349552154541,-1.3122917152941226e-08,0.0216936450451612,-0.0002790189566439,0.2,1,0.0003,5e-05
-2.66,0.0,634880,2656,310,239,256.0,0.0175746746751428,3090.0,0.0,0.0,0.000141792,0.578261137008667,3.835884854197502e-09,0.0016554342582821,-0.0002775941342406,0.2,1,0.0003,5e-05
-2.6,0.0,636928,2664,311,239,256.0,0.0403546780271426,3100.0,0.0,0.0,0.0001412799999999,0.6232892274856567,-5.9511512517929076e-08,0.0404308587312698,-0.0002826590760378,0.2,1,0.0003,5e-05
-2.6,0.0,638976,2673,312,239,256.0,0.0198348629382962,3110.0,0.0,0.0,0.0001407679999999,0.5602157115936279,-1.2863893061876298e-09,0.0075872796587646,-0.0002815487179759,0.2,1,0.0003,5e-05
-2.44,0.0,641024,2681,313,239,256.0,0.0202833782632296,3120.0,0.0,0.0,0.0001402559999999,0.6146537661552429,1.7200363799929621e-09,0.0038119342643767,-0.0002835716833942,0.2,1,0.0003,5e-05
-2.52,0.0,643072,2689,314,239,256.0,0.0049115064806755,3130.0,0.0,0.0,0.0001397439999999,0.5024915337562561,-1.1525116860866547e-09,5.514072472578846e-05,-0.0002867881466954,0.2,1,0.0003,5e-05
-2.62,0.0,645120,2698,315,239,256.0,0.1564822915883269,3140.0,0.0,0.0,0.0001392319999999,0.3850576877593994,-2.700835466384887e-09,0.0147678302600979,-0.0002924218006228,0.2,1,0.0003,5e-05
-2.7,0.0,647168,2706,316,239,256.0,0.1277372508629923,3150.0,0.0,0.0,0.0001387199999999,0.6091234087944031,-5.326000973582268e-10,0.0221877805888652,-0.0002911715200752,0.2,1,0.0003,5e-05
-2.58,0.0,649216,2715,317,239,256.0,0.1454719939240021,3160.0,0.0,0.0,0.000138208,0.5905520915985107,-4.889443516731261e-10,0.0356258787214756,-0.0002925508699263,0.2,1,0.0003,5e-05
-2.5,0.0,651264,2723,318,239,256.0,0.035654719507147,3170.0,0.0,0.0,0.0001376959999999,0.6335684061050415,1.6749254427850244e-09,0.0175328012555837,-0.0002954622421384,0.2,1,0.0003,5e-05
-2.46,0.0,653312,2732,319,239,256.0,0.0490397457098879,3180.0,0.0,0.0,0.000137184,0.6313083171844482,9.138602763414385e-09,0.0299049839377403,-0.0002962062266306,0.2,1,0.0003,5e-05
-2.42,0.0,655360,2740,320,239,256.0,0.0340522073702231,3190.0,0.0,0.0,0.0001366719999999,0.5763826370239258,4.020694177597761e-09,0.0276777353137731,-0.0003005472539371,0.2,1,0.0003,5e-05
-2.46,0.0,657408,2749,321,239,256.0,0.024339688839791,3200.0,0.0,0.0,0.0001361599999999,0.80565345287323,-1.6280682757496833e-08,0.002765281824395,-0.0003028548206202,0.2,1,0.0003,5e-05
-2.42,0.0,659456,2757,322,239,256.0,0.0233256789026199,3210.0,0.0,0.0,0.0001356479999999,0.7274223566055298,-2.426677383482456e-08,0.0266899950802326,-0.0003046676742087,0.2,1,0.0003,5e-05
-2.42,0.0,661504,2766,323,239,256.0,0.0074515484138828,3220.0,0.0,0.0,0.0001351359999999,0.4402031302452087,9.336508810520172e-09,0.0006913017714396,-0.0003075636435823,0.2,1,0.0003,5e-05
-2.44,0.0,663552,2774,324,239,256.0,0.0519003094232175,3230.0,0.0,0.0,0.000134624,0.2988515496253967,6.775371730327606e-09,0.0079531576484441,-0.0003126521318336,0.2,1,0.0003,5e-05
-2.56,0.0,665600,2782,325,239,256.0,0.0148751488581183,3240.0,0.0,0.0,0.0001341119999999,0.2097813487052917,6.635673344135285e-10,0.0159279238432645,-0.0003157979303068,0.2,1,0.0003,5e-05
-2.64,0.0,667648,2791,326,239,256.0,0.0627557796837209,3250.0,0.0,0.0,0.0001336,0.6076880693435669,1.306761987507343e-09,0.0151323024183511,-0.0003201016897946,0.2,1,0.0003,5e-05
-2.54,0.0,669696,2799,327,239,256.0,0.0246415600697218,3260.0,0.0,0.0,0.0001330879999999,0.652023434638977,-3.8999132812023164e-10,0.0087887970730662,-0.0003241103615437,0.2,1,0.0003,5e-05
-2.54,0.0,671744,2808,328,239,256.0,0.0142883704630548,3270.0,0.0,0.0,0.000132576,0.7541956901550293,-2.2089807316660883e-09,0.0006740147364325,-0.0003278727202996,0.2,1,0.0003,5e-05
-2.52,0.0,673792,2816,329,239,256.0,0.0301322578990948,3280.0,0.0,0.0,0.000132064,0.7786776423454285,7.130438461899756e-10,0.0089717544615268,-0.0003330768566229,0.2,1,0.0003,5e-05
-2.66,0.0,675840,2824,330,239,256.0,0.1155037896038266,3290.0,0.0,0.0,0.000131552,0.5971732139587402,2.773595042526722e-09,0.0444880872964859,-0.0003362061197549,0.2,1,0.0003,5e-05
-2.6,0.0,677888,2833,331,239,256.0,0.0391310483697452,3300.0,0.0,0.0,0.00013104,0.7666581273078918,-2.0663719624280926e-10,0.0320721380412578,-0.0003378291447006,0.2,1,0.0003,5e-05
-2.6,0.0,679936,2841,332,239,256.0,0.0084651376782858,3310.0,0.0,0.0,0.0001305279999999,0.3427177667617798,8.032657206058503e-10,0.0059239724650979,-0.0003429934833548,0.2,1,0.0003,5e-05
-2.8,0.0,681984,2849,333,239,256.0,0.0201763445431424,3320.0,0.0,0.0,0.000130016,0.7130053639411926,1.769512891769409e-09,0.0044056461192667,-0.0003527683176798,0.2,1,0.0003,5e-05
-2.85,0.0,684032,2857,334,239,256.0,0.0956001751997973,3330.0,0.0,0.0,0.0001295039999999,0.6088705658912659,-4.074536263942718e-10,0.0695999041199684,-0.0003580648128263,0.2,1,0.0003,5e-05
-2.97,0.0,686080,2866,335,239,256.0,0.0566510754171758,3340.0,3.192443e-05,0.000439453125,0.000128992,0.4750111699104309,-0.0008849110279697,0.0293275285512208,-0.0002961843438242,0.2,1,0.0003,5e-05
