r,l,t,is_success,dead_loop_events,wall_collision_count
-1.0,256,304.812599,0.0,234.0,255.0
-1.0,256,305.761685,0.0,234.0,255.0
-1.0,256,306.709993,0.0,234.0,255.0
-1.0,256,307.652125,0.0,234.0,255.0
-5.0,256,308.599433,0.0,233.0,251.0
-1.0,256,310.053035,0.0,234.0,255.0
-6.0,256,311.00062,0.0,234.0,250.0
-3.0,256,311.943283,0.0,234.0,253.0
-1.0,256,312.894913,0.0,234.0,255.0
-11.0,256,313.846922,0.0,227.0,245.0
-1.0,256,314.797298,0.0,234.0,255.0
-3.0,256,315.74101,0.0,234.0,253.0
-5.0,256,316.678588,0.0,233.0,251.0
-1.0,256,318.14198,0.0,234.0,255.0
-3.0,256,319.090413,0.0,234.0,253.0
-1.0,256,320.042351,0.0,234.0,255.0
-1.0,256,320.986051,0.0,234.0,255.0
-13.0,256,321.927643,0.0,225.0,243.0
-3.0,256,322.877175,0.0,234.0,253.0
-1.0,256,323.820365,0.0,234.0,255.0
-1.0,256,324.762411,0.0,234.0,253.0
-1.0,256,326.234204,0.0,234.0,255.0
-1.0,256,327.168321,0.0,234.0,255.0
-5.0,256,328.107285,0.0,231.0,249.0
-3.0,256,329.054629,0.0,234.0,253.0
-1.0,256,330.003355,0.0,234.0,255.0
1.0,256,330.961444,0.0,234.0,253.0
-3.0,256,331.899386,0.0,234.0,253.0
-3.0,256,332.83347,0.0,234.0,253.0
-1.0,256,334.317549,0.0,234.0,255.0
-3.0,256,335.258253,0.0,234.0,253.0
-1.0,256,336.214657,0.0,234.0,255.0
-11.0,256,337.160189,0.0,225.0,243.0
-1.0,256,338.102663,0.0,234.0,255.0
-1.0,256,339.049746,0.0,234.0,255.0
1.0,256,340.005563,0.0,234.0,255.0
-5.0,256,340.959506,0.0,233.0,251.0
-3.0,256,342.42018,0.0,234.0,253.0
1.0,256,343.347729,0.0,234.0,255.0
-1.0,256,344.289506,0.0,234.0,255.0
1.0,256,345.233246,0.0,234.0,255.0
-1.0,256,346.171845,0.0,234.0,255.0
-1.0,256,347.122177,0.0,234.0,255.0
-1.0,256,348.061407,0.0,234.0,255.0
-7.0,256,348.999704,0.0,231.0,249.0
-7.0,256,350.461828,0.0,231.0,249.0
-1.0,256,351.410359,0.0,234.0,255.0
-1.0,256,352.363432,0.0,234.0,255.0
-3.0,256,353.303835,0.0,234.0,253.0
-5.0,256,354.246947,0.0,233.0,251.0
