time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/iterations,train/approx_kl,train/value_loss,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,phase,phase_learning_rate_start,phase_learning_rate_end
2352,256.0,634880,0.0,-2.94,269,310,0.0,0.4188817088026553,-0.00019522823859,0.2,0.1108758449554443,0.0,0.0845308974385261,-3.0267983675003053e-10,0.000141792,3090.0,1,0.0003,5e-05
2360,256.0,636928,0.0,-2.88,269,311,0.0,0.0940685813482559,-0.0001972783646124,0.2,0.2109819054603576,0.0,0.0209988802671432,-2.980232238769531e-09,0.0001412799999999,3100.0,1,0.0003,5e-05
2367,256.0,638976,0.0,-2.9,269,312,0.0,0.0276164686656557,-0.0001729895349853,0.2,0.8110514879226685,0.0,0.0077700023539364,-5.3062103688716896e-08,0.0001407679999999,3110.0,1,0.0003,5e-05
2375,256.0,641024,0.0,-2.94,269,313,0.0,0.2562343850760953,-0.0001989011112527,0.2,0.3547725677490234,0.0,0.2761472761631012,-7.852213457226754e-09,0.0001402559999999,3120.0,1,0.0003,5e-05
2382,256.0,643072,0.0,-2.98,269,314,0.0,0.1030676591675728,-0.0001747800995872,0.2,0.5688333511352539,0.0,0.0214716885238885,-1.7951242625713347e-08,0.0001397439999999,3130.0,1,0.0003,5e-05
2390,256.0,645120,0.0,-3.06,269,315,0.0,0.1438033528509549,-0.0001956543032065,0.2,0.4176411032676697,0.0,0.0386086702346801,-2.782326191663742e-09,0.0001392319999999,3140.0,1,0.0003,5e-05
2397,256.0,647168,0.0,-3.06,269,316,0.0,0.0466849394899327,-0.0001631711951631,0.2,0.5596936941146851,0.0,0.011224104091525,3.4924596548080444e-10,0.0001387199999999,3150.0,1,0.0003,5e-05
2405,256.0,649216,0.0,-3.1,269,317,0.0,0.050743541560223,-0.0001845454626163,0.2,0.5286778807640076,0.0,0.0138483727350831,1.094304025173187e-09,0.000138208,3160.0,1,0.0003,5e-05
2412,256.0,651264,0.0,-3.04,269,318,0.0,0.1232236383366398,-0.0001994668937186,0.2,0.4299625158309936,0.0,0.1469822376966476,-9.807990863919259e-10,0.0001376959999999,3170.0,1,0.0003,5e-05
2419,256.0,653312,0.0,-3.12,269,319,0.0,0.0166482742824882,-0.0001892711037726,0.2,0.7452998757362366,0.0,0.005723473150283,-1.5064142644405366e-08,0.000137184,3180.0,1,0.0003,5e-05
2427,256.0,655360,0.0,-3.16,269,320,0.0,0.0783159639104269,-0.0002000750480874,0.2,0.7850953340530396,0.0,0.0196287278085947,-2.5687040761113167e-08,0.0001366719999999,3190.0,1,0.0003,5e-05
2434,256.0,657408,0.0,-2.98,269,321,0.0,0.1886514829937368,-0.0001834058191889,0.2,0.5485509037971497,0.0,0.177375391125679,-6.57397322356701e-08,0.0001361599999999,3200.0,1,0.0003,5e-05
2442,256.0,659456,0.0,-3.0,270,322,0.0,0.0583027152679278,-0.0001838786720327,0.2,0.6732693910598755,0.0,0.0005402556271292,5.628680810332298e-09,0.0001356479999999,3210.0,1,0.0003,5e-05
2449,256.0,661504,0.0,-3.18,270,323,0.0,0.2974446672247722,-0.0001984508913665,0.2,0.3598312735557556,0.0,0.1929183155298233,-8.381903171539306e-10,0.0001351359999999,3220.0,1,0.0003,5e-05
2457,256.0,663552,0.0,-3.2,270,324,0.0,0.30760637675412,-0.0001852014544056,0.2,0.3395000100135803,0.0,0.1477532982826233,-1.5739351511001586e-08,0.000134624,3230.0,1,0.0003,5e-05
2464,256.0,665600,0.0,-3.02,270,325,0.0,0.0942795231414493,-0.0001826976278607,0.2,0.5987433195114136,0.0,0.0776853635907173,-1.280568540096283e-09,0.0001341119999999,3240.0,1,0.0003,5e-05
2471,256.0,667648,0.0,-3.24,270,326,0.0,0.0768813521426636,-0.0001756077115715,0.2,0.5983291864395142,0.0,0.040963590145111,-3.702007234096527e-08,0.0001336,3250.0,1,0.0003,5e-05
2479,256.0,669696,0.0,-3.12,270,327,0.0,0.255120626615826,-0.0001782950730557,0.2,0.320305585861206,0.0,0.1323058307170868,-5.436595529317856e-09,0.0001330879999999,3260.0,1,0.0003,5e-05
2486,256.0,671744,0.0,-3.24,270,328,0.0,0.0988799286540597,-0.0001892301168481,0.2,0.5118685960769653,0.0,0.0025644616689532,-3.364402800798416e-08,0.000132576,3270.0,1,0.0003,5e-05
2494,256.0,673792,0.0,-3.34,270,329,0.0,0.3220154652022756,-0.0001846573626608,0.2,0.262287974357605,0.0,0.1249104365706443,2.8812792152166367e-09,0.000132064,3280.0,1,0.0003,5e-05
2501,256.0,675840,0.0,-3.32,270,330,0.0,0.2183369976235553,-0.0002051215185929,0.2,0.294607937335968,0.0,0.0394514240324497,-1.2654345482587816e-08,0.000131552,3290.0,1,0.0003,5e-05
2509,256.0,677888,0.0,-3.46,270,331,0.0,0.0896343281507142,-0.0001924328696986,0.2,0.5195695161819458,0.0,0.1073779836297035,1.3702083379030228e-08,0.00013104,3300.0,1,0.0003,5e-05
2516,256.0,679936,0.0,-3.4,270,332,0.0,0.1748977510666009,-0.0002246494294013,0.2,0.3015416264533996,0.0,0.0584449879825115,5.704350769519805e-10,0.0001305279999999,3310.0,1,0.0003,5e-05
2524,256.0,681984,0.0,-3.3,270,333,0.0,0.0062705345430003,-0.0002211473511124,0.2,0.9353986978530884,0.0,0.0111774476245045,-6.397604010999202e-08,0.000130016,3320.0,1,0.0003,5e-05
2532,256.0,684032,0.0,-3.18,270,334,-1.891749e-09,0.0297522904053039,-0.0002266026844154,0.2,0.770729660987854,0.0,0.0006613067816942,-1.330510713160038e-07,0.0001295039999999,3330.0,1,0.0003,5e-05
2539,256.0,686080,0.0,-2.86,270,335,-2.3166649e-08,0.0144233998689742,-0.000225680836229,0.2,0.9172532558441162,0.0,0.0075531555339694,-1.8154096323996784e-07,0.000128992,3340.0,1,0.0003,5e-05
2547,256.0,688128,0.0,-2.88,270,336,-1.9412255e-08,0.0274175797741918,-0.0002452761476888,0.2,0.7643047571182251,0.0,0.0096703339368104,-7.58154783397913e-08,0.00012848,3350.0,1,0.0003,5e-05
2554,256.0,690176,0.0,-2.94,270,337,0.0,0.103200295305578,-0.0002301324635482,0.2,0.4743967652320862,0.0,0.0289642978459596,-5.145557224750519e-09,0.000127968,3360.0,1,0.0003,5e-05
2562,256.0,692224,0.0,-2.86,270,338,0.0,0.0992401615279959,-0.0002080232650769,0.2,0.5249571800231934,0.0,0.0565578378736972,-3.655441105365753e-09,0.000127456,3370.0,1,0.0003,5e-05
2570,256.0,694272,0.0,-2.72,270,339,0.0,0.1478336267988197,-0.0002586347189208,0.2,0.3881717920303345,0.0,0.0072404919192194,-2.0442530512809753e-08,0.000126944,3380.0,1,0.0003,5e-05
2577,256.0,696320,0.0,-2.7,270,340,-7.508788e-09,0.0679517085773113,-0.0002499036630979,0.2,0.4650129675865173,0.0,0.0628194585442543,-2.6810448616743092e-08,0.000126432,3390.0,1,0.0003,5e-05
2585,256.0,698368,0.0,-2.74,270,341,-7.450581e-09,0.0251284517231397,-0.0002447529017445,0.2,0.8549330830574036,0.0,0.0076982704922556,-8.127826731652022e-08,0.00012592,3400.0,1,0.0003,5e-05
2592,256.0,700416,0.0,-2.5,270,342,0.0,0.2760897648404352,-0.0002477189871569,0.2,0.3096143007278442,0.0,0.1876168102025985,-6.2515027821064e-09,0.000125408,3410.0,1,0.0003,5e-05
2600,256.0,702464,0.0,-2.36,270,343,-3.7282007e-08,0.0017933359833477,-0.0002710908476728,0.2,0.7360531091690063,0.0,0.0019214283674955,-1.2890668585896494e-07,0.000124896,3420.0,1,0.0003,5e-05
2607,256.0,704512,0.0,-2.38,270,344,0.0,0.030407037939949,-0.0002648142566613,0.2,0.6968459486961365,0.0,0.0003614989982452,3.1496165320277215e-08,0.0001243839999999,3430.0,1,0.0003,5e-05
2614,256.0,706560,0.0,-2.46,270,345,-8.265488e-09,0.1866705065913265,-0.0003025879315828,0.2,0.0489209294319152,0.0,0.2113108485937118,-9.080395102500916e-09,0.0001238719999999,3440.0,1,0.0003,5e-05
2622,256.0,708608,0.0,-2.6,270,346,0.0,0.0494939940115728,-0.0003136935360089,0.2,0.2713131308555603,0.0,0.0979589521884918,-6.123445928096771e-09,0.0001233599999999,3450.0,1,0.0003,5e-05
2629,256.0,710656,0.0,-2.64,270,347,0.0,0.2169047915493138,-0.0002888735150918,0.2,0.1423436999320984,0.0,0.2358318269252777,-1.8527498468756676e-08,0.0001228479999999,3460.0,1,0.0003,5e-05
2637,256.0,712704,0.0,-2.64,270,348,0.0,0.0525562034836184,-0.0002937357621703,0.2,0.3855757117271423,0.0,0.0125577161088585,-5.101901479065418e-09,0.000122336,3470.0,1,0.0003,5e-05
2644,256.0,714752,0.0,-2.78,270,349,0.0,0.0502324092089111,-0.0003037828890228,0.2,0.4527828097343445,0.0,0.0380685180425643,-6.47050910629332e-08,0.0001218239999999,3480.0,1,0.0003,5e-05
2652,256.0,716800,0.0,-2.64,270,350,-1.4551915e-10,0.3028730618883856,-0.0002889415052777,0.2,0.3601276874542236,0.0,0.0393029488623142,-1.0436633601784708e-08,0.0001213119999999,3490.0,1,0.0003,5e-05
2659,256.0,718848,0.0,-2.74,270,351,-2.9802322e-08,0.0220841181149808,-0.000309297669446,0.2,0.8017947673797607,0.0,0.0016500580823048,-2.466142177581787e-07,0.0001207999999999,3500.0,1,0.0003,5e-05
2667,256.0,720896,0.0,-2.78,270,352,-7.188646e-09,0.230622873629909,-0.0003521913964505,0.2,0.1655457019805908,0.0,0.109317809343338,7.392372936010361e-09,0.0001202879999999,3510.0,1,0.0003,5e-05
2675,256.0,722944,0.0,-2.78,270,353,0.0,0.0832455756317358,-0.0003747230701264,0.2,0.6428930163383484,0.0,0.0058983732014894,-3.958120942115784e-09,0.0001197759999999,3520.0,1,0.0003,5e-05
2682,256.0,724992,0.0,-3.03,270,354,-1.4610123e-08,0.0813698357211251,-0.0003444475642027,0.2,0.6273729801177979,0.0,0.059503436088562,-2.532033249735832e-08,0.0001192639999999,3530.0,1,0.0003,5e-05
2690,256.0,727040,0.0,-3.17,270,355,7.0743175e-05,0.3890133557841181,-0.0002582799939773,0.2,0.3648361563682556,0.000439453125,0.0874585658311843,-0.000393385393545,0.0001187519999999,3540.0,1,0.0003,5e-05
2698,256.0,729088,0.0,-3.21,270,356,0.0,0.0989499523297126,-0.0002685776573343,0.2,0.6183516979217529,0.0,0.0005612308741547,-4.098983481526375e-08,0.0001182399999999,3550.0,1,0.0003,5e-05
2706,256.0,731136,0.0,-3.15,270,357,0.0,0.0281469785855733,-0.0002281361983477,0.2,0.9157323837280272,0.0,0.0009783973218873,-3.5337870940566064e-08,0.000117728,3560.0,1,0.0003,5e-05
2713,256.0,733184,0.0,-3.01,270,358,-2.910383e-11,0.1325546812917309,-0.0002654283929587,0.2,0.0056746006011962,0.0,0.0668967366218566,-1.1385418474674225e-08,0.0001172159999999,3570.0,1,0.0003,5e-05
2721,256.0,735232,0.0,-3.03,270,359,0.0,0.0635272465573507,-0.000272357427093,0.2,0.1987617015838623,0.0,0.0096694650128483,5.704350769519805e-10,0.000116704,3580.0,1,0.0003,5e-05
2728,256.0,737280,0.0,-3.17,270,360,0.0,0.0919862568041935,-0.0002748298626102,0.2,0.167825162410736,0.0,0.0206443089991807,-9.540235623717308e-09,0.0001161919999999,3590.0,1,0.0003,5e-05
2735,256.0,739328,0.0,-3.05,270,361,0.0,0.0840547458385117,-0.0002550337474531,0.2,0.6056627631187439,0.0,0.0377486534416675,-1.658918336033821e-08,0.0001156799999999,3600.0,1,0.0003,5e-05
2743,256.0,741376,0.0,-3.11,270,362,0.0,0.0413617867045104,-0.0003185926503647,0.2,0.914162576198578,0.0,0.0173352379351854,-3.4994445741176614e-08,0.0001151679999999,3610.0,1,0.0003,5e-05
2751,256.0,743424,0.0,-3.17,270,363,0.0,0.1890687309321947,-0.0002944898962596,0.2,0.3012517094612121,0.0,0.0097075132653117,-7.508788257837296e-09,0.0001146559999999,3620.0,1,0.0003,5e-05
2758,256.0,745472,0.0,-3.17,270,364,0.0,0.1270892452448606,-0.0002891709234972,0.2,0.6406909823417664,0.0,0.0040031010285019,-4.062894731760025e-09,0.000114144,3630.0,1,0.0003,5e-05
2766,256.0,747520,0.0,-3.01,270,365,0.0,0.0702997521326324,-0.0003165586724207,0.2,0.2988744378089905,0.0,0.0065396651625633,3.6653364077210436e-08,0.0001136319999999,3640.0,1,0.0003,5e-05
2773,256.0,749568,0.0,-2.74,270,366,0.0,0.034254663046704,-0.0002991335946717,0.2,0.7434993982315063,0.0,0.0088468352332711,-3.820750862360001e-08,0.00011312,3650.0,1,0.0003,5e-05
2781,256.0,751616,0.0,-2.62,270,367,0.0,0.1482471116079978,-0.000320408972766,0.2,0.4379283189773559,0.0,0.1368599086999893,-2.5215558707714083e-08,0.0001126079999999,3660.0,1,0.0003,5e-05
2789,256.0,753664,0.0,-2.68,270,368,-1.4551915e-10,0.0089143848275853,-0.0002874051202525,0.2,0.915712296962738,0.0,0.0001706376206129,-1.3394164852797985e-07,0.000112096,3670.0,1,0.0003,5e-05
2796,256.0,755712,0.0,-2.62,270,369,-7.508788e-09,0.0944425422661879,-0.000378172103592,0.2,0.445885419845581,0.0,0.0840087085962295,6.01867213845253e-09,0.000111584,3680.0,1,0.0003,5e-05
2804,256.0,757760,0.0,-2.74,270,370,-4.1909516e-08,0.0605672474820039,-0.0003383777882845,0.2,0.0246468186378479,0.0,0.0181603487581014,-4.967441782355309e-08,0.0001110719999999,3690.0,1,0.0003,5e-05
2811,256.0,759808,0.0,-2.84,270,371,-2.0081643e-09,0.0977927221043501,-0.0002807282715366,0.2,0.6989115476608276,0.0,0.0578043945133686,-2.9435614123940467e-08,0.00011056,3700.0,1,0.0003,5e-05
2819,256.0,761856,0.0,-3.06,270,372,0.0,0.2308983786730095,-0.0003852584290143,0.2,0.296268880367279,0.0,0.0228506606072187,-1.979060471057892e-09,0.0001100479999999,3710.0,1,0.0003,5e-05
2826,256.0,763904,0.0,-3.12,270,373,0.0,0.2266835375223309,-0.0003441328830376,0.2,0.7047417163848877,0.0,0.2822765111923218,-2.4132896214723592e-08,0.000109536,3720.0,1,0.0003,5e-05
2834,256.0,765952,0.0,-3.3,270,374,-7.4214768e-09,0.0953257448338263,-0.0003754058525373,0.2,0.5989417433738708,0.0,0.0592094361782074,-1.820735633373261e-08,0.0001090239999999,3730.0,1,0.0003,5e-05
2841,256.0,768000,0.0,-3.03,270,375,-1.1903467e-08,0.2246303454390727,-0.0003594599464122,0.2,0.6278191804885864,0.0,0.0978831201791763,-4.619942046701909e-08,0.000108512,3740.0,1,0.0003,5e-05
2849,256.0,770048,0.0,-2.97,270,376,5.5270008e-05,0.0282159952359506,-0.000315930418219,0.2,0.2509156465530395,0.000439453125,0.0074558048509061,-0.000551156385336,0.000108,3750.0,1,0.0003,5e-05
2856,256.0,772096,0.0,-3.21,270,377,0.0,0.0232560832257149,-0.0002699372675124,0.2,0.9301567673683168,0.0,0.0094684669747948,-6.430782377719879e-08,0.000107488,3760.0,1,0.0003,5e-05
2864,256.0,774144,0.0,-3.29,270,378,0.0,0.1210803065827349,-0.0002493791462256,0.2,0.6806360483169556,0.0,0.0514845699071884,-2.1309824660420422e-08,0.0001069759999999,3770.0,1,0.0003,5e-05
2871,256.0,776192,0.0,-3.39,270,379,0.0,0.2739885980496183,-0.0003013626028405,0.2,0.5672155022621155,0.0,0.1475801169872284,-9.353971108794212e-09,0.0001064639999999,3780.0,1,0.0003,5e-05
2879,256.0,778240,0.0,-3.35,270,380,0.0,0.0173031904487288,-0.0002839269975083,0.2,0.7370301485061646,0.0,0.0153822535648942,3.9732549339532853e-08,0.0001059519999999,3790.0,1,0.0003,5e-05
2886,256.0,780288,0.0,-3.31,270,381,0.0,0.0452568518325279,-0.0003230323047318,0.2,0.3827755451202392,0.0,0.0070128650404512,-1.2303644325584172e-08,0.0001054399999999,3800.0,1,0.0003,5e-05
2894,256.0,782336,0.0,-3.39,270,382,0.0,0.0592344719927496,-0.0003160000291245,0.2,0.3352653384208679,0.0,0.0065456591546535,-3.6801793612539775e-08,0.000104928,3810.0,1,0.0003,5e-05
2901,256.0,784384,0.0,-3.31,270,383,-2.910383e-11,0.0234109236989752,-0.0003120889603451,0.2,0.7814620733261108,0.0,0.013565675355494,2.8777867555618285e-08,0.0001044159999999,3820.0,1,0.0003,5e-05
2909,256.0,786432,0.0,-3.13,270,384,0.0,0.0601571568346116,-0.0003182428543368,0.2,0.3203596472740173,0.0,0.0409967452287673,2.922024577856064e-09,0.000103904,3830.0,1,0.0003,5e-05
2917,256.0,788480,0.0,-3.07,270,385,0.0,0.0428207968136121,-0.0002870302432711,0.2,0.5079407691955566,0.0,0.0045095803216099,1.1868542060256005e-08,0.0001033919999999,3840.0,1,0.0003,5e-05
2924,256.0,790528,0.0,-2.91,270,386,0.0,0.1763531132251955,-0.0003207154219126,0.2,0.6994396448135376,0.0,0.1048133000731468,-2.2290623746812343e-08,0.00010288,3850.0,1,0.0003,5e-05
2932,256.0,792576,0.0,-3.07,270,387,-7.4214768e-09,0.0149743771085923,-0.0003021633623575,0.2,0.9003026485443115,0.0,0.013209881260991,-4.58909198641777e-08,0.0001023679999999,3860.0,1,0.0003,5e-05
2939,256.0,794624,0.0,-3.16,270,388,0.0,0.1480460286256857,-0.0003330918418214,0.2,0.8225832581520081,0.0,0.0175334010273218,-7.165072020143272e-08,0.000101856,3870.0,1,0.0003,5e-05
2947,256.0,796672,0.0,-3.22,270,389,0.0,0.1353538864757865,-0.0003674888877867,0.2,0.7650526762008667,0.0,0.0257201362401247,2.108863554894924e-08,0.0001013439999999,3880.0,1,0.0003,5e-05
2954,256.0,798720,0.0,-3.16,270,390,0.0,0.1654913121717982,-0.0003598375169531,0.2,0.1996066570281982,0.0,0.0624887906014919,-4.889443516731261e-10,0.0001008319999999,3890.0,1,0.0003,5e-05
2961,256.0,800768,0.0,-3.06,270,391,0.0,0.1854336289688944,-0.000342956021268,0.2,0.5665615797042847,0.0,0.0157088618725538,1.32131390273571e-09,0.0001003199999999,3900.0,1,0.0003,5e-05
2968,256.0,802816,0.0,-2.94,270,392,0.0,0.0324574439815478,-0.000333744226009,0.2,0.8873627185821533,0.0,0.0189250092953443,-2.026208676397801e-08,9.980799999999998e-05,3910.0,1,0.0003,5e-05
2976,256.0,804864,0.0,-2.96,270,393,-2.7706847e-08,0.0093201542993483,-0.0003484190314338,0.2,0.9453734755516052,0.0,0.0006819342961534,-1.859298208728433e-07,9.9296e-05,3920.0,1,0.0003,5e-05
2983,256.0,806912,0.0,-3.02,270,394,-2.910383e-11,0.0143597499118186,-0.000378897578048,0.2,0.8296058773994446,0.0,0.0025761304423213,2.1245796233415604e-09,9.878399999999998e-05,3930.0,1,0.0003,5e-05
2991,256.0,808960,0.0,-3.16,270,395,0.0,0.0879269325727364,-0.0003879542946378,0.2,0.7528194785118103,0.0,0.0525663644075393,-2.109096385538578e-07,9.8272e-05,3940.0,1,0.0003,5e-05
2998,256.0,811008,0.0,-3.06,270,396,0.0,0.1911111726658418,-0.0003322063246741,0.2,0.7121009826660156,0.0,0.0052313446067273,-1.8568243831396103e-08,9.776e-05,3950.0,1,0.0003,5e-05
3006,256.0,813056,0.0,-3.16,270,397,0.0,0.0122686266757227,-0.0004022488363261,0.2,0.5934046506881714,0.0,5.7236928114434704e-05,-2.3291795514523985e-08,9.7248e-05,3960.0,1,0.0003,5e-05
3014,256.0,815104,0.0,-3.14,270,398,0.0,0.2020998068386688,-0.0003604054174502,0.2,0.2814210653305053,0.0,0.0128219258040189,-3.484310582280159e-08,9.6736e-05,3970.0,1,0.0003,5e-05
3021,256.0,817152,0.0,-3.16,270,399,-1.5686965e-08,0.1015048938512336,-0.0003858016341837,0.2,0.8321447372436523,0.0,0.0559873655438423,-1.3868557289242744e-07,9.622399999999998e-05,3980.0,1,0.0003,5e-05
3029,256.0,819200,0.0,-3.27,270,400,-8.731149e-11,0.0994343921251129,-0.0004015681275632,0.2,0.7848709225654602,0.0,0.154331088066101,-2.9016518965363506e-08,9.5712e-05,3990.0,1,0.0003,5e-05
3036,256.0,821248,0.0,-3.03,270,401,5.7617435e-05,0.2448249725624919,-0.0002804789797664,0.2,0.6153020858764648,0.000390625,0.0292005371302366,-0.0005653129774145,9.519999999999998e-05,4000.0,1,0.0003,5e-05
3044,256.0,823296,0.0,-2.95,270,402,0.0,0.0101208447627868,-0.0002740208459727,0.2,0.8667405843734741,0.0,0.0178373269736766,-1.7686979845166208e-07,9.4688e-05,4010.0,1,0.0003,5e-05
3052,256.0,825344,0.0,-2.83,270,403,0.0,0.0661837318268226,-0.0002293177667525,0.2,0.6436285972595215,0.0,0.0751782953739166,-1.3096723705530167e-09,9.4176e-05,4020.0,1,0.0003,5e-05
3059,256.0,827392,0.0,-2.89,270,404,0.0,0.0233435992529848,-0.0002467434887876,0.2,0.92962908744812,0.0,0.00512061920017,-1.2962846085429194e-07,9.3664e-05,4030.0,1,0.0003,5e-05
3067,256.0,829440,0.0,-2.99,270,405,0.0,0.0571722415654221,-0.0002445479376547,0.2,0.8268879652023315,0.0,0.0027130257803946,6.990740075707435e-09,9.3152e-05,4040.0,1,0.0003,5e-05
3075,256.0,831488,0.0,-2.87,270,406,0.0,0.0346328452773377,-0.0002791900558804,0.2,0.3999529480934143,0.0,0.0121595188975334,-6.3300831243395805e-09,9.264e-05,4050.0,1,0.0003,5e-05
3082,256.0,833536,0.0,-2.81,270,407,0.0,0.0384540855447994,-0.0002804997799103,0.2,0.702804446220398,0.0,0.0390138253569603,0.0,9.2128e-05,4060.0,1,0.0003,5e-05
3090,256.0,835584,0.0,-2.7,270,408,0.0,0.035961285920348,-0.0002502465427824,0.2,0.9323230981826782,0.0,0.0040690791793167,-6.306509021669628e-08,9.161599999999998e-05,4070.0,1,0.0003,5e-05
3097,256.0,837632,0.0,-2.52,270,409,5.2453746e-05,0.0491596182691864,-0.0001962756321518,0.2,0.8173256516456604,0.000390625,0.0127970902249217,-0.0008204584766644,9.1104e-05,4080.0,1,0.0003,5e-05
3105,256.0,839680,0.0,-2.6,270,410,0.0,0.0187167145806597,-0.0001682193566011,0.2,0.9458267092704772,0.0,0.0071785994805395,-4.027970135211945e-09,9.0592e-05,4090.0,1,0.0003,5e-05
3113,256.0,841728,0.0,-2.56,270,411,0.0,0.2173157036595512,-0.0001603300706847,0.2,0.701003909111023,0.0,0.1171476766467094,5.587935447692871e-10,9.008e-05,4100.0,1,0.0003,5e-05
3120,256.0,843776,0.0,-2.31,270,412,0.0,0.1440428783127572,-0.0001807327204005,0.2,0.680444598197937,0.0,0.0835051462054252,-1.2223608791828156e-10,8.9568e-05,4110.0,1,0.0003,5e-05
3128,256.0,845824,0.0,-2.49,270,413,0.0,0.0245197935553733,-0.0001811358904888,0.2,0.9075090885162354,0.0,0.0038721375167369,2.9045622795820235e-09,8.905600000000001e-05,4120.0,1,0.0003,5e-05
3136,256.0,847872,0.0,-2.45,270,414,0.0,0.1836503812693991,-0.0001713881536488,0.2,0.6347430944442749,0.0,0.02350914478302,-1.0652001947164536e-09,8.8544e-05,4130.0,1,0.0003,5e-05
3143,256.0,849920,0.0,-2.63,270,415,0.0,0.0150851084268651,-0.0001798826036974,0.2,0.8740562796592712,0.0,0.0209029223769903,-3.1024683266878126e-09,8.803200000000001e-05,4140.0,1,0.0003,5e-05
3151,256.0,851968,0.0,-2.49,270,416,0.0,0.053484874847345,-0.0001806646805562,0.2,0.6232225298881531,0.0,0.0010130609152838,-2.045999281108379e-09,8.752e-05,4150.0,1,0.0003,5e-05
3159,256.0,854016,0.0,-2.59,270,417,0.0,0.0457054711892851,-0.0001764355927662,0.2,0.8273301124572754,0.0,0.0285286549478769,8.49831849336624e-10,8.700800000000002e-05,4160.0,1,0.0003,5e-05
3166,256.0,856064,0.0,-2.69,270,418,0.0,0.1544276896092924,-0.0001867130393293,0.2,0.3743385672569275,0.0,0.0449380613863468,-5.820766091346741e-10,8.649599999999999e-05,4170.0,1,0.0003,5e-05
3173,256.0,858112,0.0,-2.65,270,419,0.0,0.2270806952379644,-0.0001875636664408,0.2,0.4091850519180298,0.0,0.1436439007520675,-1.210719347000122e-09,8.598399999999998e-05,4180.0,1,0.0003,5e-05
3180,256.0,860160,0.0,-2.6,270,420,0.0,0.0092416647465142,-0.0001860757603935,0.2,0.8850992321968079,0.0,0.0002549327618908,5.2910763770341885e-09,8.5472e-05,4190.0,1,0.0003,5e-05
3187,256.0,862208,0.0,-2.7,270,421,0.0,0.0224804210083675,-0.0001751991325363,0.2,0.886683464050293,0.0,0.0004869199474342,-3.137392923235893e-09,8.495999999999999e-05,4200.0,1,0.0003,5e-05
3195,256.0,864256,0.0,-2.58,270,422,0.0,0.1522536131902598,-0.0001849844546086,0.2,0.6027820110321045,0.0,0.0075213657692074,-3.7252902984619143e-10,8.4448e-05,4210.0,1,0.0003,5e-05
3202,256.0,866304,0.0,-2.7,270,423,0.0,0.0297482926373049,-0.0001784493199011,0.2,0.6987547278404236,0.0,0.0241496860980987,3.579771146178245e-09,8.393599999999999e-05,4220.0,1,0.0003,5e-05
3209,256.0,868352,0.0,-2.52,270,424,0.0,0.1108555990853346,-0.0001651401036724,0.2,0.7976292967796326,0.0,0.019339945167303,-4.2200554162263865e-10,8.3424e-05,4230.0,1,0.0003,5e-05
3216,256.0,870400,0.0,-2.4,270,425,0.0,0.0148706155756372,-0.0001732250788336,0.2,0.9502401351928712,0.0,0.0060834600590169,-5.791662260890007e-09,8.2912e-05,4240.0,1,0.0003,5e-05
3224,256.0,872448,0.0,-2.5,270,426,0.0,0.0336996012512827,-0.0001801620917831,0.2,0.8378846645355225,0.0,0.0079251257702708,-9.025097824633122e-09,8.240000000000001e-05,4250.0,1,0.0003,5e-05
3231,256.0,874496,0.0,-2.46,270,427,0.0,0.0366676368314074,-0.0001815132698538,0.2,0.8572722673416138,0.0,0.0027809464372694,-9.933137334883212e-09,8.188799999999999e-05,4260.0,1,0.0003,5e-05
3238,256.0,876544,0.0,-2.56,270,428,0.0,0.0063739174096554,-0.0001905492865262,0.2,0.9423270225524902,0.0,0.0002352885931031,7.799826562404633e-10,8.137599999999997e-05,4270.0,1,0.0003,5e-05
3246,256.0,878592,0.0,-2.52,270,429,0.0,0.0790048459894023,-0.0001789070091035,0.2,0.5904750823974609,0.0,0.0305866226553916,4.831235855817794e-10,8.086399999999999e-05,4280.0,1,0.0003,5e-05
3253,256.0,880640,0.0,-2.26,270,430,0.0,0.0138560250867158,-0.0001836662959249,0.2,0.9247617721557616,0.0,0.0021907822228968,9.988434612751008e-09,8.035199999999998e-05,4290.0,1,0.0003,5e-05
3260,256.0,882688,0.0,-2.28,270,431,0.0,0.0408955104241613,-0.000177535376315,0.2,0.8736624121665955,0.0,0.0236468985676765,4.94765117764473e-10,7.984e-05,4300.0,1,0.0003,5e-05
3268,256.0,884736,0.0,-2.36,270,432,0.0,0.0111552241600293,-0.0001721565664411,0.2,0.9175984859466552,0.0,0.0006855303654447,-1.9837170839309693e-08,7.932799999999998e-05,4310.0,1,0.0003,5e-05
3275,256.0,886784,0.0,-2.28,270,433,0.0,0.1145004765741759,-0.0001884458404674,0.2,0.5880343317985535,0.0,0.159045860171318,9.313225746154786e-11,7.8816e-05,4320.0,1,0.0003,5e-05
3282,256.0,888832,0.0,-2.22,270,434,0.0,0.0073755184339461,-0.0001764014470609,0.2,0.8865857124328613,0.0,0.0013400590978562,8.381903171539306e-10,7.830399999999999e-05,4330.0,1,0.0003,5e-05
