time/fps,rollout/ep_len_mean,train/learning_rate,rollout/exploration_rate,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/episodes,phase,phase_learning_rate,phase_buffer_size
477,256.0,4.666666666666667e-05,0.05,0.0172688700258731,16614,-19.21,0.0,66560,139,260,3,4.666666666666667e-05,100000
476,256.0,4.666666666666667e-05,0.05,0.0228905379772186,16870,-17.93,0.0,67584,141,264,3,4.666666666666667e-05,100000
475,256.0,4.666666666666667e-05,0.05,0.0236922893673181,17126,-16.72,0.0,68608,144,268,3,4.666666666666667e-05,100000
474,256.0,4.666666666666667e-05,0.05,0.0115406177937984,17382,-15.42,0.0,69632,146,272,3,4.666666666666667e-05,100000
473,256.0,4.666666666666667e-05,0.05,0.0134458411484956,17638,-14.38,0.0,70656,149,276,3,4.666666666666667e-05,100000
473,256.0,4.666666666666667e-05,0.05,0.0186006277799606,17894,-13.68,0.0,71680,151,280,3,4.666666666666667e-05,100000
472,256.0,4.666666666666667e-05,0.05,0.0171573478728532,18150,-13.25,0.0,72704,153,284,3,4.666666666666667e-05,100000
471,256.0,4.666666666666667e-05,0.05,0.0101249981671571,18406,-13.03,0.0,73728,156,288,3,4.666666666666667e-05,100000
470,256.0,4.666666666666667e-05,0.05,0.0097763622179627,18662,-12.69,0.0,74752,158,292,3,4.666666666666667e-05,100000
470,256.0,4.666666666666667e-05,0.05,0.0104659795761108,18918,-12.63,0.0,75776,161,296,3,4.666666666666667e-05,100000
469,256.0,4.666666666666667e-05,0.05,0.0179464258253574,19174,-12.53,0.0,76800,163,300,3,4.666666666666667e-05,100000
468,256.0,4.666666666666667e-05,0.05,0.0151963019743561,19430,-12.5,0.0,77824,166,304,3,4.666666666666667e-05,100000
468,256.0,4.666666666666667e-05,0.05,0.0178530812263488,19686,-12.72,0.0,78848,168,308,3,4.666666666666667e-05,100000
467,256.0,4.666666666666667e-05,0.05,0.0100143766030669,19942,-12.49,0.0,79872,170,312,3,4.666666666666667e-05,100000
466,256.0,4.666666666666667e-05,0.05,0.0119607616215944,20198,-12.54,0.0,80896,173,316,3,4.666666666666667e-05,100000
466,256.0,4.666666666666667e-05,0.05,0.0152581240981817,20454,-12.5,0.0,81920,175,320,3,4.666666666666667e-05,100000
465,256.0,4.666666666666667e-05,0.05,0.0115456245839595,20710,-12.49,0.0,82944,178,324,3,4.666666666666667e-05,100000
465,256.0,4.666666666666667e-05,0.05,0.0209559723734855,20966,-12.47,0.0,83968,180,328,3,4.666666666666667e-05,100000
464,256.0,4.666666666666667e-05,0.05,0.012572631239891,21222,-12.47,0.0,84992,182,332,3,4.666666666666667e-05,100000
460,256.0,4.666666666666667e-05,0.05,0.0118359485641121,21478,-12.58,0.0,86016,186,336,3,4.666666666666667e-05,100000
459,256.0,4.666666666666667e-05,0.05,0.0064976490102708,21734,-12.69,0.0,87040,189,340,3,4.666666666666667e-05,100000
458,256.0,4.666666666666667e-05,0.05,0.0136996656656265,21990,-12.87,0.0,88064,192,344,3,4.666666666666667e-05,100000
458,256.0,4.666666666666667e-05,0.05,0.0130045982077717,22246,-13.0,0.0,89088,194,348,3,4.666666666666667e-05,100000
457,256.0,4.666666666666667e-05,0.05,0.0107426205649971,22502,-13.19,0.0,90112,196,352,3,4.666666666666667e-05,100000
457,256.0,4.666666666666667e-05,0.05,0.014343075454235,22758,-13.09,0.0,91136,199,356,3,4.666666666666667e-05,100000
456,256.0,4.666666666666667e-05,0.05,0.0156952273100614,23014,-13.06,0.0,92160,201,360,3,4.666666666666667e-05,100000
456,256.0,4.666666666666667e-05,0.05,0.0118342312052845,23270,-12.88,0.0,93184,204,364,3,4.666666666666667e-05,100000
456,256.0,4.666666666666667e-05,0.05,0.009531388990581,23526,-12.85,0.0,94208,206,368,3,4.666666666666667e-05,100000
455,256.0,4.666666666666667e-05,0.05,0.0132666770368814,23782,-12.73,0.0,95232,209,372,3,4.666666666666667e-05,100000
455,256.0,4.666666666666667e-05,0.05,0.0095501393079757,24038,-12.86,0.0,96256,211,376,3,4.666666666666667e-05,100000
454,256.0,4.666666666666667e-05,0.05,0.0149252135306596,24294,-12.71,0.0,97280,213,380,3,4.666666666666667e-05,100000
454,256.0,4.666666666666667e-05,0.05,0.0117627270519733,24550,-12.77,0.0,98304,216,384,3,4.666666666666667e-05,100000
454,256.0,4.666666666666667e-05,0.05,0.0065957065671682,24806,-12.62,0.0,99328,218,388,3,4.666666666666667e-05,100000
454,256.0,4.666666666666667e-05,0.05,0.0130787631496787,25062,-12.61,0.0,100352,220,392,3,4.666666666666667e-05,100000
453,256.0,4.666666666666667e-05,0.05,0.020345164462924,25318,-12.43,0.0,101376,223,396,3,4.666666666666667e-05,100000
453,256.0,4.666666666666667e-05,0.05,0.0068354904651641,25574,-12.65,0.0,102400,225,400,3,4.666666666666667e-05,100000
453,256.0,4.666666666666667e-05,0.05,0.0102499546483159,25830,-12.77,0.0,103424,228,404,3,4.666666666666667e-05,100000
453,256.0,4.666666666666667e-05,0.05,0.0127008222043514,26086,-12.65,0.0,104448,230,408,3,4.666666666666667e-05,100000
452,256.0,4.666666666666667e-05,0.05,0.0075683780014514,26342,-12.82,0.0,105472,232,412,3,4.666666666666667e-05,100000
452,256.0,4.666666666666667e-05,0.05,0.0120914950966835,26598,-12.71,0.0,106496,235,416,3,4.666666666666667e-05,100000
452,256.0,4.666666666666667e-05,0.05,0.0066858199425041,26854,-12.99,0.0,107520,237,420,3,4.666666666666667e-05,100000
452,256.0,4.666666666666667e-05,0.05,0.0105816274881362,27110,-12.92,0.0,108544,240,424,3,4.666666666666667e-05,100000
451,256.0,4.666666666666667e-05,0.05,0.0098200310021638,27366,-12.94,0.0,109568,242,428,3,4.666666666666667e-05,100000
451,256.0,4.666666666666667e-05,0.05,0.004202764481306,27622,-13.09,0.0,110592,244,432,3,4.666666666666667e-05,100000
451,256.0,4.666666666666667e-05,0.05,0.0084132235497236,27878,-12.99,0.0,111616,247,436,3,4.666666666666667e-05,100000
451,256.0,4.666666666666667e-05,0.05,0.0047508310526609,28134,-12.77,0.0,112640,249,440,3,4.666666666666667e-05,100000
450,256.0,4.666666666666667e-05,0.05,0.0051923473365604,28390,-12.62,0.0,113664,252,444,3,4.666666666666667e-05,100000
450,256.0,4.666666666666667e-05,0.05,0.0072691794484853,28646,-12.49,0.0,114688,254,448,3,4.666666666666667e-05,100000
450,256.0,4.666666666666667e-05,0.05,0.0057033039629459,28902,-12.43,0.0,115712,256,452,3,4.666666666666667e-05,100000
449,256.0,4.666666666666667e-05,0.05,0.0035026636905968,29158,-12.43,0.0,116736,259,456,3,4.666666666666667e-05,100000
449,256.0,4.666666666666667e-05,0.05,0.0041864961385726,29414,-12.31,0.0,117760,261,460,3,4.666666666666667e-05,100000
449,256.0,4.666666666666667e-05,0.05,0.0037844402249902,29670,-12.31,0.0,118784,264,464,3,4.666666666666667e-05,100000
448,256.0,4.666666666666667e-05,0.05,0.0037612095475196,29926,-12.2,0.0,119808,266,468,3,4.666666666666667e-05,100000
448,256.0,4.666666666666667e-05,0.05,0.0017018346115946,30182,-12.26,0.0,120832,269,472,3,4.666666666666667e-05,100000
448,256.0,4.666666666666667e-05,0.05,0.0012088159564882,30438,-12.15,0.0,121856,271,476,3,4.666666666666667e-05,100000
448,256.0,4.666666666666667e-05,0.05,0.0025847381912171,30694,-12.11,0.0,122880,274,480,3,4.666666666666667e-05,100000
447,256.0,4.666666666666667e-05,0.05,0.0031352248042821,30950,-11.86,0.0,123904,276,484,3,4.666666666666667e-05,100000
447,256.0,4.666666666666667e-05,0.05,0.000683061836753,31206,-11.88,0.0,124928,279,488,3,4.666666666666667e-05,100000
447,256.0,4.666666666666667e-05,0.05,0.0013467585667967,31462,-11.9,0.0,125952,281,492,3,4.666666666666667e-05,100000
447,256.0,4.666666666666667e-05,0.05,0.0012595710577443,31718,-12.06,0.0,126976,284,496,3,4.666666666666667e-05,100000
446,256.0,4.666666666666667e-05,0.05,0.001669384422712,31974,-11.94,0.0,128000,286,500,3,4.666666666666667e-05,100000
446,256.0,4.666666666666667e-05,0.05,0.0012113830307498,32230,-11.84,0.0,129024,288,504,3,4.666666666666667e-05,100000
446,256.0,4.666666666666667e-05,0.05,0.0024745068512856,32486,-11.98,0.0,130048,291,508,3,4.666666666666667e-05,100000
446,256.0,4.666666666666667e-05,0.05,0.0011893925257027,32742,-11.99,0.0,131072,293,512,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0004275563405826,32998,-12.02,0.0,132096,296,516,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0016624224372208,33254,-11.99,0.0,133120,298,520,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0006758370436728,33510,-12.19,0.0,134144,301,524,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0005500287516042,33766,-12.19,0.0,135168,303,528,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0017683368641883,34022,-12.29,0.0,136192,305,532,3,4.666666666666667e-05,100000
445,256.0,4.666666666666667e-05,0.05,0.0004766422789543,34278,-12.2,0.0,137216,308,536,3,4.666666666666667e-05,100000
444,256.0,4.666666666666667e-05,0.05,0.0009272313327528,34534,-12.3,0.0,138240,310,540,3,4.666666666666667e-05,100000
444,256.0,4.666666666666667e-05,0.05,0.0001831900735851,34790,-12.35,0.0,139264,313,544,3,4.666666666666667e-05,100000
444,256.0,4.666666666666667e-05,0.05,0.000224205548875,35046,-12.48,0.0,140288,315,548,3,4.666666666666667e-05,100000
444,256.0,4.666666666666667e-05,0.05,0.0003842526639346,35302,-12.37,0.0,141312,318,552,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0001579668751219,35558,-12.28,0.0,142336,320,556,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0002800117363221,35814,-12.39,0.0,143360,323,560,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0001601216790731,36070,-12.26,0.0,144384,325,564,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0001159417442977,36326,-12.36,0.0,145408,327,568,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0001290802465518,36582,-12.3,0.0,146432,330,572,3,4.666666666666667e-05,100000
443,256.0,4.666666666666667e-05,0.05,0.0010557501809671,36838,-12.44,0.0,147456,332,576,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,0.0001827204105211,37094,-12.52,0.0,148480,335,580,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,7.72992498241365e-05,37350,-12.55,0.0,149504,337,584,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,0.0003948823432438,37606,-12.56,0.0,150528,340,588,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,0.000139565730933,37862,-12.66,0.0,151552,342,592,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,5.5872806115075946e-05,38118,-12.7,0.0,152576,345,596,3,4.666666666666667e-05,100000
442,256.0,4.666666666666667e-05,0.05,4.35970832768362e-05,38374,-12.75,0.0,153600,347,600,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,5.70776937820483e-05,38630,-13.06,0.0,154624,349,604,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,0.0007072954904288,38886,-12.79,0.0,155648,352,608,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,4.301484295865521e-05,39142,-12.78,0.0,156672,354,612,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,0.0009930522646754,39398,-12.87,0.0,157696,357,616,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,4.529725265456363e-05,39654,-12.87,0.0,158720,359,620,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,8.615322440164164e-05,39910,-12.96,0.0,159744,362,624,3,4.666666666666667e-05,100000
441,256.0,4.666666666666667e-05,0.05,4.8595367843518034e-05,40166,-12.89,0.0,160768,364,628,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,9.660945215728134e-05,40422,-12.64,0.0,161792,366,632,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,2.5509883926133625e-05,40678,-12.77,0.0,162816,369,636,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,0.0001005934900604,40934,-12.78,0.0,163840,371,640,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,0.0003490054805297,41190,-12.78,0.0,164864,374,644,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,9.278677316615358e-05,41446,-12.6,0.0,165888,376,648,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,0.0001927874982357,41702,-12.56,0.0,166912,378,652,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,5.0171889597550035e-05,41958,-12.79,0.0,167936,381,656,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,5.446324939839542e-05,42214,-12.75,0.0,168960,383,660,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,0.0001259851560462,42470,-13.14,0.0,169984,386,664,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,0.0001276931434404,42726,-13.2,0.0,171008,388,668,3,4.666666666666667e-05,100000
440,256.0,4.666666666666667e-05,0.05,5.1067832828266546e-05,42982,-13.15,0.0,172032,390,672,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0004468770639505,43238,-13.15,0.0,173056,393,676,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,2.7220747142564505e-05,43494,-13.13,0.0,174080,395,680,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,6.990697147557512e-05,43750,-13.32,0.0,175104,398,684,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0002173417306039,44006,-13.16,0.0,176128,400,688,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0002128092310158,44262,-13.18,0.0,177152,402,692,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.000149242056068,44518,-13.08,0.0,178176,405,696,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0003229342109989,44774,-13.02,0.0,179200,407,700,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,2.382593993388582e-05,45030,-12.79,0.0,180224,410,704,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0001625093427719,45286,-12.96,0.0,181248,412,708,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.0004490823193918,45542,-12.96,0.0,182272,415,712,3,4.666666666666667e-05,100000
439,256.0,4.666666666666667e-05,0.05,0.000306160247419,45798,-12.96,0.0,183296,417,716,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0004399775061756,46054,-12.87,0.0,184320,419,720,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0002311848802492,46310,-12.57,0.0,185344,422,724,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,6.352554919430986e-05,46566,-12.53,0.0,186368,424,728,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0001226130698341,46822,-12.76,0.0,187392,427,732,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,7.226716115837917e-05,47078,-12.95,0.0,188416,429,736,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0009308644221164,47334,-13.0,0.0,189440,431,740,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,6.376345118042082e-05,47590,-12.94,0.0,190464,434,744,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0002282377972733,47846,-12.95,0.0,191488,436,748,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0001818601886043,48102,-13.07,0.0,192512,439,752,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0002242304908577,48358,-12.97,0.0,193536,441,756,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0003327592276036,48614,-12.97,0.0,194560,444,760,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0002085800224449,48870,-12.77,0.0,195584,446,764,3,4.666666666666667e-05,100000
438,256.0,4.666666666666667e-05,0.05,0.0005080747650936,49126,-12.77,0.0,196608,448,768,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0004458160547073,49382,-12.7,0.0,197632,451,772,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,4.577146319206804e-05,49638,-12.67,0.0,198656,453,776,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0001089106808649,49894,-12.76,0.0,199680,456,780,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0003538720193319,50150,-12.56,0.0,200704,458,784,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,5.53362988284789e-05,50406,-12.73,0.0,201728,460,788,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,4.549428558675572e-05,50662,-12.55,0.0,202752,463,792,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,9.825589950196444e-05,50918,-12.62,0.0,203776,465,796,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0008488079183734,51174,-12.66,0.0,204800,467,800,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,4.610781616065651e-05,51430,-12.79,0.0,205824,470,804,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,5.560839781537652e-05,51686,-12.79,0.0,206848,472,808,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0001974855840671,51942,-12.78,0.0,207872,474,812,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.00038462629891,52198,-12.69,0.0,208896,477,816,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0001661460555624,52454,-12.56,0.0,209920,479,820,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,6.704972474835813e-05,52710,-12.66,0.0,210944,482,824,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,4.503561285673641e-05,52966,-12.69,0.0,211968,484,828,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,1.0155436029890552e-05,53222,-12.56,0.0,212992,486,832,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0002384219842497,53478,-12.38,0.0,214016,489,836,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0001454950106563,53734,-12.43,0.0,215040,491,840,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,6.047125498298555e-05,53990,-12.57,0.0,216064,494,844,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0002243613125756,54246,-12.69,0.0,217088,496,848,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0002199632872361,54502,-12.65,0.0,218112,498,852,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0003650194557849,54758,-12.73,0.0,219136,501,856,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,6.380819104379043e-05,55014,-12.85,0.0,220160,503,860,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,3.3406588045181707e-05,55270,-12.72,0.0,221184,505,864,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,8.664955385029316e-05,55526,-12.65,0.0,222208,508,868,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.000157490663696,55782,-12.75,0.0,223232,510,872,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,3.3412718039471656e-05,56038,-12.9,0.0,224256,513,876,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,9.012114605866373e-05,56294,-12.74,0.0,225280,515,880,3,4.666666666666667e-05,100000
437,256.0,4.666666666666667e-05,0.05,0.0001217490353155,56550,-13.05,0.0,226304,517,884,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0009283606195822,56806,-13.04,0.0,227328,520,888,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0003886648919433,57062,-13.13,0.0,228352,522,892,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,4.178856033831835e-05,57318,-13.09,0.0,229376,525,896,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0001832457637647,57574,-13.0,0.0,230400,527,900,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0003825811436399,57830,-12.77,0.0,231424,530,904,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,4.6816661779303104e-05,58086,-12.67,0.0,232448,532,908,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,2.7218509785598144e-05,58342,-12.61,0.0,233472,535,912,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0005344427772797,58598,-12.67,0.0,234496,537,916,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,1.540422636026051e-05,58854,-12.77,0.0,235520,539,920,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0001937785855261,59110,-12.81,0.0,236544,542,924,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,7.668845501029864e-05,59366,-12.86,0.0,237568,544,928,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,2.7760652301367372e-05,59622,-12.77,0.0,238592,546,932,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,7.935136090964079e-05,59878,-12.73,0.0,239616,549,936,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.000681948964484,60134,-12.71,0.0,240640,551,940,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,3.733786434167996e-05,60390,-12.76,0.0,241664,554,944,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,0.0002041466650553,60646,-12.74,0.0,242688,556,948,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,8.686165529070422e-05,60902,-12.77,0.0,243712,558,952,3,4.666666666666667e-05,100000
436,256.0,4.666666666666667e-05,0.05,6.504657358163968e-05,61158,-12.58,0.0,244736,561,956,3,4.666666666666667e-05,100000
435,256.0,4.666666666666667e-05,0.05,0.0002958040568046,61414,-12.5,0.0,245760,564,960,3,4.666666666666667e-05,100000
435,256.0,4.666666666666667e-05,0.05,0.0001421803608536,61670,-12.5,0.0,246784,567,964,3,4.666666666666667e-05,100000
435,256.0,4.666666666666667e-05,0.05,0.0001102742753573,61926,-12.25,0.0,247808,569,968,3,4.666666666666667e-05,100000
434,256.0,4.666666666666667e-05,0.05,4.297090708860196e-05,62182,-12.48,0.0,248832,572,972,3,4.666666666666667e-05,100000
434,256.0,4.666666666666667e-05,0.05,7.871168782003224e-05,62438,-12.33,0.0,249856,574,976,3,4.666666666666667e-05,100000
618,256.0,2e-05,0.980544,0.0550764426589012,230,-197.5,0.0,1024,1,4,4,1.9999999999999998e-05,50000
599,256.0,2e-05,0.9610880000000002,0.0546656250953674,486,-195.625,0.0,2048,3,8,4,1.9999999999999998e-05,50000
594,256.0,2e-05,0.941632,0.0538807734847068,742,-194.83333333333337,0.0,3072,5,12,4,1.9999999999999998e-05,50000
592,256.0,2e-05,0.9221760000000002,0.0730401873588562,998,-194.375,0.0,4096,6,16,4,1.9999999999999998e-05,50000
589,256.0,2e-05,0.9027199999999996,0.0669794753193855,1254,-193.25,0.0,5120,8,20,4,1.9999999999999998e-05,50000
586,256.0,2e-05,0.8832639999999998,0.0480170212686061,1510,-192.75,0.0,6144,10,24,4,1.9999999999999998e-05,50000
584,256.0,2e-05,0.8638079999999999,0.0472328141331672,1766,-191.5,0.0,7168,12,28,4,1.9999999999999998e-05,50000
581,256.0,2e-05,0.8443519999999999,0.0548629388213157,2022,-189.4375,0.0,8192,14,32,4,1.9999999999999998e-05,50000
578,256.0,2e-05,0.824896,0.0505971312522888,2278,-188.27777777777777,0.0,9216,15,36,4,1.9999999999999998e-05,50000
576,256.0,2e-05,0.80544,0.0413661524653434,2534,-186.1,0.0,10240,17,40,4,1.9999999999999998e-05,50000
574,256.0,2e-05,0.785984,0.0386967621743679,2790,-184.70454545454547,0.0,11264,19,44,4,1.9999999999999998e-05,50000
571,256.0,2e-05,0.7665280000000001,0.0444488488137722,3046,-183.125,0.0,12288,21,48,4,1.9999999999999998e-05,50000
569,256.0,2e-05,0.7470720000000002,0.0456115156412124,3302,-181.21153846153845,0.0,13312,23,52,4,1.9999999999999998e-05,50000
566,256.0,2e-05,0.7276160000000003,0.0529578402638435,3558,-179.21428571428572,0.0,14336,25,56,4,1.9999999999999998e-05,50000
564,256.0,2e-05,0.7081599999999998,0.0574545226991176,3814,-178.21666666666667,0.0,15360,27,60,4,1.9999999999999998e-05,50000
562,256.0,2e-05,0.6887039999999998,0.0388517118990421,4070,-176.78125,0.0,16384,29,64,4,1.9999999999999998e-05,50000
559,256.0,2e-05,0.6692479999999998,0.031642023473978,4326,-175.27941176470588,0.0,17408,31,68,4,1.9999999999999998e-05,50000
557,256.0,2e-05,0.6497919999999999,0.0384788736701011,4582,-173.875,0.0,18432,33,72,4,1.9999999999999998e-05,50000
555,256.0,2e-05,0.630336,0.0326025262475013,4838,-172.76315789473685,0.0,19456,35,76,4,1.9999999999999998e-05,50000
553,256.0,2e-05,0.6108800000000001,0.0318950936198234,5094,-171.5375,0.0,20480,36,80,4,1.9999999999999998e-05,50000
552,256.0,2e-05,0.5914240000000002,0.0251966975629329,5350,-169.98809523809524,0.0,21504,38,84,4,1.9999999999999998e-05,50000
549,256.0,2e-05,0.5719680000000001,0.025795754045248,5606,-168.36363636363637,0.0,22528,40,88,4,1.9999999999999998e-05,50000
547,256.0,2e-05,0.5525120000000002,0.031338445842266,5862,-166.1195652173913,0.0,23552,42,92,4,1.9999999999999998e-05,50000
545,256.0,2e-05,0.5330560000000003,0.0413091257214546,6118,-164.35416666666666,0.0,24576,45,96,4,1.9999999999999998e-05,50000
543,256.0,2e-05,0.5135999999999998,0.0348772853612899,6374,-162.53,0.0,25600,47,100,4,1.9999999999999998e-05,50000
541,256.0,2e-05,0.4941439999999999,0.030490668490529,6630,-159.11,0.0,26624,49,104,4,1.9999999999999998e-05,50000
539,256.0,2e-05,0.474688,0.0233175605535507,6886,-156.2,0.0,27648,51,108,4,1.9999999999999998e-05,50000
537,256.0,2e-05,0.4552319999999999,0.0220414996147155,7142,-152.96,0.0,28672,53,112,4,1.9999999999999998e-05,50000
535,256.0,2e-05,0.435776,0.0329999774694442,7398,-149.25,0.0,29696,55,116,4,1.9999999999999998e-05,50000
533,256.0,2e-05,0.4163200000000001,0.0346109941601753,7654,-145.61,0.0,30720,57,120,4,1.9999999999999998e-05,50000
531,256.0,2e-05,0.3968640000000001,0.0294579695910215,7910,-141.72,0.0,31744,59,124,4,1.9999999999999998e-05,50000
525,256.0,2e-05,0.3774080000000002,0.0299771167337894,8166,-137.96,0.0,32768,62,128,4,1.9999999999999998e-05,50000
