rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/explained_variance,train/clip_range,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/loss,phase,phase_learning_rate_start,phase_learning_rate_end
-1.3340000000000003,249,372736,1494,256.0,0.0,182,0.9611738920211792,0.2,0.0002073279999999,-9.957059564840164e-05,0.0011883468548148,0.0,0.0,4.9365917220711716e-08,1810.0,0.0001592557237017,1,0.0003,5e-05
-1.1760000000000002,249,374784,1502,256.0,0.0,183,0.5912463665008545,0.2,0.0002068159999999,-0.000100714144537,0.0316810572021495,0.0,0.0,-5.8312434703111646e-08,1820.0,0.0010814177803695,1,0.0003,5e-05
-1.2820000000000005,249,376832,1511,256.0,0.0,184,0.658252477645874,0.2,0.0002063039999999,-0.0001072486056727,0.0339430096411888,0.0,0.0,-3.4680124372243885e-08,1830.0,0.0005022427649237,1,0.0003,5e-05
-1.3120000000000005,249,378880,1519,256.0,0.0,185,0.3714247941970825,0.2,0.0002057919999999,-0.0001076262514288,0.124815246230537,0.0,0.0,-1.3780663721263409e-08,1840.0,0.1043765768408775,1,0.0003,5e-05
-1.3660000000000003,249,380928,1527,256.0,0.0,186,0.3777885437011719,0.2,0.0002052799999999,-0.0001071498235432,0.0552490959465103,0.0,0.0,-8.236384019255638e-09,1850.0,0.0030109051149338,1,0.0003,5e-05
-1.256,249,382976,1535,256.0,0.0,187,0.0969763994216919,0.2,0.0002047679999999,-0.0001130721013396,0.0835181914422719,0.0,0.0,-8.265487849712372e-09,1860.0,0.0308638699352741,1,0.0003,5e-05
-1.286,249,385024,1543,256.0,0.0,188,0.4869520664215088,0.2,0.0002042559999999,-0.0001212129267514,0.0057303847248476,0.0,0.0,-4.51691448688507e-09,1870.0,1.6828109437483363e-05,1,0.0003,5e-05
-0.8740000000000001,249,387072,1552,256.0,0.0,189,0.8539087772369385,0.2,0.0002037439999999,-0.0001202688437842,0.0246175458947618,0.0,0.0,1.2357486411929133e-08,1880.0,0.0007087656413204,1,0.0003,5e-05
-0.754,249,389120,1560,256.0,0.0,190,0.437636137008667,0.2,0.0002032319999999,-0.0001237507523001,0.0038144746580655,0.0,-1.4901161e-08,-4.7939829528331765e-08,1890.0,0.0025749146007001,1,0.0003,5e-05
-0.4219999999999999,249,391168,1568,256.0,0.0,191,0.9420399069786072,0.2,0.0002027199999999,-0.0001304188202993,0.0058598401268682,0.0,0.0,6.064074113965034e-08,1900.0,0.0009076461428776,1,0.0003,5e-05
-0.7180000000000001,249,393216,1576,256.0,0.0,192,0.956678569316864,0.2,0.0002022079999999,-0.0001372082875604,0.0020712420866402,0.0,0.0,-2.3504253476858143e-08,1910.0,0.0004832275444641,1,0.0003,5e-05
-0.8740000000000002,249,395264,1585,256.0,0.0,193,0.1001160740852356,0.2,0.0002016959999999,-0.00014624141495,0.7827897750554257,0.0,-7.3050614e-09,-2.3277243599295615e-08,1920.0,0.1092728823423385,1,0.0003,5e-05
-1.012,249,397312,1593,256.0,0.0,194,0.6540911197662354,0.2,0.0002011839999999,-0.0001488033869463,0.0611147248066117,0.0,-7.479684e-09,-1.8980354070663453e-07,1930.0,0.0007442347705364,1,0.0003,5e-05
-1.096,249,399360,1601,256.0,0.0,195,0.5232785940170288,0.2,0.0002006719999999,-0.0001707361159787,0.0519166966909324,0.0,0.0,-1.4522811397910118e-08,1940.0,0.0039366693235933,1,0.0003,5e-05
-0.918,249,401408,1609,256.0,0.0,196,0.3875123858451843,0.2,0.0002001599999999,-0.000175830973967,0.1585708184076793,0.0,-1.1641532e-10,-3.0081719160079953e-08,1950.0,0.1248241141438484,1,0.0003,5e-05
-1.116,249,403456,1617,256.0,0.0,197,0.4879859089851379,0.2,0.0001996479999999,-0.0001834550630519,0.104563859085465,0.0,-9.604264e-10,-8.615897968411447e-08,1960.0,0.0103538846597075,1,0.0003,5e-05
-1.238,249,405504,1626,256.0,0.0,198,0.0861557126045227,0.2,0.0001991359999999,-0.0001887621732748,0.7731905297783669,0.0,0.0,-1.1047814041376116e-08,1970.0,0.3047541975975036,1,0.0003,5e-05
-1.148,249,407552,1634,256.0,0.0,199,0.0452173948287963,0.2,0.0001986239999999,-0.0002103682219967,0.5859277192270383,0.0,-7.1595423e-09,-1.158914528787136e-08,1980.0,0.005872487090528,1,0.0003,5e-05
-1.172,249,409600,1642,256.0,0.0,200,0.8205727934837341,0.2,0.0001981119999999,-0.0002104546094415,0.0083648755027752,0.0,-2.9802322e-08,-1.1381343938410283e-07,1990.0,0.0045892396010458,1,0.0003,5e-05
-1.236,249,411648,1650,256.0,0.0,201,0.8897922039031982,0.2,0.0001975999999999,-0.0002467467465976,0.001940582698171,0.0,-2.4505425e-08,-2.785091055557132e-07,2000.0,0.0017877308418974,1,0.0003,5e-05
-1.4220000000000002,249,413696,1659,256.0,0.0,202,0.038506805896759,0.2,0.0001970879999999,-0.0002841628524038,0.2569064977113157,0.0,-1.4260877e-08,-3.972614649683237e-07,2010.0,0.0005854709888808,1,0.0003,5e-05
-1.588,249,415744,1667,256.0,0.0,203,0.0032981634140014,0.2,0.0001965759999999,-0.0003514917592838,0.4407252691686153,0.0,-7.3050614e-09,-4.9441587179899214e-08,2020.0,0.5724436640739441,1,0.0003,5e-05
-1.5260000000000005,249,417792,1675,256.0,0.0,204,0.0843516588211059,0.2,0.0001960639999999,-0.0002222716082542,0.1584261130250524,0.000439453125,0.00013124288,-0.0005235671822447,2030.0,0.1064863726496696,1,0.0003,5e-05
-1.5160000000000005,249,419840,1684,256.0,0.0,205,0.952057719230652,0.2,0.000195552,-0.0002046831281404,0.0013198748369177,0.0,-1.4872057e-08,-1.5792902559041979e-07,2040.0,0.0007565629784949,1,0.0003,5e-05
-1.342,249,421888,1692,256.0,0.0,206,0.0971346497535705,0.2,0.0001950399999999,-0.0002008073368415,0.5446286240185145,0.0,-7.4214768e-09,-4.575122147798538e-09,2050.0,0.6388531923294067,1,0.0003,5e-05
-1.234,249,423936,1700,256.0,0.0,207,0.2246725559234619,0.2,0.0001945279999999,-0.0002157658715077,0.0909587149006256,0.0,-2.9685907e-08,-8.008792065083981e-08,2060.0,0.0007514171302318,1,0.0003,5e-05
-1.3120000000000005,249,425984,1709,256.0,0.0,208,0.1695863008499145,0.2,0.0001940159999999,-0.0002345968667214,0.0638875253607693,0.0,-1.7462298e-10,-8.123461157083512e-08,2070.0,0.004498844500631,1,0.0003,5e-05
-1.2940000000000005,249,428032,1717,256.0,0.0,209,0.2602277398109436,0.2,0.000193504,-0.0002370080981563,0.0866886365314712,0.0,-2.910383e-11,-8.62870365381241e-08,2080.0,0.0007434185245074,1,0.0003,5e-05
-0.888,249,430080,1725,256.0,0.0,210,0.393043041229248,0.2,0.0001929919999999,-0.0002508556317479,0.0367409883961045,0.0,-4.8603397e-09,-5.263078492134809e-07,2090.0,0.0001876497117336,1,0.0003,5e-05
-0.972,249,432128,1734,256.0,0.0,211,0.3999812006950378,0.2,0.0001924799999999,-0.0002413903315755,0.0534671290170081,0.0,-2.9685907e-09,7.217749953269958e-09,2100.0,0.0002453809720464,1,0.0003,5e-05
-1.0639999999999998,249,434176,1742,256.0,0.0,212,0.2782177329063415,0.2,0.0001919679999999,-0.0002376829790591,0.0344044725236017,0.0,-2.910383e-11,-3.42843122780323e-08,2110.0,0.0040206140838563,1,0.0003,5e-05
-1.188,249,436224,1750,256.0,0.0,213,0.1042013764381408,0.2,0.0001914559999999,-0.0002705036327824,0.1781802648765733,0.0,-3.7252903e-08,-6.607151590287686e-08,2120.0,0.0601581968367099,1,0.0003,5e-05
-1.288,249,438272,1758,256.0,0.0,214,0.1505793333053589,0.2,0.000190944,-0.000291667665806,0.1925724876346066,0.0,-1.2340024e-08,-1.7542915884405377e-07,2130.0,0.1685152947902679,1,0.0003,5e-05
-1.096,249,440320,1767,256.0,0.0,215,0.0310891270637512,0.2,0.0001904319999999,-0.0003264451126597,0.1197407107523758,0.0,-3.4691766e-08,-9.441282600164413e-09,2140.0,0.0044618132524192,1,0.0003,5e-05
-1.026,249,442368,1775,256.0,0.0,216,0.7375493049621582,0.2,0.0001899199999999,-0.0003130109969788,0.0132528485300099,0.0,-4.4703484e-08,-3.2002571970224384e-08,2150.0,0.0004003517969977,1,0.0003,5e-05
-0.928,249,444416,1783,256.0,0.0,217,0.2379691004753112,0.2,0.0001894079999999,-0.0003526422442519,0.0123027121229824,0.0,-4.368485e-08,-6.183981895446778e-08,2160.0,0.007697251625359,1,0.0003,5e-05
-1.0619999999999998,249,446464,1792,256.0,0.0,218,0.101137638092041,0.2,0.0001888959999999,-0.0003797931505687,0.1488555725023616,0.0,-9.546056e-09,-1.0046642273664474e-07,2170.0,0.0051903380081057,1,0.0003,5e-05
-0.8540000000000001,249,448512,1800,256.0,0.0,219,0.0219268798828125,0.2,0.0001883839999999,-0.0003687533822812,0.4917676348355598,0.0,-2.7241185e-08,-1.3890676200389865e-07,2180.0,0.0074981553480029,1,0.0003,5e-05
-0.7480000000000001,249,450560,1809,256.0,0.0,220,0.6210645437240601,0.2,0.0001878719999999,-0.0004252052829542,0.007052552283767,0.0,-2.6630005e-08,-3.97552503272891e-07,2190.0,0.0014437300851568,1,0.0003,5e-05
-0.968,249,452608,1817,256.0,0.0,221,0.5535943508148193,0.2,0.0001873599999999,-0.0004889366944553,0.0139756055628822,0.0,-3.736932e-08,-3.675406333059073e-07,2200.0,0.006476589012891,1,0.0003,5e-05
-1.0120000000000002,249,454656,1825,256.0,0.0,222,0.0864813327789306,0.2,0.0001868479999999,-0.0005536200449569,0.233673633604485,0.0,-1.33004505e-08,-9.778072126209735e-07,2210.0,0.0017450472805649,1,0.0003,5e-05
-1.294,249,456704,1834,256.0,0.0,223,0.0766924619674682,0.2,0.0001863359999999,-0.0006869396274851,0.1954725571369636,0.0,-1.5395926e-08,-2.229004167020321e-07,2220.0,0.0072266547940671,1,0.0003,5e-05
-1.396,248,458752,1842,256.0,0.0,224,0.0488373041152954,0.2,0.0001858239999999,-0.0007682519615627,1.1665679532117792,0.0,-4.0396117e-08,-5.550682544708253e-08,2230.0,0.0126697486266493,1,0.0003,5e-05
-1.622,248,460800,1850,256.0,0.0,225,0.5684798955917358,0.2,0.0001853119999999,-0.0004686847791163,0.0365074156754417,0.000439453125,0.00017460727,-0.0006884143687784,2240.0,0.0020335190929472,1,0.0003,5e-05
-1.278,248,462848,1859,256.0,0.0,226,0.0644864439964294,0.2,0.0001847999999999,-0.000398977603254,0.5180025418812875,0.0,-7.2759576e-09,-6.488990038633346e-08,2250.0,0.7730175852775574,1,0.0003,5e-05
-1.6300000000000006,248,464896,1867,256.0,0.0,227,0.8496732115745544,0.2,0.0001842879999999,-0.0004249039506248,0.0059464116646267,0.0,-4.4703484e-08,-4.572648322209716e-07,2260.0,0.0030110992956906,1,0.0003,5e-05
-1.776,248,466944,1875,256.0,0.0,228,0.0814651846885681,0.2,0.0001837759999999,-0.0004320663756516,0.4519055949494941,0.0,-4.467438e-08,-2.9872171580791476e-08,2270.0,0.2347471117973327,1,0.0003,5e-05
-1.7300000000000002,248,468992,1884,256.0,0.0,229,0.1330211758613586,0.2,0.0001832639999999,-0.0004328379010985,0.2544693601434119,0.0,-3.8387952e-08,-4.1699968278408056e-08,2280.0,0.1401124894618988,1,0.0003,5e-05
-1.4900000000000002,248,471040,1892,256.0,0.0,230,0.9259021282196044,0.2,0.0001827519999999,-0.0004703488044469,0.0018448633326443,0.0,-4.2724423e-08,-2.2205349523574113e-07,2290.0,0.0034085747320204,1,0.0003,5e-05
-1.574,248,473088,1900,256.0,0.0,231,0.0605471134185791,0.2,0.0001822399999999,-0.000550243055477,0.0820674041882739,0.0,0.0,7.124617695808411e-09,2300.0,0.1151502877473831,1,0.0003,5e-05
-1.826,248,475136,1909,256.0,0.0,232,0.5861003398895264,0.2,0.0001817279999999,-0.000571625901648,0.0350634593640279,0.0,-3.815512e-08,-1.258740667253733e-07,2310.0,0.0011349667329341,1,0.0003,5e-05
-1.8899999999999997,248,477184,1917,256.0,0.0,233,0.1861879229545593,0.2,0.0001812159999999,-0.000620328135119,0.2328455901981215,0.0,-2.1827873e-09,-1.620035618543625e-07,2320.0,0.1109503284096717,1,0.0003,5e-05
-1.774,248,479232,1925,256.0,0.0,234,0.0415711402893066,0.2,0.0001807039999999,-0.000711088238313,0.1922240862069884,0.0,-1.2252713e-08,-4.7138892114162443e-07,2330.0,0.0013077955227345,1,0.0003,5e-05
-1.7340000000000004,248,481280,1934,256.0,0.0,235,0.2827297449111938,0.2,0.0001801919999999,-0.000788833793922,0.0647586873288673,0.0,-2.7910573e-08,-4.656147211790085e-07,2340.0,0.0003816674579866,1,0.0003,5e-05
-1.386,248,483328,1942,256.0,0.0,236,0.439232587814331,0.2,0.00017968,-0.0009317102907516,0.1714676700496056,0.0,-2.424349e-08,-8.650240488350391e-07,2350.0,0.1150459572672844,1,0.0003,5e-05
-1.4280000000000002,248,485376,1950,256.0,0.0,237,0.4410920143127441,0.2,0.0001791679999999,-0.0012433791052899,0.0750385844432457,0.0,-1.656008e-08,-2.238014712929726e-06,2360.0,0.0003367693279869,1,0.0003,5e-05
-1.266,248,487424,1959,256.0,0.0,238,-0.0027214288711547,0.2,0.0001786559999999,-0.0008600467313954,0.4711955908685922,0.000390625,0.00016044715,-0.0007138801622204,2370.0,0.1300840526819229,1,0.0003,5e-05
-1.2480000000000002,248,489472,1967,256.0,0.0,239,0.2806984186172485,0.2,0.0001781439999999,-0.0007144584866182,0.0127823209151756,0.0,-1.2223609e-08,-1.846812665462494e-07,2380.0,0.0001525070401839,1,0.0003,5e-05
-1.052,248,491520,1976,256.0,0.0,240,0.0209571719169616,0.2,0.0001776319999999,-0.0007090583596436,0.2945261494765873,0.0,-1.4988473e-08,-1.2281816452741625e-08,2390.0,0.0060021956451237,1,0.0003,5e-05
-1.028,248,493568,1984,256.0,0.0,241,0.9587029814720154,0.2,0.0001771199999999,-0.000720521628682,0.0022577966086828,0.0,-4.4703484e-08,-1.6716658137738705e-07,2400.0,0.0004044550296384,1,0.0003,5e-05
-1.2080000000000002,248,495616,1992,256.0,0.0,242,0.0004698634147644,0.2,0.0001766079999999,-0.0007686512777581,0.0345270025584113,0.0,-2.2380846e-08,-3.754452336579562e-07,2410.0,9.220658103004098e-05,1,0.0003,5e-05
-1.2220000000000004,248,497664,2001,256.0,0.0,243,0.3764118552207947,0.2,0.0001760959999999,-0.0007477105602447,0.3048710214090533,0.0,-4.490721e-08,-3.483728505671024e-08,2420.0,0.0081612151116132,1,0.0003,5e-05
-1.118,248,499712,2009,256.0,0.0,244,0.9497588276863098,0.2,0.0001755839999999,-0.000750580933527,0.0028180974084534,0.0,-2.2322638e-08,-6.717571523040533e-07,2430.0,0.0003138521569781,1,0.0003,5e-05
-0.98,248,501760,2017,256.0,0.0,245,-0.0013903379440307,0.2,0.000175072,-0.00083236738501,0.0523797002658398,0.0,-5.957554e-08,-1.1391239240765573e-08,2440.0,0.0011867970461025,1,0.0003,5e-05
-1.172,248,503808,2026,256.0,0.0,246,0.5211904048919678,0.2,0.0001745599999999,-0.0008142945640429,0.0729190542842843,0.0,-3.731111e-08,-9.018811397254468e-07,2450.0,0.0007798044243827,1,0.0003,5e-05
-1.096,248,505856,2034,256.0,0.0,247,0.4602116346359253,0.2,0.0001740479999999,-0.0007693347914027,0.1130189856994547,0.0,-1.2136297e-08,-3.5992125049233434e-07,2460.0,0.096028983592987,1,0.0003,5e-05
-1.184,248,507904,2043,256.0,0.0,248,0.0167794823646545,0.2,0.000173536,-0.0008890584940672,0.1210002681189507,0.0,-5.2154064e-08,-6.166519597172739e-08,2470.0,0.0026026621926575,1,0.0003,5e-05
-1.0479999999999998,248,509952,2051,256.0,0.0,249,0.5196616649627686,0.2,0.0001730239999999,-0.0008560526919609,0.0546095332836557,0.0,-1.4959369e-08,-1.9317958503961567e-07,2480.0,0.0052379057742655,1,0.0003,5e-05
-0.936,248,512000,2059,256.0,0.0,250,0.5356612801551819,0.2,0.000172512,-0.0008498153358232,0.0603065158247773,0.0,-1.557055e-08,-1.858145697042346e-06,2490.0,0.0002812308375723,1,0.0003,5e-05
-0.8879999999999998,248,514048,2068,256.0,0.0,251,0.685614287853241,0.2,0.0001719999999999,-0.0008836061206238,0.0232504058839367,0.0,-1.7433194e-08,-6.696267519146204e-07,2500.0,0.0001219733894686,1,0.0003,5e-05
-0.7839999999999999,248,516096,2076,256.0,0.0,252,0.5093984603881836,0.2,0.000171488,-0.0006781521777156,0.0363208852984826,0.000439453125,9.870375e-05,-0.000692932907259,2510.0,0.001945297117345,1,0.0003,5e-05
-0.7000000000000002,248,518144,2085,256.0,0.0,253,0.7668536305427551,0.2,0.0001709759999999,-0.0006809560203691,0.0053342955612606,0.0,-2.9831426e-08,-2.726679667830467e-07,2520.0,0.006821165792644,1,0.0003,5e-05
-0.71,248,520192,2093,256.0,0.0,254,0.8297422528266907,0.2,0.0001704639999999,-0.0004288664076739,0.0035725216024729,0.000439453125,8.3559105e-05,-0.0007831115828594,2530.0,-0.0039866780862212,1,0.0003,5e-05
-0.7800000000000001,248,522240,2101,256.0,0.0,255,0.086430013179779,0.2,0.000169952,-0.0002828287777447,0.1363976800566888,0.00029296875,9.644852e-05,-0.00025934256264,2540.0,0.0059130918234586,1,0.0003,5e-05
-1.018,248,524288,2110,256.0,0.0,256,0.0304837226867675,0.2,0.0001694399999999,-0.0002252635180411,0.06941198008426,0.0,0.0,-1.4674151316285133e-08,2550.0,0.2568549811840057,1,0.0003,5e-05
-1.096,248,526336,2118,256.0,0.0,257,0.3529216647148132,0.2,0.000168928,-0.000221439627785,0.0907777632688521,0.0,0.0,-2.94647179543972e-08,2560.0,0.119126982986927,1,0.0003,5e-05
-1.094,248,528384,2126,256.0,0.0,258,0.0549345612525939,0.2,0.0001684159999999,-0.0002207258745329,0.3509538992104353,0.0,-7.188646e-09,-9.301584213972092e-09,2570.0,0.2042421847581863,1,0.0003,5e-05
-1.004,248,530432,2135,256.0,0.0,259,0.4775704145431518,0.2,0.000167904,-0.0002220335412857,0.0274707787677471,0.0,0.0,4.211324267089366e-09,2580.0,0.0003677102504298,1,0.0003,5e-05
-1.068,248,532480,2143,256.0,0.0,260,0.2078360319137573,0.2,0.0001673919999999,-0.0002258256146888,0.0713424072744601,0.0,0.0,-6.984919309616089e-11,2590.0,0.0044827149249613,1,0.0003,5e-05
-1.022,248,534528,2151,256.0,0.0,261,0.0098273754119873,0.2,0.00016688,-0.0002240147423435,0.1295003818289842,0.0,0.0,-2.6077032089233393e-09,2600.0,0.1349642872810363,1,0.0003,5e-05
-1.01,248,536576,2159,256.0,0.0,262,0.0963994264602661,0.2,0.000166368,-0.0002235580930573,0.3008029424832784,0.0,0.0,-2.665910869836807e-09,2610.0,0.002140331082046,1,0.0003,5e-05
-1.086,248,538624,2167,256.0,0.0,263,0.1496950984001159,0.2,0.0001658559999999,-0.0002261118541355,0.0978332243626937,0.0,0.0,-6.787013262510299e-09,2620.0,0.1768677234649658,1,0.0003,5e-05
-1.004,248,540672,2174,256.0,0.0,264,0.1199375391006469,0.2,0.000165344,-0.0002220793350716,0.0855653224842171,0.0,0.0,2.5902409106492992e-09,2630.0,0.0005079122493043,1,0.0003,5e-05
-1.0960000000000003,248,542720,2182,256.0,0.0,265,0.689698338508606,0.2,0.0001648319999999,-0.0002249908073281,0.001767999294384,0.0,0.0,-2.4447217583656307e-10,2640.0,0.0001318684226134,1,0.0003,5e-05
-1.072,248,544768,2189,256.0,0.0,266,0.1252623200416565,0.2,0.0001643199999999,-0.0002220648535512,0.0307163077692166,0.0,0.0,2.485467121005058e-09,2650.0,0.0023290342651307,1,0.0003,5e-05
-0.946,248,546816,2196,256.0,0.0,267,0.132966935634613,0.2,0.0001638079999999,-0.0002333908340006,0.0874619144160533,0.0,0.0,-2.2747553884983063e-08,2660.0,0.1043668389320373,1,0.0003,5e-05
-0.8759999999999999,249,548864,2203,256.0,0.0,268,0.6932128667831421,0.2,0.0001632959999999,-0.0002304522533449,0.0016001974160872,0.0,0.0,8.614733815193177e-10,2670.0,1.038721984514268e-05,1,0.0003,5e-05
-0.57,249,550912,2210,256.0,0.0,269,0.1055749058723449,0.2,0.0001627839999999,-0.0002313085680725,0.1062085279740131,0.0,0.0,8.472416084259748e-08,2680.0,0.121095098555088,1,0.0003,5e-05
-0.5,249,552960,2217,256.0,0.0,270,0.9026731848716736,0.2,0.0001622719999999,-0.0002357512465096,0.0005662449243232,0.0,0.0,-1.2922100722789762e-09,2690.0,0.0005716004525311,1,0.0003,5e-05
-0.518,249,555008,2224,256.0,0.0,271,0.0338426232337951,0.2,0.0001617599999999,-0.0002288669495101,0.1670145104108087,0.0,0.0,1.2281816452741624e-09,2700.0,0.0035897963680326,1,0.0003,5e-05
-0.606,249,557056,2231,256.0,0.0,272,0.1599722504615783,0.2,0.0001612479999999,-0.0002371240154388,0.0306248753351837,0.0,0.0,-2.7753412723541264e-08,2710.0,0.0003497500438243,1,0.0003,5e-05
-0.6520000000000001,249,559104,2239,256.0,0.0,273,0.0009957551956176,0.2,0.0001607359999999,-0.0002382493601544,0.2241334678772545,0.0,0.0,9.4645656645298e-09,2720.0,0.4178490340709686,1,0.0003,5e-05
-0.5359999999999999,249,561152,2246,256.0,0.0,274,0.2794324159622192,0.2,0.0001602239999999,-0.0002280600458107,0.0579222943459171,0.0,0.0,-3.125169314444065e-08,2730.0,0.0065282913856208,1,0.0003,5e-05
-0.8079999999999999,249,563200,2253,256.0,0.0,275,0.1220970153808593,0.2,0.0001597119999999,-0.0002295828688147,0.1002643605930643,0.0,0.0,-3.3702235668897632e-09,2740.0,0.0004588261654134,1,0.0003,5e-05
-1.028,250,565248,2260,256.0,0.0,276,0.0671032667160034,0.2,0.0001591999999999,-0.0002399254623014,0.2892123819590779,0.0,0.0,-1.525040715932846e-09,2750.0,0.1202133297920227,1,0.0003,5e-05
-1.4580000000000002,250,567296,2267,256.0,0.0,277,0.1469990611076355,0.2,0.0001586879999999,-0.0002414799326288,0.3012993072348763,0.0,0.0,-4.167668521404266e-09,2760.0,0.2822538018226623,1,0.0003,5e-05
-1.4000000000000004,250,569344,2274,256.0,0.0,278,0.1233440041542053,0.2,0.0001581759999999,-0.0002370834319663,0.8452890264336019,0.0,0.0,-6.170012056827544e-10,2770.0,0.5057748556137085,1,0.0003,5e-05
-1.6160000000000003,250,571392,2282,256.0,0.0,279,0.7678781747817993,0.2,0.000157664,-0.0002309832168975,0.0348808309758169,0.0,0.0,-1.0333606041967869e-07,2780.0,0.0006474609253928,1,0.0003,5e-05
-1.7660000000000002,250,573440,2289,256.0,0.0,280,0.394919753074646,0.2,0.0001571519999999,-0.0002390970821579,0.385326185109443,0.0,0.0,2.3050233721733094e-09,2790.0,0.0014186474727466,1,0.0003,5e-05
-1.8140000000000005,250,575488,2296,256.0,0.0,281,0.461353063583374,0.2,0.00015664,-0.000184325122791,0.0995043530296243,0.000341796875,4.0928455e-05,-0.000116396008525,2800.0,0.0962333157658577,1,0.0003,5e-05
-1.7520000000000002,250,577536,2303,256.0,0.0,282,0.6019210815429688,0.2,0.0001561279999999,-0.0001641142955122,0.1301349287183257,0.0,0.0,1.327134668827057e-09,2810.0,0.0952676758170127,1,0.0003,5e-05
-1.832,250,579584,2310,256.0,0.0,283,0.2310056090354919,0.2,0.0001556159999999,-0.0001700686767435,0.0391811991639087,0.0,0.0,3.425520844757557e-09,2820.0,8.71775955602061e-06,1,0.0003,5e-05
-1.6840000000000004,250,581632,2317,256.0,0.0,284,0.0235832333564758,0.2,0.0001551039999999,-0.0001714202817311,0.1569050719739607,0.0,0.0,-8.090864866971971e-09,2830.0,0.0012631696881726,1,0.0003,5e-05
-1.7300000000000002,251,583680,2325,256.0,0.0,285,0.2040062546730041,0.2,0.0001545919999999,-0.0001686207240709,0.0318551569395367,0.0,0.0,-1.2776581570506095e-09,2840.0,0.0014235887210816,1,0.0003,5e-05
-1.7660000000000002,251,585728,2332,256.0,0.0,286,0.8497031331062317,0.2,0.00015408,-0.0001709097808998,0.0542440397184691,0.0,0.0,-2.2101448848843577e-08,2850.0,0.0898065939545631,1,0.0003,5e-05
-1.5260000000000002,251,587776,2339,256.0,0.0,287,0.0838755369186401,0.2,0.0001535679999999,-0.0001783901439921,0.0524028278553032,0.0,0.0,-3.1833769753575324e-08,2860.0,0.0880283489823341,1,0.0003,5e-05
-1.6640000000000004,251,589824,2346,256.0,0.0,288,0.89334636926651,0.2,0.000153056,-0.0001723542587569,0.0364099280952359,0.0,0.0,3.137392923235893e-09,2870.0,0.0008832386229187,1,0.0003,5e-05
-1.1960000000000002,251,591872,2353,256.0,0.0,289,0.2042837142944336,0.2,0.0001525439999999,-0.0001755379036694,0.401783923766925,0.0,0.0,-6.0070306062698374e-09,2880.0,0.2176051437854766,1,0.0003,5e-05
-1.042,251,593920,2360,256.0,0.0,290,0.96128648519516,0.2,0.000152032,-0.0001740924251862,0.010050630429032,0.0,0.0,-4.1618477553129204e-09,2890.0,0.0011903509730473,1,0.0003,5e-05
-1.212,251,595968,2367,256.0,0.0,291,0.8448280096054077,0.2,0.0001515199999999,-0.0001765560762578,0.0615641813645197,0.0,0.0,-1.3876706361770632e-08,2900.0,0.0028455092106014,1,0.0003,5e-05
-1.026,251,598016,2374,256.0,0.0,292,0.8378315567970276,0.2,0.0001510079999999,-0.0001727409769955,0.0819214320952596,0.0,0.0,-3.830064088106155e-09,2910.0,0.0078456522896885,1,0.0003,5e-05
-1.094,251,600064,2382,256.0,0.0,293,0.6423958539962769,0.2,0.000150496,-0.0001727743903757,0.1486130902922013,0.0,0.0,-1.5221303328871724e-09,2920.0,0.1048221662640571,1,0.0003,5e-05
-1.16,251,602112,2389,256.0,0.0,294,0.569615364074707,0.2,0.0001499839999999,-0.0001747256887028,0.1415088094181555,0.0,0.0,8.381903171539306e-10,2930.0,0.0946612805128097,1,0.0003,5e-05
-1.16,252,604160,2396,256.0,0.0,295,0.1096285581588745,0.2,0.000149472,-0.000179252806447,0.2088583160821144,0.0,0.0,1.0477378964424134e-10,2940.0,0.056309524923563,1,0.0003,5e-05
-1.2739999999999998,252,606208,2404,256.0,0.0,296,0.2532662749290466,0.2,0.0001489599999999,-0.000178234345185,0.2222915274003753,0.0,0.0,-2.5611370801925656e-10,2950.0,0.0765544325113296,1,0.0003,5e-05
-1.5160000000000002,252,608256,2411,256.0,0.0,297,0.3612540960311889,0.2,0.000148448,-0.0001725719886962,0.1706905242121138,0.0,0.0,-2.258457243442535e-09,2960.0,0.1024828478693962,1,0.0003,5e-05
-1.6740000000000004,252,610304,2418,256.0,0.0,298,0.1367709040641784,0.2,0.000147936,-0.000177303268174,0.2610173784778453,0.0,0.0,-6.752088665962219e-09,2970.0,0.3393705487251282,1,0.0003,5e-05
-1.6700000000000006,252,612352,2425,256.0,0.0,299,0.2701625227928161,0.2,0.000147424,-0.0001767557450875,0.0989203815439395,0.0,0.0,5.034962669014931e-09,2980.0,0.1024062559008598,1,0.0003,5e-05
-1.656,252,614400,2432,256.0,0.0,300,0.0633646845817565,0.2,0.000146912,-0.0001859493237134,0.1876324571385339,0.0,0.0,-1.959269866347313e-08,2990.0,0.1086373627185821,1,0.0003,5e-05
-1.776,252,616448,2439,256.0,0.0,301,0.910459280014038,0.2,0.0001464,-0.0001824549053708,0.0032276875464958,0.0,0.0,2.083834260702133e-09,3000.0,0.0017328454414382,1,0.0003,5e-05
