time/total_timesteps,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,phase
581632,-0.0001071002679054,2830.0,0.2065498165495228,0.0030168558005243,3.597233444452285e-09,1
583680,-0.0001078975121345,2840.0,0.0262976867576071,0.0014006545534357,-2.3836037144064903e-08,1
585728,-0.0001114356116886,2850.0,0.203713695352053,0.0013501606881618,-9.778887033462523e-10,1
587776,-0.0001097659386687,2860.0,0.1736565031300415,0.0497470684349536,-6.635673344135285e-10,1
589824,-0.0001113072555199,2870.0,0.0103360864566639,0.0020695955026894,-6.402842700481415e-11,1
591872,-0.000112430480658,2880.0,0.0033819871154264,0.0007245370652526,-6.83940015733242e-10,1
593920,-0.0001135766398874,2890.0,0.1006031021825037,0.0016659871907904,2.7602072805166244e-08,1
595968,-0.0001138315220487,2900.0,0.0381203675817232,0.000575408397708,3.5041011869907386e-08,1
598016,-0.0001148305679635,2910.0,0.0599462868383852,0.0031805287580937,-4.746834747493268e-08,1
600064,-0.0001192258559058,2920.0,0.0939117828995222,0.0129509381949901,2.823071554303169e-09,1
602112,-0.0001192324767544,2930.0,0.0666071304262004,0.0008576537366025,1.2398231774568558e-08,1
604160,-0.0001207266049277,2940.0,0.1416852298825688,0.1167324930429458,-4.9476511776447304e-09,1
606208,-0.0001248989014129,2950.0,0.2989243035408435,0.4649272561073303,-5.046604201197624e-09,1
608256,-0.0001248888880581,2960.0,0.0453763056576463,0.0934876203536987,-5.541369318962097e-08,1
610304,-0.0001279453084862,2970.0,0.753720926051028,0.2514371871948242,-7.700873538851739e-09,1
612352,-0.0001269578689971,2980.0,0.3161487100769591,0.1041861921548843,1.2898817658424375e-08,1
614400,-0.0001274269085115,2990.0,0.031968198821778,0.0006482587778009,-2.6775524020195005e-10,1
616448,-0.00013516958752,3000.0,0.0043313122821928,0.0016424324130639,-3.10712493956089e-08,1
618496,-0.0001356185366603,3010.0,0.1007094202679581,0.1793515533208847,-2.5902409106492992e-09,1
620544,-0.0001369419434922,3020.0,0.0715558983341907,0.0006562738562934,8.37608240544796e-09,1
622592,-0.0001422934457878,3030.0,0.3799675228096021,0.0745278596878051,-9.010545909404757e-09,1
624640,-0.0001430555419574,3040.0,0.0576232632491155,0.0545103996992111,-6.135087460279465e-09,1
626688,-0.0001434775500456,3050.0,0.1485657097524381,0.1250218152999878,-3.2130628824234015e-08,1
628736,-0.0001433186291251,3060.0,0.02956442148934,0.0023034352343529,3.309105522930622e-08,1
630784,-0.0001484259335484,3070.0,0.1487332862923722,0.0645298808813095,-1.4668330550193784e-09,1
632832,-0.0001483518561144,3080.0,0.6079408270772546,0.4146103858947754,-3.0267983675003053e-10,1
634880,-0.0001518091625257,3090.0,0.054255711431324,0.0058989878743886,-5.541369318962097e-09,1
636928,-0.0001515891122835,3100.0,0.0673324293151381,0.0330162718892097,1.032894942909479e-08,1
638976,-0.0001573636582179,3110.0,0.0379000833985628,0.1218234747648239,-4.1921157389879236e-08,1
641024,-0.0001599336175786,3120.0,0.1007017000563792,0.1776890009641647,1.1525116860866548e-08,1
643072,-0.0001581163691298,3130.0,0.0117214426034479,0.0038982050027698,-2.1170126274228095e-08,1
645120,-0.0001566182560054,3140.0,0.093312181305373,0.0093112811446189,-6.090267561376096e-08,1
647168,-0.000168093751381,3150.0,0.0199262586007534,0.0007256038370542,6.885966286063194e-09,1
649216,-0.0001741000669426,3160.0,0.0791791930445469,0.0021039571147412,-5.809124559164047e-09,1
651264,-0.0001711086917566,3170.0,1.6252957360469735,1.6233645677566528,-2.20112269744277e-08,1
653312,-0.0001739908517265,3180.0,0.0770165702997474,0.1133922412991523,-2.8638169169425966e-09,1
655360,-0.0001778848836693,3190.0,0.0302656694046163,0.000301475287415,-6.229383870959282e-08,1
657408,-0.0001932963832587,3200.0,0.117506055785634,0.1238550916314125,-1.0617077350616455e-08,1
659456,-0.0001922465015013,3210.0,0.0627239140467281,0.0003088197263423,-2.7142232283949853e-08,1
661504,-0.0002010298263485,3220.0,0.5174679127172567,0.4513297080993652,-3.275345079600811e-08,1
663552,-0.0002058483525615,3230.0,0.0066403620701748,0.001518809935078,3.8760481402277945e-08,1
665600,-0.0002095848916724,3240.0,0.6652846556389704,0.5107995271682739,-1.2898817658424375e-08,1
667648,-0.0002143934461855,3250.0,0.0360325239656958,0.0011727919336408,-7.223570719361305e-09,1
669696,-0.000216378019104,3260.0,0.1024070063787803,0.0007733781822025,-2.9581133276224136e-08,1
671744,-0.0002174869541704,3270.0,0.5058331167325377,0.3825445771217346,0.0,1
673792,-0.0002195197144828,3280.0,0.1130675986394635,0.0010338622378185,3.391760401427746e-08,1
675840,-0.000157729408238,3290.0,0.109298872682848,0.0040272600017488,-0.0004195627814624,1
677888,-0.0001463964188587,3300.0,0.1699367680492287,0.1054580211639404,-3.288732841610908e-09,1
679936,-0.000142863478868,3310.0,0.0321107635625594,0.0003103617054875,-1.4068791642785072e-08,1
681984,-0.0001454464898415,3320.0,0.2758167609863449,0.0179940424859523,-1.210719347000122e-09,1
684032,-0.0001423406474714,3330.0,0.0804734762095904,0.0006271178135648,-1.0599615052342416e-08,1
686080,-0.0001422052344423,3340.0,0.6960660450975411,0.2385283261537552,1.967418938875198e-09,1
688128,-0.0001429373034625,3350.0,0.188112620532047,0.1171137988567352,-5.820766091346741e-10,1
690176,-0.0001430540620276,3360.0,0.069524763332447,0.062741607427597,-3.416207619011402e-08,1
692224,-0.000140569132418,3370.0,0.4464301609084941,0.2161811888217926,-7.566995918750762e-10,1
694272,-0.0001429770469258,3380.0,0.0098731493773811,0.0049846954643726,7.334165275096892e-10,1
696320,-0.0001442942793801,3390.0,0.0957325085575575,0.0008263936033472,-4.319008439779282e-09,1
698368,-0.00014781806276,3400.0,0.0160051680111791,0.0146677996963262,-7.290509529411793e-09,1
700416,-0.0001428867066351,3410.0,0.0716549969394691,0.096123605966568,7.306807674467563e-08,1
702464,-0.0001435933301763,3420.0,0.3589552394347265,0.27691650390625,4.71482053399086e-10,1
704512,-0.0001475606200983,3430.0,0.6525008914759383,0.1773636192083358,2.514570951461792e-09,1
706560,-0.0001439564310203,3440.0,0.0651976030087098,0.005005216691643,1.7316779121756552e-09,1
708608,-0.000145706427611,3450.0,0.4564705591299571,0.425268679857254,1.140870153903961e-09,1
710656,-0.0001469850789362,3460.0,0.0445258319290587,0.0031491222325712,6.111804395914078e-11,1
712704,-0.0001501887991253,3470.0,0.0434195289410126,0.0027613469865173,-1.1315569281578064e-08,1
714752,-0.0001476751140216,3480.0,0.0039632353727938,0.0044017438776791,2.805609256029129e-09,1
716800,-0.0001467644056901,3490.0,0.0105851063723093,0.0073660905472934,1.1763768270611764e-08,1
718848,-0.0001484689370045,3500.0,0.0543226239649811,0.0043599554337561,2.179876901209354e-09,1
720896,-0.0001475915310948,3510.0,0.4427867088961648,0.2813032269477844,-2.5029294192790984e-10,1
722944,-0.0001476024008297,3520.0,0.0063057199004106,0.0013445134973153,2.9685907065868376e-10,1
724992,-0.0001484766715293,3530.0,0.0859682117596094,0.0657877102494239,-5.355104804039e-10,1
727040,-0.0001484003329096,3540.0,0.0149049866318819,0.0002470768813509,4.295725375413894e-09,1
729088,-0.000149142381997,3550.0,0.0526336056944273,0.0036150240339338,-1.3096723705530167e-09,1
731136,-0.000150669530376,3560.0,0.0687241883086244,0.0030897175893187,-7.188646122813225e-09,1
733184,-0.0001496090297223,3570.0,0.475108670501504,0.0355780012905597,2.9103830456733704e-11,1
735232,-0.0001527880671346,3580.0,0.0042423473348208,0.0085174506530165,-3.101886250078678e-08,1
737280,-0.0001535600784336,3590.0,0.0495190752306371,0.0002263662609038,-3.0911178328096864e-08,1
739328,-0.0001517062357379,3600.0,0.0065434900257969,0.0008391941082663,8.556526154279707e-10,1
741376,-0.0001559383586936,3610.0,0.0312551039183745,0.0009754378115758,7.654307410120964e-09,1
743424,-0.0001565290916914,3620.0,0.0085136743633484,0.0003701025852933,4.1956081986427304e-08,1
745472,-0.0001611282083104,3630.0,0.024738326554052,0.0003590846899896,1.9717845134437084e-08,1
747520,-0.0001588308361533,3640.0,0.2789201653242344,0.0008575384854339,-2.5820918381214143e-08,1
749568,-0.0001625269762371,3650.0,0.1219707789729,0.0006155319861136,-1.57160684466362e-10,1
751616,-0.0001666033580477,3660.0,0.1540410593202978,0.2482935041189193,6.461050361394882e-09,1
753664,-0.0001631752402317,3670.0,0.1358813698716403,0.0046903425827622,-2.735760062932968e-09,1
755712,-0.0001608244185263,3680.0,0.0915148240455892,0.0003995769657194,-9.202631190419197e-09,1
757760,-0.0001646741315198,3690.0,0.0633752677858865,0.1079808697104454,-9.039649739861487e-09,1
759808,-0.0001685749002717,3700.0,0.0221670062339399,0.069870501756668,-1.4924444258213042e-08,1
761856,-0.0001688134399955,3710.0,0.0711349489625718,0.000432356406236,1.6589183360338211e-09,1
763904,-0.0001683730890363,3720.0,0.0322255908933584,0.0028905901126563,7.858034223318101e-10,1
765952,-0.000172476136322,3730.0,0.0859909988110303,0.0040959133766591,-8.61764419823885e-09,1
768000,-0.0001758942220476,3740.0,0.1454249850474298,0.0953304171562194,1.3230601325631142e-08,1
770048,-0.0001732794107738,3750.0,0.00689185792653,0.0001776735152816,2.5494955480098723e-09,1
772096,-0.0001791348504411,3760.0,0.0773396885699185,0.000615214346908,8.131610229611396e-09,1
774144,-0.0001774818943886,3770.0,0.467804686317686,0.3429013192653656,-6.984919309616089e-09,1
776192,-0.0001719517402307,3780.0,0.1678720334748504,0.0835058167576789,-7.65139702707529e-09,1
778240,-0.0001748185577525,3790.0,0.0079468299394648,0.0021290043368935,-1.1536758393049241e-08,1
780288,-0.0001817246746213,3800.0,0.1260801392258144,0.0032248119823634,4.848698154091835e-09,1
782336,-0.0001787087789125,3810.0,0.1909565533554996,0.0985384956002235,1.920852810144424e-09,1
784384,-0.0001810285482861,3820.0,0.0306608062533086,0.1123515963554382,-1.5040859580039977e-08,1
786432,-0.0001814936053051,3830.0,0.033616122083913,0.0001770927774487,1.3154931366443635e-09,1
788480,-0.0001850991633546,3840.0,0.0094335900561418,0.0044989115558564,-5.2584800869226454e-08,1
790528,-0.0001879229457699,3850.0,0.1329308301159471,0.0016156738856807,-2.4039763957262042e-08,1
792576,-0.000186838591253,3860.0,0.2627175468602217,0.0742113664746284,-1.4831312000751496e-08,1
794624,-0.0001820012266762,3870.0,0.1941061868099495,0.023062465712428,-1.8914579413831233e-08,1
796672,-0.0001893281807497,3880.0,0.2584711062940187,0.0007872967980802,-3.870809450745582e-09,1
798720,-0.0001896391069749,3890.0,0.9001944625866599,0.349238634109497,-1.0011717677116394e-09,1
800768,-0.0001903794542158,3900.0,0.2228984393761493,0.0835096687078476,-5.646143108606337e-10,1
802816,-0.0001870355570645,3910.0,0.0066391316169756,0.0061492235399782,5.378387868404389e-08,1
804864,-0.0001892502903501,3920.0,0.1215755610333872,0.0594138614833354,3.041350282728672e-09,1
806912,-0.0001940372576427,3930.0,0.0322051824769005,0.0012291361344978,1.7863931134343146e-08,1
808960,-0.0001992993784369,3940.0,0.0044408266021491,0.0019449080573394,1.9709113985300065e-08,1
811008,-0.0002081847369481,3950.0,0.0063604237499021,0.0020958804525434,-9.388895705342292e-09,1
813056,-0.0002124629563695,3960.0,0.0573002067530978,0.0002246621734229,6.899063009768724e-08,1
815104,-0.0002178218061089,3970.0,0.0797718066969537,0.0004639604594558,-2.3213215172290806e-08,1
817152,-0.0002298953961144,3980.0,0.0798245772892187,0.0004267999902367,-2.971501089632511e-08,1
819200,-0.0002361299078984,3990.0,0.2457916710613062,0.1655431091785431,3.00002284348011e-08,1
821248,-0.000239679972401,4000.0,0.0318817435915661,0.0013930337736383,9.901123121380806e-09,1
823296,-0.0002473463107889,4010.0,0.0850134859894751,0.0014802287332713,-9.604264050722122e-09,1
825344,-0.0002634873853821,4020.0,0.0603375411730667,0.0010282220318913,-6.146728992462158e-09,1
827392,-0.0002722715253185,4030.0,0.2392592075804714,0.3070651888847351,8.707866072654724e-09,1
829440,-0.0002876329603168,4040.0,0.010227848458453,0.0020583355799317,1.2188684195280075e-08,1
831488,-0.0003033133114513,4050.0,0.0480492893433165,0.0002934045041911,5.029141902923584e-09,1
833536,-0.0003350634920934,4060.0,0.2198144821828464,0.1189391762018203,-4.720641300082206e-09,1
835584,-0.0003521610000461,4070.0,0.1253898548056895,0.0021656397730112,1.635635271668434e-08,1
837632,-0.0003538568438671,4080.0,0.1047087450002436,0.0016826572827994,1.19674950838089e-08,1
839680,-0.0003630205410445,4090.0,0.7984477038407931,0.6652343273162842,1.1199153959751131e-08,1
841728,-0.0002745674457401,4100.0,0.0271855220998986,0.0043524838984012,-0.0005600180826149,1
843776,-0.0002630397866596,4110.0,0.0561407514447637,0.0034314093645662,1.7974525690078736e-08,1
845824,-0.0002680470934137,4120.0,0.0615579049561347,0.0006597712635993,-2.3859320208430292e-08,1
847872,-0.000274538314261,4130.0,0.1795236024116093,0.0014523081481456,2.9976945370435715e-09,1
849920,-0.0002787975423416,4140.0,0.0109464909687176,0.0170672815293073,-2.6600901037454607e-09,1
851968,-0.0002851646404451,4150.0,0.0223799217023952,0.0005097771645523,4.336470738053322e-09,1
854016,-0.0002989516691741,4160.0,0.0755003691683668,0.0001220335252583,-1.269509084522724e-08,1
856064,-0.0002970090816234,4170.0,0.0938397782778338,0.0017813170561566,1.6123522073030472e-08,1
858112,-0.000303140368851,4180.0,0.2087132686712721,0.0636438503861427,-6.746267899870873e-09,1
860160,-0.0002955616873805,4190.0,0.1932600810541771,0.0130156185477972,-4.057073965668678e-09,1
862208,-0.0003032721779163,4200.0,0.051986621346441,0.0010587571887299,8.515780791640282e-09,1
864256,-0.0003021164182428,4210.0,0.0689957591763232,0.0011915354989469,-2.0288280211389065e-08,1
866304,-0.0003121956015093,4220.0,0.0105465249907865,0.0014201223384588,-2.227025106549263e-08,1
868352,-0.0003179141465807,4230.0,0.0018990274955285,0.000161421005032,-5.019246600568294e-08,1
870400,-0.0003212623498257,4240.0,0.0240459866014134,0.0005572847439907,1.941225491464138e-08,1
872448,-0.0003277844865806,4250.0,0.0485456627327948,0.0033408354502171,7.202906999737026e-08,1
874496,-0.000343691854141,4260.0,0.1362190403800923,0.0911676511168479,-2.153683453798294e-08,1
876544,-0.000351551177664,4270.0,0.037231355075346,0.0101692462339997,-3.887689672410488e-08,1
878592,-0.0003597318089305,4280.0,0.1041853289625578,0.0051468964666128,1.0477378964424134e-10,1
880640,-0.0003768758451769,4290.0,0.1011577585857594,0.0092737786471843,-7.578637450933456e-09,1
882688,-0.0003740002106496,4300.0,0.101067979542131,0.0644745901226997,-3.0384398996829987e-08,1
884736,-0.0003837206782918,4310.0,0.0136805180451119,0.0014776029856875,-2.543674781918526e-09,1
886784,-0.0003903129978425,4320.0,0.0379223256764817,0.0011957708047702,-2.0384322851896285e-08,1
888832,-0.0004089781952643,4330.0,0.0092296501155942,0.0023725354112684,-3.0116643756628035e-08,1
890880,-0.0004348846225184,4340.0,0.0298534935053794,6.442305311793461e-05,-4.3696491047739985e-08,1
892928,-0.0004725642953417,4350.0,0.0038874473077157,0.0025078854523599,-9.757350198924541e-08,1
894976,-0.0005128272554429,4360.0,0.1284513934500864,0.2401784807443618,-3.337045200169086e-08,1
897024,-0.0005417983535153,4370.0,0.2045867337641539,0.0827633887529373,-8.475035429000854e-09,1
899072,-0.0005533435360121,4380.0,0.5124712533841376,0.0065691345371305,-4.7089997678995136e-09,1
901120,-0.0005596154362137,4390.0,0.019546630228433,0.006334975361824,-1.9697472453117373e-08,1
903168,-0.0005892901375773,4400.0,0.2862128605687758,0.2815881371498108,-5.657784640789032e-09,1
905216,-0.0006086312539991,4410.0,0.2864483779703732,0.3130395412445068,-9.965151548385621e-09,1
907264,-0.0006039294465153,4420.0,0.4207686868205201,0.0671764314174652,-5.599576979875565e-09,1
909312,-0.0006309180374955,4430.0,0.0477514984151639,0.0004657947574742,2.3283064365386964e-11,1
911360,-0.0006480754083895,4440.0,0.1039885374579171,0.0956708043813705,-1.1216616258025169e-08,1
913408,-0.0006678123216261,4450.0,0.0336701438140153,0.0031967365648597,-4.4936314225196845e-08,1
915456,-0.0007492187214666,4460.0,0.014012705861387,0.0034357120748609,-4.0931627154350283e-08,1
917504,-0.0008805296994978,4470.0,0.0657146412690053,0.009911548346281,1.1525116860866548e-08,1
919552,-0.00097319637498,4480.0,0.260590002121171,0.1414811015129089,-7.789931260049344e-08,1
921600,-0.0010202407080214,4490.0,0.1319431951236765,0.0877076983451843,-4.088913556188345e-07,1
923648,-0.0008116848075587,4500.0,0.0969281368568772,0.0007834250573068,-0.0005270053690765,1
925696,-0.000785636245564,4510.0,0.2276321200020902,0.0845900028944015,6.2456820160150535e-09,1
927744,-0.0007867946442274,4520.0,0.0054020223295083,0.0027181562036275,-2.5570625439286233e-08,1
929792,-0.0008124004147248,4530.0,0.0040563263413787,0.0003004905011039,-9.878713171929123e-08,1
931840,-0.0008056787890382,4540.0,0.0354559266554133,0.0086100092157721,1.1001247912645341e-09,1
933888,-0.0008312673344335,4550.0,0.1238083159172674,0.0017789632547646,-2.3399479687213903e-09,1
935936,-0.0008467922350973,4560.0,0.0041739419264558,0.0046390402130782,-4.3801264837384224e-08,1
937984,-0.0009166971351078,4570.0,0.0048372846885285,0.0041837533935904,-1.303752651438117e-06,1
940032,-0.0009444018724025,4580.0,0.0636949178078793,0.0035997917875647,1.0419171303510663e-09,1
942080,-0.0009900696284603,4590.0,0.0981129221181618,0.1140394583344459,-1.6548437997698785e-08,1
944128,-0.0010878736909944,4600.0,0.0304629231592002,-8.465030987281352e-07,-2.1666870452463628e-06,1
946176,-0.0011890940164448,4610.0,0.1669792875371058,0.0033791991882026,-2.844608388841152e-08,1
948224,-0.0012845453442423,4620.0,0.0768355354281084,0.0005140024004504,-4.334666300565004e-07,1
950272,-0.0014038689128938,4630.0,0.0861443222064735,0.0703914016485214,-3.4874246921390297e-07,1
952320,-0.0010787675477331,4640.0,0.0665066314046271,0.0039415634237229,-0.0009071759996004,1
954368,-0.0009001734288176,4650.0,0.3269193494692445,0.1141674071550369,-0.0007523233885876,1
956416,-0.000842377184017,4660.0,0.0122524583923222,0.0098455660045146,-6.257323548197746e-09,1
958464,-0.0008464804261166,4670.0,0.0263701746034712,0.0780867114663124,-3.27767338603735e-08,1
960512,-0.0008315656799823,4680.0,0.0331267880643281,0.0024636799935251,-7.224734872579576e-08,1
962560,-0.0008336181097547,4690.0,0.0035757093390202,8.25575043563731e-05,2.7945498004555704e-08,1
964608,-0.000851328556746,4700.0,0.2332513805071357,0.1928573101758957,-2.7799978852272035e-08,1
966656,-0.0008332152952789,4710.0,0.512133056546736,0.0150882732123136,-1.7695128917694092e-08,1
968704,-0.0008449139750155,4720.0,0.0275368156157128,0.0205488204956054,-6.4144842326641084e-09,1
970752,-0.0008533953900041,4730.0,0.2497742035597184,0.0795447900891304,-2.6175985112786292e-08,1
972800,-0.0007148266027797,4740.0,0.1275803550932323,0.1048969253897667,-0.0003741463995538,1
974848,-0.0006271123245824,4750.0,0.0934343519998947,0.1156030595302581,4.854518920183182e-09,1
976896,-0.0006349757357384,4760.0,0.023052692372039,0.0010764262406155,-1.5366822481155395e-09,1
978944,-0.0006254202322452,4770.0,0.0481912783965526,0.0014657467836514,-7.264316082000732e-09,1
980992,-0.0006206853620824,4780.0,0.0140993543784134,0.000247369025601,3.1851232051849374e-08,1
983040,-0.0006307357340119,4790.0,0.0032606698010567,0.0021073506213724,-1.508742570877075e-08,1
985088,-0.0005664967662596,4800.0,0.145800180878723,0.0024730029981583,-0.0003063314012251,1
987136,-0.0005220674880547,4810.0,0.1532385089768468,0.1344251632690429,-2.9680086299777033e-08,1
989184,-0.000521638111968,4820.0,0.5944038671208546,0.0640695914626121,5.657784640789032e-09,1
991232,-0.0005189055285882,4830.0,0.0032062083068012,0.0032686744816601,-1.2750388123095036e-08,1
993280,-0.0005302425219269,4840.0,0.0284903814375866,0.0117305647581815,2.6077032089233393e-09,1
995328,-0.0005209674643992,4850.0,0.2175558271177578,0.0028919798787683,8.440110832452773e-10,1
997376,-0.0005129102304636,4860.0,0.217493253198154,0.403595507144928,-1.0739313438534737e-08,1
999424,-0.0005178336599783,4870.0,0.1390188155986834,0.0111842919141054,1.1717202141880991e-08,1
1001472,-0.000493014802123,4880.0,0.1898103869985789,0.0658609941601753,-0.0004791361512616,1
