rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,train/learning_rate,train/clip_fraction,phase,phase_learning_rate_start,phase_learning_rate_end
256.0,370688,0.0,181,1537,-2.54,241,0.0046485769562423,6.868503987789153e-10,0.0483496845394256,0.2,1800.0,-4.9332869639329144e-05,0.0,0.6526066064834595,0.0002078399999999,0.0,1,0.0003,5e-05
256.0,372736,0.0,182,1546,-2.62,241,0.0023671146482229,-1.769512891769409e-09,0.0208016675678663,0.2,1810.0,-4.730685391223233e-05,0.0,0.6313596963882446,0.0002073279999999,0.0,1,0.0003,5e-05
256.0,374784,0.0,183,1555,-2.7,240,0.0710692405700683,-1.4872057363390923e-09,0.1240563850034959,0.2,1820.0,-4.698004981946724e-05,0.0,0.5898730754852295,0.0002068159999999,0.0,1,0.0003,5e-05
256.0,376832,0.0,184,1564,-2.66,240,0.0137917278334498,-8.672941476106643e-10,0.0375396993506001,0.2,1830.0,-4.82745142562635e-05,0.0,0.7812215089797974,0.0002063039999999,0.0,1,0.0003,5e-05
256.0,378880,0.0,185,1573,-2.64,240,0.0007083237869665,-3.496097633615136e-09,0.0176455985747452,0.2,1840.0,-4.922514390273136e-05,0.0,0.6430373191833496,0.0002057919999999,0.0,1,0.0003,5e-05
256.0,380928,0.0,186,1582,-2.6,240,0.004832275211811,-7.537892088294029e-10,0.0186730937391985,0.2,1850.0,-4.766204206134717e-05,0.0,0.7485267519950867,0.0002052799999999,0.0,1,0.0003,5e-05
256.0,382976,0.0,187,1591,-2.56,240,0.0264439284801483,2.9103830456733704e-10,0.0582659186358796,0.2,1860.0,-4.7629755681555255e-05,0.0,0.5632284879684448,0.0002047679999999,0.0,1,0.0003,5e-05
256.0,385024,0.0,188,1600,-2.66,240,0.0068914126604795,8.847564458847044e-10,0.0167150564418989,0.2,1870.0,-4.809353877135436e-05,0.0,0.6786749958992004,0.0002042559999999,0.0,1,0.0003,5e-05
256.0,387072,0.0,189,1609,-2.76,240,0.0078967502340674,-9.42964106798172e-10,0.0721423628478078,0.2,1880.0,-4.889912252110662e-05,0.0,0.583636999130249,0.0002037439999999,0.0,1,0.0003,5e-05
256.0,389120,0.0,190,1618,-2.68,240,0.0106929782778024,1.0186340659856794e-09,0.0274739761312957,0.2,1890.0,-4.876593438893906e-05,0.0,0.8023022413253784,0.0002032319999999,0.0,1,0.0003,5e-05
256.0,391168,0.0,191,1627,-2.7,240,0.0016345556359738,-3.4924596548080444e-10,0.0063787083287024,0.2,1900.0,-4.924344766550348e-05,0.0,0.6776689291000366,0.0002027199999999,0.0,1,0.0003,5e-05
256.0,393216,0.0,192,1636,-2.7,240,0.0138191143050789,3.7252902984619143e-10,0.089113648343482,0.2,1910.0,-4.858095626332215e-05,0.0,0.4066460728645324,0.0002022079999999,0.0,1,0.0003,5e-05
256.0,395264,0.0,193,1644,-2.64,240,0.0035058066714555,-1.1350493878126142e-09,0.021881145660518,0.2,1920.0,-4.9489387401990824e-05,0.0,0.7474021911621094,0.0002016959999999,0.0,1,0.0003,5e-05
256.0,397312,0.0,194,1653,-2.68,240,0.0350072123110294,-4.5547494664788247e-10,0.0320156912908714,0.2,1930.0,-4.833144075746532e-05,0.0,0.602137565612793,0.0002011839999999,0.0,1,0.0003,5e-05
256.0,399360,0.0,195,1662,-2.48,240,0.0084572127088904,-1.4551915228366852e-10,0.0090026160345587,0.2,1940.0,-4.9849043989524944e-05,0.0,0.7261149883270264,0.0002006719999999,0.0,1,0.0003,5e-05
256.0,401408,0.0,196,1671,-2.4,240,0.0017676384886726,-2.7939677238464355e-09,0.0087634266985332,0.2,1950.0,-4.827019170079438e-05,0.0,0.8145671486854553,0.0002001599999999,0.0,1,0.0003,5e-05
256.0,403456,0.0,197,1679,-2.56,240,0.0149834770709276,-1.455191522836685e-09,0.0508727030493901,0.2,1960.0,-5.068031641712878e-05,0.0,0.4888532757759094,0.0001996479999999,0.0,1,0.0003,5e-05
256.0,405504,0.0,198,1688,-2.66,240,0.0115352068096399,-2.5884946808218955e-08,0.0317554654378909,0.2,1970.0,-5.194505920371739e-05,0.0,0.8043568134307861,0.0001991359999999,0.0,1,0.0003,5e-05
256.0,407552,0.0,199,1698,-2.7,239,0.0085080433636903,1.8917489796876907e-10,0.0452389197889715,0.2,1980.0,-4.91145759497158e-05,0.0,0.7463589906692505,0.0001986239999999,0.0,1,0.0003,5e-05
256.0,409600,0.0,200,1707,-2.7,239,0.0482400171458721,5.820766091346741e-10,0.0829983034338511,0.2,1990.0,-5.0577999354572965e-05,0.0,0.6933621168136597,0.0001981119999999,0.0,1,0.0003,5e-05
256.0,411648,0.0,201,1716,-2.66,239,0.0110883368179202,1.5788828022778032e-09,0.0325110023346496,0.2,2000.0,-5.041700487709022e-05,0.0,0.6921138763427734,0.0001975999999999,0.0,1,0.0003,5e-05
256.0,413696,0.0,202,1725,-2.68,239,0.0124138565734028,-3.5215634852647775e-10,0.0215198352918378,0.2,2010.0,-5.073158354207408e-05,0.0,0.7677759528160095,0.0001970879999999,0.0,1,0.0003,5e-05
256.0,415744,0.0,203,1733,-2.58,239,0.0262636616826057,1.0317307896912099e-09,0.0789638356131035,0.2,2020.0,-5.098017268210242e-05,0.0,0.5858632326126099,0.0001965759999999,0.0,1,0.0003,5e-05
256.0,417792,0.0,204,1743,-2.62,239,0.0136827426031231,1.0477378964424134e-10,0.0218062573534552,0.2,2030.0,-5.03234353800508e-05,0.0,0.7656402587890625,0.0001960639999999,0.0,1,0.0003,5e-05
256.0,419840,0.0,205,1751,-2.72,239,0.000750190753024,-8.294591680169106e-10,0.0095373695457965,0.2,2040.0,-5.151750519871712e-05,0.0,0.7646399140357971,0.000195552,0.0,1,0.0003,5e-05
256.0,421888,0.0,206,1760,-2.9,239,0.0808081179857254,5.238689482212067e-11,0.0768197416095063,0.2,2050.0,-4.9595976179261925e-05,0.0,0.570639967918396,0.0001950399999999,0.0,1,0.0003,5e-05
256.0,423936,0.0,207,1769,-3.06,239,0.0535881705582141,2.037268131971359e-10,0.0981031894800253,0.2,2060.0,-5.059454988440848e-05,0.0,0.6392735242843628,0.0001945279999999,0.0,1,0.0003,5e-05
256.0,425984,0.0,208,1778,-3.06,239,0.0115100415423512,-8.73114913702011e-10,0.0663925708522583,0.2,2070.0,-5.032505814597243e-05,0.0,0.7065802216529846,0.0001940159999999,0.0,1,0.0003,5e-05
256.0,428032,0.0,209,1787,-2.96,239,0.0038725053891539,-2.023443812504411e-09,0.0514857482543448,0.2,2080.0,-5.101894294057274e-05,0.0,0.7073730230331421,0.000193504,0.0,1,0.0003,5e-05
256.0,430080,0.0,210,1796,-2.9,239,0.0057518268004059,-1.1219526641070842e-09,0.0217439558600744,0.2,2090.0,-5.167641807020118e-05,0.0,0.6347874999046326,0.0001929919999999,0.0,1,0.0003,5e-05
256.0,432128,0.0,211,1804,-2.8,239,0.0169771052896976,-2.5029294192790984e-10,0.0199491812118139,0.2,2100.0,-5.259092363303352e-05,0.0,0.6791736483573914,0.0001924799999999,0.0,1,0.0003,5e-05
256.0,434176,0.0,212,1813,-2.86,239,0.0680975466966629,-4.284083843231201e-09,0.070919861033326,0.2,2110.0,-5.132012051944912e-05,0.0,0.6306396722793579,0.0001919679999999,0.0,1,0.0003,5e-05
256.0,436224,0.0,213,1822,-2.98,239,0.0312376301735639,-1.7986167222261426e-09,0.079508011706639,0.2,2120.0,-5.2656447860499614e-05,0.0,0.697829008102417,0.0001914559999999,0.0,1,0.0003,5e-05
256.0,438272,0.0,214,1831,-2.98,239,0.0291183907538652,-2.9103830456733704e-10,0.0501518485165434,0.2,2130.0,-5.246063697086356e-05,0.0,0.7517213225364685,0.000190944,0.0,1,0.0003,5e-05
256.0,440320,0.0,215,1839,-2.88,239,0.0069029731675982,-2.5262124836444854e-09,0.0233680632110917,0.2,2140.0,-5.232808157416002e-05,0.0,0.6864110827445984,0.0001904319999999,0.0,1,0.0003,5e-05
256.0,442368,0.0,216,1848,-3.0,239,0.0014650631928816,-3.859167918562889e-09,0.007188482890524,0.2,2150.0,-5.317616719366924e-05,0.0,0.850830078125,0.0001899199999999,0.0,1,0.0003,5e-05
256.0,444416,0.0,217,1857,-2.98,239,0.0019828469958156,1.7404090613126752e-09,0.0238137983244087,0.2,2160.0,-5.2805948371315026e-05,0.0,0.6209568977355957,0.0001894079999999,0.0,1,0.0003,5e-05
256.0,446464,0.0,218,1866,-2.78,239,0.0040861470624804,-6.053596735000611e-10,0.0281570797379572,0.2,2170.0,-5.319603496900527e-05,0.0,0.6612787842750549,0.0001888959999999,0.0,1,0.0003,5e-05
256.0,448512,0.0,219,1875,-2.64,239,0.0254462081938982,8.905772119760513e-10,0.0235644817290449,0.2,2180.0,-5.231724071563803e-05,0.0,0.6803293228149414,0.0001883839999999,0.0,1,0.0003,5e-05
256.0,450560,0.0,220,1884,-2.78,239,0.0018216242315247,-2.671731635928154e-09,0.0296849000718793,0.2,2190.0,-5.527299585992296e-05,0.0,0.6427395343780518,0.0001878719999999,0.0,1,0.0003,5e-05
256.0,452608,0.0,221,1892,-2.72,239,0.0435083173215389,2.680462785065174e-09,0.0493176604824839,0.2,2200.0,-5.264283818178229e-05,0.0,0.7237706184387207,0.0001873599999999,0.0,1,0.0003,5e-05
256.0,454656,0.0,222,1901,-2.8,239,0.0087905908003449,3.859167918562889e-09,0.019765043654479,0.2,2210.0,-5.4734911736886714e-05,0.0,0.7663706541061401,0.0001868479999999,0.0,1,0.0003,5e-05
256.0,456704,0.0,223,1910,-2.86,239,0.0033096545375883,-3.185850800946355e-08,0.0171119928534608,0.2,2220.0,-5.446365425996191e-05,0.0,0.8037606477737427,0.0001863359999999,0.0,1,0.0003,5e-05
256.0,458752,0.0,224,1919,-2.56,238,0.0035423412919044,2.3224856704473495e-09,0.0191508046520539,0.2,2230.0,-5.400470677159319e-05,0.0,0.7440026998519897,0.0001858239999999,0.0,1,0.0003,5e-05
256.0,460800,0.0,225,1928,-2.52,238,0.0009017186821438,-6.111804395914078e-10,0.05074730248798,0.2,2240.0,-5.38405857696489e-05,0.0,0.5162546038627625,0.0001853119999999,0.0,1,0.0003,5e-05
256.0,462848,0.0,226,1937,-2.42,238,0.0046233567409217,6.170012056827544e-10,0.0121412578650051,0.2,2250.0,-5.647738394145563e-05,0.0,0.4373114109039306,0.0001847999999999,0.0,1,0.0003,5e-05
256.0,464896,0.0,227,1946,-2.32,238,0.0579157099127769,6.453774403780698e-10,0.0591151083950535,0.2,2260.0,-5.462508420350787e-05,0.0,0.5493450164794922,0.0001842879999999,0.0,1,0.0003,5e-05
256.0,466944,0.0,228,1954,-2.4,238,0.0044724731706082,-1.408625394105911e-09,0.0114278555753116,0.2,2270.0,-5.577938118221937e-05,0.0,0.2199763059616089,0.0001837759999999,0.0,1,0.0003,5e-05
256.0,468992,0.0,229,1963,-2.48,238,0.031576719135046,-1.6530975699424743e-09,0.094122936570784,0.2,2280.0,-5.623724659926665e-05,0.0,0.2262625098228454,0.0001832639999999,0.0,1,0.0003,5e-05
256.0,471040,0.0,230,1972,-2.46,238,0.0384442433714866,2.2293534129858015e-09,0.0652521048123162,0.2,2290.0,-5.540105507861881e-05,0.0,0.6373779773712158,0.0001827519999999,0.0,1,0.0003,5e-05
256.0,473088,0.0,231,1981,-2.6,238,0.0004346196656115,6.635673344135285e-10,0.0343008778239891,0.2,2300.0,-5.530126682060654e-05,0.0,0.6540971994400024,0.0001822399999999,0.0,1,0.0003,5e-05
256.0,475136,0.0,232,1990,-2.64,238,0.0716851502656936,9.313225746154783e-10,0.1044528596568852,0.2,2310.0,-5.5439322022721174e-05,0.0,0.5499439239501953,0.0001817279999999,0.0,1,0.0003,5e-05
256.0,477184,0.0,233,1998,-2.62,238,0.0661659315228462,1.3737007975578307e-09,0.0696855717280413,0.2,2320.0,-5.915521742281271e-05,0.0,0.7310376167297363,0.0001812159999999,0.0,1,0.0003,5e-05
256.0,479232,0.0,234,2007,-2.52,238,0.062440488487482,5.355104804039e-10,0.1196448115224484,0.2,2330.0,-5.709663132620335e-05,0.0,0.6120964288711548,0.0001807039999999,0.0,1,0.0003,5e-05
256.0,481280,0.0,235,2016,-2.52,238,0.0055996188893914,-1.4799297787249087e-09,0.0234374244035279,0.2,2340.0,-5.707953332603211e-05,0.0,0.6614081859588623,0.0001801919999999,0.0,1,0.0003,5e-05
256.0,483328,0.0,236,2025,-2.82,238,0.0105397924780845,-2.139131538569927e-09,0.0311180035372672,0.2,2350.0,-5.900067021684663e-05,0.0,0.7328078746795654,0.00017968,0.0,1,0.0003,5e-05
256.0,485376,0.0,237,2034,-2.92,238,0.0399126596748828,2.2700987756252286e-10,0.211737606220413,0.2,2360.0,-5.802249565931561e-05,0.0,0.5386996269226074,0.0001791679999999,0.0,1,0.0003,5e-05
256.0,487424,0.0,238,2043,-3.06,238,0.0361008867621421,4.700268618762493e-09,0.0510370173957198,0.2,2370.0,-5.856619068254076e-05,0.0,0.6590728759765625,0.0001786559999999,0.0,1,0.0003,5e-05
256.0,489472,0.0,239,2051,-3.16,238,0.0457280576229095,-2.0954757928848267e-10,0.0500511332647874,0.2,2380.0,-5.881383212908986e-05,0.0,0.7182039618492126,0.0001781439999999,0.0,1,0.0003,5e-05
256.0,491520,0.0,240,2060,-3.12,238,0.1248028352856636,-2.1012965589761735e-09,0.1404111810028553,0.2,2390.0,-5.9422850517876215e-05,0.0,0.5732513070106506,0.0001776319999999,0.0,1,0.0003,5e-05
256.0,493568,0.0,241,2068,-3.06,238,0.0088451728224754,1.596636138856411e-08,0.0339924078580224,0.2,2400.0,-5.895163567402051e-05,0.0,0.4642252922058105,0.0001771199999999,0.0,1,0.0003,5e-05
256.0,495616,0.0,242,2077,-3.02,238,0.0138306794688105,2.9103830456733704e-10,0.0271769064420368,0.2,2410.0,-6.019339748490893e-05,0.0,0.5990493297576904,0.0001766079999999,0.0,1,0.0003,5e-05
256.0,497664,0.0,243,2086,-3.26,238,0.0491951294243335,-1.695298124104738e-09,0.0349543369527964,0.2,2420.0,-5.9154407654204985e-05,0.0,0.5341018438339233,0.0001760959999999,0.0,1,0.0003,5e-05
256.0,499712,0.0,244,2094,-3.32,238,0.1186361610889434,-1.367880031466484e-09,0.1615858611883595,0.2,2430.0,-6.016506440573721e-05,0.0,0.401070237159729,0.0001755839999999,0.0,1,0.0003,5e-05
256.0,501760,0.0,245,2103,-3.26,238,0.0179635230451822,-6.766640581190587e-11,0.1339788937359117,0.2,2440.0,-5.9659028283931545e-05,0.0,0.6472107768058777,0.000175072,0.0,1,0.0003,5e-05
256.0,503808,0.0,246,2112,-3.42,238,0.0307544637471437,-5.413312464952468e-10,0.1179495952441357,0.2,2450.0,-6.105848297011107e-05,0.0,0.6648896932601929,0.0001745599999999,0.0,1,0.0003,5e-05
256.0,505856,0.0,247,2120,-3.44,238,0.0362750627100467,6.431946530938149e-10,0.0618644718175346,0.2,2460.0,-5.996742443130643e-05,0.0,0.7467848062515259,0.0001740479999999,0.0,1,0.0003,5e-05
256.0,507904,0.0,248,2129,-3.22,238,0.0021793346386402,-1.7869751900434492e-09,0.0250238511573115,0.2,2470.0,-6.08596576967102e-05,0.0,0.6401606798171997,0.000173536,0.0,1,0.0003,5e-05
256.0,509952,0.0,249,2138,-3.14,238,0.0010588393779471,1.0360963642597199e-09,0.0165035639001871,0.2,2480.0,-6.238738360480056e-05,0.0,0.5737895369529724,0.0001730239999999,0.0,1,0.0003,5e-05
256.0,512000,0.0,250,2146,-3.1,238,0.0099410517141222,-2.3283064365386964e-11,0.016749267742125,0.2,2490.0,-6.137595601103385e-05,0.0,0.757767915725708,0.000172512,0.0,1,0.0003,5e-05
256.0,514048,0.0,251,2154,-3.22,238,0.0038962340913712,5.061156116425991e-09,0.0095444665476406,0.2,2500.0,-6.312294599410961e-05,0.0,0.720098078250885,0.0001719999999999,0.0,1,0.0003,5e-05
256.0,516096,0.0,252,2163,-3.18,238,0.0171600021421909,1.3329554349184035e-09,0.0884882205922622,0.2,2510.0,-6.466607392212609e-05,0.0,0.5553099513053894,0.000171488,0.0,1,0.0003,5e-05
256.0,518144,0.0,253,2171,-3.2,238,0.022340839728713,-3.399327397346496e-09,0.0506466422142693,0.2,2520.0,-6.327512292045868e-05,0.0,0.7455167770385742,0.0001709759999999,0.0,1,0.0003,5e-05
256.0,520192,0.0,254,2179,-3.28,238,0.0019098287448287,-1.7089769244194032e-08,0.0211484011291759,0.2,2530.0,-6.772733959223843e-05,0.0,0.5385587215423584,0.0001704639999999,0.0,1,0.0003,5e-05
256.0,522240,0.0,255,2187,-3.0,238,0.0146989868953824,-2.5902409106492997e-10,0.0332959109005969,0.2,2540.0,-6.517054353025742e-05,0.0,0.6166892051696777,0.000169952,0.0,1,0.0003,5e-05
256.0,524288,0.0,256,2196,-2.82,238,1.3222651432442944e-05,-5.829497240483761e-09,0.0077615637098006,0.2,2550.0,-6.722237685607979e-05,0.0,0.4805001020431518,0.0001694399999999,0.0,1,0.0003,5e-05
256.0,526336,0.0,257,2204,-2.66,238,0.0071955118328332,-2.5262124836444854e-09,0.0212483544994029,0.2,2560.0,-6.768858620489481e-05,0.0,0.4944559931755066,0.000168928,0.0,1,0.0003,5e-05
256.0,528384,0.0,258,2213,-2.5,238,0.0149622615426778,7.112976163625717e-09,0.0134319433136624,0.2,2570.0,-6.86297707943595e-05,0.0,0.7193389534950256,0.0001684159999999,0.0,1,0.0003,5e-05
256.0,530432,0.0,259,2221,-2.54,238,0.0130939995869994,5.733454599976538e-10,0.014954738189499,0.2,2580.0,-7.047215476632118e-05,0.0,0.6978029012680054,0.000167904,0.0,1,0.0003,5e-05
256.0,532480,0.0,260,2230,-2.54,238,0.0142727904021739,2.0372681319713588e-11,0.0290007809686358,0.2,2590.0,-6.907600209160591e-05,0.0,0.6419773697853088,0.0001673919999999,0.0,1,0.0003,5e-05
256.0,534528,0.0,261,2238,-2.44,238,0.0322032868862152,3.5506673157215116e-10,0.0538784300442785,0.2,2600.0,-7.140724865166704e-05,0.0,0.6011233329772949,0.00016688,0.0,1,0.0003,5e-05
256.0,536576,0.0,262,2246,-2.44,238,0.0004388196102809,-2.712476998567581e-09,0.0135460364697792,0.2,2610.0,-7.222381427709478e-05,0.0,0.5634713172912598,0.000166368,0.0,1,0.0003,5e-05
256.0,538624,0.0,263,2255,-2.32,238,0.0399558506906032,-7.566995918750763e-11,0.0219190463454651,0.2,2620.0,-7.229788698168705e-05,0.0,0.4179310202598572,0.0001658559999999,0.0,1,0.0003,5e-05
256.0,540672,0.0,264,2263,-2.1,238,0.0036901794373989,1.8044374883174894e-10,0.015310087571197,0.2,2630.0,-7.33488204787136e-05,0.0,0.679546594619751,0.000165344,0.0,1,0.0003,5e-05
256.0,542720,0.0,265,2271,-2.16,238,0.0017079146346077,4.189496394246816e-09,0.0296066950653767,0.2,2640.0,-7.424189270750503e-05,0.0,0.6124885678291321,0.0001648319999999,0.0,1,0.0003,5e-05
256.0,544768,0.0,266,2280,-2.14,238,0.0022348780184984,-1.8218997865915299e-09,0.0081534573275348,0.2,2650.0,-7.450901248375885e-05,0.0,0.8582957983016968,0.0001643199999999,0.0,1,0.0003,5e-05
256.0,546816,0.0,267,2288,-2.14,238,0.0004224046133458,-5.7683791965246206e-09,0.0153234989575139,0.2,2660.0,-7.631721600773745e-05,0.0,0.7688031196594238,0.0001638079999999,0.0,1,0.0003,5e-05
256.0,548864,0.0,268,2296,-2.12,238,0.0289701204746961,1.3158569345250723e-09,0.0637504539990914,0.2,2670.0,-7.675279321119887e-05,0.0,0.5371490716934204,0.0001632959999999,0.0,1,0.0003,5e-05
