rollout/success_rate,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/value_loss,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,phase,phase_learning_rate_start,phase_learning_rate_end
0.0,124,-0.584,253952,1021,248,256.0,0.027506770107243,0.0907490849494934,1230.0,0.0002370239999999,5.238689482212067e-10,-7.457780830009142e-05,0.2,0.0,1.6141775631695054e-05,0.0,1,0.0003,5e-05
0.0,125,-0.8260000000000001,256000,1030,248,256.0,0.0020998108512685,0.4149600863456726,1240.0,0.0002365119999999,-4.074536263942718e-10,-7.48572088923538e-05,0.2,0.0,0.0011074868962168,0.0,1,0.0003,5e-05
0.0,126,-0.8119999999999998,258048,1039,248,256.0,0.5292621723623597,0.0910623669624328,1250.0,0.0002359999999999,-8.672941476106643e-10,-7.464366863132454e-05,0.2,0.0,0.1134695410728454,0.0,1,0.0003,5e-05
0.0,127,-0.892,260096,1047,248,256.0,0.1113671417057048,0.1625259518623352,1260.0,0.0002354879999999,3.9581209421157836e-10,-7.495051413570763e-05,0.2,0.0,0.0027715126052498,0.0,1,0.0003,5e-05
0.0,128,-0.974,262144,1056,248,256.0,0.0556438390867697,0.3369762897491455,1270.0,0.0002349759999999,-4.202593117952347e-09,-7.53388335397176e-05,0.2,0.0,0.0002457915106788,0.0,1,0.0003,5e-05
0.0,129,-0.81,264192,1064,248,256.0,0.2203780636715237,0.1675741672515869,1280.0,0.0002344639999999,-1.1990778148174287e-09,-7.643359076610068e-05,0.2,0.0,0.2614613771438598,0.0,1,0.0003,5e-05
0.0,130,-0.8300000000000002,266240,1073,248,256.0,0.0022665319755105,0.912379264831543,1290.0,0.0002339519999999,-1.8774881027638913e-08,-7.508878597946022e-05,0.2,0.0,0.0008569447672925,0.0,1,0.0003,5e-05
0.0,131,-1.194,268288,1082,247,256.0,0.1931901393720181,0.1343610286712646,1300.0,0.0002334399999999,6.420304998755455e-09,-7.55156836930837e-05,0.2,0.0,0.1509242951869964,0.0,1,0.0003,5e-05
0.0,132,-1.1740000000000002,270336,1090,247,256.0,0.3197350943537458,0.023012638092041,1310.0,0.0002329279999999,-1.1408701539039612e-08,-7.656469861103688e-05,0.2,0.0,0.0004869057738687,0.0,1,0.0003,5e-05
0.0,133,-1.244,272384,1099,247,256.0,0.0057699337118265,0.8128944635391235,1320.0,0.0002324159999999,-1.0808580555021765e-07,-8.428984210695489e-05,0.2,0.0,3.4871569368988276e-05,0.0,1,0.0003,5e-05
0.0,134,-0.9840000000000002,274432,1107,247,256.0,0.1610317249957006,0.14068603515625,1330.0,0.0002319039999999,1.9255094230175022e-08,-7.6815398006147e-05,0.2,0.0,0.2397944182157516,0.0,1,0.0003,5e-05
0.0,135,-0.914,276480,1116,247,256.0,0.0080134614145208,0.8293420076370239,1340.0,0.0002313919999999,-1.6298145055770872e-09,-7.726107542112004e-05,0.2,0.0,0.0003552477573975,0.0,1,0.0003,5e-05
0.0,136,-1.044,278528,1124,247,256.0,0.0030484578791401,0.8536839485168457,1350.0,0.0002308799999999,-6.228219717741011e-10,-7.8094558466546e-05,0.2,0.0,0.0013646028237417,0.0,1,0.0003,5e-05
0.0,137,-0.81,280576,1133,247,256.0,0.1332074578102037,0.0419706106185913,1360.0,0.0002303679999999,1.705484464764595e-09,-7.920613370515639e-05,0.2,0.0,0.1033650562167167,0.0,1,0.0003,5e-05
0.0,138,-0.9620000000000002,282624,1141,247,256.0,0.0268988054296642,0.5886597633361816,1370.0,0.000229856,-3.201421350240707e-09,-7.961199580677202e-05,0.2,0.0,0.1030293181538581,0.0,1,0.0003,5e-05
0.0,139,-0.954,284672,1150,247,256.0,0.132275584834133,0.3060190677642822,1380.0,0.0002293439999999,-3.073364496231079e-09,-7.878031383370398e-05,0.2,0.0,0.0044987224973738,0.0,1,0.0003,5e-05
0.0,140,-0.98,286720,1159,247,256.0,0.0324685726984171,0.5839872360229492,1390.0,0.0002288319999999,-3.562308847904205e-09,-7.933595034046448e-05,0.2,0.0,0.0006121583865024,0.0,1,0.0003,5e-05
0.0,141,-1.352,288768,1167,247,256.0,0.4330832184889004,0.1378909945487976,1400.0,0.0002283199999999,-3.527384251356125e-09,-8.020057448447915e-05,0.2,0.0,0.4324719905853271,0.0,1,0.0003,5e-05
0.0,142,-1.3520000000000003,290816,1176,247,256.0,0.6050692082964815,0.1308764815330505,1410.0,0.0002278079999999,-6.170012056827544e-10,-8.047571336646797e-05,0.2,0.0,0.5144757628440857,0.0,1,0.0003,5e-05
0.0,143,-1.3200000000000005,292864,1184,247,256.0,0.0765077857198775,0.8093267679214478,1420.0,0.0002272959999999,4.365574568510055e-10,-8.059127303567948e-05,0.2,0.0,0.0004838569730054,0.0,1,0.0003,5e-05
0.0,144,-1.324,294912,1193,247,256.0,0.2082198956952197,0.2395161986351013,1430.0,0.0002267839999999,6.984919309616089e-11,-8.512756530763e-05,0.2,0.0,0.221118614077568,0.0,1,0.0003,5e-05
0.0,145,-1.4020000000000004,296960,1202,247,256.0,0.1154847526071534,0.6400787830352783,1440.0,0.0002262719999999,-1.4493707567453384e-09,-8.100853492578607e-05,0.2,0.0,0.0011877027573063,0.0,1,0.0003,5e-05
0.0,146,-1.348,299008,1210,246,256.0,0.1303244900038407,0.2451906204223632,1450.0,0.0002257599999999,-4.703179001808166e-09,-8.359740368177882e-05,0.2,0.0,0.0010307506890967,0.0,1,0.0003,5e-05
0.0,147,-1.3780000000000003,301056,1219,246,256.0,0.0307075029350016,0.6776182651519775,1460.0,0.0002252479999999,-1.0139774531126022e-08,-8.293962955576716e-05,0.2,0.0,0.1172432899475097,0.0,1,0.0003,5e-05
0.0,148,-1.4580000000000004,303104,1227,246,256.0,0.0023380562131933,0.9622357487678528,1470.0,0.0002247359999999,7.974449545145033e-10,-8.294865065181512e-05,0.2,0.0,0.0002013104676734,0.0,1,0.0003,5e-05
0.0,149,-1.4580000000000002,305152,1236,246,256.0,0.2239487069484312,0.1047819256782531,1480.0,0.0002242239999999,1.298030838370323e-09,-8.336752871400677e-05,0.2,0.0,0.1022664085030555,0.0,1,0.0003,5e-05
0.0,150,-1.4620000000000004,307200,1244,246,256.0,0.051003946687706,0.3660666942596435,1490.0,0.0002237119999999,-1.4959368854761123e-09,-8.388829064642778e-05,0.2,0.0,0.1009722650051117,0.0,1,0.0003,5e-05
0.0,151,-1.318,309248,1253,246,256.0,0.0262421419877682,0.4278501272201538,1500.0,0.0002231999999999,-8.021015673875811e-09,-8.893833328329492e-05,0.2,0.0,0.0006692358292639,0.0,1,0.0003,5e-05
0.0,152,-1.3160000000000005,311296,1261,246,256.0,0.0838123962243116,0.527950644493103,1510.0,0.0002226879999999,-7.136259227991104e-09,-8.69814052748552e-05,0.2,0.0,0.0007007448584772,0.0,1,0.0003,5e-05
0.0,153,-1.4500000000000002,313344,1270,246,256.0,0.1459704513152246,0.2808034420013428,1520.0,0.0002221759999999,-1.931330189108849e-08,-9.151248323178152e-05,0.2,0.0,0.0008730547269806,0.0,1,0.0003,5e-05
0.0,154,-1.08,315392,1279,246,256.0,0.2907697748800274,0.239880084991455,1530.0,0.0002216639999999,-2.4447217583656307e-10,-9.050972057593754e-05,0.2,0.0,0.1840250194072723,0.0,1,0.0003,5e-05
0.0,155,-1.038,317440,1287,246,256.0,0.0933088315941859,0.4865063428878784,1540.0,0.0002211519999999,3.707828000187874e-09,-8.854782035996322e-05,0.2,0.0,0.0009525654604658,0.0,1,0.0003,5e-05
0.0,156,-0.9939999999999998,319488,1296,246,256.0,0.0314150119422265,0.554520845413208,1550.0,0.0002206399999999,3.8457801565527925e-08,-9.272012139263097e-05,0.2,0.0,0.0002257373853353,0.0,1,0.0003,5e-05
0.0,157,-0.912,321536,1305,246,256.0,0.1292442465659405,0.1290936470031738,1560.0,0.0002201279999999,-2.548040356487036e-08,-9.754578859428876e-05,0.2,0.0,0.0026633816305547,0.0,1,0.0003,5e-05
0.0,158,-0.93,323584,1315,245,256.0,0.0677402371344214,0.6026172041893005,1570.0,0.0002196159999999,-1.7572892829775812e-08,-9.480317412453588e-05,0.2,0.0,0.0002317167381988,0.0,1,0.0003,5e-05
0.0,159,-0.99,325632,1325,245,256.0,0.0388637240132084,0.5585120320320129,1580.0,0.0002191039999999,3.0617229640483853e-09,-9.438587912882212e-05,0.2,0.0,0.0064848251640796,0.0,1,0.0003,5e-05
0.0,160,-1.152,327680,1335,245,256.0,0.0667352325079264,0.5611029863357544,1590.0,0.0002185919999999,2.689193934202194e-09,-9.643614484957652e-05,0.2,0.0,0.0030529061332345,0.0,1,0.0003,5e-05
0.0,161,-0.966,329728,1345,245,256.0,0.2011900256125955,0.2535999417304992,1600.0,0.0002180799999999,-3.332388587296009e-08,-9.767293367985984e-05,0.2,0.0,0.0925920605659484,0.0,1,0.0003,5e-05
0.0,162,-0.8739999999999998,331776,1355,244,256.0,0.0057427796789852,0.9385281801223756,1610.0,0.0002175679999999,7.11705069988966e-08,-0.0001021343718093,0.2,0.0,0.0079014617949724,0.0,1,0.0003,5e-05
0.0,163,-0.8599999999999999,333824,1364,244,256.0,0.0266575643199757,0.4924829602241516,1620.0,0.0002170559999999,3.864988684654236e-09,-0.0001048944260219,0.2,0.0,0.0002577207633294,0.0,1,0.0003,5e-05
0.0,164,-0.7199999999999998,335872,1373,244,256.0,0.0915352076293856,0.1057307124137878,1630.0,0.0002165439999999,-5.413312464952468e-10,-0.00011216081175,0.2,0.0,0.0197048317641019,0.0,1,0.0003,5e-05
0.0,165,-0.6379999999999999,337920,1381,244,256.0,0.0018960707789631,0.8357534408569336,1640.0,0.0002160319999999,-9.156065061688424e-09,-0.0001137657191065,0.2,0.0,8.459753735223785e-05,0.0,1,0.0003,5e-05
0.0,166,-0.6739999999999999,339968,1389,244,256.0,0.0927498742908937,0.7905184030532837,1650.0,0.0002155199999999,-7.920607458800077e-09,-0.0001083538158127,0.2,0.0,0.0614818707108497,0.0,1,0.0003,5e-05
0.0,167,-0.8320000000000001,342016,1398,244,256.0,0.1663566447503399,0.9043545126914978,1660.0,0.0002150079999999,2.283195499330759e-09,-0.0001106900821469,0.2,0.0,0.2557127177715301,0.0,1,0.0003,5e-05
0.0,168,-0.704,344064,1406,244,256.0,0.2844292880618013,0.8100675940513611,1670.0,0.0002144959999999,-2.351589500904083e-09,-0.0001114412280912,0.2,0.0,0.1586517989635467,0.0,1,0.0003,5e-05
0.0,169,-0.8540000000000001,346112,1414,244,256.0,0.0153286536995437,0.9540972113609314,1680.0,0.000213984,-4.455214366316795e-08,-0.0001116557445129,0.2,0.0,0.0065447147935628,0.0,1,0.0003,5e-05
0.0,170,-1.026,348160,1423,244,256.0,0.4676305069151567,0.6192960739135742,1690.0,0.0002134719999999,2.3283064365386963e-10,-0.0001119837182159,0.2,0.0,0.3292196989059448,0.0,1,0.0003,5e-05
0.0,171,-1.076,350208,1431,244,256.0,0.1621128336701076,0.4086911082267761,1700.0,0.0002129599999999,-2.0064180716872218e-08,-0.0001183816955744,0.2,0.0,0.0054723205976188,0.0,1,0.0003,5e-05
0.0,172,-0.906,352256,1440,244,256.0,0.2832472086840426,0.3154141306877136,1710.0,0.0002124479999999,-2.9627699404954914e-08,-0.0001156160070422,0.2,0.0,0.2656120359897613,0.0,1,0.0003,5e-05
0.0,173,-0.752,354304,1448,244,256.0,0.0077260239821043,0.9562626481056212,1720.0,0.0002119359999999,-2.1688174456357957e-08,-0.00013577394202,0.2,0.0,0.0018969688098877,0.0,1,0.0003,5e-05
0.0,174,-0.8540000000000002,356352,1456,244,256.0,0.0100074728645267,0.9562358260154724,1730.0,0.000211424,-5.073961801826954e-08,-0.0001186121921818,0.2,0.0,0.002082613762468,0.0,1,0.0003,5e-05
0.0,175,-0.918,358400,1465,244,256.0,0.019319480935519,0.890309751033783,1740.0,0.0002109119999999,-5.7189026847481734e-08,-0.0001309204470089,0.2,0.0,0.0616950839757919,0.0,1,0.0003,5e-05
0.0,176,-1.0420000000000005,360448,1473,244,256.0,0.1336097968909598,0.7689488530158997,1750.0,0.0002103999999999,-2.689193934202194e-09,-0.0001340200406048,0.2,0.0,0.0410663150250911,0.0,1,0.0003,5e-05
0.0,177,-1.08,362496,1482,244,256.0,0.2358886345202336,0.1430450677871704,1760.0,0.0002098879999999,-3.594905138015747e-08,-0.0001377772430714,0.2,0.0,0.0315081104636192,0.0,1,0.0003,5e-05
0.0,178,-1.012,364544,1490,244,256.0,0.075217713980237,0.893021821975708,1770.0,0.0002093759999999,-1.266016624867916e-08,-0.0001344221711406,0.2,0.0,0.0029117909725755,0.0,1,0.0003,5e-05
0.0,179,-1.2160000000000002,366592,1498,244,256.0,0.0972992921324475,0.521232008934021,1780.0,0.0002088639999999,5.634501576423645e-09,-0.000134820121093,0.2,0.0,0.0993916243314743,0.0,1,0.0003,5e-05
0.0,180,-1.1759999999999995,368640,1507,244,256.0,0.2029618496308103,0.7256423234939575,1790.0,0.0002083519999999,-1.3801036402583122e-08,-0.000138639927718,0.2,0.0,0.2107622176408767,0.0,1,0.0003,5e-05
0.0,181,-1.152,370688,1515,244,256.0,0.2695877869555261,0.7088477611541748,1800.0,0.0002078399999999,-6.903428584337234e-09,-0.0001408116071615,0.2,0.0,0.1609382480382919,0.0,1,0.0003,5e-05
0.0,182,-1.018,372736,1523,244,256.0,0.511261776421452,0.4898243546485901,1810.0,0.0002073279999999,-1.9348226487636565e-08,-0.0001471779492931,0.2,0.0,0.37802255153656,0.0,1,0.0003,5e-05
0.0,183,-0.98,374784,1532,244,256.0,0.2058362960116938,0.7212399244308472,1820.0,0.0002068159999999,-1.6414560377597812e-08,-0.0001521636295365,0.2,0.0,0.1244382783770561,-1.4901161e-08,1,0.0003,5e-05
0.0,184,-1.17,376832,1540,244,256.0,0.0772859576507471,0.79514479637146,1830.0,0.0002063039999999,-4.4115586206316947e-08,-0.0001582376497026,0.2,0.0,0.00142624869477,-7.4214768e-09,1,0.0003,5e-05
0.0,185,-1.418,378880,1549,244,256.0,0.3213889606762677,0.5193369388580322,1840.0,0.0002057919999999,-2.0489096641540527e-08,-0.0001590520747413,0.2,0.0,0.1395421624183654,0.0,1,0.0003,5e-05
0.0,186,-1.4100000000000006,380928,1557,244,256.0,0.2466640877071768,0.538344144821167,1850.0,0.0002052799999999,3.620516508817673e-09,-0.0001693095773589,0.2,0.0,0.0023272668477147,0.0,1,0.0003,5e-05
0.0,187,-1.4060000000000006,382976,1565,244,256.0,0.0151955766486935,0.9041759371757508,1860.0,0.0002047679999999,-2.9220245778560642e-08,-0.0001719650779705,0.2,0.0,0.0025769402272999,0.0,1,0.0003,5e-05
0.0,188,-1.49,385024,1574,244,256.0,0.0628729054726136,0.7086907625198364,1870.0,0.0002042559999999,-4.758476279675961e-08,-0.0001785128515621,0.2,0.0,0.1357150971889495,0.0,1,0.0003,5e-05
0.0,189,-1.3760000000000003,387072,1582,244,256.0,0.031134694940556,0.8662562966346741,1880.0,0.0002037439999999,-3.405672032386065e-07,-0.0001917625382702,0.2,0.0,0.0003961136098951,0.0,1,0.0003,5e-05
0.0,190,-1.1800000000000002,389120,1590,244,256.0,0.1021804040705319,0.346886932849884,1890.0,0.0002032319999999,-3.4342519938945767e-10,-0.0001964565499292,0.2,0.0,0.0012714163167402,0.0,1,0.0003,5e-05
0.0,191,-1.3560000000000003,391168,1598,244,256.0,0.0026355199464887,0.9135413765907288,1900.0,0.0002027199999999,-1.2068776413798333e-07,-0.0002013555636949,0.2,0.0,0.0015065332408994,-4.467438e-08,1,0.0003,5e-05
0.0,192,-1.202,393216,1607,244,256.0,0.2871850196905143,0.165342628955841,1910.0,0.0002022079999999,-8.89529474079609e-08,-0.0002298088375027,0.2,0.0,0.4962371587753296,-3.1257514e-08,1,0.0003,5e-05
0.0,193,-0.898,395264,1615,244,256.0,0.0330664140183216,0.7167723774909973,1920.0,0.0002016959999999,-7.740163709968328e-08,-0.0002410403823887,0.2,0.0,0.0012013062369078,-2.9685907e-08,1,0.0003,5e-05
0.0,194,-0.996,397312,1624,244,256.0,0.0285474270436679,0.477110743522644,1930.0,0.0002011839999999,-1.2526288628578184e-08,-0.000256865506526,0.2,0.0,0.0135559355840086,-5.2910764e-08,1,0.0003,5e-05
0.0,195,-0.988,399360,1632,244,256.0,0.0601429352140257,0.6502143144607544,1940.0,0.0002006719999999,5.553010851144791e-09,-0.0002840407643816,0.2,0.0,0.0006282085669226,-2.4534529e-08,1,0.0003,5e-05
0.0,196,-1.146,401408,1640,244,256.0,0.1929239117875113,0.2354961633682251,1950.0,0.0002001599999999,-3.01311956718564e-08,-0.0002945854877907,0.2,0.0,0.0002137404953828,-2.7037458e-08,1,0.0003,5e-05
0.0,197,-0.988,403456,1649,244,256.0,0.2124285109894117,0.1369959115982055,1960.0,0.0001996479999999,-1.1979136615991591e-08,-0.0003103760343947,0.2,0.0,0.0020392558071762,-5.7771103e-08,1,0.0003,5e-05
0.0,198,-1.244,405504,1657,244,256.0,0.0338348389657767,0.6987188458442688,1970.0,0.0001991359999999,-5.158392013981938e-07,-0.0003641731153038,0.2,0.0,0.0024023544974625,-3.8999133e-09,1,0.0003,5e-05
0.0,199,-1.086,407552,1665,244,256.0,0.4194497951073572,0.1829996109008789,1980.0,0.0001986239999999,-0.0008373800956178,-0.0002323986338524,0.2,0.000439453125,0.1121039316058158,0.00015169889,1,0.0003,5e-05
0.0,200,-1.102,409600,1673,244,256.0,0.0081493830672116,0.960168719291687,1990.0,0.0001981119999999,-8.32369551062584e-10,-0.000188630401135,0.2,0.0,0.0010804855264723,0.0,1,0.0003,5e-05
0.0,201,-1.064,411648,1682,244,256.0,0.0246040566704323,0.7106020450592041,2000.0,0.0001975999999999,-4.9476511776447296e-08,-0.0002018258106545,0.2,0.0,0.000851375341881,0.0,1,0.0003,5e-05
0.0,202,-1.382,413696,1690,244,256.0,0.0515666956285713,0.1953284740447998,2010.0,0.0001970879999999,-5.590845830738545e-08,-0.0002063010821075,0.2,0.0,0.0035675333347171,-7.392373e-09,1,0.0003,5e-05
0.0,203,-1.4360000000000002,415744,1699,244,256.0,0.1607187204594083,0.0863808393478393,2020.0,0.0001965759999999,-6.979098543524742e-09,-0.0002068305377179,0.2,0.0,0.1003684997558593,0.0,1,0.0003,5e-05
0.0,204,-1.3540000000000003,417792,1707,244,256.0,0.2967402929119999,0.1796680092811584,2030.0,0.0001960639999999,-1.1798692867159844e-08,-0.0002232128057585,0.2,0.0,0.1316022276878357,0.0,1,0.0003,5e-05
0.0,205,-1.404,419840,1715,244,256.0,0.0204241329693104,0.7849587202072144,2040.0,0.000195552,-2.3093889467418194e-08,-0.0002241436861368,0.2,0.0,0.0029001620132476,0.0,1,0.0003,5e-05
0.0,206,-1.5640000000000007,421888,1724,244,256.0,0.0257296363470231,0.6016726493835449,2050.0,0.0001950399999999,-2.4220207706093793e-08,-0.0002373570190684,0.2,0.0,0.0005895958165638,-2.2293534e-08,1,0.0003,5e-05
0.0,207,-1.5480000000000005,423936,1732,244,256.0,0.4598008318716893,0.1117037534713745,2060.0,0.0001945279999999,-7.413618732243778e-08,-0.0002498370258763,0.2,0.0,0.4318510591983795,-3.7252903e-09,1,0.0003,5e-05
0.0,208,-1.6940000000000004,425984,1740,244,256.0,0.0796600149085861,0.736992597579956,2070.0,0.0001940159999999,-3.2802927307784555e-08,-0.0002422876792479,0.2,0.0,0.0929681211709976,0.0,1,0.0003,5e-05
0.0,209,-1.3780000000000003,428032,1749,244,256.0,0.1315511214146681,0.3413134217262268,2080.0,0.000193504,5.331821739673614e-09,-0.0002692217214644,0.2,0.0,0.0800390839576721,0.0,1,0.0003,5e-05
0.0,210,-1.4520000000000002,430080,1757,244,256.0,0.0026130044576348,0.961302638053894,2090.0,0.0001929919999999,-4.75090928375721e-08,-0.0002768426296825,0.2,0.0,0.0004177111841272,-3.7340214e-08,1,0.0003,5e-05
0.0,211,-1.216,432128,1765,244,256.0,0.1269102530102827,0.744604766368866,2100.0,0.0001924799999999,-1.760781742632389e-08,-0.0002878613464417,0.2,0.0,0.0488438606262207,-3.5914127e-08,1,0.0003,5e-05
0.0,212,-1.218,434176,1774,244,256.0,0.0137510010768892,0.94779771566391,2110.0,0.0001919679999999,-0.0005392696592025,-0.0002066304628897,0.2,0.000390625,0.0019753917586058,6.280324e-05,1,0.0003,5e-05
0.0,213,-1.044,436224,1782,244,256.0,0.0095112754730507,0.9564979672431946,2120.0,0.0001914559999999,4.4979969970881946e-08,-0.0002156729116904,0.2,0.0,0.0010779722360894,0.0,1,0.0003,5e-05
0.0,214,-1.004,438272,1790,244,256.0,0.0104153994405351,0.9215227961540222,2130.0,0.000190944,1.623993739485741e-08,-0.0002181988154916,0.2,0.0,0.009665791876614,0.0,1,0.0003,5e-05
0.0,215,-0.8220000000000001,440320,1799,244,256.0,0.0976034175546374,0.6393762826919556,2140.0,0.0001904319999999,-6.059417501091957e-09,-0.0002056657991488,0.2,0.0,0.0035004706587642,0.0,1,0.0003,5e-05
0.0,216,-0.694,442368,1807,244,256.0,0.2416597970237489,0.6018788814544678,2150.0,0.0001899199999999,-1.9444269128143788e-08,-0.0002149485497284,0.2,0.0,0.1475034654140472,0.0,1,0.0003,5e-05
0.0,217,-1.078,444416,1815,244,256.0,0.0014217600957636,0.9138468503952026,2160.0,0.0001894079999999,-8.284696377813817e-08,-0.0002322092810572,0.2,0.0,0.0006687224959023,-2.1129381e-08,1,0.0003,5e-05
0.0,218,-1.04,446464,1824,244,256.0,0.282712875836296,0.4640514254570007,2170.0,0.0001888959999999,-2.1593587007373574e-07,-0.000219911019667,0.2,0.0,0.0909745171666145,0.0,1,0.0003,5e-05
0.0,219,-1.0539999999999998,448512,1832,244,256.0,0.3392364757368341,0.3352691531181335,2180.0,0.0001883839999999,3.3527612686157223e-09,-0.0002236500691651,0.2,0.0,0.0024068073835223,0.0,1,0.0003,5e-05
0.0,220,-1.234,450560,1841,244,256.0,0.5263747587800026,0.2724684476852417,2190.0,0.0001878719999999,-1.6461126506328583e-08,-0.0002279703901876,0.2,0.0,0.3143854439258575,0.0,1,0.0003,5e-05
0.0,221,-1.144,452608,1849,244,256.0,0.2973874198331032,0.2462281584739685,2200.0,0.0001873599999999,-1.2433156371116638e-08,-0.0002185581532103,0.2,0.0,0.3198825120925903,0.0,1,0.0003,5e-05
0.0,222,-1.15,454656,1857,244,256.0,0.0088055882399203,0.9218372106552124,2210.0,0.0001868479999999,-8.92265234142542e-08,-0.0002100663346936,0.2,0.0,0.0042040357366204,0.0,1,0.0003,5e-05
0.0,223,-1.264,456704,1866,244,256.0,0.0986777370057097,0.6237835884094238,2220.0,0.0001863359999999,-8.59028659760952e-08,-0.0002473501192071,0.2,0.0,0.14822418987751,-7.450581e-09,1,0.0003,5e-05
0.0,224,-1.314,458752,1874,244,256.0,0.1543059074541815,0.1106583476066589,2230.0,0.0001858239999999,-1.803738996386528e-07,-0.0002604188703116,0.2,0.0,0.0011886820429936,-7.4214768e-09,1,0.0003,5e-05
0.0,225,-1.4860000000000004,460800,1882,244,256.0,0.0597417081327876,0.7564713358879089,2240.0,0.0001853119999999,-2.7247006073594098e-08,-0.0002504849871911,0.2,0.0,0.063546173274517,0.0,1,0.0003,5e-05
0.0,226,-1.582,462848,1891,244,256.0,0.0976820013369433,0.6948248147964478,2250.0,0.0001847999999999,1.6367994248867034e-08,-0.0002435239854094,0.2,0.0,0.0697901397943496,0.0,1,0.0003,5e-05
0.0,227,-1.436,464896,1899,244,256.0,0.0266684750789863,0.7124710083007812,2260.0,0.0001842879999999,4.426692612469196e-09,-0.000260581886323,0.2,0.0,0.0072101606056094,0.0,1,0.0003,5e-05
0.0,228,-1.3660000000000003,466944,1907,244,256.0,0.0406098176710656,0.7560287714004517,2270.0,0.0001837759999999,-6.365589797496795e-08,-0.0002538449658459,0.2,0.0,0.0013745028991252,0.0,1,0.0003,5e-05
0.0,229,-1.336,468992,1916,244,256.0,0.1067183008315623,0.6586973071098328,2280.0,0.0001832639999999,-9.255018085241319e-08,-0.0002885698246245,0.2,0.0,0.0007129373261705,-7.450581e-09,1,0.0003,5e-05
0.0,230,-1.262,471040,1924,244,256.0,0.2961682694869523,0.1590170860290527,2290.0,0.0001827519999999,7.392372936010361e-09,-0.0002853243982826,0.2,0.0,0.1478555500507354,-2.910383e-11,1,0.0003,5e-05
0.0,231,-0.9200000000000004,473088,1933,244,256.0,0.0762890136742498,0.7244575023651123,2300.0,0.0001822399999999,-5.058769602328539e-07,-0.0003412301703065,0.2,0.0,0.0971032753586769,-1.2427336e-08,1,0.0003,5e-05
0.0,232,-0.9519999999999998,475136,1941,244,256.0,0.0279541474934376,0.5966302752494812,2310.0,0.0001817279999999,-1.4872639440000057e-07,-0.0003102668099018,0.2,0.0,0.0357391200959682,-1.7462298e-10,1,0.0003,5e-05
0.0,233,-0.95,477184,1949,244,256.0,0.0525294754290371,0.3383155465126037,2320.0,0.0001812159999999,-3.377179382368922e-07,-0.0003462876647972,0.2,0.0,0.0007862058118917,-5.1950337e-08,1,0.0003,5e-05
0.0,234,-1.004,479232,1958,244,256.0,0.0773698604141827,0.7210628986358643,2330.0,0.0001807039999999,-2.604210749268532e-07,-0.0004303944780986,0.2,0.0,0.0650722831487655,-4.126923e-08,1,0.0003,5e-05
0.0,235,-0.8699999999999999,481280,1966,244,256.0,0.1399234929034719,0.5425726175308228,2340.0,0.0001801919999999,-1.8574646674096586e-07,-0.0003686024661874,0.2,0.0,0.0066474308259785,-1.306762e-08,1,0.0003,5e-05
0.0,236,-1.134,483328,1974,244,256.0,0.0340441631458816,0.8745301365852356,2350.0,0.00017968,-2.1999003365635875e-07,-0.0004011023018392,0.2,0.0,0.0013381006428971,-3.4604454e-08,1,0.0003,5e-05
0.0,237,-1.376,485376,1983,244,256.0,0.2191887668712297,0.5160413980484009,2360.0,0.0001791679999999,-1.2236996553838254e-07,-0.0004010275009932,0.2,0.0,0.0015942464815452,-9.313226e-10,1,0.0003,5e-05
0.0,238,-1.214,487424,1991,244,256.0,0.1492250786104705,0.2735850811004638,2370.0,0.0001786559999999,1.944135874509811e-09,-0.0004986451822333,0.2,0.0,0.0046496130526065,-2.2351742e-08,1,0.0003,5e-05
0.0,239,-1.2279999999999998,489472,1999,244,256.0,0.0030585600043195,0.8574607968330383,2380.0,0.0001781439999999,-5.104171577841043e-07,-0.0004289690583391,0.2,0.0,0.0030933811794966,-2.9132934e-08,1,0.0003,5e-05
0.0,240,-1.334,491520,2008,244,256.0,0.0664217953378283,0.5565412044525146,2390.0,0.0001776319999999,-1.1486816219985486e-06,-0.000679055215005,0.2,0.0,4.170017928117886e-05,-2.5582267e-08,1,0.0003,5e-05
0.0,241,-1.164,493568,2016,244,256.0,0.1195231316283752,0.2003160715103149,2400.0,0.0001771199999999,6.378977559506895e-08,-0.001001056957466,0.2,0.0,0.0791785046458244,-2.0372681e-08,1,0.0003,5e-05
0.0,242,-0.916,495616,2024,244,256.0,0.0035240422625065,0.8690095543861389,2410.0,0.0001766079999999,-3.219727659597993e-06,-0.0008899737622414,0.2,0.0,0.0022609666921198,-2.4359906e-08,1,0.0003,5e-05
0.0,243,-0.956,497664,2033,244,256.0,0.1279091039352352,0.2361062169075012,2420.0,0.0001760959999999,-0.0002703204983845,-0.0008621459426649,0.2,0.000390625,0.0160030703991651,0.00013136998,1,0.0003,5e-05
0.0,244,-1.152,499712,2041,244,256.0,0.0028824423608966,0.8694733381271362,2430.0,0.0001755839999999,-1.921434886753559e-06,-0.000753440803237,0.2,0.0,0.0012215605238452,-2.0227162e-08,1,0.0003,5e-05
