time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/learning_rate,train/loss,rollout/success_rate,time/fps,phase,phase_learning_rate,phase_buffer_size
64,132,33658,0.3604980000000002,254.66,8389,-134.61,4.666666666666667e-05,0.0333212241530418,0.03,524,3,4.666666666666667e-05,100000
66,136,34682,0.3410420000000003,254.66,8645,-130.48000000000002,4.666666666666667e-05,0.0352580472826957,0.03,522,3,4.666666666666667e-05,100000
68,140,35706,0.3215859999999998,254.66,8901,-127.044,4.666666666666667e-05,0.0104322824627161,0.03,520,3,4.666666666666667e-05,100000
70,144,36730,0.3021300000000003,254.66,9157,-123.406,4.666666666666667e-05,0.0364285111427307,0.03,518,3,4.666666666666667e-05,100000
73,148,37754,0.2826739999999998,254.66,9413,-119.792,4.666666666666667e-05,0.0382375195622444,0.03,516,3,4.666666666666667e-05,100000
75,152,38778,0.2632179999999999,254.66,9669,-115.43599999999998,4.666666666666667e-05,0.0639911219477653,0.03,514,3,4.666666666666667e-05,100000
77,156,39633,0.246973,253.48,9883,-113.042,4.666666666666667e-05,0.037763237953186,0.02,513,3,4.666666666666667e-05,100000
79,160,40657,0.227517,253.48,10139,-108.83400000000002,4.666666666666667e-05,0.0090200100094079,0.02,511,3,4.666666666666667e-05,100000
81,164,41681,0.2080610000000001,253.48,10395,-104.368,4.666666666666667e-05,0.0090383514761924,0.02,509,3,4.666666666666667e-05,100000
84,168,42705,0.1886050000000001,253.48,10651,-99.948,4.666666666666667e-05,0.034518901258707,0.02,508,3,4.666666666666667e-05,100000
86,172,43729,0.1691490000000002,253.48,10907,-95.762,4.666666666666667e-05,0.0328881628811359,0.02,506,3,4.666666666666667e-05,100000
88,176,44753,0.1496930000000003,253.48,11163,-91.64,4.666666666666667e-05,0.0397706404328346,0.02,505,3,4.666666666666667e-05,100000
90,180,45777,0.1302369999999998,253.48,11419,-86.992,4.666666666666667e-05,0.0108626037836074,0.02,504,3,4.666666666666667e-05,100000
92,184,46801,0.1107809999999999,253.48,11675,-81.95200000000001,4.666666666666667e-05,0.0398458205163478,0.02,503,3,4.666666666666667e-05,100000
95,188,47825,0.0913249999999999,253.48,11931,-77.67800000000001,4.666666666666667e-05,0.0081803435459733,0.02,502,3,4.666666666666667e-05,100000
97,192,48849,0.071869,253.48,12187,-73.42800000000001,4.666666666666667e-05,0.0344107374548912,0.02,501,3,4.666666666666667e-05,100000
99,196,49873,0.052413,253.48,12443,-69.132,4.666666666666667e-05,0.0398661531507968,0.02,500,3,4.666666666666667e-05,100000
101,200,50897,0.05,253.48,12699,-65.18800000000002,4.666666666666667e-05,0.0066824662499129,0.02,499,3,4.666666666666667e-05,100000
104,204,51921,0.05,253.48,12955,-61.326000000000015,4.666666666666667e-05,0.0111182387918233,0.02,497,3,4.666666666666667e-05,100000
106,208,52945,0.05,253.48,13211,-57.42000000000001,4.666666666666667e-05,0.068939596414566,0.02,496,3,4.666666666666667e-05,100000
108,212,53969,0.05,253.48,13467,-53.172,4.666666666666667e-05,0.0051770275458693,0.02,495,3,4.666666666666667e-05,100000
111,216,54993,0.05,253.48,13723,-49.55799999999999,4.666666666666667e-05,0.0356469899415969,0.02,494,3,4.666666666666667e-05,100000
113,220,56017,0.05,253.48,13979,-45.924,4.666666666666667e-05,0.0064376140944659,0.02,492,3,4.666666666666667e-05,100000
115,224,57041,0.05,253.48,14235,-42.356,4.666666666666667e-05,0.038223210722208,0.02,491,3,4.666666666666667e-05,100000
118,228,58065,0.05,254.31,14491,-40.504000000000005,4.666666666666667e-05,0.0066614826209843,0.01,490,3,4.666666666666667e-05,100000
120,232,59089,0.05,254.31,14747,-37.49,4.666666666666667e-05,0.0072021717205643,0.01,489,3,4.666666666666667e-05,100000
122,236,60113,0.05,254.31,15003,-34.966,4.666666666666667e-05,0.0083642611280083,0.01,489,3,4.666666666666667e-05,100000
125,240,61137,0.05,254.31,15259,-32.446,4.666666666666667e-05,0.0303825922310352,0.01,488,3,4.666666666666667e-05,100000
127,244,62161,0.05,254.31,15515,-29.806000000000004,4.666666666666667e-05,0.0070180804468691,0.01,487,3,4.666666666666667e-05,100000
129,248,63185,0.05,254.31,15771,-27.43,4.666666666666667e-05,0.0313942246139049,0.01,486,3,4.666666666666667e-05,100000
132,252,64209,0.05,254.31,16027,-25.458,4.666666666666667e-05,0.0070789363235235,0.01,485,3,4.666666666666667e-05,100000
134,256,65233,0.05,256.0,16283,-24.534,4.666666666666667e-05,0.004254431463778,0.0,484,3,4.666666666666667e-05,100000
136,260,66257,0.05,256.0,16539,-22.8,4.666666666666667e-05,0.0065848613157868,0.0,484,3,4.666666666666667e-05,100000
139,264,67281,0.05,256.0,16795,-21.45,4.666666666666667e-05,0.007167674601078,0.0,483,3,4.666666666666667e-05,100000
141,268,68305,0.05,256.0,17051,-19.938,4.666666666666667e-05,0.0844739973545074,0.0,482,3,4.666666666666667e-05,100000
143,272,69329,0.05,256.0,17307,-18.860000000000003,4.666666666666667e-05,0.1210275664925575,0.0,482,3,4.666666666666667e-05,100000
146,276,70353,0.05,256.0,17563,-17.546000000000003,4.666666666666667e-05,0.0583233535289764,0.0,481,3,4.666666666666667e-05,100000
148,280,71377,0.05,256.0,17819,-16.375999999999998,4.666666666666667e-05,0.0381873399019241,0.0,480,3,4.666666666666667e-05,100000
150,284,72401,0.05,256.0,18075,-15.966,4.666666666666667e-05,0.008039797656238,0.0,480,3,4.666666666666667e-05,100000
153,288,73425,0.05,256.0,18331,-15.456,4.666666666666667e-05,0.004419163800776,0.0,479,3,4.666666666666667e-05,100000
155,292,74449,0.05,256.0,18587,-15.005999999999998,4.666666666666667e-05,0.0065110083669424,0.0,479,3,4.666666666666667e-05,100000
157,296,75473,0.05,256.0,18843,-15.168,4.666666666666667e-05,0.0353153124451637,0.0,478,3,4.666666666666667e-05,100000
160,300,76497,0.05,256.0,19099,-15.024,4.666666666666667e-05,0.0161110777407884,0.0,478,3,4.666666666666667e-05,100000
162,304,77521,0.05,256.0,19355,-14.867999999999997,4.666666666666667e-05,0.0603607818484306,0.0,477,3,4.666666666666667e-05,100000
164,308,78545,0.05,256.0,19611,-15.044,4.666666666666667e-05,0.009073450230062,0.0,476,3,4.666666666666667e-05,100000
166,312,79569,0.05,256.0,19867,-14.808,4.666666666666667e-05,0.0120251653715968,0.0,476,3,4.666666666666667e-05,100000
169,316,80593,0.05,256.0,20123,-15.048000000000002,4.666666666666667e-05,0.0048049208708107,0.0,475,3,4.666666666666667e-05,100000
171,320,81617,0.05,256.0,20379,-15.22,4.666666666666667e-05,0.0299156047403812,0.0,475,3,4.666666666666667e-05,100000
174,324,82641,0.05,256.0,20635,-15.138,4.666666666666667e-05,0.0056646685115993,0.0,474,3,4.666666666666667e-05,100000
176,328,83665,0.05,256.0,20891,-15.014,4.666666666666667e-05,0.0347275733947753,0.0,474,3,4.666666666666667e-05,100000
178,332,84689,0.05,256.0,21147,-15.021999999999997,4.666666666666667e-05,0.0041928715072572,0.0,473,3,4.666666666666667e-05,100000
181,336,85713,0.05,256.0,21403,-14.941999999999997,4.666666666666667e-05,0.0095306579023599,0.0,473,3,4.666666666666667e-05,100000
183,340,86737,0.05,256.0,21659,-14.989999999999998,4.666666666666667e-05,0.0584304668009281,0.0,473,3,4.666666666666667e-05,100000
185,344,87761,0.05,256.0,21915,-15.18,4.666666666666667e-05,0.0091129969805479,0.0,472,3,4.666666666666667e-05,100000
187,348,88785,0.05,256.0,22171,-14.879999999999995,4.666666666666667e-05,0.4120199680328369,0.0,472,3,4.666666666666667e-05,100000
190,352,89809,0.05,256.0,22427,-15.072,4.666666666666667e-05,0.0283242911100387,0.0,472,3,4.666666666666667e-05,100000
192,356,90833,0.05,256.0,22683,-15.112,4.666666666666667e-05,0.0369644202291965,0.0,471,3,4.666666666666667e-05,100000
194,360,91857,0.05,256.0,22939,-14.898,4.666666666666667e-05,0.0043646586127579,0.0,471,3,4.666666666666667e-05,100000
197,364,92881,0.05,256.0,23195,-14.87,4.666666666666667e-05,0.0041109598241746,0.0,470,3,4.666666666666667e-05,100000
199,368,93905,0.05,256.0,23451,-14.849999999999998,4.666666666666667e-05,0.0105548426508903,0.0,470,3,4.666666666666667e-05,100000
201,372,94929,0.05,256.0,23707,-14.91,4.666666666666667e-05,0.0037541496567428,0.0,470,3,4.666666666666667e-05,100000
204,376,95953,0.05,256.0,23963,-14.786,4.666666666666667e-05,0.0028482140041887,0.0,469,3,4.666666666666667e-05,100000
206,380,96977,0.05,256.0,24219,-14.83,4.666666666666667e-05,0.0045256982557475,0.0,469,3,4.666666666666667e-05,100000
208,384,98001,0.05,256.0,24475,-15.028000000000002,4.666666666666667e-05,0.005766263231635,0.0,469,3,4.666666666666667e-05,100000
211,388,99025,0.05,256.0,24731,-15.08,4.666666666666667e-05,0.0543648451566696,0.0,468,3,4.666666666666667e-05,100000
213,392,100049,0.05,256.0,24987,-14.966,4.666666666666667e-05,0.0080379545688629,0.0,468,3,4.666666666666667e-05,100000
215,396,101073,0.05,256.0,25243,-15.028,4.666666666666667e-05,0.0343410111963748,0.0,468,3,4.666666666666667e-05,100000
218,400,102097,0.05,256.0,25499,-15.232,4.666666666666667e-05,0.0043934499844908,0.0,467,3,4.666666666666667e-05,100000
220,404,103121,0.05,256.0,25755,-15.252,4.666666666666667e-05,0.0909119173884391,0.0,467,3,4.666666666666667e-05,100000
222,408,104145,0.05,256.0,26011,-15.301999999999998,4.666666666666667e-05,0.0083780903369188,0.0,467,3,4.666666666666667e-05,100000
225,412,105169,0.05,256.0,26267,-15.553999999999998,4.666666666666667e-05,0.0326935425400733,0.0,466,3,4.666666666666667e-05,100000
227,416,106193,0.05,256.0,26523,-15.526,4.666666666666667e-05,0.0039764852263033,0.0,466,3,4.666666666666667e-05,100000
229,420,107217,0.05,256.0,26779,-15.768,4.666666666666667e-05,0.0054192626848816,0.0,466,3,4.666666666666667e-05,100000
232,424,108241,0.05,256.0,27035,-15.679999999999998,4.666666666666667e-05,0.006871766410768,0.0,466,3,4.666666666666667e-05,100000
234,428,109265,0.05,256.0,27291,-16.014,4.666666666666667e-05,0.0051048598252236,0.0,465,3,4.666666666666667e-05,100000
236,432,110289,0.05,256.0,27547,-16.031999999999996,4.666666666666667e-05,0.0350624173879623,0.0,465,3,4.666666666666667e-05,100000
239,436,111313,0.05,256.0,27803,-15.746,4.666666666666667e-05,0.0031764050945639,0.0,465,3,4.666666666666667e-05,100000
241,440,112337,0.05,256.0,28059,-15.612000000000002,4.666666666666667e-05,0.0034791154321283,0.0,465,3,4.666666666666667e-05,100000
243,444,113361,0.05,256.0,28315,-15.242,4.666666666666667e-05,0.0027283476665616,0.0,464,3,4.666666666666667e-05,100000
246,448,114385,0.05,256.0,28571,-15.456,4.666666666666667e-05,0.0312572196125984,0.0,464,3,4.666666666666667e-05,100000
248,452,115409,0.05,256.0,28827,-15.326,4.666666666666667e-05,0.0600552223622798,0.0,464,3,4.666666666666667e-05,100000
250,456,116433,0.05,256.0,29083,-15.244000000000003,4.666666666666667e-05,0.0333420597016811,0.0,464,3,4.666666666666667e-05,100000
252,460,117457,0.05,256.0,29339,-15.482,4.666666666666667e-05,0.0052299387753009,0.0,464,3,4.666666666666667e-05,100000
255,464,118481,0.05,256.0,29595,-15.493999999999998,4.666666666666667e-05,0.0026931683532893,0.0,464,3,4.666666666666667e-05,100000
257,468,119505,0.05,256.0,29851,-15.286,4.666666666666667e-05,0.00463926512748,0.0,464,3,4.666666666666667e-05,100000
259,472,120529,0.05,256.0,30107,-15.284,4.666666666666667e-05,0.0585429668426513,0.0,463,3,4.666666666666667e-05,100000
262,476,121553,0.05,256.0,30363,-15.278000000000002,4.666666666666667e-05,0.0476271510124206,0.0,463,3,4.666666666666667e-05,100000
264,480,122577,0.05,256.0,30619,-15.274,4.666666666666667e-05,0.0025270392652601,0.0,463,3,4.666666666666667e-05,100000
266,484,123601,0.05,256.0,30875,-15.134,4.666666666666667e-05,0.0531423352658748,0.0,463,3,4.666666666666667e-05,100000
269,488,124625,0.05,256.0,31131,-15.128000000000002,4.666666666666667e-05,0.089449942111969,0.0,463,3,4.666666666666667e-05,100000
271,492,125649,0.05,256.0,31387,-15.444,4.666666666666667e-05,0.0265015643090009,0.0,462,3,4.666666666666667e-05,100000
273,496,126673,0.05,256.0,31643,-14.938000000000002,4.666666666666667e-05,0.0313943512737751,0.0,462,3,4.666666666666667e-05,100000
276,500,127697,0.05,256.0,31899,-15.054,4.666666666666667e-05,0.0345346666872501,0.0,462,3,4.666666666666667e-05,100000
278,504,128721,0.05,256.0,32155,-15.053999999999998,4.666666666666667e-05,0.0085519608110189,0.0,462,3,4.666666666666667e-05,100000
280,508,129745,0.05,256.0,32411,-14.901999999999996,4.666666666666667e-05,0.0039150742813944,0.0,462,3,4.666666666666667e-05,100000
283,512,130769,0.05,256.0,32667,-14.739999999999998,4.666666666666667e-05,0.0055125481449067,0.0,461,3,4.666666666666667e-05,100000
285,516,131793,0.05,256.0,32923,-14.376,4.666666666666667e-05,0.0565498992800712,0.0,461,3,4.666666666666667e-05,100000
287,520,132817,0.05,256.0,33179,-14.216,4.666666666666667e-05,0.3831815421581268,0.0,461,3,4.666666666666667e-05,100000
289,524,133773,0.05,255.32,33418,-13.564000000000004,4.666666666666667e-05,0.028680307790637,0.01,461,3,4.666666666666667e-05,100000
292,528,134797,0.05,255.32,33674,-13.432,4.666666666666667e-05,0.065312273800373,0.01,461,3,4.666666666666667e-05,100000
294,532,135821,0.05,255.32,33930,-13.512,4.666666666666667e-05,0.0266154408454895,0.01,461,3,4.666666666666667e-05,100000
296,536,136845,0.05,255.32,34186,-13.675999999999998,4.666666666666667e-05,0.0313177928328514,0.01,460,3,4.666666666666667e-05,100000
299,540,137869,0.05,255.32,34442,-13.768000000000002,4.666666666666667e-05,0.0022852753754705,0.01,460,3,4.666666666666667e-05,100000
301,544,138893,0.05,255.32,34698,-14.016000000000004,4.666666666666667e-05,0.0013515651226043,0.01,460,3,4.666666666666667e-05,100000
303,548,139917,0.05,255.32,34954,-13.928000000000004,4.666666666666667e-05,0.0319147333502769,0.01,460,3,4.666666666666667e-05,100000
306,552,140941,0.05,255.32,35210,-13.758000000000004,4.666666666666667e-05,0.0333091430366039,0.01,460,3,4.666666666666667e-05,100000
308,556,141965,0.05,255.32,35466,-13.764,4.666666666666667e-05,0.0316987857222557,0.01,460,3,4.666666666666667e-05,100000
310,560,142989,0.05,255.32,35722,-13.55,4.666666666666667e-05,0.0304241422563791,0.01,460,3,4.666666666666667e-05,100000
313,564,144013,0.05,255.32,35978,-13.628,4.666666666666667e-05,0.0278695933520793,0.01,459,3,4.666666666666667e-05,100000
315,568,145037,0.05,255.32,36234,-13.536,4.666666666666667e-05,0.0272613670676946,0.01,459,3,4.666666666666667e-05,100000
