time/fps,rollout/ep_len_mean,rollout/success_rate,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/value_loss,train/loss,train/clip_range,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_fraction,phase,phase_learning_rate_start,phase_learning_rate_end
237,256.0,0.0,207,423936,1787,-2.88,-9.92983467767772e-05,0.0722300541456206,0.0457081384956836,0.2,0.0001945279999999,2060.0,-1.0049552656710149e-07,-1.7520506e-08,0.1314636468887329,0.0,1,0.0003,5e-05
237,256.0,0.0,208,425984,1796,-2.9,-0.0001060462027453,0.1051464380463585,0.1276221573352813,0.2,0.0001940159999999,2070.0,1.200241968035698e-08,-7.3050614e-09,0.1233132481575012,0.0,1,0.0003,5e-05
237,256.0,0.0,209,428032,1805,-2.76,-9.972441093850649e-05,0.0473843107305583,0.0005966327735222,0.2,0.000193504,2080.0,-4.9389200285077095e-08,0.0,0.6382400989532471,0.0,1,0.0003,5e-05
237,256.0,0.0,210,430080,1814,-2.68,-0.0001241537818714,0.0525843252158665,0.0551463104784488,0.2,0.0001929919999999,2090.0,-5.0407834351062775e-08,-5.820766e-11,0.2391303181648254,0.0,1,0.0003,5e-05
237,256.0,0.0,211,432128,1822,-2.7,-0.0001387671912198,0.0766099430526082,0.0590770542621612,0.2,0.0001924799999999,2100.0,-7.879803888499737e-07,-7.916242e-09,0.53578782081604,0.0,1,0.0003,5e-05
237,256.0,0.0,212,434176,1831,-2.72,-0.0001804346935387,0.1673216523369774,0.1575523465871811,0.2,0.0001919679999999,2110.0,-1.636450178921223e-07,-2.910383e-11,0.3237379789352417,0.0,1,0.0003,5e-05
237,256.0,0.0,213,436224,1840,-2.92,-0.0002606345226013,0.129556573042646,0.0833868905901908,0.2,0.0001914559999999,2120.0,-2.055428922176361e-07,-1.0913936e-08,0.3301039338111877,0.0,1,0.0003,5e-05
236,256.0,0.0,214,438272,1849,-2.94,-0.0003271541034337,0.1731178487214492,0.0274901986122131,0.2,0.000190944,2130.0,-3.837572876363993e-07,-3.8009603e-08,0.2352007627487182,0.0,1,0.0003,5e-05
236,256.0,0.0,215,440320,1858,-2.72,-0.0005093418782053,0.1586147033143788,0.0671620741486549,0.2,0.0001904319999999,2140.0,-2.573709934949875e-07,-3.085006e-09,0.123192548751831,0.0,1,0.0003,5e-05
236,256.0,0.0,216,442368,1867,-2.82,-0.0005545787640585,0.0592522224473214,0.0002183012838941,0.2,0.0001899199999999,2150.0,-8.53673554956913e-07,-1.5163096e-08,0.1141945123672485,0.0,1,0.0003,5e-05
236,256.0,0.0,217,444416,1875,-2.9,-0.0008280218018626,0.4381775814574212,0.3236455023288727,0.2,0.0001894079999999,2160.0,-1.230661291629076e-06,-1.4231773e-08,0.0009985566139221,0.0,1,0.0003,5e-05
236,256.0,0.0,218,446464,1884,-3.12,-0.0015891541188466,0.3415175143163651,0.0445372611284256,0.2,0.0001888959999999,2170.0,-1.2189557310193775e-06,-1.702574e-08,0.0183174014091491,0.0,1,0.0003,5e-05
236,256.0,0.0,219,448512,1893,-7.33,-0.0288166099984664,0.1919809561979491,0.0524984300136566,0.2,0.0001883839999999,2180.0,-0.0003608526254538,0.0021199922,0.1812607049942016,0.0,1,0.0003,5e-05
236,256.0,0.0,220,450560,1901,-11.96,-0.3037730013951659,11.65831053853035,3.7607614994049072,0.2,0.0001878719999999,2190.0,0.0080892001511529,0.004737991,-0.0420329570770263,0.094384765625,1,0.0003,5e-05
236,256.0,0.0,221,452608,1910,-14.95,-0.2327755061909556,9.20204605460167,3.353097677230835,0.2,0.0001873599999999,2200.0,-0.0099413715302944,0.0067501725,0.1661012172698974,0.05390625,1,0.0003,5e-05
236,256.0,0.0,222,454656,1919,-16.21,-0.1486587320454418,4.00189169049263,1.3971494436264038,0.2,0.0001868479999999,2210.0,-0.0090834852773696,0.019399736,0.4836926460266113,0.0400390625,1,0.0003,5e-05
236,256.0,0.0,223,456704,1927,-17.17,-0.0654675384052097,2.0912682145833967,0.5882996916770935,0.2,0.0001863359999999,2220.0,-0.0044729613931849,0.0014745397,0.7324260473251343,0.012255859375,1,0.0003,5e-05
236,256.0,0.0,224,458752,1936,-17.74,-0.0623163719195872,1.4228160008788109,0.7000061273574829,0.2,0.0001858239999999,2230.0,-0.0043064161378424,0.001762996,0.8511548638343811,0.012646484375,1,0.0003,5e-05
236,256.0,0.0,225,460800,1945,-17.97,-0.0333819782827049,1.357170618325472,0.6787511706352234,0.2,0.0001853119999999,2240.0,-0.0023107548127882,0.0024837377,0.8565569519996643,0.010498046875,1,0.0003,5e-05
236,256.0,0.0,226,462848,1954,-18.57,-0.0108494564308784,0.4141007449477911,0.1004829779267311,0.2,0.0001847999999999,2250.0,-0.0016156241646967,0.00049202965,0.9263058304786682,0.002001953125,1,0.0003,5e-05
236,256.0,0.0,227,464896,1963,-18.79,-0.0488391760736703,0.7272764917463064,0.3374772369861603,0.2,0.0001842879999999,2260.0,-0.0036439921415876,0.0003523183,0.9129266738891602,0.008984375,1,0.0003,5e-05
236,256.0,0.0,228,466944,1972,-18.91,-0.0187369092251174,0.6283336956053972,0.1614774763584137,0.2,0.0001837759999999,2270.0,-0.0029900714813265,0.0012844969,0.9267157316207886,0.00380859375,1,0.0003,5e-05
236,256.0,0.0,229,468992,1981,-18.89,-0.0140157472458668,0.455609381571412,0.1538089364767074,0.2,0.0001832639999999,2280.0,-0.0013693587912712,0.0005485544,0.925344467163086,0.002392578125,1,0.0003,5e-05
236,256.0,0.0,230,471040,1990,-18.8,-0.0095382802654057,0.2236631262116134,0.1087654158473014,0.2,0.0001827519999999,2290.0,-0.0035377216234337,0.0066602556,0.9543740153312684,0.004443359375,1,0.0003,5e-05
236,256.0,0.0,231,473088,2000,-15.4,-0.0027386640256736,0.3019410958280787,0.1134876608848571,0.2,0.0001822399999999,2300.0,-0.0003678072360344,4.676255e-05,0.9136512875556946,0.000341796875,1,0.0003,5e-05
236,256.0,0.0,232,475136,2010,-12.33,-0.0032556685822783,0.1592138243373483,0.0168427862226963,0.2,0.0001817279999999,2310.0,-4.142042598687112e-05,2.7997885e-08,0.9325722455978394,0.0,1,0.0003,5e-05
236,256.0,0.0,233,477184,2019,-9.03,-0.0014677593702799,0.2306627993937581,0.0430542528629303,0.2,0.0001812159999999,2320.0,-1.1090585030615327e-05,0.0,0.8692258596420288,0.0,1,0.0003,5e-05
236,256.0,0.0,234,479232,2028,-6.66,-0.0018803872226271,0.1083515804959461,0.0048112203367054,0.2,0.0001807039999999,2330.0,-3.9456470403820275e-06,0.0,0.9244467616081238,0.0,1,0.0003,5e-05
236,256.0,0.0,235,481280,2036,-4.8,-0.0010060023625555,0.1921316691441461,0.0731867775321006,0.2,0.0001801919999999,2340.0,-0.0007137404085369,6.404746e-05,0.8531812429428101,0.000439453125,1,0.0003,5e-05
236,256.0,0.0,236,483328,2046,-4.31,-0.0007820567130693,0.1707608686760068,0.1016536429524421,0.2,0.00017968,2350.0,-1.1725351214408876e-07,-3.7252903e-09,0.6506546139717102,0.0,1,0.0003,5e-05
236,256.0,0.0,237,485376,2055,-4.15,-0.0008377057027246,0.0811307858733925,0.0207664519548416,0.2,0.0001791679999999,2360.0,-9.031500667333602e-08,0.0,0.8253859877586365,0.0,1,0.0003,5e-05
236,256.0,0.0,238,487424,2064,-3.94,-0.000886083972,0.1483976984862238,0.10560242831707,0.2,0.0001786559999999,2370.0,-6.539642345160246e-06,7.715862e-06,0.6595144271850586,0.0,1,0.0003,5e-05
236,256.0,0.0,239,489472,2073,-3.06,-0.0007635277986992,0.1250159249611897,0.1641836911439895,0.2,0.0001781439999999,2380.0,-1.300277654081583e-06,0.0,0.5846920013427734,0.0,1,0.0003,5e-05
236,256.0,0.0,240,491520,2082,-3.02,-0.0009583119375747,0.0963856141577707,0.0370709933340549,0.2,0.0001776319999999,2390.0,-8.428702130913734e-07,0.0,0.6779230833053589,0.0,1,0.0003,5e-05
236,256.0,0.0,241,493568,2090,-2.73,-0.0009279134908865,0.17489896005427,0.0606850273907184,0.2,0.0001771199999999,2400.0,-5.559588316828012e-07,0.0,0.4801050424575805,0.0,1,0.0003,5e-05
236,256.0,0.0,242,495616,2099,-2.67,-0.0008952681346272,0.0591291778138838,0.0112500302493572,0.2,0.0001766079999999,2410.0,-1.4291785191744563e-06,0.0,0.6122571229934692,0.0,1,0.0003,5e-05
236,256.0,0.0,243,497664,2108,-2.62,-0.0007138409448089,0.109189605298161,0.0230473075062036,0.2,0.0001760959999999,2420.0,-8.542556315660476e-08,-5.646143e-09,0.3748918175697326,0.0,1,0.0003,5e-05
236,256.0,0.0,244,499712,2117,-2.66,-0.0008716521115275,0.021505526988767,0.0157322995364666,0.2,0.0001755839999999,2430.0,-7.481023203581571e-07,-6.490154e-09,0.6823328137397766,0.0,1,0.0003,5e-05
236,256.0,0.0,245,501760,2125,-2.58,-0.0008770268206717,0.0779959050851175,0.0521483942866325,0.2,0.000175072,2440.0,-1.6241101548075678e-07,-7.916242e-09,0.0666717886924743,0.0,1,0.0003,5e-05
236,256.0,0.0,246,503808,2134,-2.61,-0.0007343725104874,0.1354499097418738,0.1692060828208923,0.2,0.0001745599999999,2450.0,-1.4366814866662024e-07,-1.5890691e-08,0.1849753260612487,0.0,1,0.0003,5e-05
236,256.0,0.0,247,505856,2143,-2.71,-0.0007780257517879,0.0392577000133314,0.026283087208867,0.2,0.0001740479999999,2460.0,-2.1054293029010298e-07,-1.5599653e-08,0.3972987532615661,0.0,1,0.0003,5e-05
236,256.0,0.0,248,507904,2152,-2.59,-0.0009338212963484,0.1776963322961819,0.1368511617183685,0.2,0.000173536,2470.0,-5.4761767387390134e-08,-1.2514647e-08,0.0132954120635986,0.0,1,0.0003,5e-05
235,256.0,0.0,249,509952,2160,-2.47,-0.0010061187480459,0.0233196193177718,0.002143434016034,0.2,0.0001730239999999,2480.0,-2.2355234250426295e-07,-1.504668e-08,0.3760560750961303,0.0,1,0.0003,5e-05
235,256.0,0.0,250,512000,2169,-2.3,-0.0007545101223513,0.0155290768792838,0.0038075137417763,0.2,0.000172512,2490.0,-2.410029992461205e-07,-1.5774276e-08,0.4278364181518554,0.0,1,0.0003,5e-05
235,256.0,0.0,251,514048,2178,-2.33,-0.0007683209900278,0.0446170645016536,0.0073532122187316,0.2,0.0001719999999999,2500.0,-3.57162207365036e-08,-8.702045e-09,0.1550561189651489,0.0,1,0.0003,5e-05
235,256.0,0.0,252,516096,2187,-2.21,-0.0006114220770541,0.0701600646454608,0.058288350701332,0.2,0.000171488,2510.0,-0.0005849996174219,0.000120329,0.0979189276695251,0.000439453125,1,0.0003,5e-05
235,256.0,0.0,253,518144,2195,-2.33,-0.0006338157640129,0.0163462700738818,0.0072108055464923,0.2,0.0001709759999999,2520.0,1.469743438065052e-09,-5.957554e-08,0.1749254465103149,0.0,1,0.0003,5e-05
235,256.0,0.0,254,520192,2204,-2.41,-0.0004634889046428,0.2043207291397266,0.060532696545124,0.2,0.0001704639999999,2530.0,-0.0005888999730814,9.850622e-05,0.0067797899246215,0.000439453125,1,0.0003,5e-05
235,256.0,0.0,255,522240,2213,-2.33,-0.0002824779287038,0.1308825436863117,0.1081423088908195,0.2,0.000169952,2540.0,-0.0003198207821696,4.2502536e-05,0.0512378215789794,0.000390625,1,0.0003,5e-05
235,256.0,0.0,256,524288,2222,-2.25,-0.0002344317272218,0.0670874330473452,0.0002580089785624,0.2,0.0001694399999999,2550.0,5.279434844851494e-09,0.0,0.0861814618110656,0.0,1,0.0003,5e-05
235,256.0,0.0,257,526336,2230,-2.41,-0.0003403003280254,0.0272119553948869,0.0022011313121765,0.2,0.000168928,2560.0,-2.6461202651262285e-08,-6.722985e-09,0.1356289982795715,0.0,1,0.0003,5e-05
235,256.0,0.0,258,528384,2239,-2.51,-0.0002918486112321,0.5294807869940996,0.1620120853185653,0.2,0.0001684159999999,2570.0,2.4616019800305365e-08,-2.764864e-09,0.024905502796173,0.0,1,0.0003,5e-05
235,256.0,0.0,259,530432,2248,-2.51,-0.0002323479315236,0.1836433399352245,0.1897138357162475,0.2,0.000167904,2580.0,-3.026798367500305e-09,0.0,0.0799981355667114,0.0,1,0.0003,5e-05
235,256.0,0.0,260,532480,2257,-2.67,-0.0002903080930991,0.0692420351871987,0.0554221458733081,0.2,0.0001673919999999,2590.0,-1.1862721294164658e-08,0.0,0.1153077483177185,0.0,1,0.0003,5e-05
235,256.0,0.0,261,534528,2265,-2.71,-0.0002348639241972,0.2701672725961543,0.0405036583542823,0.2,0.00016688,2600.0,-2.2526364773511892e-09,0.0,0.0124790668487548,0.0,1,0.0003,5e-05
235,256.0,0.0,262,536576,2274,-2.75,-0.000251011526052,0.1756472379434853,0.0753355100750923,0.2,0.000166368,2610.0,7.974449545145033e-10,0.0,0.0638990402221679,0.0,1,0.0003,5e-05
235,256.0,0.0,263,538624,2283,-2.83,-0.0002395938174231,0.0207704907428706,0.0156110478565096,0.2,0.0001658559999999,2620.0,2.6368070393800734e-09,0.0,0.2685515284538269,0.0,1,0.0003,5e-05
235,256.0,0.0,264,540672,2292,-2.76,-0.0002577388433564,0.0298283164611348,0.0074548847042024,0.2,0.000165344,2630.0,-1.705484464764595e-09,0.0,0.2540484666824341,0.0,1,0.0003,5e-05
235,256.0,0.0,265,542720,2301,-2.86,-0.0002546821400756,0.0554951211885054,0.0396051555871963,0.2,0.0001648319999999,2640.0,-2.5611370801925656e-10,0.0,0.2300536036491394,0.0,1,0.0003,5e-05
235,256.0,0.0,266,544768,2310,-2.9,-0.0002446437716571,0.1438035885104909,0.0144879519939422,0.2,0.0001643199999999,2650.0,-1.5948899090290067e-09,0.0,0.0788173079490661,0.0,1,0.0003,5e-05
235,256.0,0.0,267,546816,2319,-2.9,-0.0002402629408607,0.1917291555102565,0.3020951151847839,0.2,0.0001638079999999,2660.0,-3.702007234096527e-09,0.0,0.0207802057266235,0.0,1,0.0003,5e-05
235,256.0,0.0,268,548864,2327,-2.98,-0.0002573380625108,0.171155792241916,0.0694736763834953,0.2,0.0001632959999999,2670.0,-1.7578713595867155e-09,0.0,0.0411296486854553,0.0,1,0.0003,5e-05
235,256.0,0.0,269,550912,2336,-2.9,-0.0002423677300612,0.1383776097136433,0.0302073825150728,0.2,0.0001627839999999,2680.0,5.727633833885193e-09,0.0,0.0719345211982727,0.0,1,0.0003,5e-05
235,256.0,0.0,270,552960,2345,-2.66,-0.0002410316412351,0.0181053890743896,0.0039171925745904,0.2,0.0001622719999999,2690.0,6.542541086673737e-09,0.0,-0.0287423133850097,0.0,1,0.0003,5e-05
235,256.0,0.0,271,555008,2354,-2.64,-0.0002812323789839,0.0642355958421831,0.0128528643399477,0.2,0.0001617599999999,2700.0,3.323657438158989e-09,0.0,0.1571008563041687,0.0,1,0.0003,5e-05
235,256.0,0.0,272,557056,2363,-2.7,-0.0003059479320654,0.0724661550431847,0.0416727289557457,0.2,0.0001612479999999,2710.0,-5.0873495638370514e-08,0.0,0.0080457329750061,0.0,1,0.0003,5e-05
235,256.0,0.0,273,559104,2372,-2.66,-0.0002793727970129,0.0636522275875904,0.0179859641939401,0.2,0.0001607359999999,2720.0,-5.820766091346741e-10,0.0,0.0486897230148315,0.0,1,0.0003,5e-05
235,256.0,0.0,274,561152,2381,-2.54,-0.0003132621241093,0.2153062132158084,0.1720077395439148,0.2,0.0001602239999999,2730.0,6.891787052154541e-09,-7.392373e-09,0.013771116733551,0.0,1,0.0003,5e-05
235,256.0,0.0,275,563200,2390,-2.73,-0.0002712484314542,0.0663614969551417,0.0040311468765139,0.2,0.0001597119999999,2740.0,1.0977964848279953e-08,0.0,0.0589285492897033,0.0,1,0.0003,5e-05
235,256.0,0.0,276,565248,2399,-2.79,-0.0002272815954711,0.4880528307519853,0.2746785879135132,0.2,0.0001591999999999,2750.0,-0.0006262967071961,0.00013090513,0.0062386989593505,0.000439453125,1,0.0003,5e-05
235,256.0,0.0,277,567296,2408,-2.97,-0.0002183700811656,0.0965818285556451,0.0084571149200201,0.2,0.0001586879999999,2760.0,-1.7567072063684464e-08,0.0,0.055409550666809,0.0,1,0.0003,5e-05
235,256.0,0.0,278,569344,2417,-2.89,-0.0002225312271548,0.3261892594629899,0.1389843970537185,0.2,0.0001581759999999,2770.0,-1.7113052308559415e-09,0.0,0.1726062297821045,0.0,1,0.0003,5e-05
235,256.0,0.0,279,571392,2426,-2.89,-0.0002418129810394,0.0724970990602742,0.0617076493799686,0.2,0.000157664,2780.0,3.422610461711883e-09,0.0,0.5138465166091919,0.0,1,0.0003,5e-05
235,256.0,0.0,280,573440,2434,-3.0,-0.0002320737217814,0.2164564903709106,0.0973643809556961,0.2,0.0001571519999999,2790.0,2.188608050346374e-09,0.0,0.1846649050712585,0.0,1,0.0003,5e-05
235,256.0,0.0,281,575488,2444,-2.96,-0.0001674460745562,0.1355724327964708,0.0212184656411409,0.2,0.00015664,2800.0,-0.0005695826257579,3.434511e-05,0.4706488251686096,0.000439453125,1,0.0003,5e-05
235,256.0,0.0,282,577536,2453,-2.94,-0.0001660885833189,0.0494605003223114,0.0226215682923793,0.2,0.0001561279999999,2810.0,-9.505311027169228e-09,0.0,0.6401355862617493,0.0,1,0.0003,5e-05
235,256.0,0.0,283,579584,2461,-2.98,-0.0001755003993821,0.0421044969500144,0.0615161620080471,0.2,0.0001556159999999,2820.0,2.543674781918526e-09,0.0,0.2862868309020996,0.0,1,0.0003,5e-05
235,256.0,0.0,284,581632,2470,-3.0,-0.0001589675010109,0.2339588756556622,0.2315331846475601,0.2,0.0001551039999999,2830.0,8.149072527885435e-11,0.0,0.1016309261322021,0.0,1,0.0003,5e-05
235,256.0,0.0,285,583680,2479,-3.14,-0.0001699440950687,0.2458713002008153,0.3852979242801666,0.2,0.0001545919999999,2840.0,-1.280568540096283e-09,0.0,0.2301821708679199,0.0,1,0.0003,5e-05
235,256.0,0.0,286,585728,2488,-3.14,-0.0001604451463208,0.1378574383619707,0.0891391858458519,0.2,0.00015408,2850.0,-1.204898580908775e-09,0.0,0.1764988303184509,0.0,1,0.0003,5e-05
235,256.0,0.0,287,587776,2497,-3.15,-0.0001827812300689,0.1575077888614032,0.1191502436995506,0.2,0.0001535679999999,2860.0,-3.6787241697311395e-09,0.0,0.1884167194366455,0.0,1,0.0003,5e-05
235,256.0,0.0,288,589824,2508,-3.05,-0.0001610836940017,0.0526863676175708,0.0038756558205932,0.2,0.000153056,2870.0,-2.9103830456733704e-11,0.0,0.6815834045410156,0.0,1,0.0003,5e-05
235,256.0,0.0,289,591872,2517,-2.83,-0.0001604469553058,0.0597027996525866,0.0132806934416294,0.2,0.0001525439999999,2880.0,-1.920852810144424e-09,0.0,0.5289180874824524,0.0,1,0.0003,5e-05
235,256.0,0.0,290,593920,2527,-2.81,-0.0001607932992556,0.1648086727596819,0.1146617159247398,0.2,0.000152032,2890.0,-5.913898348808288e-09,0.0,0.2869502305984497,0.0,1,0.0003,5e-05
234,256.0,0.0,291,595968,2537,-2.97,-0.0001650510657782,0.1883441279525868,0.0175396837294101,0.2,0.0001515199999999,2900.0,2.0209699869155883e-08,0.0,0.2971737384796142,0.0,1,0.0003,5e-05
234,256.0,0.0,292,598016,2546,-2.83,-0.0001619073516849,0.1661080763442441,0.2295174151659011,0.2,0.0001510079999999,2910.0,-1.478474587202072e-09,0.0,0.246239960193634,0.0,1,0.0003,5e-05
234,256.0,0.0,293,600064,2554,-2.66,-0.0001659005652982,0.0793613574816845,0.0100156171247363,0.2,0.000150496,2920.0,9.255018085241317e-10,0.0,0.2818124890327453,0.0,1,0.0003,5e-05
234,256.0,0.0,294,602112,2563,-2.8,-0.0002001382232265,0.0233218441851931,0.0093678971752524,0.2,0.0001499839999999,2930.0,-5.9371814131736755e-08,0.0,0.6899200677871704,0.0,1,0.0003,5e-05
234,256.0,0.0,295,604160,2572,-2.98,-0.0001671569136306,0.0921639953478006,0.0113947875797748,0.2,0.000149472,2940.0,6.327172741293907e-09,0.0,0.3282487988471985,0.0,1,0.0003,5e-05
234,256.0,0.0,296,606208,2581,-2.96,-0.000166876460571,0.3822846373310312,0.1280031502246856,0.2,0.0001489599999999,2950.0,-1.076841726899147e-09,0.0,0.0507548451423645,0.0,1,0.0003,5e-05
234,256.0,0.0,297,608256,2590,-2.86,-0.0001944274374181,0.0818163600022671,0.0158491563051939,0.2,0.000148448,2960.0,-6.373738870024681e-10,0.0,0.1765778660774231,0.0,1,0.0003,5e-05
234,256.0,0.0,298,610304,2598,-2.66,-0.0001850149763413,0.0401878604767262,0.0111361248418688,0.2,0.000147936,2970.0,-1.0652001947164536e-09,0.0,0.4035887122154236,0.0,1,0.0003,5e-05
234,256.0,0.0,299,612352,2607,-2.64,-0.0001690281567789,0.0135691896126445,0.0001933328603627,0.2,0.000147424,2980.0,-2.287561073899269e-09,0.0,0.6677953004837036,0.0,1,0.0003,5e-05
234,256.0,0.0,300,614400,2616,-2.66,-0.000175155352008,0.0633042367502639,0.0238901823759078,0.2,0.000146912,2990.0,-1.6996636986732483e-08,0.0,0.2151157855987548,0.0,1,0.0003,5e-05
234,256.0,0.0,301,616448,2625,-2.86,-0.0001741335036058,0.26095614352962,0.1696650236845016,0.2,0.0001464,3000.0,-3.8417056202888487e-10,0.0,0.0683287978172302,0.0,1,0.0003,5e-05
234,256.0,0.0,302,618496,2634,-2.8,-0.000171876128661,0.3349492868874222,0.1053341403603553,0.2,0.000145888,3010.0,7.71251507103443e-10,0.0,0.07268887758255,0.0,1,0.0003,5e-05
234,256.0,0.0,303,620544,2642,-2.82,-0.000171017550565,0.10525146513246,0.0232816375792026,0.2,0.0001453759999999,3020.0,-8.032657206058503e-10,0.0,0.2734758853912353,0.0,1,0.0003,5e-05
234,256.0,0.0,304,622592,2651,-2.76,-0.000171366160066,0.0795076853904902,0.0357804894447326,0.2,0.000144864,3030.0,-2.2351741790771484e-09,0.0,0.2990484237670898,0.0,1,0.0003,5e-05
234,256.0,0.0,305,624640,2660,-2.76,-0.0001718434465146,0.0656352699283161,0.0053528435528278,0.2,0.0001443519999999,3040.0,-6.917980499565601e-09,0.0,0.2714348435401916,0.0,1,0.0003,5e-05
234,256.0,0.0,306,626688,2669,-2.8,-0.0001843345264205,0.1103200503494008,0.1052101030945777,0.2,0.0001438399999999,3050.0,-1.0503572411835193e-08,0.0,0.2170484662055969,0.0,1,0.0003,5e-05
234,256.0,0.0,307,628736,2678,-2.84,-0.0001770045189914,0.2291170336364302,0.4191880226135254,0.2,0.0001433279999999,3060.0,1.2939563021063804e-08,0.0,0.108930230140686,0.0,1,0.0003,5e-05
234,256.0,0.0,308,630784,2686,-2.86,-0.000186538950038,0.4601380845531821,0.2952448427677154,0.2,0.0001428159999999,3070.0,-1.4435499906539915e-09,0.0,0.1013085842132568,0.0,1,0.0003,5e-05
234,256.0,0.0,309,632832,2695,-2.76,-0.0001753363212628,0.0995634762904956,0.1154834479093551,0.2,0.0001423039999999,3080.0,-1.5017576515674591e-09,0.0,0.214856207370758,0.0,1,0.0003,5e-05
234,256.0,0.0,310,634880,2704,-2.92,-0.0001785579806892,0.0345756458380492,0.0029449290595948,0.2,0.000141792,3090.0,-3.5058474168181423e-08,0.0,0.6603622436523438,0.0,1,0.0003,5e-05
234,256.0,0.0,311,636928,2713,-2.98,-0.0001838156560552,0.24583920633886,0.1689245402812957,0.2,0.0001412799999999,3100.0,2.3050233721733094e-09,0.0,0.2742272019386291,0.0,1,0.0003,5e-05
234,256.0,0.0,312,638976,2722,-3.14,-0.0001893822163765,0.0772894141788128,0.0341705717146396,0.2,0.0001407679999999,3110.0,-5.966285243630409e-09,0.0,0.4470195770263672,0.0,1,0.0003,5e-05
234,256.0,0.0,313,641024,2731,-2.86,-0.0002032758167842,0.1801219807501183,0.0876756981015205,0.2,0.0001402559999999,3120.0,-1.862645149230957e-09,0.0,0.0196461081504821,0.0,1,0.0003,5e-05
234,256.0,0.0,314,643072,2740,-2.76,-0.0001880773850643,0.0275934458724805,0.0168212298303842,0.2,0.0001397439999999,3130.0,-1.2223608791828156e-09,0.0,0.7075963020324707,0.0,1,0.0003,5e-05
234,256.0,0.0,315,645120,2749,-2.68,-0.0001842639703681,0.0201894884448847,0.0013081793440505,0.2,0.0001392319999999,3140.0,7.951166480779647e-09,0.0,0.7799190282821655,0.0,1,0.0003,5e-05
234,256.0,0.0,316,647168,2757,-2.74,-0.0002146130289474,0.1044646268826909,0.0435598827898502,0.2,0.0001387199999999,3150.0,-4.2351894080638893e-08,-1.7462298e-09,0.4452441334724426,0.0,1,0.0003,5e-05
234,256.0,0.0,317,649216,2766,-2.92,-0.0002182584972615,0.012316904407271,0.0149996215477585,0.2,0.000138208,3160.0,-1.156411599367857e-07,-2.910383e-11,0.8439536094665527,0.0,1,0.0003,5e-05
234,256.0,0.0,318,651264,2775,-2.92,-0.0002191880179452,0.2003249944886192,0.0793998837471008,0.2,0.0001376959999999,3170.0,2.3021129891276358e-09,0.0,0.2938081622123718,0.0,1,0.0003,5e-05
234,256.0,0.0,319,653312,2784,-2.79,-0.0002334084463655,0.0815216004062676,0.0648529827594757,0.2,0.000137184,3180.0,1.7369166016578673e-08,-2.73576e-09,0.2084484696388244,0.0,1,0.0003,5e-05
234,256.0,0.0,320,655360,2794,-2.75,-0.0001522032060165,0.0965104265953414,0.0230762381106615,0.2,0.0001366719999999,3190.0,-0.0006760663411114,3.568214e-05,0.2817925810813904,0.000439453125,1,0.0003,5e-05
234,256.0,0.0,321,657408,2803,-2.71,-0.00014611863553,0.0461965813461574,0.0197704620659351,0.2,0.0001361599999999,3200.0,-5.937181413173674e-10,0.0,0.6733195781707764,0.0,1,0.0003,5e-05
234,256.0,0.0,322,659456,2812,-2.65,-0.0001400661503794,0.0469535484207881,0.0431123301386833,0.2,0.0001356479999999,3210.0,-8.294591680169106e-10,0.0,0.5258253216743469,0.0,1,0.0003,5e-05
234,256.0,0.0,323,661504,2821,-2.61,-0.0001753673257553,0.0307134730082907,0.0158089473843574,0.2,0.0001351359999999,3220.0,-4.493631422519684e-09,-2.1245796e-09,0.2857148647308349,0.0,1,0.0003,5e-05
234,256.0,0.0,324,663552,2829,-2.59,-0.000142526880154,0.0938149216148303,0.0018523865146562,0.2,0.000134624,3230.0,-5.273614078760147e-09,0.0,0.54820716381073,0.0,1,0.0003,5e-05
234,256.0,0.0,325,665600,2838,-2.59,-0.0001389699235005,0.1014720325358212,0.0512793958187103,0.2,0.0001341119999999,3240.0,2.703745849430561e-09,0.0,0.7375712990760803,0.0,1,0.0003,5e-05
234,256.0,0.0,326,667648,2847,-2.47,-0.0001511202424808,0.0225672527187271,0.0162599552422761,0.2,0.0001336,3250.0,-4.866160452365875e-09,0.0,0.9022074937820436,0.0,1,0.0003,5e-05
234,256.0,0.0,327,669696,2856,-2.59,-0.000146508884427,0.0240899319331219,0.0322135500609874,0.2,0.0001330879999999,3260.0,3.3614924177527434e-08,0.0,0.9068639278411864,0.0,1,0.0003,5e-05
234,256.0,0.0,328,671744,2865,-2.61,-0.0001421098611899,0.0387398752456647,0.0383551232516765,0.2,0.000132576,3270.0,2.1420419216156e-09,0.0,0.6042450666427612,0.0,1,0.0003,5e-05
234,256.0,0.0,329,673792,2874,-2.65,-0.0001426920362064,0.1073275467497296,0.0843823030591011,0.2,0.000132064,3280.0,-8.32369551062584e-10,0.0,0.4535947442054748,0.0,1,0.0003,5e-05
234,256.0,0.0,330,675840,2883,-2.55,-0.0001740600862831,0.0567597308363474,0.0363004766404628,0.2,0.000131552,3290.0,-2.3678876459598545e-08,0.0,0.6866767406463623,0.0,1,0.0003,5e-05
