time/total_timesteps,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,phase,phase_learning_rate_start,phase_learning_rate_end
337920,1383,0.0,165,-1.3500000000000003,244,256.0,0.0,-0.0002393119581029,1640.0,0.17815762758255,0.2,0.0,0.1208599877631058,0.0027041682042181,0.0002160319999999,1.0151416063308716e-08,1,0.0003,5e-05
339968,1391,0.0,166,-1.5020000000000002,244,256.0,0.0,-0.0002397378597379,1650.0,-0.0585416555404663,0.2,0.0,0.0297291478389524,0.0082880510017275,0.0002155199999999,3.358582034707069e-09,1,0.0003,5e-05
342016,1399,0.0,167,-1.4820000000000004,244,256.0,0.0,-0.0002417602005152,1660.0,0.0466128587722778,0.2,0.0,0.1858987834217259,0.1138358414173126,0.0002150079999999,-7.805647328495979e-09,1,0.0003,5e-05
344064,1408,0.0,168,-1.3140000000000005,244,256.0,0.0,-0.0002457836813846,1670.0,0.0577238798141479,0.2,0.0,0.003762323250703,0.0012474001850932,0.0002144959999999,1.9936123862862587e-09,1,0.0003,5e-05
346112,1416,0.0,169,-1.068,244,256.0,0.0,-0.0002450866779327,1680.0,0.0771327018737793,0.2,0.0,0.3170018674114544,0.4508210122585296,0.000213984,-1.6798730939626695e-08,1,0.0003,5e-05
348160,1424,0.0,170,-1.314,244,256.0,0.0,-0.0002480145929439,1690.0,0.9317347407341005,0.2,0.0,0.0052736974630533,0.0003789164766203,0.0002134719999999,-1.5162513591349125e-07,1,0.0003,5e-05
350208,1433,0.0,171,-1.298,244,256.0,0.0,-0.0002487298032065,1700.0,0.0702160596847534,0.2,0.0,0.5152526389312697,0.36782968044281,0.0002129599999999,-7.620546966791153e-08,1,0.0003,5e-05
352256,1441,0.0,172,-1.2,244,256.0,0.0,-0.0002528429427911,1710.0,0.2786226868629455,0.2,0.0,0.1606338717749167,0.0012293419567868,0.0002124479999999,-1.719454303383827e-08,1,0.0003,5e-05
354304,1449,0.0,173,-1.126,244,256.0,0.0,-0.0002528133638406,1720.0,0.7510449290275574,0.2,0.0,0.0021408769244771,0.0001629189355298,0.0002119359999999,-5.864421837031841e-08,1,0.0003,5e-05
356352,1458,0.0,174,-1.348,244,256.0,0.0,-0.0002576342889369,1730.0,0.2678146958351135,0.2,0.0,0.25486152471276,0.3327164351940155,0.000211424,-4.319008439779282e-09,1,0.0003,5e-05
358400,1466,0.0,175,-1.4980000000000002,244,256.0,0.0,-0.0002597114253148,1740.0,0.018949806690216,0.2,0.0,0.2790517851877666,0.1030474007129669,0.0002109119999999,-1.2607779353857042e-08,1,0.0003,5e-05
360448,1475,0.0,176,-1.5220000000000002,244,256.0,0.0,-0.0002623421594762,1750.0,0.1097343564033508,0.2,0.0,0.2489119242090964,0.0762915015220642,0.0002103999999999,-2.031447365880012e-09,1,0.0003,5e-05
362496,1483,0.0,177,-1.4220000000000002,244,256.0,0.0,-0.000261433214473,1760.0,0.5336102247238159,0.2,0.0,0.2629630005139916,0.3864452540874481,0.0002098879999999,1.4086253941059113e-08,1,0.0003,5e-05
364544,1491,0.0,178,-1.5240000000000002,244,256.0,7.6422206e-05,-0.0001850769787779,1770.0,0.952629327774048,0.2,0.000390625,0.0063717391632962,0.0018362756818532,0.0002093759999999,-0.0005483223125338,1,0.0003,5e-05
366592,1500,0.0,179,-1.644,244,256.0,0.0,-0.0001596218704435,1780.0,0.8205455541610718,0.2,0.0,0.0498449386032007,0.0009903211612254,0.0002088639999999,-2.541346475481987e-08,1,0.0003,5e-05
368640,1508,0.0,180,-1.57,244,256.0,0.0,-0.0001606398425792,1790.0,0.2708662748336792,0.2,0.0,0.0930984781592997,0.0048958645202219,0.0002083519999999,-2.147862687706947e-09,1,0.0003,5e-05
370688,1516,0.0,181,-1.734,244,256.0,0.0,-0.0001616194094822,1800.0,0.8811949491500854,0.2,0.0,0.0433707323667476,0.0743544474244117,0.0002078399999999,-9.604264050722122e-11,1,0.0003,5e-05
372736,1525,0.0,182,-1.5759999999999998,244,256.0,8.797852e-05,-0.000108206783716,1810.0,0.5304452776908875,0.2,0.000390625,0.0966308609262341,0.0997491478919982,0.0002073279999999,-0.0003948253492126,1,0.0003,5e-05
374784,1533,0.0,183,-1.592,244,256.0,0.0,-9.535744238746702e-05,1820.0,0.2616187930107116,0.2,0.0,0.0074768593542103,0.0051872511394321,0.0002068159999999,8.73114913702011e-10,1,0.0003,5e-05
376832,1542,0.0,184,-1.514000000000001,244,256.0,0.0,-9.536888255752274e-05,1830.0,0.4229269027709961,0.2,0.0,0.242394499288639,0.1893408447504043,0.0002063039999999,3.7834979593753815e-10,1,0.0003,5e-05
378880,1550,0.0,185,-1.7440000000000004,244,256.0,0.0,-9.536203269817632e-05,1840.0,0.9534648656845092,0.2,0.0,0.0097962656487652,0.0011289089452475,0.0002057919999999,1.6065314412117003e-09,1,0.0003,5e-05
380928,1558,0.0,186,-1.524,244,256.0,0.0,-9.595853589416949e-05,1850.0,0.3792797923088074,0.2,0.0,0.2709719582475373,0.2854050397872925,0.0002052799999999,-1.1059455573558807e-09,1,0.0003,5e-05
382976,1566,0.0,187,-1.3280000000000003,244,256.0,0.0,-9.614520113245816e-05,1860.0,0.6779460310935974,0.2,0.0,0.0778834998549427,0.0994449108839035,0.0002047679999999,1.5948899090290067e-09,1,0.0003,5e-05
385024,1575,0.0,188,-1.16,244,256.0,0.0,-9.693379915916011e-05,1870.0,0.7348827719688416,0.2,0.0,0.0017059873460539,0.0031810274813324,0.0002042559999999,-6.635673344135285e-10,1,0.0003,5e-05
387072,1583,0.0,189,-1.412,244,256.0,0.0,-9.6872909762169e-05,1880.0,0.2282710075378418,0.2,0.0,0.5149872297421098,0.1298676878213882,0.0002037439999999,-1.882435753941536e-08,1,0.0003,5e-05
389120,1591,0.0,190,-1.3320000000000003,244,256.0,0.0,-9.703884170448872e-05,1890.0,0.1399518847465515,0.2,0.0,0.2133281123780762,0.0033873312640935,0.0002032319999999,-1.3128737919032574e-08,1,0.0003,5e-05
391168,1599,0.0,191,-1.4500000000000006,244,256.0,0.0,-9.759393251442816e-05,1900.0,0.9443778395652772,0.2,0.0,0.0013256496040412,0.0002007614239118,0.0002027199999999,-2.488668542355299e-08,1,0.0003,5e-05
393216,1608,0.0,192,-1.382,244,256.0,0.0,-9.776935548870825e-05,1910.0,0.1548331975936889,0.2,0.0,0.3178000450949184,0.0063235308043658,0.0002022079999999,1.7229467630386351e-09,1,0.0003,5e-05
395264,1616,0.0,193,-1.4040000000000004,244,256.0,0.0,-9.775060661922908e-05,1920.0,0.7682853937149048,0.2,0.0,0.06435780737811,0.0005798703059554,0.0002016959999999,3.294553607702255e-09,1,0.0003,5e-05
397312,1625,0.0,194,-1.4300000000000004,244,256.0,0.0,-9.892933812807314e-05,1930.0,0.3470747470855713,0.2,0.0,0.1303902846477285,0.1442922353744506,0.0002011839999999,2.270098775625229e-09,1,0.0003,5e-05
399360,1633,0.0,195,-1.372,244,256.0,0.0,-9.80991300821188e-05,1940.0,0.6622244119644165,0.2,0.0,0.1367447624041233,0.0019999588839709,0.0002006719999999,1.234002411365509e-09,1,0.0003,5e-05
401408,1641,0.0,196,-1.322,244,256.0,0.0,-9.97130032374116e-05,1950.0,0.9558935165405272,0.2,0.0,0.0020608847918992,0.0003040600568056,0.0002001599999999,-3.050081431865692e-09,1,0.0003,5e-05
403456,1650,0.0,197,-1.4560000000000004,244,256.0,0.0,-9.929312564054271e-05,1960.0,0.6962441205978394,0.2,0.0,0.0699136330571491,0.0008321572095155,0.0001996479999999,-6.082700565457344e-09,1,0.0003,5e-05
405504,1658,0.0,198,-1.3300000000000003,244,256.0,0.0,-0.0001010996724289,1970.0,0.4853042364120483,0.2,0.0,0.3076441496959887,0.1090072318911552,0.0001991359999999,-2.9633520171046255e-08,1,0.0003,5e-05
407552,1666,0.0,199,-1.4820000000000004,244,256.0,0.0,-0.0001011053051115,1980.0,0.1566448807716369,0.2,0.0,0.0664869226005976,0.0005071492050774,0.0001986239999999,-6.28642737865448e-10,1,0.0003,5e-05
409600,1674,0.0,200,-1.3980000000000004,244,256.0,0.0,-0.0001016005899145,1990.0,0.5408938527107239,0.2,0.0,0.154345928679686,0.0026694498956203,0.0001981119999999,-2.37487256526947e-09,1,0.0003,5e-05
411648,1683,0.0,201,-1.168,244,256.0,0.0,-0.0001022946494231,2000.0,0.9343840479850768,0.2,0.0,0.0052243801343138,0.0003976714797317,0.0001975999999999,1.979642547667027e-08,1,0.0003,5e-05
413696,1691,0.0,202,-1.3120000000000005,244,256.0,0.0,-0.0001059531172359,2010.0,0.6945502758026123,0.2,0.0,0.0726425279739487,0.0018244424136355,0.0001970879999999,7.62520357966423e-10,1,0.0003,5e-05
415744,1699,0.0,203,-1.178,244,256.0,0.0,-0.0001049840667292,2020.0,0.4996917843818664,0.2,0.0,0.301507019175915,0.0052375523373484,0.0001965759999999,1.1059455573558807e-09,1,0.0003,5e-05
417792,1708,0.0,204,-1.092,244,256.0,0.0,-0.0001056155171681,2030.0,0.5672075152397156,0.2,0.0,0.0732328669131675,0.0017041966784745,0.0001960639999999,3.1956005841493606e-09,1,0.0003,5e-05
419840,1716,0.0,205,-1.146,244,256.0,0.0,-0.0001059556576365,2040.0,0.9482396245002748,0.2,0.0,0.0039044169392582,0.0001844969665398,0.000195552,-3.3224932849407193e-08,1,0.0003,5e-05
421888,1724,0.0,206,-1.148,244,256.0,0.0,-0.0001078848134056,2050.0,0.1722022891044616,0.2,0.0,0.2112421493184229,0.1771533042192459,0.0001950399999999,8.37608240544796e-09,1,0.0003,5e-05
423936,1733,0.0,207,-1.156,244,256.0,0.0,-0.0001084224680198,2060.0,0.5508487224578857,0.2,0.0,0.0787641581828211,0.1079130247235298,0.0001945279999999,-1.5919795259833336e-08,1,0.0003,5e-05
425984,1741,0.0,208,-1.2160000000000002,244,256.0,0.0,-0.0001091854062906,2070.0,0.036003291606903,0.2,0.0,0.1806288957344804,0.1123594790697097,0.0001940159999999,-1.2456439435482022e-09,1,0.0003,5e-05
428032,1749,0.0,209,-0.992,244,256.0,0.0,-0.0001106028355934,2080.0,0.1624360680580139,0.2,0.0,0.3192679966974537,0.009222948923707,0.000193504,-1.5308614820241928e-08,1,0.0003,5e-05
430080,1758,0.0,210,-1.132,244,256.0,0.0,-0.0001102813620491,2090.0,0.9052038192749025,0.2,0.0,0.0027139305074342,0.0002800249203573,0.0001929919999999,-6.3155312091112145e-09,1,0.0003,5e-05
432128,1766,0.0,211,-1.116,244,256.0,0.0,-0.0001112209589336,2100.0,0.031730830669403,0.2,0.0,0.4208051337642245,0.0118266502395272,0.0001924799999999,-6.2980689108371745e-09,1,0.0003,5e-05
434176,1774,0.0,212,-1.2139999999999995,244,256.0,0.0,-0.0001120872110732,2110.0,0.6685894727706909,0.2,0.0,0.0900968844041926,0.0719838067889213,0.0001919679999999,-5.916808731853962e-09,1,0.0003,5e-05
436224,1783,0.0,213,-1.254,244,256.0,0.0,-0.0001094672865292,2120.0,0.3494576215744018,0.2,0.0,0.4286328189424239,0.0120390895754098,0.0001914559999999,3.9703445509076126e-08,1,0.0003,5e-05
438272,1791,0.0,214,-1.39,244,256.0,0.0,-0.0001109615503082,2130.0,0.6064497232437134,0.2,0.0,0.1183776670804945,0.1314306408166885,0.000190944,3.236345946788788e-09,1,0.0003,5e-05
440320,1799,0.0,215,-1.4460000000000002,244,256.0,0.0,-0.000114318904707,2140.0,0.2010726332664489,0.2,0.0,0.3616129002024536,0.0788024365901947,0.0001904319999999,2.8638169169425966e-09,1,0.0003,5e-05
442368,1808,0.0,216,-1.4800000000000006,244,256.0,0.0,-0.0001122601732276,2150.0,0.5525529384613037,0.2,0.0,0.1540978925229865,0.0044468357227742,0.0001899199999999,4.691537469625473e-09,1,0.0003,5e-05
444416,1816,0.0,217,-1.5680000000000005,244,256.0,0.0,-0.0001155535925136,2160.0,0.58128821849823,0.2,0.0,0.0497681359356647,0.001505049993284,0.0001894079999999,-4.767207428812981e-09,1,0.0003,5e-05
446464,1824,0.0,218,-1.5460000000000005,244,256.0,0.0,-0.0001161746818979,2170.0,0.5288800001144409,0.2,0.0,0.1127436542505165,0.0008970966446213,0.0001888959999999,-7.974449545145035e-09,1,0.0003,5e-05
448512,1833,0.0,219,-1.6640000000000004,244,256.0,0.0,-0.0001175229479486,2180.0,0.8905121684074402,0.2,0.0,0.0204779484563914,0.0018048959318548,0.0001883839999999,-5.110632628202438e-09,1,0.0003,5e-05
450560,1841,0.0,220,-1.7600000000000002,244,256.0,0.0,-0.0001132505325585,2190.0,0.4949661493301391,0.2,0.0,0.4573587135062553,0.0820512995123863,0.0001878719999999,1.8312130123376848e-08,1,0.0003,5e-05
452608,1850,0.0,221,-1.7800000000000005,244,256.0,0.0,-0.0001191524738715,2200.0,0.4987058639526367,0.2,0.0,0.3055747540231096,0.1967432647943496,0.0001873599999999,1.4842953532934189e-08,1,0.0003,5e-05
454656,1858,0.0,222,-1.6100000000000003,244,256.0,0.0,-0.0001183982289148,2210.0,0.8756490349769592,0.2,0.0,0.0511190353572601,0.0016081224894151,0.0001868479999999,-2.706656232476234e-09,1,0.0003,5e-05
456704,1866,0.0,223,-1.784,244,256.0,0.0,-0.0001194091594697,2220.0,0.225476861000061,0.2,0.0,0.1029786751420033,0.0848846510052681,0.0001863359999999,-2.8318027034401897e-08,1,0.0003,5e-05
458752,1875,0.0,224,-1.4920000000000004,244,256.0,0.0,-0.0001195882410684,2230.0,0.6047972440719604,0.2,0.0,0.1089825929651851,0.1692908406257629,0.0001858239999999,1.8626451492309571e-10,1,0.0003,5e-05
460800,1883,0.0,225,-1.3740000000000003,244,256.0,0.0,-0.0001233471292835,2240.0,0.8928998112678528,0.2,0.0,0.0015577715728795,0.0001636217057239,0.0001853119999999,1.2567033991217614e-08,1,0.0003,5e-05
462848,1891,0.0,226,-1.352,244,256.0,0.0,-0.0001208288316774,2250.0,0.3796298503875732,0.2,0.0,0.0357837743154959,0.0002990243665408,0.0001847999999999,-3.346940502524376e-09,1,0.0003,5e-05
464896,1899,0.0,227,-1.236,244,256.0,0.0,-0.0001271326364076,2260.0,0.2260219454765319,0.2,0.0,0.258553606949863,0.1813685595989227,0.0001842879999999,-5.902256816625595e-09,1,0.0003,5e-05
466944,1908,0.0,228,-0.882,244,256.0,0.0,-0.0001256665447726,2270.0,0.9315099120140076,0.2,0.0,0.0034008350079602,0.0002458516974002,0.0001837759999999,3.3061951398849486e-09,1,0.0003,5e-05
468992,1916,0.0,229,-1.02,244,256.0,0.0,-0.000127718535441,2280.0,0.8703994750976562,0.2,0.0,0.0171975875404314,0.0080438265576958,0.0001832639999999,5.084439180791378e-09,1,0.0003,5e-05
471040,1924,0.0,230,-0.946,244,256.0,0.0,-0.0001289755677134,2290.0,0.1890159845352172,0.2,0.0,0.145151293015806,0.0881669968366622,0.0001827519999999,1.169973984360695e-09,1,0.0003,5e-05
473088,1933,0.0,231,-1.028,244,256.0,0.0,-0.0001317984959314,2300.0,0.8854708075523376,0.2,0.0,0.0118125460398005,0.0002135230461135,0.0001822399999999,-1.3370299711823464e-08,1,0.0003,5e-05
475136,1941,0.0,232,-0.8019999999999999,244,256.0,0.0,-0.0001380256151605,2310.0,0.3608700037002563,0.2,0.0,0.0749357774839154,0.015709888190031,0.0001817279999999,-1.1443626135587692e-08,1,0.0003,5e-05
477184,1949,0.0,233,-0.98,244,256.0,0.0,-0.0001342826972177,2320.0,0.92021381855011,0.2,0.0,0.1678704614285379,0.0393700413405895,0.0001812159999999,1.9033905118703844e-09,1,0.0003,5e-05
479232,1958,0.0,234,-0.992,244,256.0,0.0,-0.0001360454862151,2330.0,0.602165699005127,0.2,0.0,0.7026568190427497,0.1761370599269867,0.0001807039999999,-8.207280188798903e-10,1,0.0003,5e-05
481280,1966,0.0,235,-0.994,244,256.0,0.0,-0.0001408417090715,2340.0,0.7147268056869507,0.2,0.0,0.2500281084547168,0.1305306106805801,0.0001801919999999,-3.4342519938945767e-10,1,0.0003,5e-05
483328,1974,0.0,236,-1.158,244,256.0,0.0,-0.0001372724051179,2350.0,0.8955296874046326,0.2,0.0,0.1575321861047996,0.0040398966521024,0.00017968,-5.7922443374991425e-08,1,0.0003,5e-05
485376,1983,0.0,237,-1.12,244,256.0,0.0,-0.0001399606853738,2360.0,0.7723148465156555,0.2,0.0,0.1918920596595853,0.1135689243674278,0.0001791679999999,-6.350455805659294e-09,1,0.0003,5e-05
487424,1991,0.0,238,-1.214,244,256.0,0.0,-0.0001418590200046,2370.0,0.8809844851493835,0.2,0.0,0.0579076872396399,0.0155159905552864,0.0001786559999999,-2.5538611225783825e-08,1,0.0003,5e-05
489472,1999,0.0,239,-1.3900000000000003,244,256.0,0.0,-0.0001410886019584,2380.0,0.5771000385284424,0.2,0.0,0.3848957944428548,0.0043919458985328,0.0001781439999999,-3.3178366720676422e-09,1,0.0003,5e-05
491520,2008,0.0,240,-1.3700000000000003,244,256.0,0.0,-0.0001452103499104,2390.0,0.3883670568466186,0.2,0.0,0.3899397034198045,0.3056916296482086,0.0001776319999999,-1.0477378964424131e-09,1,0.0003,5e-05
493568,2016,0.0,241,-1.33,244,256.0,0.0,-0.0001460527415474,2400.0,0.9528273344039916,0.2,0.0,0.0052060350190004,0.0028149012941867,0.0001771199999999,-5.203764885663986e-08,1,0.0003,5e-05
495616,2024,0.0,242,-1.3380000000000003,244,256.0,0.0,-0.0001463493672417,2410.0,0.8630541563034058,0.2,0.0,0.0591307909344323,0.0023656482808291,0.0001766079999999,-3.351597115397453e-08,1,0.0003,5e-05
497664,2033,0.0,243,-1.732,244,256.0,0.0,-0.0001515417723567,2420.0,0.8038731813430786,0.2,0.0,0.0284118076651793,0.0009941916214302,0.0001760959999999,5.413312464952469e-09,1,0.0003,5e-05
499712,2041,0.0,244,-1.7200000000000006,244,256.0,0.0,-0.0001542136127682,2430.0,0.2814639806747436,0.2,0.0,0.336028566909954,0.1926388144493103,0.0001755839999999,-2.223532646894455e-09,1,0.0003,5e-05
501760,2049,0.0,245,-1.388,244,256.0,0.0,-0.0001527163702121,2440.0,0.3033191561698913,0.2,0.0,0.1356158380163833,0.0058367573656141,0.000175072,-6.565824151039123e-09,1,0.0003,5e-05
503808,2058,0.0,246,-1.342,244,256.0,0.0,-0.0001531781670564,2450.0,0.6745973825454712,0.2,0.0,0.1993703783198725,0.0373052768409252,0.0001745599999999,5.384208634495734e-10,1,0.0003,5e-05
505856,2066,0.0,247,-0.996,244,256.0,0.0,-0.0001577626868311,2460.0,0.9516474604606628,0.2,0.0,0.0056214067051769,0.0020079282112419,0.0001740479999999,3.0169030651450155e-08,1,0.0003,5e-05
507904,2074,0.0,248,-0.8960000000000004,244,256.0,0.0,-0.0001625900962608,2470.0,0.9195613265037536,0.2,0.0,0.0060018854856025,0.0006218140479177,0.000173536,6.568734534084797e-08,1,0.0003,5e-05
509952,2083,0.0,249,-0.888,244,256.0,0.0,-0.0001657860699197,2480.0,0.6301197409629822,0.2,0.0,0.0629675585463701,0.0012192546855658,0.0001730239999999,1.4773104339838029e-08,1,0.0003,5e-05
512000,2091,0.0,250,-0.6839999999999999,244,256.0,-2.6280759e-08,-0.0001755248293193,2490.0,0.807232677936554,0.2,0.0,0.0120181835693074,0.0002987667103298,0.000172512,-2.349843271076679e-08,1,0.0003,5e-05
514048,2099,0.0,251,-0.666,244,256.0,-3.533205e-08,-0.00019131264944,2500.0,0.9478530883789062,0.2,0.0,0.0016656547675665,0.0001705795293673,0.0001719999999999,-1.779175363481045e-07,1,0.0003,5e-05
516096,2108,0.0,252,-0.4559999999999999,244,256.0,-3.812602e-09,-0.0001971508390852,2510.0,0.863782525062561,0.2,0.0,0.009754801717645,0.0014187339693307,0.000171488,-1.4877878129482269e-08,1,0.0003,5e-05
518144,2116,0.0,253,-0.6200000000000001,244,256.0,0.0,-0.0002124384696799,2520.0,0.2092248797416687,0.2,0.0,0.0962788391741924,0.001720312400721,0.0001709759999999,-1.091393642127514e-08,1,0.0003,5e-05
520192,2124,0.0,254,-0.524,244,256.0,0.0,-0.0002161129132218,2530.0,0.6075756549835205,0.2,0.0,0.1182417872041696,0.0625012889504432,0.0001704639999999,1.0582152754068377e-08,1,0.0003,5e-05
522240,2132,0.0,255,-0.3040000000000001,244,256.0,0.0,-0.0002309760498974,2540.0,0.8329428434371948,0.2,0.0,0.0127990734341437,0.0008066185400821,0.000169952,-4.3516047298908235e-08,1,0.0003,5e-05
524288,2141,0.0,256,-0.18,244,256.0,0.00012346293,-0.0001501797607488,2550.0,0.4450681209564209,0.2,0.000390625,0.2223987772129476,0.1817496865987777,0.0001694399999999,-0.0009321729885414,1,0.0003,5e-05
526336,2149,0.0,257,-0.132,244,256.0,0.0,-0.0001257699123016,2560.0,0.5383055210113525,0.2,0.0,0.2203014547674683,0.0049286857247352,0.000168928,-4.522735252976418e-09,1,0.0003,5e-05
528384,2157,0.0,258,-0.232,244,256.0,0.0,-0.0001257439080291,2570.0,0.8691051006317139,0.2,0.0,0.0340677638421766,0.0019886787049472,0.0001684159999999,3.166496753692627e-09,1,0.0003,5e-05
530432,2166,0.0,259,-0.29,244,256.0,0.0,-0.0001271206780074,2580.0,0.8848690986633301,0.2,0.0,0.0312308742544701,0.1065020486712455,0.000167904,1.1099036782979965e-07,1,0.0003,5e-05
532480,2174,0.0,260,-0.462,244,256.0,0.0,-0.0001274372831176,2590.0,0.9097100496292114,0.2,0.0,0.0233247294570901,0.0014008736470714,0.0001673919999999,-3.8417056202888487e-10,1,0.0003,5e-05
534528,2182,0.0,261,-0.5239999999999998,244,256.0,0.0,-0.0001281327655306,2600.0,0.0925792455673217,0.2,0.0,0.4612139824668702,0.5311509966850281,0.00016688,-4.295725375413894e-09,1,0.0003,5e-05
536576,2190,0.0,262,-0.5019999999999999,244,256.0,0.0,-0.0001288256124098,2610.0,0.9527299404144288,0.2,0.0,0.0026723277894234,0.0001179031314677,0.000166368,-2.2223684936761857e-08,1,0.0003,5e-05
538624,2199,0.0,263,-0.6,244,256.0,0.0,-0.000130200361491,2620.0,0.7136844992637634,0.2,0.0,0.0074086160902879,0.0004559005028568,0.0001658559999999,-3.798049874603748e-08,1,0.0003,5e-05
540672,2207,0.0,264,-0.74,244,256.0,0.0,-0.0001326215955486,2630.0,0.1392115354537964,0.2,0.0,0.106794759434706,0.00115183647722,0.000165344,-4.825415089726448e-09,1,0.0003,5e-05
542720,2215,0.0,265,-0.8059999999999999,244,256.0,0.0,-0.0001349214058791,2640.0,0.3742930293083191,0.2,0.0,0.1042137087191804,0.0009505247580818,0.0001648319999999,2.7357600629329677e-10,1,0.0003,5e-05
544768,2224,0.0,266,-0.8420000000000001,244,256.0,0.0,-0.0001367825057968,2650.0,0.1454572081565857,0.2,0.0,0.0491454473652993,0.0003365416196174,0.0001643199999999,1.7258571460843083e-09,1,0.0003,5e-05
546816,2233,0.0,267,-0.998,244,256.0,0.0,-0.0001389390647091,2660.0,0.2599121928215027,0.2,0.0,0.1156655251445045,0.0001876211899798,0.0001638079999999,1.9418075680732732e-08,1,0.0003,5e-05
548864,2241,0.0,268,-0.9660000000000002,244,256.0,0.0,-0.0001409143989803,2670.0,0.2169532775878906,0.2,0.0,0.1663117210307973,0.0787882134318351,0.0001632959999999,3.424356691539287e-08,1,0.0003,5e-05
550912,2249,0.0,269,-1.102,244,256.0,0.0,-0.0001416987463016,2680.0,0.7462476491928101,0.2,0.0,0.1194985784910386,0.0905252024531364,0.0001627839999999,-1.187436282634735e-09,1,0.0003,5e-05
552960,2257,0.0,270,-1.25,244,256.0,0.0,-0.0001432964432751,2690.0,0.7325918674468994,0.2,0.0,0.1253548461427271,0.0038824500516057,0.0001622719999999,-1.8539140000939373e-08,1,0.0003,5e-05
555008,2265,0.0,271,-1.4979999999999998,244,256.0,0.0,-0.000146282728383,2700.0,0.1570891141891479,0.2,0.0,0.4151662656688131,0.0116677358746528,0.0001617599999999,8.859205991029739e-09,1,0.0003,5e-05
557056,2274,0.0,272,-1.454,244,256.0,0.0,-0.0001445972133296,2710.0,0.3357993364334106,0.2,0.0,0.4805562334193382,0.1094661429524421,0.0001612479999999,2.962769940495491e-09,1,0.0003,5e-05
559104,2282,0.0,273,-1.178,244,256.0,0.0,-0.0001466073810661,2720.0,0.8902410864830017,0.2,0.0,0.0552006487501785,0.0027117647696286,0.0001607359999999,-6.693881005048752e-10,1,0.0003,5e-05
561152,2291,0.0,274,-1.286,244,256.0,0.0,-0.0001495426116889,2730.0,0.9420667886734008,0.2,0.0,0.0063985907196183,0.0039254273287951,0.0001602239999999,5.1688402891159064e-09,1,0.0003,5e-05
563200,2299,0.0,275,-1.3600000000000003,244,256.0,0.0,-0.0001505598454969,2740.0,0.5647557377815247,0.2,0.0,0.0805419498719857,0.1634623110294342,0.0001597119999999,3.650784492492676e-08,1,0.0003,5e-05
565248,2307,0.0,276,-1.3600000000000003,244,256.0,0.0,-0.0001527436577816,2750.0,0.7611140012741089,0.2,0.0,0.0300269753977772,0.0993202403187751,0.0001591999999999,-1.0267831385135653e-08,1,0.0003,5e-05
567296,2316,0.0,277,-1.45,244,256.0,0.0,-0.0001586990907526,2760.0,0.3143672943115234,0.2,0.0,0.120194263697158,0.000817985041067,0.0001586879999999,2.665910869836807e-09,1,0.0003,5e-05
569344,2324,0.0,278,-1.5360000000000005,244,256.0,0.0,-0.0001601862406459,2770.0,0.2670847773551941,0.2,0.0,0.2967167854367289,0.0165002066642045,0.0001581759999999,-8.847564458847044e-10,1,0.0003,5e-05
571392,2332,0.0,279,-1.6180000000000003,244,256.0,0.0,-0.0001610293058547,2780.0,0.728795051574707,0.2,0.0,0.1317910211480921,0.0011328430846333,0.000157664,5.407491698861122e-09,1,0.0003,5e-05
573440,2341,0.0,280,-1.474,244,256.0,8.041569e-05,-0.0001132021627199,2790.0,0.6091784834861755,0.2,0.000439453125,0.0502849249714927,0.0891719982028007,0.0001571519999999,-0.0004576579900458,1,0.0003,5e-05
575488,2349,0.0,281,-1.2799999999999998,244,256.0,0.0,-0.0001057928572663,2800.0,0.8403527736663818,0.2,0.0,0.0257136740930945,0.0010093447053804,0.00015664,-2.694141585379839e-08,1,0.0003,5e-05
577536,2358,0.0,282,-1.0420000000000005,244,256.0,0.0,-0.0001071824774953,2810.0,0.9066441655158995,0.2,0.0,0.0148016141865809,0.0015148244565352,0.0001561279999999,-1.8373248167335986e-08,1,0.0003,5e-05
579584,2366,0.0,283,-0.892,244,256.0,0.0,-0.0001059901055668,2820.0,0.9541571736335754,0.2,0.0,0.006033919553738,0.0011164441239088,0.0001556159999999,2.3283064365386963e-09,1,0.0003,5e-05
581632,2374,0.0,284,-0.8060000000000003,244,256.0,0.0,-0.0001071002679054,2830.0,0.6331581473350525,0.2,0.0,0.2065498165495228,0.0030168558005243,0.0001551039999999,3.597233444452285e-09,1,0.0003,5e-05
583680,2382,0.0,285,-1.1419999999999997,244,256.0,0.0,-0.0001078975121345,2840.0,0.8795347213745117,0.2,0.0,0.0262976867576071,0.0014006545534357,0.0001545919999999,-2.3836037144064903e-08,1,0.0003,5e-05
585728,2390,0.0,286,-1.2900000000000005,244,256.0,0.0,-0.0001114356116886,2850.0,0.4763351082801819,0.2,0.0,0.203713695352053,0.0013501606881618,0.00015408,-9.778887033462523e-10,1,0.0003,5e-05
587776,2399,0.0,287,-1.1860000000000002,244,256.0,0.0,-0.0001097659386687,2860.0,0.3870513439178467,0.2,0.0,0.1736565031300415,0.0497470684349536,0.0001535679999999,-6.635673344135285e-10,1,0.0003,5e-05
