rollout/success_rate,train/learning_rate,time/episodes,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/fps,train/loss,rollout/ep_rew_mean,time/total_timesteps,phase,phase_learning_rate,phase_buffer_size
0.0,7.333333333333334e-05,876,56038,256.0,459,0.05,487,0.0001781535684131,-11.6,224256,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,880,56294,256.0,461,0.05,487,0.00039644955541,-11.7,225280,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,884,56550,256.0,463,0.05,487,7.779239967931062e-05,-11.6,226304,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,888,56806,256.0,465,0.05,488,0.0002589484211057,-11.65,227328,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,892,57062,256.0,467,0.05,488,0.0005265950458124,-11.52,228352,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,896,57318,256.0,469,0.05,488,0.000247327494435,-11.5,229376,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,900,57574,256.0,471,0.05,488,8.277464803541079e-05,-11.41,230400,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,904,57830,256.0,473,0.05,488,0.0002687678788788,-11.47,231424,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,908,58086,256.0,475,0.05,488,9.985649376176298e-05,-11.49,232448,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,912,58342,256.0,477,0.05,488,0.0001132464676629,-11.34,233472,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,916,58598,256.0,479,0.05,488,0.0022936072200536,-11.52,234496,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,920,58854,256.0,481,0.05,488,5.773694647359662e-05,-11.65,235520,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,924,59110,256.0,483,0.05,488,8.117847028188407e-05,-11.78,236544,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,928,59366,256.0,485,0.05,489,3.37304882123135e-05,-11.99,237568,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,932,59622,256.0,487,0.05,489,0.0006129532121121,-12.08,238592,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,936,59878,256.0,489,0.05,489,0.0001060943177435,-12.02,239616,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,940,60134,256.0,491,0.05,489,0.0001248586922883,-12.08,240640,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,944,60390,256.0,493,0.05,489,0.0005426370189525,-12.09,241664,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,948,60646,256.0,495,0.05,489,9.51064721448347e-05,-12.18,242688,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,952,60902,256.0,497,0.05,489,0.0001647683529881,-12.18,243712,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,956,61158,256.0,499,0.05,489,0.0002919617109,-12.16,244736,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,960,61414,256.0,501,0.05,489,0.0019620396196842,-12.4,245760,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,964,61670,256.0,503,0.05,490,0.0013517217012122,-12.38,246784,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,968,61926,256.0,505,0.05,490,0.0001016356909531,-12.26,247808,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,972,62182,256.0,507,0.05,490,0.0016744718886911,-12.3,248832,2,7.333333333333334e-05,150000
0.0,7.333333333333334e-05,976,62438,256.0,509,0.05,490,5.3612042393069714e-05,-12.31,249856,2,7.333333333333334e-05,150000
0.0,4.666666666666667e-05,4,230,256.0,1,0.980544,691,0.1038560792803764,-198.0,1024,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,8,486,256.0,3,0.9610880000000002,673,0.1160576194524765,-200.0,2048,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,12,742,256.0,4,0.941632,665,0.0981298834085464,-199.75,3072,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,16,998,256.0,6,0.9221760000000002,660,0.1127536743879318,-198.9375,4096,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,20,1254,256.0,7,0.9027199999999996,657,0.0631179884076118,-197.2,5120,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,24,1510,256.0,9,0.8832639999999998,653,0.0727687776088714,-195.45833333333337,6144,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,28,1766,256.0,11,0.8638079999999999,650,0.0779649764299392,-194.6071428571429,7168,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,32,2022,256.0,12,0.8443519999999999,645,0.0602859482169151,-192.125,8192,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,36,2278,256.0,14,0.824896,642,0.0603291355073452,-191.08333333333337,9216,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,40,2534,256.0,15,0.80544,641,0.068325363099575,-189.975,10240,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,44,2790,256.0,17,0.785984,639,0.0700399652123451,-188.88636363636363,11264,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,48,3046,256.0,19,0.7665280000000001,636,0.0756696164608001,-186.97916666666663,12288,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,52,3302,256.0,20,0.7470720000000002,634,0.078222207725048,-184.59615384615384,13312,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,56,3558,256.0,22,0.7276160000000003,632,0.0682019144296646,-183.05357142857144,14336,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,60,3814,256.0,24,0.7081599999999998,630,0.0665889084339141,-181.6,15360,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,64,4070,256.0,26,0.6887039999999998,628,0.0637902170419693,-179.984375,16384,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,68,4326,256.0,27,0.6692479999999998,626,0.0576794520020484,-178.3235294117647,17408,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,72,4582,256.0,29,0.6497919999999999,624,0.0546150803565979,-176.81944444444446,18432,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,76,4838,256.0,31,0.630336,622,0.0488101840019226,-174.85526315789474,19456,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,80,5094,256.0,32,0.6108800000000001,620,0.0587688647210598,-173.35,20480,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,84,5350,256.0,34,0.5914240000000002,618,0.064687006175518,-171.4047619047619,21504,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,88,5606,256.0,36,0.5719680000000001,616,0.0617463588714599,-169.39772727272728,22528,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,92,5862,256.0,38,0.5525120000000002,614,0.0595749579370021,-167.0326086956522,23552,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,96,6118,256.0,40,0.5330560000000003,613,0.052794512361288,-165.30208333333334,24576,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,100,6374,256.0,41,0.5135999999999998,611,0.0524167791008949,-163.73,25600,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,104,6630,256.0,43,0.4941439999999999,609,0.0471052825450897,-160.39,26624,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,108,6886,256.0,45,0.474688,607,0.0602911375463008,-156.86,27648,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,112,7142,256.0,47,0.4552319999999999,606,0.052172340452671,-153.41,28672,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,116,7398,256.0,49,0.435776,604,0.0558159574866294,-149.51,29696,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,120,7654,256.0,50,0.4163200000000001,602,0.0541586838662624,-145.65,30720,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,124,7910,256.0,52,0.3968640000000001,601,0.0496189408004283,-142.08,31744,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,128,8166,256.0,54,0.3774080000000002,600,0.0517404004931449,-138.1,32768,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,132,8422,256.0,56,0.3579520000000002,598,0.0474048294126987,-134.9,33792,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,136,8678,256.0,58,0.3384959999999998,597,0.0545577257871627,-130.84,34816,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,140,8934,256.0,60,0.3190400000000004,595,0.0428253039717674,-126.62,35840,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,144,9190,256.0,62,0.2995839999999999,594,0.0438548773527145,-122.57,36864,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,148,9446,256.0,63,0.280128,593,0.044580515474081,-118.88,37888,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,152,9702,256.0,65,0.260672,591,0.037039391696453,-115.38,38912,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,156,9958,256.0,67,0.2412160000000001,590,0.037725031375885,-111.24,39936,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,160,10214,256.0,69,0.2217600000000001,588,0.0349177718162536,-106.86,40960,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,164,10470,256.0,71,0.2023040000000002,587,0.0355817638337612,-102.58,41984,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,168,10726,256.0,73,0.1828480000000003,586,0.0377650782465934,-98.5,43008,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,172,10982,256.0,75,0.1633919999999998,584,0.0315058790147304,-94.39,44032,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,176,11238,256.0,77,0.1439360000000002,583,0.0518496483564376,-90.14,45056,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,180,11494,256.0,79,0.1244799999999998,582,0.0378385409712791,-85.73,46080,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,184,11750,256.0,81,0.1050239999999999,580,0.0419143363833427,-81.28,47104,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,188,12006,256.0,83,0.0855679999999999,579,0.0480657368898391,-76.93,48128,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,192,12262,256.0,85,0.066112,578,0.0267117954790592,-73.13,49152,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,196,12518,256.0,86,0.05,576,0.0382371246814727,-68.78,50176,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,200,12774,256.0,88,0.05,575,0.0251381173729896,-64.43,51200,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,204,13030,256.0,90,0.05,574,0.0247792303562164,-60.46,52224,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,208,13286,256.0,92,0.05,573,0.0361090339720249,-56.39,53248,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,212,13542,256.0,94,0.05,571,0.0345004834234714,-52.53,54272,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,216,13798,256.0,96,0.05,570,0.0263624843209981,-49.1,55296,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,220,14054,256.0,98,0.05,569,0.0303799603134393,-45.72,56320,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,224,14310,256.0,100,0.05,568,0.0335401371121406,-42.41,57344,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,228,14566,256.0,102,0.05,567,0.0231879539787769,-39.34,58368,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,232,14822,256.0,104,0.05,566,0.0279827937483787,-36.16,59392,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,236,15078,256.0,106,0.05,565,0.0285627767443656,-33.4,60416,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,240,15334,256.0,108,0.05,565,0.0484114810824394,-30.93,61440,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,244,15590,256.0,110,0.05,564,0.0288777668029069,-28.31,62464,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,248,15846,256.0,112,0.05,563,0.0270466171205043,-25.88,63488,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,252,16102,256.0,114,0.05,562,0.0183358248323202,-23.57,64512,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,256,16358,256.0,116,0.05,562,0.0313350670039653,-21.71,65536,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,260,16614,256.0,118,0.05,561,0.027124784886837,-20.33,66560,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,264,16870,256.0,120,0.05,560,0.0215248242020607,-18.69,67584,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,268,17126,256.0,122,0.05,560,0.024089902639389,-17.24,68608,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,272,17382,256.0,124,0.05,559,0.0195562504231929,-15.79,69632,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,276,17638,256.0,126,0.05,558,0.0239009130746126,-14.88,70656,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,280,17894,256.0,128,0.05,558,0.0320239998400211,-14.09,71680,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,284,18150,256.0,130,0.05,557,0.0279065519571304,-13.73,72704,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,288,18406,256.0,132,0.05,557,0.0177242550998926,-13.49,73728,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,292,18662,256.0,134,0.05,556,0.0254273638129234,-13.32,74752,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,296,18918,256.0,136,0.05,556,0.0197204388678073,-13.08,75776,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,300,19174,256.0,138,0.05,555,0.0214175190776586,-12.84,76800,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,304,19430,256.0,140,0.05,554,0.0219903662800788,-12.85,77824,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,308,19686,256.0,142,0.05,554,0.0185790359973907,-12.85,78848,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,312,19942,256.0,144,0.05,553,0.0166865773499012,-12.72,79872,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,316,20198,256.0,146,0.05,553,0.012080792337656,-12.68,80896,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,320,20454,256.0,148,0.05,553,0.0146945025771856,-13.01,81920,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,324,20710,256.0,150,0.05,552,0.0187017805874347,-12.87,82944,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,328,20966,256.0,152,0.05,552,0.0105343302711844,-12.89,83968,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,332,21222,256.0,154,0.05,551,0.0239675268530845,-12.75,84992,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,336,21478,256.0,155,0.05,551,0.0185398235917091,-12.7,86016,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,340,21734,256.0,157,0.05,551,0.0174504406750202,-12.64,87040,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,344,21990,256.0,159,0.05,550,0.0162737183272838,-12.59,88064,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,348,22246,256.0,161,0.05,550,0.0251606572419405,-12.66,89088,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,352,22502,256.0,163,0.05,550,0.0253919046372175,-12.91,90112,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,356,22758,256.0,165,0.05,549,0.0116312848404049,-12.92,91136,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,360,23014,256.0,167,0.05,549,0.0143870441243052,-12.67,92160,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,364,23270,256.0,169,0.05,548,0.0168822780251503,-12.88,93184,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,368,23526,256.0,171,0.05,548,0.0143128093332052,-12.72,94208,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,372,23782,256.0,173,0.05,548,0.0147597249597311,-12.71,95232,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,376,24038,256.0,175,0.05,547,0.0221696607768535,-12.72,96256,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,380,24294,256.0,177,0.05,547,0.0189224816858768,-12.36,97280,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,384,24550,256.0,179,0.05,547,0.0160216595977544,-12.47,98304,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,388,24806,256.0,181,0.05,547,0.0171513725072145,-12.47,99328,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,392,25062,256.0,183,0.05,546,0.020916286855936,-12.32,100352,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,396,25318,256.0,185,0.05,546,0.0185132902115583,-12.29,101376,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,400,25574,256.0,187,0.05,546,0.0190825331956148,-12.25,102400,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,404,25830,256.0,189,0.05,545,0.0133947758004069,-12.0,103424,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,408,26086,256.0,191,0.05,545,0.0217143017798662,-11.89,104448,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,412,26342,256.0,193,0.05,545,0.0147261749953031,-11.91,105472,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,416,26598,256.0,195,0.05,545,0.0078420890495181,-12.01,106496,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,420,26854,256.0,197,0.05,544,0.0054611368104815,-11.81,107520,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,424,27110,256.0,199,0.05,544,0.0074388016946613,-11.83,108544,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,428,27366,256.0,201,0.05,544,0.0086169205605983,-11.77,109568,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,432,27622,256.0,203,0.05,543,0.0076709170825779,-11.78,110592,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,436,27878,256.0,205,0.05,543,0.0064054382964968,-11.8,111616,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,440,28134,256.0,207,0.05,543,0.0064125685021281,-11.86,112640,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,444,28390,256.0,209,0.05,543,0.0095365298911929,-11.95,113664,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,448,28646,256.0,211,0.05,542,0.0071768444031476,-11.86,114688,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,452,28902,256.0,213,0.05,542,0.0109066516160964,-11.56,115712,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,456,29158,256.0,215,0.05,542,0.0066916295327246,-11.51,116736,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,460,29414,256.0,217,0.05,542,0.0076444754377007,-11.42,117760,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,464,29670,256.0,219,0.05,542,0.0043260371312499,-11.5,118784,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,468,29926,256.0,221,0.05,541,0.0028277724049985,-11.43,119808,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,472,30182,256.0,223,0.05,541,0.0058463122695684,-11.47,120832,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,476,30438,256.0,225,0.05,541,0.0046144593507051,-11.45,121856,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,480,30694,256.0,227,0.05,541,0.0037346147000789,-11.7,122880,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,484,30950,256.0,229,0.05,541,0.0060087000019848,-11.57,123904,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,488,31206,256.0,230,0.05,540,0.004538788460195,-11.71,124928,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,492,31462,256.0,232,0.05,540,0.0015775491483509,-11.67,125952,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,496,31718,256.0,234,0.05,540,0.0026464215479791,-11.64,126976,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,500,31974,256.0,236,0.05,540,0.0037792632356286,-11.62,128000,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,504,32230,256.0,238,0.05,540,0.0017814418533816,-11.72,129024,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,508,32486,256.0,240,0.05,539,0.0041825836524367,-11.78,130048,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,512,32742,256.0,242,0.05,539,0.0017018881626427,-11.75,131072,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,516,32998,256.0,244,0.05,539,0.0003905523044522,-11.59,132096,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,520,33254,256.0,246,0.05,539,0.0009783772984519,-11.62,133120,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,524,33510,256.0,248,0.05,539,0.0041515063494443,-11.67,134144,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,528,33766,256.0,250,0.05,539,0.0030373851768672,-11.72,135168,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,532,34022,256.0,252,0.05,539,0.0028454451821744,-11.77,136192,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,536,34278,256.0,254,0.05,538,0.0003930428356397,-11.68,137216,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,540,34534,256.0,256,0.05,538,0.0004264523740857,-11.65,138240,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,544,34790,256.0,258,0.05,538,0.0004695820098277,-11.45,139264,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,548,35046,256.0,260,0.05,538,0.0006985253421589,-11.5,140288,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,552,35302,256.0,262,0.05,538,0.0017434007022529,-11.66,141312,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,556,35558,256.0,264,0.05,538,0.0004491846193559,-11.53,142336,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,560,35814,256.0,266,0.05,537,0.0031646864954382,-11.82,143360,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,564,36070,256.0,268,0.05,537,0.0002538526896387,-11.67,144384,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,568,36326,256.0,270,0.05,536,0.0020984902512282,-11.95,145408,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,572,36582,256.0,273,0.05,536,0.00232865056023,-12.18,146432,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,576,36838,256.0,275,0.05,535,0.0002289837284479,-12.21,147456,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,580,37094,256.0,277,0.05,535,0.0001843558129621,-12.2,148480,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,584,37350,256.0,279,0.05,534,6.163693615235388e-05,-12.23,149504,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,588,37606,256.0,281,0.05,534,0.0023951840121299,-12.2,150528,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,592,37862,256.0,283,0.05,534,0.000174826971488,-12.2,151552,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,596,38118,256.0,285,0.05,533,0.0002414951886748,-12.33,152576,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,600,38374,256.0,288,0.05,533,0.0001621194533072,-12.33,153600,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,604,38630,256.0,290,0.05,532,0.0004670956695917,-12.21,154624,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,608,38886,256.0,292,0.05,532,3.860428842017427e-05,-12.28,155648,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,612,39142,256.0,294,0.05,531,0.0002360415965085,-12.3,156672,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,616,39398,256.0,296,0.05,531,0.0002117981930496,-12.54,157696,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,620,39654,256.0,298,0.05,531,0.000140979871503,-12.46,158720,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,624,39910,256.0,300,0.05,531,0.000103446029243,-12.43,159744,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,628,40166,256.0,303,0.05,530,0.0001657265238463,-12.27,160768,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,632,40422,256.0,305,0.05,530,0.0001325947814621,-12.14,161792,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,636,40678,256.0,307,0.05,529,8.694050484336913e-05,-12.31,162816,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,640,40934,256.0,309,0.05,529,0.0001797348959371,-12.4,163840,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,644,41190,256.0,311,0.05,529,0.0001855771115515,-12.7,164864,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,648,41446,256.0,313,0.05,529,7.489449490094557e-05,-12.55,165888,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,652,41702,256.0,315,0.05,528,0.0001135652419179,-12.51,166912,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,656,41958,256.0,317,0.05,528,4.802604962605983e-05,-12.53,167936,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,660,42214,256.0,320,0.05,527,0.0008812210871838,-12.43,168960,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,664,42470,256.0,322,0.05,527,5.1120070565957576e-05,-12.54,169984,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,668,42726,256.0,324,0.05,527,0.0001313864049734,-12.39,171008,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,672,42982,256.0,326,0.05,526,0.000326499924995,-12.06,172032,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,676,43238,256.0,328,0.05,526,4.303648893255741e-05,-12.11,173056,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,680,43494,256.0,330,0.05,526,9.55328723648563e-05,-12.2,174080,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,684,43750,256.0,332,0.05,526,0.0026253121905028,-12.27,175104,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,688,44006,256.0,334,0.05,525,7.741607987554744e-05,-12.13,176128,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,692,44262,256.0,337,0.05,525,5.359533679438755e-05,-12.14,177152,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,696,44518,256.0,339,0.05,525,8.901487308321521e-05,-12.2,178176,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,700,44774,256.0,341,0.05,525,4.524345422396436e-05,-12.26,179200,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,704,45030,256.0,343,0.05,524,5.269971734378487e-05,-12.42,180224,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,708,45286,256.0,345,0.05,524,0.0001918623456731,-12.37,181248,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,712,45542,256.0,347,0.05,524,0.0001584323472343,-12.57,182272,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,716,45798,256.0,349,0.05,524,0.0001262824371224,-12.48,183296,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,720,46054,256.0,351,0.05,523,7.46319055906497e-05,-12.47,184320,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,724,46310,256.0,353,0.05,523,9.541148028802128e-05,-12.49,185344,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,728,46566,256.0,356,0.05,523,8.345132664544508e-05,-12.65,186368,3,4.666666666666667e-05,100000
0.0,4.666666666666667e-05,732,46822,256.0,358,0.05,523,0.0001797271543182,-12.82,187392,3,4.666666666666667e-05,100000
