time/total_timesteps,train/entropy_loss,train/value_loss,train/loss,train/n_updates,train/policy_gradient_loss,phase
561152,-0.0003132621241093,0.2153062132158084,0.1720077395439148,2730.0,6.891787052154541e-09,1
563200,-0.0002712484314542,0.0663614969551417,0.0040311468765139,2740.0,1.0977964848279953e-08,1
565248,-0.0002272815954711,0.4880528307519853,0.2746785879135132,2750.0,-0.0006262967071961,1
567296,-0.0002183700811656,0.0965818285556451,0.0084571149200201,2760.0,-1.7567072063684464e-08,1
569344,-0.0002225312271548,0.3261892594629899,0.1389843970537185,2770.0,-1.7113052308559415e-09,1
571392,-0.0002418129810394,0.0724970990602742,0.0617076493799686,2780.0,3.422610461711883e-09,1
573440,-0.0002320737217814,0.2164564903709106,0.0973643809556961,2790.0,2.188608050346374e-09,1
575488,-0.0001674460745562,0.1355724327964708,0.0212184656411409,2800.0,-0.0005695826257579,1
577536,-0.0001660885833189,0.0494605003223114,0.0226215682923793,2810.0,-9.505311027169228e-09,1
579584,-0.0001755003993821,0.0421044969500144,0.0615161620080471,2820.0,2.543674781918526e-09,1
581632,-0.0001589675010109,0.2339588756556622,0.2315331846475601,2830.0,8.149072527885435e-11,1
583680,-0.0001699440950687,0.2458713002008153,0.3852979242801666,2840.0,-1.280568540096283e-09,1
585728,-0.0001604451463208,0.1378574383619707,0.0891391858458519,2850.0,-1.204898580908775e-09,1
587776,-0.0001827812300689,0.1575077888614032,0.1191502436995506,2860.0,-3.6787241697311395e-09,1
589824,-0.0001610836940017,0.0526863676175708,0.0038756558205932,2870.0,-2.9103830456733704e-11,1
591872,-0.0001604469553058,0.0597027996525866,0.0132806934416294,2880.0,-1.920852810144424e-09,1
593920,-0.0001607932992556,0.1648086727596819,0.1146617159247398,2890.0,-5.913898348808288e-09,1
595968,-0.0001650510657782,0.1883441279525868,0.0175396837294101,2900.0,2.0209699869155883e-08,1
598016,-0.0001619073516849,0.1661080763442441,0.2295174151659011,2910.0,-1.478474587202072e-09,1
600064,-0.0001659005652982,0.0793613574816845,0.0100156171247363,2920.0,9.255018085241317e-10,1
602112,-0.0002001382232265,0.0233218441851931,0.0093678971752524,2930.0,-5.9371814131736755e-08,1
604160,-0.0001671569136306,0.0921639953478006,0.0113947875797748,2940.0,6.327172741293907e-09,1
606208,-0.000166876460571,0.3822846373310312,0.1280031502246856,2950.0,-1.076841726899147e-09,1
608256,-0.0001944274374181,0.0818163600022671,0.0158491563051939,2960.0,-6.373738870024681e-10,1
610304,-0.0001850149763413,0.0401878604767262,0.0111361248418688,2970.0,-1.0652001947164536e-09,1
612352,-0.0001690281567789,0.0135691896126445,0.0001933328603627,2980.0,-2.287561073899269e-09,1
614400,-0.000175155352008,0.0633042367502639,0.0238901823759078,2990.0,-1.6996636986732483e-08,1
616448,-0.0001741335036058,0.26095614352962,0.1696650236845016,3000.0,-3.8417056202888487e-10,1
618496,-0.000171876128661,0.3349492868874222,0.1053341403603553,3010.0,7.71251507103443e-10,1
620544,-0.000171017550565,0.10525146513246,0.0232816375792026,3020.0,-8.032657206058503e-10,1
622592,-0.000171366160066,0.0795076853904902,0.0357804894447326,3030.0,-2.2351741790771484e-09,1
624640,-0.0001718434465146,0.0656352699283161,0.0053528435528278,3040.0,-6.917980499565601e-09,1
626688,-0.0001843345264205,0.1103200503494008,0.1052101030945777,3050.0,-1.0503572411835193e-08,1
628736,-0.0001770045189914,0.2291170336364302,0.4191880226135254,3060.0,1.2939563021063804e-08,1
630784,-0.000186538950038,0.4601380845531821,0.2952448427677154,3070.0,-1.4435499906539915e-09,1
632832,-0.0001753363212628,0.0995634762904956,0.1154834479093551,3080.0,-1.5017576515674591e-09,1
634880,-0.0001785579806892,0.0345756458380492,0.0029449290595948,3090.0,-3.5058474168181423e-08,1
636928,-0.0001838156560552,0.24583920633886,0.1689245402812957,3100.0,2.3050233721733094e-09,1
638976,-0.0001893822163765,0.0772894141788128,0.0341705717146396,3110.0,-5.966285243630409e-09,1
641024,-0.0002032758167842,0.1801219807501183,0.0876756981015205,3120.0,-1.862645149230957e-09,1
643072,-0.0001880773850643,0.0275934458724805,0.0168212298303842,3130.0,-1.2223608791828156e-09,1
645120,-0.0001842639703681,0.0201894884448847,0.0013081793440505,3140.0,7.951166480779647e-09,1
647168,-0.0002146130289474,0.1044646268826909,0.0435598827898502,3150.0,-4.2351894080638893e-08,1
649216,-0.0002182584972615,0.012316904407271,0.0149996215477585,3160.0,-1.156411599367857e-07,1
651264,-0.0002191880179452,0.2003249944886192,0.0793998837471008,3170.0,2.3021129891276358e-09,1
653312,-0.0002334084463655,0.0815216004062676,0.0648529827594757,3180.0,1.7369166016578673e-08,1
655360,-0.0001522032060165,0.0965104265953414,0.0230762381106615,3190.0,-0.0006760663411114,1
657408,-0.00014611863553,0.0461965813461574,0.0197704620659351,3200.0,-5.937181413173674e-10,1
659456,-0.0001400661503794,0.0469535484207881,0.0431123301386833,3210.0,-8.294591680169106e-10,1
661504,-0.0001753673257553,0.0307134730082907,0.0158089473843574,3220.0,-4.493631422519684e-09,1
663552,-0.000142526880154,0.0938149216148303,0.0018523865146562,3230.0,-5.273614078760147e-09,1
665600,-0.0001389699235005,0.1014720325358212,0.0512793958187103,3240.0,2.703745849430561e-09,1
667648,-0.0001511202424808,0.0225672527187271,0.0162599552422761,3250.0,-4.866160452365875e-09,1
669696,-0.000146508884427,0.0240899319331219,0.0322135500609874,3260.0,3.3614924177527434e-08,1
671744,-0.0001421098611899,0.0387398752456647,0.0383551232516765,3270.0,2.1420419216156e-09,1
673792,-0.0001426920362064,0.1073275467497296,0.0843823030591011,3280.0,-8.32369551062584e-10,1
675840,-0.0001740600862831,0.0567597308363474,0.0363004766404628,3290.0,-2.3678876459598545e-08,1
677888,-0.0001431878443327,0.0249854482881346,0.0025297158863395,3300.0,-5.163019523024559e-09,1
679936,-0.0001818380580516,0.0595119354962662,0.002911081071943,3310.0,-5.413312464952469e-09,1
681984,-0.0001748764669173,0.0312320496903339,0.0116491885855793,3320.0,-2.139713615179062e-08,1
684032,-0.0001622474010218,0.2700016723654698,0.06792863458395,3330.0,-1.967418938875198e-09,1
686080,-0.0001628418187465,0.1006991921953158,0.0449841395020484,3340.0,2.569868229329586e-09,1
688128,-0.000147179846499,0.0496614401687111,0.0085805933922529,3350.0,-3.090826794505119e-09,1
690176,-0.0001554834523631,0.0512679719737207,0.0530919432640075,3360.0,-6.08852133154869e-09,1
692224,-0.0001490162560003,0.1149265831285447,0.0222539324313402,3370.0,2.3283064365386964e-11,1
694272,-0.0001620707806068,0.1408775837306166,0.0834283158183097,3380.0,-1.210719347000122e-09,1
696320,-0.0002545482215282,0.1453305795672349,0.107983760535717,3390.0,-4.6147033572196964e-08,1
698368,-0.0002155431120627,0.1206583772902376,0.0721420347690582,3400.0,-8.312053978443147e-08,1
700416,-0.000161651001872,0.0730607886682264,0.0045936158858239,3410.0,-4.71482053399086e-09,1
702464,-0.0002530579555241,0.1543298398668412,0.1381138414144516,3420.0,-1.4388933777809142e-08,1
704512,-0.000184291642472,0.1701048646384151,0.2210462540388107,3430.0,9.022187441587447e-10,1
706560,-0.0001994438427573,0.0441775612123819,0.018700310960412,3440.0,-1.0296935215592385e-08,1
708608,-0.0001686867899479,0.1921059142594458,0.1268261075019836,3450.0,-4.924368113279342e-09,1
710656,-0.0002280453953062,0.0553009419541922,0.0159056987613439,3460.0,-2.225278876721859e-08,1
712704,-0.0001984784092201,0.0279996219658642,0.0057694059796631,3470.0,1.3940734788775444e-09,1
714752,-0.0001978008302103,0.0659561486230813,0.0170481856912374,3480.0,-2.9045622795820235e-09,1
716800,-0.0001668938508373,0.2544714444753481,0.1614352017641067,3490.0,1.4551915228366852e-10,1
718848,-0.00022404792835,0.1732422660687007,0.1520404666662216,3500.0,-1.3998942449688911e-08,1
720896,-0.0002096899341267,0.066385719232494,0.0042539839632809,3510.0,-4.0046870708465575e-09,1
722944,-0.0001614791204701,0.0349380395564367,0.0402726791799068,3520.0,-5.814945325255394e-09,1
724992,-0.000242028780849,0.262918850814458,0.2680960297584533,3530.0,-1.5331897884607314e-08,1
727040,-0.0002353189012865,0.0149767819347289,0.0206734426319599,3540.0,-4.298053681850433e-08,1
729088,-0.0001805162857635,0.0269287437986349,0.0066276271827518,3550.0,-5.602487362921238e-09,1
731136,-0.0001960564535693,0.0496167243363743,0.0001968759461306,3560.0,-1.680455170571804e-08,1
733184,-0.0001995149157664,0.114725168631412,0.0579347237944603,3570.0,-2.2351741790771484e-09,1
735232,-0.000197478614973,0.0747389226657105,0.0109020797535777,3580.0,-2.0256265997886656e-09,1
737280,-0.0002111939689712,0.1561539481888758,0.0844657868146896,3590.0,-2.5783083401620387e-08,1
739328,-0.000177837324918,0.2169397617748472,0.0026151267811656,3600.0,4.074536263942718e-10,1
741376,-0.0002007346580285,0.0372543323762329,0.0397191159427166,3610.0,-1.0710209608078e-09,1
743424,-0.000261860514729,0.043930667679524,0.0039072935469448,3620.0,-2.140703145414591e-07,1
745472,-0.0002072329194561,0.0884905831633659,0.0059262150898575,3630.0,-1.75248715095222e-08,1
747520,-0.0002120968130839,0.0332202731478901,0.014190993271768,3640.0,-1.6426201909780502e-08,1
749568,-0.0001904064334667,0.0839391162386164,0.0925705283880233,3650.0,-1.5913974493741988e-08,1
751616,-0.0002700760036532,0.0158916746808245,0.0143054407089948,3660.0,-3.917375579476356e-09,1
753664,-0.0002175468094719,0.0099994390076972,0.0252328999340534,3670.0,-1.383625203743577e-07,1
755712,-0.0002161897769838,0.2262818006216548,0.0929154604673385,3680.0,-2.586748450994491e-08,1
757760,-0.0002227852588475,0.2876409453339875,0.0717714428901672,3690.0,-7.275957614183425e-10,1
759808,-0.0002373921857724,0.064458937447489,0.0190502945333719,3700.0,-1.78581103682518e-08,1
761856,-0.000222695714001,0.0980465169501258,0.0038910906296223,3710.0,-4.403700586408376e-08,1
763904,-0.0002848600055585,0.0149113514204145,0.0223541669547557,3720.0,-2.5666668079793453e-07,1
765952,-0.0003235930984374,0.2752046921523288,0.042549755424261,3730.0,1.6955891624093056e-08,1
768000,-0.0002333315702344,0.0140632933982487,0.00321930879727,3740.0,-2.4563632905483248e-09,1
770048,-0.0003186548263329,0.0707094979705289,0.0284373834729194,3750.0,-1.7025740817189217e-08,1
772096,-0.0002602762484457,0.1046342434012331,0.0889579355716705,3760.0,-2.5003100745379925e-08,1
774144,-0.000293377285925,0.0087309796334011,0.000812156475149,3770.0,-1.51956919580698e-07,1
776192,-0.0002700872155401,0.0186975064141734,0.0022943399380892,3780.0,-1.3402896001935005e-07,1
778240,-0.0004336887723184,0.0166403919920412,0.017219953238964,3790.0,-1.1279364116489889e-06,1
780288,-0.0003396297412109,0.1028227693546796,0.014350663870573,3800.0,1.3021053746342658e-08,1
782336,-0.0003412582613236,0.0054818400058138,0.0024799748789519,3810.0,-1.3391836546361445e-07,1
784384,-0.0005655927860061,0.067556744164176,0.0391762591898441,3820.0,-9.9849421530962e-08,1
786432,-0.0004439046890183,0.0054992342948025,0.0014016279019415,3830.0,-3.710098098963499e-07,1
788480,-0.0004540626927337,0.0666979038120189,0.0646828189492225,3840.0,-1.5642726793885234e-07,1
790528,-0.0004144360438658,0.4731517207808792,0.3621432483196258,3850.0,-0.0007602742523886,1
792576,-0.0004595074340613,0.0354280011977607,0.0460884720087051,3860.0,-5.5431155487895016e-08,1
794624,-0.0004825455373065,0.0418389484388171,0.0337442681193351,3870.0,-8.854258339852095e-07,1
796672,-0.0003944965741538,0.0070304213732015,0.0008984840824268,3880.0,-2.4928012862801554e-07,1
798720,-0.0005289263302984,0.0824107500491663,0.0159131176769733,3890.0,-3.685709089040757e-08,1
800768,-0.0003705135524796,0.0134654240720919,0.0038609411567449,3900.0,-3.741675755009055e-07,1
802816,-0.0004104059116798,0.0601815722453466,0.0029348039533942,3910.0,-1.0264338925480844e-07,1
804864,-0.0003614358094637,0.3416489899464068,0.4507284760475158,3920.0,-2.570159267634154e-07,1
806912,-0.0004691859401646,0.0647730854921974,0.010002895258367,3930.0,-1.0029471013695001e-07,1
808960,-0.0003834529336018,0.3171080298256129,0.1977027505636215,3940.0,-0.0008272760256659,1
811008,-0.0004192232125205,0.0153120187183958,0.0037004596088081,3950.0,-2.0042061805725097e-07,1
813056,-0.0002633751046232,0.0817908675095168,0.0614770352840423,3960.0,-2.3189932107925417e-08,1
815104,-0.0003940158389013,0.0495019005131325,0.0421617291867733,3970.0,-3.8370490074157724e-08,1
817152,-0.0003075588116189,0.0634687305020634,0.0558899901807308,3980.0,-0.0004489213752094,1
819200,-0.0003505619297357,0.0169911243552633,0.0186471417546272,3990.0,-7.815542630851269e-08,1
821248,-0.0002890979980293,0.0084024533202409,6.380571721820161e-05,4000.0,1.4377292245626451e-08,1
823296,-0.0002505737262254,0.3027283449657261,0.1998893022537231,4010.0,-9.872019290924072e-09,1
825344,-0.0002982742294989,0.0243572973279697,0.0141357965767383,4020.0,-4.482863005250692e-08,1
827392,-0.0002788481455354,0.1591496367240324,0.0473841652274131,4030.0,-5.308538675308228e-09,1
829440,-0.0003037175549252,0.0523695890879025,0.040037352591753,4040.0,-1.7083948478102684e-08,1
831488,-0.0002980038228997,0.1667920074280118,0.0559950843453407,4050.0,3.0267983675003053e-10,1
833536,-0.000265644762112,0.2344039206160232,0.0236234590411186,4060.0,-1.0011717677116394e-09,1
835584,-0.0002549264270783,0.1860554384533315,0.1336290836334228,4070.0,-1.169973984360695e-09,1
837632,-0.0003589067146094,0.0147540624137036,0.0023614517413079,4080.0,-6.466289050877096e-08,1
839680,-0.00030078916825,0.2856703708064742,0.009686317294836,4090.0,-5.5297277867794034e-11,1
841728,-0.0002550348548538,0.0557642771891551,0.0165606047958135,4100.0,-1.1935480870306493e-08,1
843776,-0.0002970455469039,0.0786131915490841,0.0135135604068636,4110.0,-2.2351741790771484e-09,1
845824,-0.0003360089947818,0.1231003369717655,0.0859652087092399,4120.0,-4.819594323635101e-09,1
847872,-0.0003125062590697,0.1080925639253109,0.0875198096036911,4130.0,-1.734006218612194e-07,1
849920,-0.0003641352694103,0.0719131545891286,0.0155953168869018,4140.0,-5.7223951444029816e-08,1
851968,-0.0003001662735186,0.0173158850055187,0.0063712648116052,4150.0,-7.190974429249764e-08,1
854016,-0.0005614958805381,0.2089374704344663,0.1090713739395141,4160.0,1.7083948478102684e-08,1
856064,-0.0003422220208449,0.0272631359483057,0.000307972804876,4170.0,-7.156049832701685e-08,1
858112,-0.000249552670175,0.0331140441157913,0.0071952478028833,4180.0,1.3189855962991714e-08,1
860160,-0.0004717934949439,0.0396889279552851,0.0266708619892597,4190.0,-5.889625754207372e-07,1
862208,-0.0004806679196917,0.0153424824526155,0.0001587749575264,4200.0,-4.365458153188229e-07,1
864256,-0.000375990932298,0.0450099821464391,0.0738391280174255,4210.0,-1.8498918507248164e-06,1
866304,-0.0004608967483363,0.0190601754562521,0.028464987874031,4220.0,-9.06252535060048e-07,1
868352,-0.0005591247721895,0.0963573221903061,0.083448976278305,4230.0,-2.293149009346962e-06,1
870400,-0.0005447748262668,0.0224992942079552,0.0147525463253259,4240.0,-5.669990787282586e-06,1
872448,-0.0007594383896503,0.0331578899218584,0.0238662902265787,4250.0,-2.6544963475316764e-06,1
874496,-0.0013342445890884,0.0643089144014084,0.0835854634642601,4260.0,-7.543909305240959e-07,1
876544,-0.0006575951374543,0.0521560080786002,0.0361863262951374,4270.0,-2.1785381250083445e-07,1
878592,-0.0007408895755361,0.0937740981506067,0.1095227673649787,4280.0,-5.250680260360241e-07,1
880640,-0.0008772989916906,0.0167670473281759,0.0164858233183622,4290.0,-6.245274562388658e-07,1
882688,-0.0011435336011345,0.0056363995434367,0.0023652226664125,4300.0,-5.851878086104989e-06,1
884736,-0.0014371738521731,0.2078399684280157,0.0917791575193405,4310.0,-0.0005292169691529,1
886784,-0.0005755191185016,0.0178127707727981,0.0138399275019764,4320.0,-8.990638889372348e-07,1
888832,-0.000806270805333,0.1385993186966516,0.0914121642708778,4330.0,-1.9336584955453872e-08,1
890880,-0.0009148223245574,0.1439069842686876,0.1074312254786491,4340.0,-5.467678420245647e-07,1
892928,-0.0011591358561418,0.4057298118248582,0.0557376854121685,4350.0,-0.0009707881778012,1
894976,-0.0010002562652516,0.2260043031186796,0.0750320628285408,4360.0,-0.0006875099614262,1
897024,-0.0008608378717326,0.0377731590546318,0.0264088604599237,4370.0,-1.330394297838211e-07,1
899072,-0.0007941943047626,0.3115420079091563,0.0861897692084312,4380.0,-9.953510016202928e-09,1
901120,-0.0009677209360233,0.0734546304349351,0.016487643122673,4390.0,-4.5174965634942056e-08,1
903168,-0.0006359287261147,0.3535168883623555,0.0191482622176408,4400.0,-1.1476222425699233e-07,1
905216,-0.0007697380926401,0.0921691069015651,0.0093161556869745,4410.0,-1.864158548414707e-07,1
907264,-0.0010680395389499,0.0951688743942213,0.0094775818288326,4420.0,-2.05829564947635e-07,1
909312,-0.0011653236011625,0.0243194834202313,0.0021519444417208,4430.0,-4.834262654185296e-07,1
911360,-0.001018963316892,0.0126029349275995,0.024075424298644,4440.0,-9.614770533517005e-07,1
913408,-0.0012836392459576,0.3562076587812043,0.3013375103473663,4450.0,-9.987270459532737e-08,1
915456,-0.0007004934530414,0.0702519531769212,0.0215360186994075,4460.0,-0.0007894169888459,1
917504,-0.0008206968108424,0.0202833599470068,0.0043523274362087,4470.0,-2.238841261714697e-07,1
919552,-0.0010866429904126,0.0920063273952109,0.1498783677816391,4480.0,-2.959452103823424e-07,1
921600,-0.0011445391588495,0.0696139145755296,0.0130734732374548,4490.0,-4.560046363621951e-07,1
923648,-0.0008029123440792,0.0994021115155192,0.0113130938261747,4500.0,-2.8201611712574962e-08,1
925696,-0.0010507800878258,0.1025820438240771,0.0534991957247257,4510.0,-4.040542989969254e-07,1
927744,-0.0014177211312926,0.0494827422939124,0.0071080923080444,4520.0,-4.631379852071404e-07,1
929792,-0.0012062837660778,0.0174640296223515,0.0185703691095113,4530.0,-5.899870302528143e-07,1
931840,-0.0008106396395305,0.1084467657201457,0.1645176857709884,4540.0,-2.6845373213291168e-08,1
933888,-0.0012821602096664,0.009973326819545,0.0001279508869629,4550.0,-5.229655653238297e-06,1
935936,-0.0015139125069254,0.0664104681054595,0.0167658310383558,4560.0,-5.9354351833462724e-08,1
937984,-0.0015908943605609,0.1253595779824536,0.0355906523764133,4570.0,-0.000356332946103,1
940032,-0.0012687161230132,0.1980464296881109,0.0758302062749862,4580.0,-0.0010332231409847,1
942080,-0.0008287604330689,0.0548245622310787,0.0190701484680175,4590.0,-0.0010251844360027,1
944128,-0.0005604603189567,0.1463924471172504,0.0834522917866706,4600.0,-6.05592504143715e-08,1
946176,-0.0006489210310974,0.0944708831899333,0.0975873991847038,4610.0,-3.7869904190301896e-08,1
948224,-0.0003275656876212,0.3191494720056653,0.1039326339960098,4620.0,-0.00068601113162,1
950272,-0.0006598904285056,0.0905751409241929,0.0139405047520995,4630.0,-1.5467521734535698e-07,1
952320,-0.0006922215339727,0.1253681950329337,0.0685868039727211,4640.0,-3.332097548991442e-08,1
954368,-0.0005183592831599,0.0248385747743668,0.0292099844664335,4650.0,-2.2567110136151313e-08,1
956416,-0.0006486598882474,0.0055442114174184,0.0013708269689232,4660.0,-1.1914526112377645e-07,1
958464,-0.0003972661692387,0.048863746610732,0.0253111477941274,4670.0,-1.8812716007232665e-08,1
960512,-0.0004887526007223,0.0137633559919777,0.0100537445396184,4680.0,-1.9989674910902979e-07,1
962560,-0.0004726441533421,0.0319139938212174,0.0009870555950328,4690.0,-7.508788257837296e-09,1
964608,-0.0005665501688781,0.1162904102238826,0.1436871141195297,4700.0,-8.632196113467217e-09,1
966656,-0.000422344155595,0.0737090477414312,0.0241262838244438,4710.0,-4.9045775085687645e-08,1
968704,-0.0007287529871973,0.0329430745085119,0.0039268950931727,4720.0,-8.490169420838355e-08,1
970752,-0.0007670635328395,0.0409945314233482,0.0023356948513537,4730.0,-4.543224349617958e-07,1
972800,-0.0009557504665281,0.1220466305545414,0.0016880573239177,4740.0,-1.8102582544088364e-08,1
974848,-0.0002710120679694,0.0244219027648796,0.0004396112344693,4750.0,-1.849781256169081e-07,1
976896,-0.0007376470464805,0.0285010768686333,0.024601262062788,4760.0,1.640873961150646e-08,1
978944,-0.0005208470258367,0.0205285475774871,0.0002258616732433,4770.0,-2.290355041623116e-07,1
980992,-0.0007208493843791,0.1939180700224824,0.1048107743263244,4780.0,-6.711343303322792e-09,1
983040,-0.0006306370196398,0.1660790767986327,0.0832118019461631,4790.0,-0.0002799541311105,1
985088,-0.0005846510466653,0.0408213547864761,0.0003831136855296,4800.0,-3.001332515850663e-08,1
987136,-0.0004579927357553,0.1261670208710711,0.1894480288028717,4810.0,-7.689232006669044e-09,1
989184,-0.0004588110656186,0.0823921711751609,0.0460796914994716,4820.0,2.6775524020195005e-10,1
991232,-0.0004467094662686,0.0209402536587731,0.0044196071103215,4830.0,-4.906323738396168e-08,1
993280,-0.0004835777945118,0.0146406411129646,0.0096178473904728,4840.0,3.358582034707069e-09,1
995328,-0.0003752108703338,0.0207725563179337,0.0016549763968214,4850.0,-2.2232416085898876e-08,1
997376,-0.0004650830873288,0.0301527319061278,0.0071840928867459,4860.0,-5.083857104182243e-08,1
999424,-0.0004828712651942,0.0238868423604799,0.0195264350622892,4870.0,6.543996278196573e-09,1
1001472,-0.0004337643440521,0.0593195392691996,0.0007772123208269,4880.0,-8.444767445325851e-08,1
