rollout/success_rate,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/loss,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,phase,phase_learning_rate_start,phase_learning_rate_end
0.0,122,256.0,976,249856,-1.4960000000000002,255,0.1271131783723831,-4.470348358154297e-09,0.4200618267059326,0.0,0.0349319469176407,0.0002380479999999,-5.0109480434912256e-05,0.2,0.0,1210.0,1,0.0003,5e-05
0.0,123,256.0,984,251904,-1.4520000000000004,255,0.0010989814763888,-2.9685907065868374e-09,0.256563663482666,0.0,0.0557759354218433,0.0002375359999999,-4.955155504831055e-05,0.2,0.0,1220.0,1,0.0003,5e-05
0.0,124,256.0,992,253952,-1.61,255,0.0105858873575925,-9.950599633157253e-09,0.3078778386116028,0.0,0.0390834461264603,0.0002370239999999,-4.966258447893779e-05,0.2,0.0,1230.0,1,0.0003,5e-05
0.0,125,256.0,1000,256000,-1.338,255,0.0684227645397186,-4.627509042620659e-09,0.054854393005371,0.0,0.189932347798458,0.0002365119999999,-5.2531289566104536e-05,0.2,0.0,1240.0,1,0.0003,5e-05
0.0,126,256.0,1008,258048,-1.0020000000000002,255,0.0001756459387252,-6.472691893577576e-09,0.4331001043319702,0.0,0.0223330103175612,0.0002359999999999,-5.3657797980122265e-05,0.2,0.0,1250.0,1,0.0003,5e-05
0.0,127,256.0,1016,260096,-0.8660000000000001,255,0.0095183970406651,-1.478474587202072e-09,0.2203073501586914,0.0,0.0617500310940158,0.0002354879999999,-4.962806465300673e-05,0.2,0.0,1260.0,1,0.0003,5e-05
0.0,128,256.0,1024,262144,-1.014,255,0.1120967492461204,2.561137080192566e-09,0.2641360759735107,0.0,0.0298054481466351,0.0002349759999999,-4.975061347067822e-05,0.2,0.0,1270.0,1,0.0003,5e-05
0.0,129,256.0,1032,264192,-1.064,255,0.0809775367379188,5.587935447692871e-10,0.1612716913223266,0.0,0.0743144902733547,0.0002344639999999,-5.039950083300937e-05,0.2,0.0,1280.0,1,0.0003,5e-05
0.0,130,256.0,1040,266240,-0.882,255,0.0003747453156393,7.799826562404633e-10,0.0598173141479492,0.0,0.0977774456507177,0.0002339519999999,-5.062834757154633e-05,0.2,0.0,1290.0,1,0.0003,5e-05
0.0,131,256.0,1048,268288,-1.028,255,0.0013889118563383,5.599576979875565e-09,0.1021323204040527,0.0,0.1454234723405534,0.0002334399999999,-4.991505452380807e-05,0.2,0.0,1300.0,1,0.0003,5e-05
0.0,132,256.0,1056,270336,-1.016,255,0.0019358894787728,-7.799826562404633e-10,0.023791491985321,0.0,0.169595993688381,0.0002329279999999,-5.0068621430909846e-05,0.2,0.0,1310.0,1,0.0003,5e-05
0.0,133,256.0,1064,272384,-0.914,255,0.0050167855806648,8.975621312856674e-09,0.1433944106101989,0.0,0.0934268462338877,0.0002324159999999,-5.1457618155836826e-05,0.2,0.0,1320.0,1,0.0003,5e-05
0.0,134,256.0,1072,274432,-1.054,255,0.0002230896789114,-1.1973315849900245e-08,0.4813610315322876,0.0,0.0314722880550107,0.0002319039999999,-5.163949313100602e-05,0.2,0.0,1330.0,1,0.0003,5e-05
0.0,135,256.0,1080,276480,-1.0,255,0.1967856734991073,1.8044374883174894e-09,0.0777954459190368,0.0,0.3305532632482936,0.0002313919999999,-5.076765860394517e-05,0.2,0.0,1340.0,1,0.0003,5e-05
0.0,136,256.0,1088,278528,-1.0320000000000005,255,0.0019722317811101,-1.934240572154522e-08,0.4847342371940613,0.0,0.0402736628202546,0.0002308799999999,-5.2402637356863126e-05,0.2,0.0,1350.0,1,0.0003,5e-05
0.0,137,256.0,1096,280576,-0.974,255,0.1141877099871635,1.664739102125168e-09,0.3997293710708618,0.0,0.0321307448258266,0.0002303679999999,-5.108871064294362e-05,0.2,0.0,1360.0,1,0.0003,5e-05
0.0,138,256.0,1104,282624,-1.086,255,0.0805836990475654,-2.287561073899269e-09,0.2014458179473877,0.0,0.053929175669964,0.000229856,-5.085774532744836e-05,0.2,0.0,1370.0,1,0.0003,5e-05
0.0,139,256.0,1112,284672,-1.0220000000000002,255,0.1096969544887542,2.724118530750274e-09,0.3583100438117981,0.0,0.0328454716127453,0.0002293439999999,-5.131403304403648e-05,0.2,0.0,1380.0,1,0.0003,5e-05
0.0,140,256.0,1120,286720,-0.962,255,0.0011050410103052,3.742752596735954e-09,0.7887392640113831,0.0,0.0015859749690207,0.0002288319999999,-5.1018402064073595e-05,0.2,0.0,1390.0,1,0.0003,5e-05
0.0,141,256.0,1128,288768,-0.9500000000000002,255,0.0009061106247827,1.4225952327251436e-08,0.3748957514762878,0.0,0.0582062961868359,0.0002283199999999,-5.275886214803904e-05,0.2,0.0,1400.0,1,0.0003,5e-05
0.0,142,256.0,1136,290816,-0.812,255,0.0015068259090185,-1.6618287190794943e-09,0.4754015803337097,0.0,0.0075419735301693,0.0002278079999999,-5.338618575478904e-05,0.2,0.0,1410.0,1,0.0003,5e-05
0.0,143,256.0,1144,292864,-0.662,255,0.0008153022499755,9.953510016202927e-10,0.8368517756462097,0.0,0.0020876609381957,0.0002272959999999,-5.1926499554610925e-05,0.2,0.0,1420.0,1,0.0003,5e-05
0.0,144,256.0,1152,294912,-0.5099999999999999,255,0.1078732013702392,-1.629814505577087e-10,0.1255984902381897,0.0,0.0547941092161636,0.0002267839999999,-5.271338063721487e-05,0.2,0.0,1430.0,1,0.0003,5e-05
0.0,145,256.0,1160,296960,-0.6560000000000001,255,0.0006714692572131,-1.030275598168373e-09,0.0174912214279174,0.0,0.0723668852275295,0.0002262719999999,-5.21604192272207e-05,0.2,0.0,1440.0,1,0.0003,5e-05
0.0,146,256.0,1168,299008,-0.5039999999999999,255,0.0644061490893364,8.49831849336624e-10,0.0441762208938598,0.0,0.1151436716911121,0.0002257599999999,-5.211040347603557e-05,0.2,0.0,1450.0,1,0.0003,5e-05
0.0,147,256.0,1176,301056,-0.3879999999999999,255,0.0017559319967404,-1.5832483768463132e-09,0.0179359316825866,0.0,0.3374419139610836,0.0002252479999999,-5.244385092737502e-05,0.2,0.0,1460.0,1,0.0003,5e-05
0.0,148,256.0,1184,303104,-0.596,255,0.0032268844079226,-3.937166184186935e-08,0.7376586198806763,0.0,0.0041503521645609,0.0002247359999999,-5.494593997354968e-05,0.2,0.0,1470.0,1,0.0003,5e-05
0.0,149,256.0,1192,305152,-0.82,255,0.0025022784247994,1.455191522836685e-09,0.0224599242210388,0.0,0.2239338843202858,0.0002242239999999,-5.3130474361751114e-05,0.2,0.0,1480.0,1,0.0003,5e-05
0.0,150,256.0,1200,307200,-0.7239999999999999,255,0.0021356404758989,-1.0593794286251068e-09,0.1021504998207092,0.0,0.224472378072096,0.0002237119999999,-5.464313608172233e-05,0.2,0.0,1490.0,1,0.0003,5e-05
0.0,151,256.0,1208,309248,-0.8039999999999999,255,0.0007705016178078,-2.6950147002935404e-09,0.2906487584114074,0.0,0.0543941636864474,0.0002231999999999,-5.343842312868219e-05,0.2,0.0,1500.0,1,0.0003,5e-05
0.0,152,256.0,1216,311296,-0.948,255,0.0008820184157229,3.396417014300823e-09,0.6487566232681274,0.0,0.0012665815130503,0.0002226879999999,-5.3063526274854665e-05,0.2,0.0,1510.0,1,0.0003,5e-05
0.0,153,256.0,1224,313344,-1.094,255,0.0012142001651227,-3.463355824351311e-10,0.2744024991989136,0.0,0.0968625433073611,0.0002221759999999,-5.495761888596462e-05,0.2,0.0,1520.0,1,0.0003,5e-05
0.0,154,256.0,1232,315392,-1.0639999999999998,255,0.025537310168147,1.629814505577087e-10,0.0681106448173523,0.0,0.2063807517275563,0.0002216639999999,-5.489572818078159e-05,0.2,0.0,1530.0,1,0.0003,5e-05
0.0,155,256.0,1240,317440,-1.126,255,0.0155282076448202,-6.775371730327606e-09,0.5062013864517212,0.0,0.0075585434561617,0.0002211519999999,-5.438561765913619e-05,0.2,0.0,1540.0,1,0.0003,5e-05
0.0,156,256.0,1248,319488,-1.096,255,0.0005903792916797,1.920852810144424e-09,0.0350018739700317,0.0,0.1252118911594152,0.0002206399999999,-5.8453213341636e-05,0.2,0.0,1550.0,1,0.0003,5e-05
0.0,157,256.0,1256,321536,-1.128,255,0.0973011329770088,-1.5133991837501526e-10,0.0358122587203979,0.0,0.1660298203067213,0.0002201279999999,-5.510031014637207e-05,0.2,0.0,1560.0,1,0.0003,5e-05
0.0,158,256.0,1264,323584,-1.144,255,0.1006381511688232,-3.3760443329811095e-10,0.0502040982246398,0.0,0.2406714749828097,0.0002196159999999,-5.4469568840431745e-05,0.2,0.0,1570.0,1,0.0003,5e-05
0.0,159,256.0,1272,325632,-1.21,255,0.0003979200555477,7.275957614183425e-10,0.899320662021637,0.0,0.0011670786334889,0.0002191039999999,-5.567395514844975e-05,0.2,0.0,1580.0,1,0.0003,5e-05
0.0,160,256.0,1280,327680,-1.342,255,0.1262129694223404,-2.2206222638487816e-08,0.0692742466926574,0.0,0.1177370496327057,0.0002185919999999,-5.746651013396331e-05,0.2,0.0,1590.0,1,0.0003,5e-05
0.0,161,256.0,1289,329728,-1.014,255,0.1529139578342437,5.238689482212067e-10,0.0370222330093383,0.0,0.245396022798377,0.0002180799999999,-5.788336175100994e-05,0.2,0.0,1600.0,1,0.0003,5e-05
0.0,162,256.0,1297,331776,-0.8880000000000001,255,0.0002740944910328,-1.8125865608453753e-08,0.7568551301956177,0.0,0.005872493370407,0.0002175679999999,-5.730264806516061e-05,0.2,0.0,1610.0,1,0.0003,5e-05
0.0,163,256.0,1305,333824,-0.8320000000000002,255,0.0028473916463553,-5.937181413173674e-10,0.0974549651145935,0.0,0.2292049857962411,0.0002170559999999,-5.850975435350847e-05,0.2,0.0,1620.0,1,0.0003,5e-05
0.0,164,256.0,1313,335872,-0.9160000000000004,255,0.000154670808115,-2.4086330085992817e-08,0.9439451098442078,0.0,0.0012168102703071,0.0002165439999999,-5.801179340778617e-05,0.2,0.0,1630.0,1,0.0003,5e-05
0.0,165,256.0,1321,337920,-0.8400000000000002,255,0.0006756618968211,-1.9260914996266364e-08,0.1618789434432983,0.0,0.0512342684285613,0.0002160319999999,-6.300337045104243e-05,0.2,0.0,1640.0,1,0.0003,5e-05
0.0,166,256.0,1329,339968,-0.954,255,0.1189262717962265,-6.8102963268756875e-09,0.1775720715522766,0.0,0.1539275679126149,0.0002155199999999,-5.876790819456801e-05,0.2,0.0,1650.0,1,0.0003,5e-05
0.0,167,256.0,1337,342016,-1.084,255,0.1441022157669067,-1.8510036170482634e-09,0.1709395051002502,0.0,0.125130478671781,0.0002150079999999,-6.084194083086913e-05,0.2,0.0,1660.0,1,0.0003,5e-05
0.0,168,256.0,1345,344064,-1.156,255,0.0309250820428133,9.895302355289459e-11,0.1512960195541381,0.0,0.1075271011039149,0.0002144959999999,-5.9990295994794e-05,0.2,0.0,1670.0,1,0.0003,5e-05
0.0,169,256.0,1353,346112,-1.368,255,0.0026206946931779,-8.917413651943206e-09,0.1215440034866333,0.0,0.1931868140760343,0.000213984,-5.950988465883711e-05,0.2,0.0,1680.0,1,0.0003,5e-05
0.0,170,256.0,1361,348160,-1.3600000000000003,255,0.002297117607668,-2.270098775625229e-09,0.047085165977478,0.0,0.2582851466489956,0.0002134719999999,-6.331960848910967e-05,0.2,0.0,1690.0,1,0.0003,5e-05
0.0,171,256.0,1369,350208,-1.2540000000000004,255,0.0015626028180122,-3.1141098588705063e-09,0.3454075455665588,0.0,0.0310849999515994,0.0002129599999999,-6.306275081442436e-05,0.2,0.0,1700.0,1,0.0003,5e-05
0.0,172,256.0,1377,352256,-1.006,255,0.0002970236528199,-8.125789463520051e-09,0.8012053370475769,0.0,0.0020824858203923,0.0002124479999999,-6.745336486346787e-05,0.2,0.0,1710.0,1,0.0003,5e-05
0.0,173,256.0,1385,354304,-1.1,255,0.0001001612326945,-1.0302755981683733e-08,0.4481255412101745,0.0,0.0027334507001796,0.0002119359999999,-6.68854234390892e-05,0.2,0.0,1720.0,1,0.0003,5e-05
0.0,174,256.0,1393,356352,-1.194,255,0.0026418862398713,8.96397978067398e-10,0.0100677013397216,0.0,0.6107947006617905,0.000211424,-6.869806120448629e-05,0.2,0.0,1730.0,1,0.0003,5e-05
0.0,175,256.0,1401,358400,-1.2479999999999998,255,0.0007069679559208,-2.530287019908428e-08,0.8770575523376465,0.0,0.000450466145412,0.0002109119999999,-6.62262597870722e-05,0.2,0.0,1740.0,1,0.0003,5e-05
0.0,176,256.0,1409,360448,-1.2399999999999998,255,0.0039816009812057,-3.799796104431152e-08,0.5277581810951233,0.0,0.0023143035152315,0.0002103999999999,-6.462879791797604e-05,0.2,0.0,1750.0,1,0.0003,5e-05
0.0,177,256.0,1417,362496,-1.232,255,0.0004560392408166,4.086177796125412e-09,0.073296308517456,0.0,0.03103533941171,0.0002098879999999,-6.515772402053699e-05,0.2,0.0,1760.0,1,0.0003,5e-05
0.0,178,256.0,1426,364544,-1.09,255,0.1096194759011268,3.41970007866621e-10,0.0266815423965454,0.0,0.1744769213059044,0.0002093759999999,-7.291842630365863e-05,0.2,0.0,1770.0,1,0.0003,5e-05
0.0,179,256.0,1434,366592,-1.0660000000000005,255,0.0004696765972767,-1.8958235159516337e-08,0.7709923982620239,-2.910383e-11,0.001390932887125,0.0002088639999999,-7.402839773931191e-05,0.2,0.0,1780.0,1,0.0003,5e-05
0.0,180,256.0,1442,368640,-1.08,255,0.0006707501597702,2.980232238769531e-09,0.1657627820968628,0.0,0.0722219576377028,0.0002083519999999,-6.935816127224825e-05,0.2,0.0,1790.0,1,0.0003,5e-05
0.0,181,256.0,1450,370688,-0.9420000000000002,255,0.000321644678479,-3.6385608837008484e-08,0.1183665990829467,0.0,0.0676517422642064,0.0002078399999999,-7.630304698977853e-05,0.2,0.0,1800.0,1,0.0003,5e-05
0.0,182,256.0,1459,372736,-0.966,255,0.0027015081141144,-1.8277205526828763e-09,0.0369705557823181,0.0,0.2159981039760168,0.0002073279999999,-7.687731203986914e-05,0.2,0.0,1810.0,1,0.0003,5e-05
0.0,183,256.0,1467,374784,-1.2079999999999995,255,0.0023211210500448,1.0276562534272671e-08,0.0167142748832702,0.0,0.2799624377053987,0.0002068159999999,-8.201937107514823e-05,0.2,0.0,1820.0,1,0.0003,5e-05
0.0,184,256.0,1475,376832,-1.296,255,0.1104579493403434,-3.118184395134449e-08,0.114092469215393,-1.48429535e-08,0.2509728767017805,0.0002063039999999,-8.854431443978683e-05,0.2,0.0,1830.0,1,0.0003,5e-05
0.0,185,256.0,1483,378880,-1.2399999999999998,255,0.0004975185729563,-6.362097337841987e-09,0.0801582336425781,0.0,0.0291505409049023,0.0002057919999999,-7.544104028056609e-05,0.2,0.0,1840.0,1,0.0003,5e-05
0.0,186,256.0,1491,380928,-1.092,255,0.0006784592405892,8.125789463520051e-09,0.1210551261901855,0.0,0.0352649253887648,0.0002052799999999,-8.831421127979411e-05,0.2,0.0,1850.0,1,0.0003,5e-05
0.0,187,256.0,1499,382976,-1.3700000000000006,255,0.0018980377353727,-1.9208528101444244e-08,0.0975242853164672,-7.450581e-09,0.1837609242276812,0.0002047679999999,-9.464484865020494e-05,0.2,0.0,1860.0,1,0.0003,5e-05
0.0,188,256.0,1507,385024,-1.372,255,0.049448188394308,-2.9173679649829864e-08,0.219100534915924,0.0,0.1517355750067509,0.0002042559999999,-9.369733506900956e-05,0.2,0.0,1870.0,1,0.0003,5e-05
0.0,189,256.0,1516,387072,-1.3420000000000003,255,0.1169281601905822,-3.7590507417917256e-08,0.0820298790931701,-1.1554221e-08,0.134028297248733,0.0002037439999999,-0.000107581336033,0.2,0.0,1880.0,1,0.0003,5e-05
0.0,190,256.0,1524,389120,-1.3640000000000003,255,0.0012890701182186,-1.290289219468832e-07,0.1253871321678161,-7.537892e-09,0.0588870441252765,0.0002032319999999,-0.0001077338567483,0.2,0.0,1890.0,1,0.0003,5e-05
0.0,191,256.0,1532,391168,-1.422,255,0.0006352471536956,-1.6478588804602624e-08,0.1094716191291809,0.0,0.1160205801334086,0.0002027199999999,-0.0001192193861243,0.2,0.0,1900.0,1,0.0003,5e-05
0.0,192,256.0,1541,393216,-1.3500000000000003,255,0.0002964165469165,-1.0941876098513604e-07,0.1012157201766967,0.0,0.0687147179169187,0.0002022079999999,-0.0001326080548096,0.2,0.0,1910.0,1,0.0003,5e-05
0.0,193,256.0,1549,395264,-1.588,255,0.0001170702380477,-1.853681169450283e-07,0.1645417213439941,-1.6822014e-08,0.0301708027260701,0.0002016959999999,-0.0001439743620721,0.2,0.0,1920.0,1,0.0003,5e-05
0.0,194,256.0,1557,397312,-1.352,255,0.1240778341889381,1.4546094462275504e-08,0.0213044881820678,-1.132139e-08,0.5247752833703998,0.0002011839999999,-0.0001364833451589,0.2,0.0,1930.0,1,0.0003,5e-05
0.0,195,256.0,1565,399360,-1.098,255,0.1059939190745353,-7.409835234284402e-08,0.2184824347496032,-7.537892e-09,0.0995802169571106,0.0002006719999999,-0.0001355012704152,0.2,0.0,1940.0,1,0.0003,5e-05
0.0,196,256.0,1573,401408,-1.252,255,0.0001407839590683,-1.9076396711170674e-07,0.1887905597686767,-1.6007107e-08,0.0316607360033231,0.0002001599999999,-0.0001687342954028,0.2,0.0,1950.0,1,0.0003,5e-05
0.0,197,256.0,1581,403456,-1.3120000000000005,255,0.0005456527578644,-1.567008439451456e-07,0.0391159653663635,-1.2398232e-08,0.1241518232611269,0.0001996479999999,-0.0001994723554162,0.2,0.0,1960.0,1,0.0003,5e-05
0.0,198,256.0,1590,405504,-1.2259999999999998,255,0.0013473117724061,-2.436747308820486e-07,0.3949230313301086,-2.7299393e-08,0.0321330264929201,0.0001991359999999,-0.0002136906437954,0.2,0.0,1970.0,1,0.0003,5e-05
0.0,199,256.0,1598,407552,-1.0019999999999998,254,0.0016920954221859,-4.3357722461223603e-07,0.375628113746643,-3.8940925e-08,0.0313721056346821,0.0001986239999999,-0.0003049443246709,0.2,0.0,1980.0,1,0.0003,5e-05
0.0,200,256.0,1606,409600,-0.8999999999999999,254,0.0013803100446239,-2.9990915209054945e-07,0.1142609119415283,-1.8364517e-08,0.0859779465245083,0.0001981119999999,-0.0003974313382059,0.2,0.0,1990.0,1,0.0003,5e-05
0.0,201,256.0,1614,411648,-0.898,254,0.0116331214085221,-6.366928573697805e-07,0.2030177116394043,-2.6222551e-08,0.0493369714438813,0.0001975999999999,-0.0005236558794422,0.2,0.0,2000.0,1,0.0003,5e-05
0.0,202,256.0,1622,413696,-1.0699999999999998,254,0.0061290981248021,-7.093185558915139e-08,-0.012001633644104,-1.8189894e-08,0.0972046319948276,0.0001970879999999,-0.0008290120516903,0.2,0.0,2010.0,1,0.0003,5e-05
0.0,203,256.0,1630,415744,-1.286,254,0.0019816383719444,4.051253199577331e-09,0.0031730532646179,-1.5628757e-08,0.5593386320804712,0.0001965759999999,-0.0014319663270725,0.2,0.0,2020.0,1,0.0003,5e-05
0.0,204,256.0,1638,417792,-1.288,254,0.1239580810070037,-0.0002748010447248,0.0308272242546081,0.00078781816,0.2099246263693203,0.0001960639999999,-0.0046557900030165,0.2,0.000439453125,2030.0,1,0.0003,5e-05
0.0,205,256.0,1647,419840,-5.836,254,-0.0450379513204097,-0.011175496171927,0.2367319464683532,0.017081985,0.0298330954620723,0.000195552,-0.1827382154529914,0.2,0.083251953125,2040.0,1,0.0003,5e-05
0.0,206,256.0,1655,421888,-11.308000000000002,254,3.588176965713501,-0.0052299206377938,-0.0046011209487915,0.017827585,10.5792027592659,0.0001950399999999,-0.3661579214036464,0.2,0.0974609375,2050.0,1,0.0003,5e-05
0.0,207,256.0,1663,423936,-14.854,254,3.9104368686676025,-0.006588049873244,0.0151140093803405,0.008480701,11.1960717856884,0.0001945279999999,-0.4325862567871809,0.2,0.069775390625,2060.0,1,0.0003,5e-05
0.0,208,256.0,1671,425984,-17.208,254,4.35815954208374,-0.007358772936277,0.029810607433319,0.003406533,8.733629602193833,0.0001940159999999,-0.2533389443531632,0.2,0.0546875,2070.0,1,0.0003,5e-05
0.0,209,256.0,1679,428032,-19.132,254,3.177988290786743,-0.0056834221584722,0.0468348264694213,0.003141588,8.030780443549157,0.000193504,-0.1779792604967952,0.2,0.032470703125,2080.0,1,0.0003,5e-05
0.0,210,256.0,1687,430080,-21.006000000000004,254,2.6676175594329834,-0.0066940842894837,0.1559680104255676,0.004070484,5.183896481990814,0.0001929919999999,-0.1332875424064696,0.2,0.0248046875,2090.0,1,0.0003,5e-05
0.0,211,256.0,1695,432128,-21.318,254,2.8006975650787354,-0.006737671920564,0.2007821798324585,0.0065817065,5.38330000936985,0.0001924799999999,-0.0840360040776431,0.2,0.023193359375,2100.0,1,0.0003,5e-05
0.0,212,256.0,1703,434176,-21.903999999999996,254,0.4095926880836487,-0.0014109148614807,0.3379098773002624,0.00022904263,1.065949297696352,0.0001919679999999,-0.0531078820582479,0.2,0.002978515625,2110.0,1,0.0003,5e-05
0.0,213,256.0,1711,436224,-22.358,254,0.3931104838848114,-0.0040770336345303,0.5219460725784302,0.0016132504,0.7598362069576978,0.0001914559999999,-0.0704474195372313,0.2,0.012353515625,2120.0,1,0.0003,5e-05
0.0,214,256.0,1720,438272,-22.792,254,0.3295367360115051,-0.0024120682908687,0.707667350769043,0.00091781386,0.9180912882089616,0.000190944,-0.06602089619264,0.2,0.006787109375,2130.0,1,0.0003,5e-05
0.0,215,256.0,1728,440320,-23.026,254,0.2764088213443756,-0.0039063419273588,0.7344127893447876,0.0038410486,0.8806738201528788,0.0001904319999999,-0.0463508110726252,0.2,0.011767578125,2140.0,1,0.0003,5e-05
0.0,216,256.0,1736,442368,-22.926,254,0.2547164559364319,-0.0010748077183961,0.6752512454986572,0.00032228616,0.9017049930989742,0.0001899199999999,-0.0235785963479429,0.2,0.00107421875,2150.0,1,0.0003,5e-05
0.0,217,256.0,1744,444416,-21.106000000000005,254,0.0193474479019641,-0.0008122718136291,0.8263977766036987,8.488083e-05,0.1818310200702399,0.0001894079999999,-0.0103450154187157,0.2,0.000537109375,2160.0,1,0.0003,5e-05
0.0,218,256.0,1752,446464,-16.246000000000002,254,0.1051681563258171,-0.0006569942401256,0.0156112909317016,9.5060066e-05,0.3335645139217377,0.0001888959999999,-0.0075847013737075,0.2,0.00087890625,2170.0,1,0.0003,5e-05
0.0,219,256.0,1760,448512,-11.999999999999998,254,0.5545704960823059,-0.0010502427117899,0.6170445680618286,0.0002692037,0.7106843803543598,0.0001883839999999,-0.0134309158660471,0.2,0.001416015625,2180.0,1,0.0003,5e-05
0.0,220,256.0,1769,450560,-8.033999999999999,254,0.0074656270444393,-0.0004941298859193,0.0258539319038391,2.1551648e-05,0.1463933185325004,0.0001878719999999,-0.0046011712402105,0.2,0.000390625,2190.0,1,0.0003,5e-05
0.0,221,256.0,1777,452608,-5.945999999999999,254,0.186435729265213,-0.0006539220863487,0.7309720516204834,7.18768e-05,0.2385938110761344,0.0001873599999999,-0.0043874617374967,0.2,0.000830078125,2200.0,1,0.0003,5e-05
0.0,222,256.0,1785,454656,-4.039999999999999,254,0.0039192731492221,-0.0005726759787648,0.9234892129898072,2.8362003e-05,0.0334198309981729,0.0001868479999999,-0.0038892010605195,0.2,0.000390625,2210.0,1,0.0003,5e-05
0.0,223,256.0,1794,456704,-3.358,254,0.0047412454150617,-0.000661337247584,0.8570998311042786,6.602437e-05,0.0217355934146326,0.0001863359999999,-0.0027879164757905,0.2,0.000341796875,2220.0,1,0.0003,5e-05
0.0,224,256.0,1802,458752,-3.2739999999999996,254,0.0018705372931435,-4.397996235638857e-07,0.5924760699272156,-2.0430889e-08,0.1673262114432873,0.0001858239999999,-0.0025463864702032,0.2,0.0,2230.0,1,0.0003,5e-05
0.0,225,256.0,1810,460800,-2.514,254,0.4322893023490906,-0.0001942748087458,0.1384896636009216,2.2814638e-05,0.3563051732257009,0.0001853119999999,-0.0022520157363032,0.2,0.000244140625,2240.0,1,0.0003,5e-05
0.0,226,256.0,1818,462848,-2.208,254,0.5585466623306274,2.0419247448444367e-08,0.0816089510917663,-5.820766e-11,0.5716019445448183,0.0001847999999999,-0.0019170033774571,0.2,0.0,2250.0,1,0.0003,5e-05
0.0,227,256.0,1826,464896,-1.888,254,0.0017888906877487,-1.2817326933145526e-07,0.9072676301002502,-2.0751031e-08,0.0059161447090446,0.0001842879999999,-0.0020058968133525,0.2,0.0,2260.0,1,0.0003,5e-05
0.0,228,256.0,1835,466944,-1.504000000000001,254,0.0019461825722828,-1.4688121154904366e-07,0.4645367264747619,-1.9645086e-08,0.1125278870618785,0.0001837759999999,-0.002167692274088,0.2,0.0,2270.0,1,0.0003,5e-05
0.0,229,256.0,1843,468992,-1.3760000000000003,254,0.0004758246359415,-3.992288839071989e-07,0.9269402623176576,-2.8841896e-08,0.0038036136545997,0.0001832639999999,-0.0022235122567508,0.2,0.0,2280.0,1,0.0003,5e-05
0.0,230,256.0,1851,471040,-1.154,254,0.0099152857437729,-0.0005936340312473,0.4448098540306091,5.5868673e-05,0.0864833882194943,0.0001827519999999,-0.0016936193671426,0.2,0.000439453125,2290.0,1,0.0003,5e-05
0.0,231,256.0,1859,473088,-1.1480000000000004,254,0.0027981617022305,-0.0007316547678783,0.4616115689277649,2.8112961e-05,0.0587806187730166,0.0001822399999999,-0.0013961618242319,0.2,0.000390625,2300.0,1,0.0003,5e-05
0.0,232,256.0,1868,475136,-0.958,254,0.0003309893654659,-1.8525170162320136e-07,0.4940151572227478,-2.5320332e-08,0.0831521725653146,0.0001817279999999,-0.0013277178819407,0.2,0.0,2310.0,1,0.0003,5e-05
0.0,233,256.0,1876,477184,-1.2380000000000002,254,0.1190955936908721,-2.0285369828343394e-07,0.4087504744529724,-1.306762e-08,0.0567540379714046,0.0001812159999999,-0.0013111483422107,0.2,0.0,2320.0,1,0.0003,5e-05
0.0,234,256.0,1884,479232,-1.4600000000000002,254,1.0591930150985718,2.9685907065868374e-09,0.0111088752746582,0.0,2.3570057348464615,0.0001807039999999,-0.0013267384623759,0.2,0.0,2330.0,1,0.0003,5e-05
0.0,235,256.0,1892,481280,-1.6480000000000004,254,0.5812872648239136,-0.0001843166071921,0.0240717530250549,8.226669e-05,0.5521757532325864,0.0001801919999999,-0.0009927052269631,0.2,0.000390625,2340.0,1,0.0003,5e-05
0.0,236,256.0,1900,483328,-1.3940000000000003,254,0.119202934205532,-6.336485967040061e-08,0.6037858128547668,0.0,0.0316540485611767,0.00017968,-0.0008348979332367,0.2,0.0,2350.0,1,0.0003,5e-05
0.0,237,256.0,1909,485376,-1.572,254,0.0069219269789755,-3.6618439480662354e-08,0.8834424614906311,0.0,0.0079407922397876,0.0001791679999999,-0.000831640468823,0.2,0.0,2360.0,1,0.0003,5e-05
0.0,238,256.0,1917,487424,-1.554,254,0.1056703478097915,-2.444721758365631e-09,0.1104366779327392,0.0,0.1939639362066373,0.0001786559999999,-0.0008876683219568,0.2,0.0,2370.0,1,0.0003,5e-05
0.0,239,256.0,1925,489472,-1.616,254,0.096049353480339,-0.0002451853477396,0.3665817975997925,2.2120686e-05,0.1573069528618361,0.0001781439999999,-0.0008232763218984,0.2,0.00029296875,2380.0,1,0.0003,5e-05
0.0,240,256.0,1933,491520,-1.686,254,0.5908474326133728,-9.604264050722122e-09,0.0027461051940917,0.0,0.8052419624378672,0.0001776319999999,-0.0007611207067384,0.2,0.0,2390.0,1,0.0003,5e-05
0.0,241,256.0,1941,493568,-1.7480000000000004,254,0.6111336946487427,7.566995918750762e-10,0.0750061273574829,0.0,0.5724025086441543,0.0001771199999999,-0.0007673178071854,0.2,0.0,2400.0,1,0.0003,5e-05
