time/time_elapsed,time/total_timesteps,train/n_updates,rollout/exploration_rate,train/learning_rate,rollout/ep_len_mean,rollout/success_rate,time/episodes,train/loss,rollout/ep_rew_mean,time/fps,phase,phase_learning_rate,phase_buffer_size
121,57344,14310,0.05,4.666666666666667e-05,256.0,0.0,224,0.0241063609719276,-42.87,472,3,4.666666666666667e-05,100000
123,58368,14566,0.05,4.666666666666667e-05,256.0,0.0,228,0.0268588755279779,-39.58,471,3,4.666666666666667e-05,100000
126,59392,14822,0.05,4.666666666666667e-05,256.0,0.0,232,0.0219507347792387,-36.77,470,3,4.666666666666667e-05,100000
128,60416,15078,0.05,4.666666666666667e-05,256.0,0.0,236,0.0236802250146865,-33.52,470,3,4.666666666666667e-05,100000
130,61440,15334,0.05,4.666666666666667e-05,256.0,0.0,240,0.0263198837637901,-30.61,469,3,4.666666666666667e-05,100000
133,62464,15590,0.05,4.666666666666667e-05,256.0,0.0,244,0.0342977680265903,-28.0,468,3,4.666666666666667e-05,100000
135,63488,15846,0.05,4.666666666666667e-05,256.0,0.0,248,0.0207318738102912,-25.8,468,3,4.666666666666667e-05,100000
137,64512,16102,0.05,4.666666666666667e-05,256.0,0.0,252,0.0272399131208658,-23.89,467,3,4.666666666666667e-05,100000
140,65536,16358,0.05,4.666666666666667e-05,256.0,0.0,256,0.0325140766799449,-21.87,467,3,4.666666666666667e-05,100000
142,66560,16614,0.05,4.666666666666667e-05,256.0,0.0,260,0.0268631093204021,-19.72,466,3,4.666666666666667e-05,100000
144,67584,16870,0.05,4.666666666666667e-05,256.0,0.0,264,0.0295031033456325,-18.11,466,3,4.666666666666667e-05,100000
147,68608,17126,0.05,4.666666666666667e-05,256.0,0.0,268,0.0226438175886869,-16.79,465,3,4.666666666666667e-05,100000
149,69632,17382,0.05,4.666666666666667e-05,256.0,0.0,272,0.0254365224391222,-15.4,465,3,4.666666666666667e-05,100000
151,70656,17638,0.05,4.666666666666667e-05,256.0,0.0,276,0.0326843485236167,-14.41,465,3,4.666666666666667e-05,100000
154,71680,17894,0.05,4.666666666666667e-05,256.0,0.0,280,0.0289577953517436,-13.51,464,3,4.666666666666667e-05,100000
156,72704,18150,0.05,4.666666666666667e-05,256.0,0.0,284,0.021121721714735,-13.14,464,3,4.666666666666667e-05,100000
158,73728,18406,0.05,4.666666666666667e-05,256.0,0.0,288,0.0266834162175655,-12.78,463,3,4.666666666666667e-05,100000
161,74752,18662,0.05,4.666666666666667e-05,256.0,0.0,292,0.0226145945489406,-12.63,463,3,4.666666666666667e-05,100000
163,75776,18918,0.05,4.666666666666667e-05,256.0,0.0,296,0.0211542248725891,-12.44,463,3,4.666666666666667e-05,100000
165,76800,19174,0.05,4.666666666666667e-05,256.0,0.0,300,0.0205501206219196,-12.46,463,3,4.666666666666667e-05,100000
168,77824,19430,0.05,4.666666666666667e-05,256.0,0.0,304,0.0183493290096521,-12.37,462,3,4.666666666666667e-05,100000
170,78848,19686,0.05,4.666666666666667e-05,256.0,0.0,308,0.0234438385814428,-12.26,462,3,4.666666666666667e-05,100000
172,79872,19942,0.05,4.666666666666667e-05,256.0,0.0,312,0.0181311033666133,-12.35,462,3,4.666666666666667e-05,100000
175,80896,20198,0.05,4.666666666666667e-05,256.0,0.0,316,0.0153263937681913,-12.16,461,3,4.666666666666667e-05,100000
177,81920,20454,0.05,4.666666666666667e-05,256.0,0.0,320,0.0168698467314243,-12.15,461,3,4.666666666666667e-05,100000
179,82944,20710,0.05,4.666666666666667e-05,256.0,0.0,324,0.0179934967309236,-12.05,461,3,4.666666666666667e-05,100000
182,83968,20966,0.05,4.666666666666667e-05,256.0,0.0,328,0.0260044503957033,-12.15,461,3,4.666666666666667e-05,100000
184,84992,21222,0.05,4.666666666666667e-05,256.0,0.0,332,0.0276480466127395,-12.21,461,3,4.666666666666667e-05,100000
186,86016,21478,0.05,4.666666666666667e-05,256.0,0.0,336,0.0122342212125658,-12.12,460,3,4.666666666666667e-05,100000
189,87040,21734,0.05,4.666666666666667e-05,256.0,0.0,340,0.0142832286655902,-12.16,460,3,4.666666666666667e-05,100000
191,88064,21990,0.05,4.666666666666667e-05,256.0,0.0,344,0.0136330891400575,-11.97,460,3,4.666666666666667e-05,100000
193,89088,22246,0.05,4.666666666666667e-05,256.0,0.0,348,0.0180355980992317,-12.02,460,3,4.666666666666667e-05,100000
195,90112,22502,0.05,4.666666666666667e-05,256.0,0.0,352,0.013714344240725,-12.06,459,3,4.666666666666667e-05,100000
198,91136,22758,0.05,4.666666666666667e-05,256.0,0.0,356,0.0220809858292341,-12.09,459,3,4.666666666666667e-05,100000
200,92160,23014,0.05,4.666666666666667e-05,256.0,0.0,360,0.014302622526884,-12.06,459,3,4.666666666666667e-05,100000
202,93184,23270,0.05,4.666666666666667e-05,256.0,0.0,364,0.0130149275064468,-12.06,459,3,4.666666666666667e-05,100000
205,94208,23526,0.05,4.666666666666667e-05,256.0,0.0,368,0.0187560897320508,-11.93,459,3,4.666666666666667e-05,100000
207,95232,23782,0.05,4.666666666666667e-05,256.0,0.0,372,0.0166323781013488,-11.87,458,3,4.666666666666667e-05,100000
209,96256,24038,0.05,4.666666666666667e-05,256.0,0.0,376,0.0178083684295415,-11.71,458,3,4.666666666666667e-05,100000
212,97280,24294,0.05,4.666666666666667e-05,256.0,0.0,380,0.0117891207337379,-11.73,458,3,4.666666666666667e-05,100000
214,98304,24550,0.05,4.666666666666667e-05,256.0,0.0,384,0.0128369070589542,-11.63,458,3,4.666666666666667e-05,100000
216,99328,24806,0.05,4.666666666666667e-05,256.0,0.0,388,0.0278334822505712,-11.63,457,3,4.666666666666667e-05,100000
219,100352,25062,0.05,4.666666666666667e-05,256.0,0.0,392,0.0202995780855417,-11.76,457,3,4.666666666666667e-05,100000
221,101376,25318,0.05,4.666666666666667e-05,256.0,0.0,396,0.0139910643920302,-11.71,457,3,4.666666666666667e-05,100000
223,102400,25574,0.05,4.666666666666667e-05,256.0,0.0,400,0.0215510539710521,-11.79,457,3,4.666666666666667e-05,100000
226,103424,25830,0.05,4.666666666666667e-05,256.0,0.0,404,0.0215601027011871,-11.81,457,3,4.666666666666667e-05,100000
228,104448,26086,0.05,4.666666666666667e-05,256.0,0.0,408,0.0090769566595554,-11.81,457,3,4.666666666666667e-05,100000
230,105472,26342,0.05,4.666666666666667e-05,256.0,0.0,412,0.0138569008558988,-11.8,457,3,4.666666666666667e-05,100000
232,106496,26598,0.05,4.666666666666667e-05,256.0,0.0,416,0.0174386426806449,-11.88,457,3,4.666666666666667e-05,100000
235,107520,26854,0.05,4.666666666666667e-05,256.0,0.0,420,0.0104032140225172,-11.85,456,3,4.666666666666667e-05,100000
237,108544,27110,0.05,4.666666666666667e-05,256.0,0.0,424,0.0143630504608154,-11.84,456,3,4.666666666666667e-05,100000
239,109568,27366,0.05,4.666666666666667e-05,256.0,0.0,428,0.0125357713550329,-11.6,456,3,4.666666666666667e-05,100000
242,110592,27622,0.05,4.666666666666667e-05,256.0,0.0,432,0.0140854809433221,-11.61,456,3,4.666666666666667e-05,100000
244,111616,27878,0.05,4.666666666666667e-05,256.0,0.0,436,0.0104286381974816,-11.78,456,3,4.666666666666667e-05,100000
246,112640,28134,0.05,4.666666666666667e-05,256.0,0.0,440,0.0117429951205849,-11.73,456,3,4.666666666666667e-05,100000
249,113664,28390,0.05,4.666666666666667e-05,256.0,0.0,444,0.0095832040533423,-11.69,456,3,4.666666666666667e-05,100000
251,114688,28646,0.05,4.666666666666667e-05,256.0,0.0,448,0.0182934440672397,-11.75,456,3,4.666666666666667e-05,100000
253,115712,28902,0.05,4.666666666666667e-05,256.0,0.0,452,0.0080215036869049,-11.63,456,3,4.666666666666667e-05,100000
256,116736,29158,0.05,4.666666666666667e-05,256.0,0.0,456,0.010734966956079,-11.64,455,3,4.666666666666667e-05,100000
258,117760,29414,0.05,4.666666666666667e-05,256.0,0.0,460,0.0035765459761023,-11.65,455,3,4.666666666666667e-05,100000
260,118784,29670,0.05,4.666666666666667e-05,256.0,0.0,464,0.0097486749291419,-11.62,455,3,4.666666666666667e-05,100000
262,119808,29926,0.05,4.666666666666667e-05,256.0,0.0,468,0.0088465772569179,-11.89,455,3,4.666666666666667e-05,100000
265,120832,30182,0.05,4.666666666666667e-05,256.0,0.0,472,0.0077636311762034,-11.89,455,3,4.666666666666667e-05,100000
267,121856,30438,0.05,4.666666666666667e-05,256.0,0.0,476,0.005308954976499,-12.1,455,3,4.666666666666667e-05,100000
269,122880,30694,0.05,4.666666666666667e-05,256.0,0.0,480,0.0101838391274213,-12.18,455,3,4.666666666666667e-05,100000
272,123904,30950,0.05,4.666666666666667e-05,256.0,0.0,484,0.005693033337593,-12.21,455,3,4.666666666666667e-05,100000
274,124928,31206,0.05,4.666666666666667e-05,256.0,0.0,488,0.004769742488861,-12.41,455,3,4.666666666666667e-05,100000
276,125952,31462,0.05,4.666666666666667e-05,256.0,0.0,492,0.0030743977986276,-12.44,454,3,4.666666666666667e-05,100000
279,126976,31718,0.05,4.666666666666667e-05,256.0,0.0,496,0.0021064367610961,-12.46,454,3,4.666666666666667e-05,100000
281,128000,31974,0.05,4.666666666666667e-05,256.0,0.0,500,0.0023240100126713,-12.51,454,3,4.666666666666667e-05,100000
283,129024,32230,0.05,4.666666666666667e-05,256.0,0.0,504,0.0033190606627613,-12.55,454,3,4.666666666666667e-05,100000
286,130048,32486,0.05,4.666666666666667e-05,256.0,0.0,508,0.0034239853266626,-12.47,454,3,4.666666666666667e-05,100000
288,131072,32742,0.05,4.666666666666667e-05,256.0,0.0,512,0.0031859162263572,-12.54,454,3,4.666666666666667e-05,100000
290,132096,32998,0.05,4.666666666666667e-05,256.0,0.0,516,0.0067489556968212,-12.52,454,3,4.666666666666667e-05,100000
292,133120,33254,0.05,4.666666666666667e-05,256.0,0.0,520,0.0041008605621755,-12.51,454,3,4.666666666666667e-05,100000
295,134144,33510,0.05,4.666666666666667e-05,256.0,0.0,524,0.0006546243093907,-12.51,454,3,4.666666666666667e-05,100000
297,135168,33766,0.05,4.666666666666667e-05,256.0,0.0,528,0.0012936145067214,-12.59,454,3,4.666666666666667e-05,100000
299,136192,34022,0.05,4.666666666666667e-05,256.0,0.0,532,0.0025489456020295,-12.63,454,3,4.666666666666667e-05,100000
302,137216,34278,0.05,4.666666666666667e-05,256.0,0.0,536,0.0010445368243381,-12.55,453,3,4.666666666666667e-05,100000
304,138240,34534,0.05,4.666666666666667e-05,256.0,0.0,540,0.0015762550756335,-12.7,453,3,4.666666666666667e-05,100000
306,139264,34790,0.05,4.666666666666667e-05,256.0,0.0,544,0.0003833757073152,-12.85,453,3,4.666666666666667e-05,100000
309,140288,35046,0.05,4.666666666666667e-05,256.0,0.0,548,0.0025491009000688,-12.81,453,3,4.666666666666667e-05,100000
311,141312,35302,0.05,4.666666666666667e-05,256.0,0.0,552,0.000755920424126,-12.86,453,3,4.666666666666667e-05,100000
313,142336,35558,0.05,4.666666666666667e-05,256.0,0.0,556,0.0003390458296053,-12.84,453,3,4.666666666666667e-05,100000
316,143360,35814,0.05,4.666666666666667e-05,256.0,0.0,560,0.0002126868930645,-12.75,453,3,4.666666666666667e-05,100000
318,144384,36070,0.05,4.666666666666667e-05,256.0,0.0,564,0.0024968162178993,-12.84,453,3,4.666666666666667e-05,100000
320,145408,36326,0.05,4.666666666666667e-05,256.0,0.0,568,0.0003543971979524,-12.91,453,3,4.666666666666667e-05,100000
323,146432,36582,0.05,4.666666666666667e-05,256.0,0.0,572,0.0004488583363126,-13.0,453,3,4.666666666666667e-05,100000
325,147456,36838,0.05,4.666666666666667e-05,256.0,0.0,576,0.0004017054161522,-12.91,453,3,4.666666666666667e-05,100000
327,148480,37094,0.05,4.666666666666667e-05,256.0,0.0,580,0.0003888319188263,-12.9,453,3,4.666666666666667e-05,100000
330,149504,37350,0.05,4.666666666666667e-05,256.0,0.0,584,0.0002956544340122,-12.72,453,3,4.666666666666667e-05,100000
332,150528,37606,0.05,4.666666666666667e-05,256.0,0.0,588,0.0001460743806092,-12.53,452,3,4.666666666666667e-05,100000
334,151552,37862,0.05,4.666666666666667e-05,256.0,0.0,592,0.0003866763727273,-12.51,452,3,4.666666666666667e-05,100000
336,152576,38118,0.05,4.666666666666667e-05,256.0,0.0,596,0.0002249154204037,-12.44,452,3,4.666666666666667e-05,100000
339,153600,38374,0.05,4.666666666666667e-05,256.0,0.0,600,0.0004797987930942,-12.29,452,3,4.666666666666667e-05,100000
341,154624,38630,0.05,4.666666666666667e-05,256.0,0.0,604,0.0003617444308474,-12.42,452,3,4.666666666666667e-05,100000
343,155648,38886,0.05,4.666666666666667e-05,256.0,0.0,608,8.119171252474189e-05,-12.43,452,3,4.666666666666667e-05,100000
346,156672,39142,0.05,4.666666666666667e-05,256.0,0.0,612,0.0001718635030556,-12.14,452,3,4.666666666666667e-05,100000
348,157696,39398,0.05,4.666666666666667e-05,256.0,0.0,616,0.0001915854227263,-12.12,452,3,4.666666666666667e-05,100000
350,158720,39654,0.05,4.666666666666667e-05,256.0,0.0,620,0.0016056173481047,-12.13,452,3,4.666666666666667e-05,100000
353,159744,39910,0.05,4.666666666666667e-05,256.0,0.0,624,0.0002586743794381,-12.29,452,3,4.666666666666667e-05,100000
355,160768,40166,0.05,4.666666666666667e-05,256.0,0.0,628,0.0001733350072754,-12.25,452,3,4.666666666666667e-05,100000
357,161792,40422,0.05,4.666666666666667e-05,256.0,0.0,632,9.263187530450524e-05,-12.15,452,3,4.666666666666667e-05,100000
360,162816,40678,0.05,4.666666666666667e-05,256.0,0.0,636,0.0014995543751865,-12.11,451,3,4.666666666666667e-05,100000
362,163840,40934,0.05,4.666666666666667e-05,256.0,0.0,640,0.0001851623819675,-12.14,451,3,4.666666666666667e-05,100000
364,164864,41190,0.05,4.666666666666667e-05,256.0,0.0,644,0.0001143888002843,-12.17,451,3,4.666666666666667e-05,100000
367,165888,41446,0.05,4.666666666666667e-05,256.0,0.0,648,0.000354365853127,-12.24,451,3,4.666666666666667e-05,100000
369,166912,41702,0.05,4.666666666666667e-05,256.0,0.0,652,0.0002057190285995,-12.11,451,3,4.666666666666667e-05,100000
371,167936,41958,0.05,4.666666666666667e-05,256.0,0.0,656,0.0008349465788342,-12.24,451,3,4.666666666666667e-05,100000
374,168960,42214,0.05,4.666666666666667e-05,256.0,0.0,660,0.000388856511563,-12.24,451,3,4.666666666666667e-05,100000
376,169984,42470,0.05,4.666666666666667e-05,256.0,0.0,664,0.0001582400582265,-12.37,451,3,4.666666666666667e-05,100000
378,171008,42726,0.05,4.666666666666667e-05,256.0,0.0,668,0.0014446108834818,-12.28,451,3,4.666666666666667e-05,100000
381,172032,42982,0.05,4.666666666666667e-05,256.0,0.0,672,3.317931623314507e-05,-12.35,451,3,4.666666666666667e-05,100000
383,173056,43238,0.05,4.666666666666667e-05,256.0,0.0,676,3.383099101483822e-05,-12.57,451,3,4.666666666666667e-05,100000
385,174080,43494,0.05,4.666666666666667e-05,256.0,0.0,680,0.0001120011656894,-12.53,451,3,4.666666666666667e-05,100000
387,175104,43750,0.05,4.666666666666667e-05,256.0,0.0,684,0.0003401470021344,-12.49,451,3,4.666666666666667e-05,100000
390,176128,44006,0.05,4.666666666666667e-05,256.0,0.0,688,0.0006180410273373,-12.53,451,3,4.666666666666667e-05,100000
392,177152,44262,0.05,4.666666666666667e-05,256.0,0.0,692,0.0001188602764159,-12.34,451,3,4.666666666666667e-05,100000
394,178176,44518,0.05,4.666666666666667e-05,256.0,0.0,696,0.0004152854380663,-12.38,451,3,4.666666666666667e-05,100000
397,179200,44774,0.05,4.666666666666667e-05,256.0,0.0,700,0.0001268320484086,-12.46,451,3,4.666666666666667e-05,100000
399,180224,45030,0.05,4.666666666666667e-05,256.0,0.0,704,0.0001120994347729,-12.3,451,3,4.666666666666667e-05,100000
401,181248,45286,0.05,4.666666666666667e-05,256.0,0.0,708,0.0002043558633886,-12.4,450,3,4.666666666666667e-05,100000
404,182272,45542,0.05,4.666666666666667e-05,256.0,0.0,712,0.0002225710632046,-12.61,450,3,4.666666666666667e-05,100000
406,183296,45798,0.05,4.666666666666667e-05,256.0,0.0,716,0.0001965639385161,-12.63,450,3,4.666666666666667e-05,100000
408,184320,46054,0.05,4.666666666666667e-05,256.0,0.0,720,0.0004189875035081,-12.61,450,3,4.666666666666667e-05,100000
410,185344,46310,0.05,4.666666666666667e-05,256.0,0.0,724,0.0002850954479072,-12.44,450,3,4.666666666666667e-05,100000
413,186368,46566,0.05,4.666666666666667e-05,256.0,0.0,728,3.774879951379262e-05,-12.49,450,3,4.666666666666667e-05,100000
415,187392,46822,0.05,4.666666666666667e-05,256.0,0.0,732,0.0003120369510725,-12.39,450,3,4.666666666666667e-05,100000
417,188416,47078,0.05,4.666666666666667e-05,256.0,0.0,736,0.002081285463646,-12.38,450,3,4.666666666666667e-05,100000
420,189440,47334,0.05,4.666666666666667e-05,256.0,0.0,740,0.0001410155964549,-12.42,450,3,4.666666666666667e-05,100000
422,190464,47590,0.05,4.666666666666667e-05,256.0,0.0,744,0.0001911876024678,-12.36,450,3,4.666666666666667e-05,100000
424,191488,47846,0.05,4.666666666666667e-05,256.0,0.0,748,0.0001241416466655,-12.2,450,3,4.666666666666667e-05,100000
427,192512,48102,0.05,4.666666666666667e-05,256.0,0.0,752,4.262084257788956e-05,-12.38,450,3,4.666666666666667e-05,100000
429,193536,48358,0.05,4.666666666666667e-05,256.0,0.0,756,0.0100303944200277,-12.18,450,3,4.666666666666667e-05,100000
431,194560,48614,0.05,4.666666666666667e-05,256.0,0.0,760,8.742958743823692e-05,-12.52,450,3,4.666666666666667e-05,100000
434,195584,48870,0.05,4.666666666666667e-05,256.0,0.0,764,0.0002309128758497,-12.34,450,3,4.666666666666667e-05,100000
436,196608,49126,0.05,4.666666666666667e-05,256.0,0.0,768,0.0001968350552488,-12.35,450,3,4.666666666666667e-05,100000
438,197632,49382,0.05,4.666666666666667e-05,256.0,0.0,772,5.627321661449969e-05,-12.3,450,3,4.666666666666667e-05,100000
441,198656,49638,0.05,4.666666666666667e-05,256.0,0.0,776,0.000322293548379,-11.99,450,3,4.666666666666667e-05,100000
443,199680,49894,0.05,4.666666666666667e-05,256.0,0.0,780,0.0004984806291759,-12.03,450,3,4.666666666666667e-05,100000
445,200704,50150,0.05,4.666666666666667e-05,256.0,0.0,784,0.0001911979634314,-12.32,450,3,4.666666666666667e-05,100000
448,201728,50406,0.05,4.666666666666667e-05,256.0,0.0,788,0.000458562048152,-12.35,450,3,4.666666666666667e-05,100000
450,202752,50662,0.05,4.666666666666667e-05,256.0,0.0,792,0.0002002330002142,-12.45,450,3,4.666666666666667e-05,100000
452,203776,50918,0.05,4.666666666666667e-05,256.0,0.0,796,7.453707075910643e-05,-12.65,450,3,4.666666666666667e-05,100000
455,204800,51174,0.05,4.666666666666667e-05,256.0,0.0,800,6.458615098381415e-05,-12.57,450,3,4.666666666666667e-05,100000
457,205824,51430,0.05,4.666666666666667e-05,256.0,0.0,804,5.702424459741451e-05,-12.47,449,3,4.666666666666667e-05,100000
459,206848,51686,0.05,4.666666666666667e-05,256.0,0.0,808,0.0001233957882504,-12.36,449,3,4.666666666666667e-05,100000
462,207872,51942,0.05,4.666666666666667e-05,256.0,0.0,812,0.0002496995148248,-12.27,449,3,4.666666666666667e-05,100000
464,208896,52198,0.05,4.666666666666667e-05,256.0,0.0,816,0.0001976210769498,-12.25,449,3,4.666666666666667e-05,100000
466,209920,52454,0.05,4.666666666666667e-05,256.0,0.0,820,0.0015034594107419,-12.39,449,3,4.666666666666667e-05,100000
469,210944,52710,0.05,4.666666666666667e-05,256.0,0.0,824,0.0001877874310594,-12.3,449,3,4.666666666666667e-05,100000
471,211968,52966,0.05,4.666666666666667e-05,256.0,0.0,828,0.0002165028708986,-12.25,449,3,4.666666666666667e-05,100000
473,212992,53222,0.05,4.666666666666667e-05,256.0,0.0,832,5.520791819435544e-05,-12.33,449,3,4.666666666666667e-05,100000
476,214016,53478,0.05,4.666666666666667e-05,256.0,0.0,836,0.0001313299580942,-12.44,449,3,4.666666666666667e-05,100000
478,215040,53734,0.05,4.666666666666667e-05,256.0,0.0,840,0.0002486199373379,-12.42,449,3,4.666666666666667e-05,100000
480,216064,53990,0.05,4.666666666666667e-05,256.0,0.0,844,0.0021079254802316,-12.54,449,3,4.666666666666667e-05,100000
483,217088,54246,0.05,4.666666666666667e-05,256.0,0.0,848,5.0581795221660286e-05,-12.51,449,3,4.666666666666667e-05,100000
485,218112,54502,0.05,4.666666666666667e-05,256.0,0.0,852,0.0001353489933535,-12.59,449,3,4.666666666666667e-05,100000
487,219136,54758,0.05,4.666666666666667e-05,256.0,0.0,856,0.0001778211444616,-12.71,449,3,4.666666666666667e-05,100000
490,220160,55014,0.05,4.666666666666667e-05,256.0,0.0,860,0.0026324070058763,-12.41,449,3,4.666666666666667e-05,100000
492,221184,55270,0.05,4.666666666666667e-05,256.0,0.0,864,0.0002847404102794,-12.42,449,3,4.666666666666667e-05,100000
494,222208,55526,0.05,4.666666666666667e-05,256.0,0.0,868,0.0001673849619692,-12.49,449,3,4.666666666666667e-05,100000
497,223232,55782,0.05,4.666666666666667e-05,256.0,0.0,872,0.0005698502063751,-12.53,449,3,4.666666666666667e-05,100000
499,224256,56038,0.05,4.666666666666667e-05,256.0,0.0,876,0.0005227845394983,-12.72,449,3,4.666666666666667e-05,100000
501,225280,56294,0.05,4.666666666666667e-05,256.0,0.0,880,0.002675195923075,-12.77,449,3,4.666666666666667e-05,100000
504,226304,56550,0.05,4.666666666666667e-05,256.0,0.0,884,0.0002656752767506,-12.71,448,3,4.666666666666667e-05,100000
506,227328,56806,0.05,4.666666666666667e-05,256.0,0.0,888,0.0006096810102462,-12.67,448,3,4.666666666666667e-05,100000
508,228352,57062,0.05,4.666666666666667e-05,256.0,0.0,892,0.0001267469488084,-12.64,448,3,4.666666666666667e-05,100000
511,229376,57318,0.05,4.666666666666667e-05,256.0,0.0,896,0.0001716792176011,-12.42,448,3,4.666666666666667e-05,100000
513,230400,57574,0.05,4.666666666666667e-05,256.0,0.0,900,0.0006370303453877,-12.53,448,3,4.666666666666667e-05,100000
515,231424,57830,0.05,4.666666666666667e-05,256.0,0.0,904,0.0020499471575021,-12.64,448,3,4.666666666666667e-05,100000
518,232448,58086,0.05,4.666666666666667e-05,256.0,0.0,908,0.0023319940082728,-12.61,448,3,4.666666666666667e-05,100000
520,233472,58342,0.05,4.666666666666667e-05,256.0,0.0,912,0.0004508646670728,-12.7,448,3,4.666666666666667e-05,100000
522,234496,58598,0.05,4.666666666666667e-05,256.0,0.0,916,0.0001343436306342,-12.83,448,3,4.666666666666667e-05,100000
525,235520,58854,0.05,4.666666666666667e-05,256.0,0.0,920,0.0019456192385405,-12.79,448,3,4.666666666666667e-05,100000
527,236544,59110,0.05,4.666666666666667e-05,256.0,0.0,924,3.512942203087732e-05,-12.9,448,3,4.666666666666667e-05,100000
530,237568,59366,0.05,4.666666666666667e-05,256.0,0.0,928,7.039093179628253e-05,-12.86,448,3,4.666666666666667e-05,100000
532,238592,59622,0.05,4.666666666666667e-05,256.0,0.0,932,0.0005219026934355,-12.75,448,3,4.666666666666667e-05,100000
534,239616,59878,0.05,4.666666666666667e-05,256.0,0.0,936,6.442786252591759e-05,-12.61,448,3,4.666666666666667e-05,100000
537,240640,60134,0.05,4.666666666666667e-05,256.0,0.0,940,0.0016586320707574,-12.45,448,3,4.666666666666667e-05,100000
539,241664,60390,0.05,4.666666666666667e-05,256.0,0.0,944,7.847048982512206e-05,-12.37,447,3,4.666666666666667e-05,100000
541,242688,60646,0.05,4.666666666666667e-05,256.0,0.0,948,0.001660231500864,-12.42,447,3,4.666666666666667e-05,100000
544,243712,60902,0.05,4.666666666666667e-05,256.0,0.0,952,0.0002841886598616,-12.24,447,3,4.666666666666667e-05,100000
546,244736,61158,0.05,4.666666666666667e-05,256.0,0.0,956,9.500024316366762e-05,-12.3,447,3,4.666666666666667e-05,100000
548,245760,61414,0.05,4.666666666666667e-05,256.0,0.0,960,9.908743959385902e-05,-12.32,447,3,4.666666666666667e-05,100000
551,246784,61670,0.05,4.666666666666667e-05,256.0,0.0,964,0.0001146700233221,-12.33,447,3,4.666666666666667e-05,100000
554,247808,61926,0.05,4.666666666666667e-05,256.0,0.0,968,0.0001892777218017,-12.24,446,3,4.666666666666667e-05,100000
556,248832,62182,0.05,4.666666666666667e-05,256.0,0.0,972,5.1145951147191226e-05,-12.11,446,3,4.666666666666667e-05,100000
559,249856,62438,0.05,4.666666666666667e-05,256.0,0.0,976,0.0030466003809124,-11.99,446,3,4.666666666666667e-05,100000
1,1024,230,0.980544,2e-05,256.0,0.0,4,0.1198735460639,-207.25,610,4,1.9999999999999998e-05,50000
3,2048,486,0.9610880000000002,2e-05,256.0,0.0,8,0.1296211779117584,-203.375,582,4,1.9999999999999998e-05,50000
5,3072,742,0.941632,2e-05,256.0,0.0,12,0.0918586254119873,-198.75,574,4,1.9999999999999998e-05,50000
7,4096,998,0.9221760000000002,2e-05,256.0,0.0,16,0.0863078758120536,-197.375,573,4,1.9999999999999998e-05,50000
8,5120,1254,0.9027199999999996,2e-05,256.0,0.0,20,0.093429684638977,-197.35,573,4,1.9999999999999998e-05,50000
10,6144,1510,0.8832639999999998,2e-05,256.0,0.0,24,0.0857896208763122,-195.20833333333337,572,4,1.9999999999999998e-05,50000
12,7168,1766,0.8638079999999999,2e-05,256.0,0.0,28,0.0523188598453998,-194.32142857142856,567,4,1.9999999999999998e-05,50000
14,8192,2022,0.8443519999999999,2e-05,256.0,0.0,32,0.0622053630650043,-192.625,565,4,1.9999999999999998e-05,50000
16,9216,2278,0.824896,2e-05,256.0,0.0,36,0.0834454596042633,-190.77777777777777,564,4,1.9999999999999998e-05,50000
18,10240,2534,0.80544,2e-05,256.0,0.0,40,0.0780762434005737,-188.85,561,4,1.9999999999999998e-05,50000
20,11264,2790,0.785984,2e-05,256.0,0.0,44,0.0682668685913086,-187.77272727272728,560,4,1.9999999999999998e-05,50000
22,12288,3046,0.7665280000000001,2e-05,256.0,0.0,48,0.072836697101593,-185.29166666666663,557,4,1.9999999999999998e-05,50000
23,13312,3302,0.7470720000000002,2e-05,256.0,0.0,52,0.0632424056529998,-182.71153846153845,555,4,1.9999999999999998e-05,50000
25,14336,3558,0.7276160000000003,2e-05,256.0,0.0,56,0.0506861507892608,-181.17857142857144,553,4,1.9999999999999998e-05,50000
27,15360,3814,0.7081599999999998,2e-05,256.0,0.0,60,0.0536634400486946,-179.68333333333334,552,4,1.9999999999999998e-05,50000
29,16384,4070,0.6887039999999998,2e-05,256.0,0.0,64,0.0552017986774444,-177.765625,551,4,1.9999999999999998e-05,50000
31,17408,4326,0.6692479999999998,2e-05,256.0,0.0,68,0.0514472164213657,-175.9558823529412,548,4,1.9999999999999998e-05,50000
33,18432,4582,0.6497919999999999,2e-05,256.0,0.0,72,0.0536576434969902,-174.02777777777777,548,4,1.9999999999999998e-05,50000
35,19456,4838,0.630336,2e-05,256.0,0.0,76,0.0514446198940277,-172.17105263157896,546,4,1.9999999999999998e-05,50000
37,20480,5094,0.6108800000000001,2e-05,256.0,0.0,80,0.0610817074775695,-170.1625,545,4,1.9999999999999998e-05,50000
39,21504,5350,0.5914240000000002,2e-05,256.0,0.0,84,0.0547516271471977,-168.22619047619048,543,4,1.9999999999999998e-05,50000
41,22528,5606,0.5719680000000001,2e-05,256.0,0.0,88,0.0510504096746444,-165.9090909090909,542,4,1.9999999999999998e-05,50000
43,23552,5862,0.5525120000000002,2e-05,256.0,0.0,92,0.046264000236988,-164.15217391304347,539,4,1.9999999999999998e-05,50000
